wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
17.0,64.0,4.8,6.0,617.8,54953.419444444444
17.0,65.0,4.6,6.0,617.8,54953.42291666667
16.0,67.0,4.56,6.0,617.7,54953.42638888889
17.0,65.0,4.6,6.0,617.6,54953.42986111111
17.0,65.0,4.6,6.0,617.6,54953.433333333334
18.0,66.0,4.56,6.0,617.5,54953.43680555555
17.0,66.0,4.6,6.0,617.5,54953.44027777778
16.0,65.0,4.56,6.0,617.5,54953.44375
16.0,67.0,4.6,5.0,617.4,54953.447222222225
17.0,69.0,4.92,5.0,617.4,54953.450694444444
14.0,69.0,5.16,5.0,617.3,54953.45416666667
14.0,70.0,5.3,5.0,617.3,54953.45763888889
14.0,73.0,5.41,5.0,617.3,54953.46111111111
14.0,54.0,5.46,5.0,617.2,54953.464583333334
14.0,54.0,5.65,5.0,617.1,54953.46805555555
18.0,71.0,5.65,5.0,617.1,54953.47152777778
16.0,22.0,5.7,6.0,617.0,54953.475
16.0,72.0,5.58,5.0,617.0,54953.478472222225
16.0,62.0,5.58,5.0,617.0,54953.481944444444
16.0,7.0,5.53,5.0,617.0,54953.48541666667
16.0,11.0,5.65,5.0,617.0,54953.48888888889
17.0,47.0,5.7,5.0,617.0,54953.49236111111
16.0,7.0,5.78,5.0,617.0,54953.495833333334
16.0,68.0,5.65,5.0,617.0,54953.49930555555
15.0,68.0,5.7,5.0,616.9,54953.50277777778
16.0,65.0,5.58,5.0,616.8,54953.50625
16.0,66.0,5.53,5.0,616.8,54953.509722222225
14.0,11.0,5.53,5.0,616.8,54953.513194444444
13.0,68.0,5.46,5.0,616.7,54953.51666666667
12.0,45.0,5.35,5.0,616.8,54953.52013888889
13.0,72.0,5.34,5.0,616.7,54953.52361111111
15.0,72.0,5.46,5.0,616.7,54953.527083333334
14.0,67.0,5.58,5.0,616.6,54953.53055555555
15.0,71.0,5.58,5.0,616.6,54953.53402777778
15.0,72.0,5.53,5.0,616.6,54953.5375
15.0,72.0,5.53,5.0,616.5,54953.540972222225
14.0,76.0,5.46,5.0,616.5,54953.544444444444
13.0,78.0,5.34,5.0,616.6,54953.54791666667
13.0,78.0,5.34,5.0,616.6,54953.55138888889
13.0,78.0,5.41,5.0,616.5,54953.55486111111
14.0,71.0,5.41,5.0,616.5,54953.558333333334
12.0,64.0,5.41,5.0,616.5,54953.56180555555
13.0,77.0,5.45,5.0,616.5,54953.56527777778
14.0,69.0,5.4,5.0,616.4,54953.56875
16.0,70.0,5.33,5.0,616.5,54953.572222222225
16.0,69.0,5.4,5.0,616.5,54953.575694444444
15.0,70.0,5.33,5.0,616.4,54953.57916666667
15.0,69.0,5.28,5.0,616.5,54953.58263888889
15.0,44.0,5.28,5.0,616.5,54953.58611111111
16.0,65.0,5.21,5.0,616.4,54953.589583333334
15.0,27.0,4.92,5.0,616.4,54953.59305555555
17.0,34.0,4.67,6.0,616.3,54953.59652777778
17.0,61.0,4.56,6.0,616.3,54953.6
17.0,65.0,4.48,6.0,616.4,54953.603472222225
16.0,65.0,4.43,6.0,616.4,54953.606944444444
15.0,57.0,4.43,6.0,616.4,54953.61041666667
18.0,47.0,4.56,5.0,616.3,54953.61388888889
18.0,46.0,4.72,5.0,616.3,54953.61736111111
19.0,64.0,4.72,6.0,616.4,54953.620833333334
17.0,7.0,4.67,5.0,616.5,54953.62430555555
15.0,59.0,4.67,6.0,616.5,54953.62777777778
18.0,50.0,4.72,5.0,616.6,54953.63125
20.0,10.0,4.72,6.0,616.6,54953.634722222225
16.0,67.0,4.72,5.0,616.6,54953.638194444444
15.0,69.0,4.97,5.0,616.6,54953.64166666667
13.0,40.0,5.21,5.0,616.8,54953.64513888889
15.0,72.0,5.29,5.0,616.8,54953.64861111111
14.0,75.0,5.41,4.0,616.9,54953.652083333334
13.0,73.0,5.53,4.0,616.9,54953.65555555555
13.0,75.0,5.53,5.0,616.9,54953.65902777778
13.0,74.0,5.7,4.0,617.0,54953.6625
13.0,75.0,5.94,4.0,617.0,54953.665972222225
13.0,75.0,6.02,4.0,617.1,54953.669444444444
12.0,46.0,6.02,5.0,617.1,54953.67291666667
15.0,78.0,6.07,4.0,617.1,54953.67638888889
14.0,63.0,6.14,4.0,617.2,54953.67986111111
14.0,43.0,6.26,4.0,617.3,54953.683333333334
14.0,73.0,6.26,5.0,617.3,54953.68680555555
16.0,80.0,6.31,5.0,617.3,54953.69027777778
16.0,79.0,6.43,6.0,617.4,54953.69375
15.0,73.0,6.43,4.0,617.4,54953.697222222225
16.0,80.0,6.38,5.0,617.4,54953.700694444444
15.0,79.0,6.38,6.0,617.5,54953.70416666667
12.0,84.0,6.63,5.0,617.6,54953.71111111111
15.0,83.0,6.75,5.0,617.6,54953.714583333334
13.0,78.0,6.8,6.0,617.7,54953.71805555555
16.0,78.0,6.87,5.0,617.7,54953.72152777778
15.0,79.0,6.92,5.0,617.8,54953.725
12.0,88.0,6.99,5.0,617.8,54953.728472222225
14.0,79.0,7.17,7.0,617.8,54953.731944444444
12.0,67.0,7.24,5.0,617.9,54953.73541666667
12.0,87.0,7.18,5.0,618.0,54953.73888888889
12.0,74.0,7.29,5.0,618.0,54953.74236111111
14.0,60.0,7.41,5.0,618.0,54953.745833333334
13.0,94.0,7.29,4.0,618.0,54953.74930555555
14.0,30.0,7.36,4.0,618.1,54953.75277777778
15.0,83.0,7.17,5.0,618.2,54953.75625
17.0,84.0,7.36,5.0,618.2,54953.759722222225
13.0,98.0,7.49,4.0,618.3,54953.763194444444
15.0,48.0,7.54,5.0,618.3,54953.76666666667
11.0,80.0,7.66,5.0,618.4,54953.77013888889
17.0,87.0,7.78,5.0,618.4,54953.77361111111
16.0,84.0,7.66,5.0,618.5,54953.777083333334
13.0,63.0,7.61,4.0,618.5,54953.78055555555
15.0,87.0,7.66,6.0,618.5,54953.78402777778
18.0,34.0,7.9,7.0,618.6,54953.7875
13.0,108.0,8.02,5.0,618.7,54953.790972222225
15.0,83.0,8.34,7.0,618.7,54953.794444444444
14.0,122.0,8.39,5.0,618.7,54953.79791666667
11.0,79.0,8.58,6.0,618.8,54953.80138888889
12.0,76.0,8.63,7.0,618.8,54953.80486111111
15.0,77.0,8.63,7.0,618.9,54953.808333333334
11.0,84.0,8.63,7.0,619.0,54953.81180555555
14.0,102.0,9.12,6.0,618.9,54953.81527777778
16.0,60.0,9.0,8.0,618.9,54953.81875
16.0,92.0,8.97,6.0,619.0,54953.822222222225
10.0,96.0,9.07,6.0,618.9,54953.825694444444
15.0,83.0,9.12,7.0,618.9,54953.82916666667
15.0,80.0,9.12,6.0,618.9,54953.83263888889
16.0,51.0,9.0,5.0,618.9,54953.83611111111
13.0,79.0,9.0,6.0,618.9,54953.839583333334
15.0,100.0,8.88,8.0,618.8,54953.84305555555
18.0,69.0,9.19,7.0,618.9,54953.84652777778
15.0,79.0,9.44,7.0,618.9,54953.85
18.0,81.0,9.44,7.0,618.8,54953.853472222225
19.0,88.0,9.44,6.0,618.8,54953.856944444444
18.0,62.0,9.44,7.0,618.8,54953.86041666667
14.0,71.0,9.44,6.0,618.8,54953.86388888889
19.0,42.0,9.31,7.0,618.8,54953.86736111111
19.0,81.0,9.44,8.0,618.8,54953.870833333334
15.0,83.0,9.49,7.0,618.8,54953.87430555555
19.0,56.0,9.49,9.0,618.7,54953.87777777778
19.0,66.0,9.36,7.0,618.8,54953.88125
18.0,85.0,9.37,8.0,618.8,54953.884722222225
16.0,86.0,9.31,8.0,618.8,54953.888194444444
16.0,78.0,9.49,6.0,618.8,54953.89166666667
16.0,30.0,9.44,7.0,618.8,54953.89513888889
21.0,62.0,9.49,8.0,618.7,54953.89861111111
19.0,86.0,9.56,7.0,618.7,54953.902083333334
16.0,82.0,9.37,9.0,618.9,54953.90555555555
16.0,99.0,9.19,8.0,618.9,54953.90902777778
21.0,82.0,9.44,5.0,618.9,54953.9125
16.0,81.0,9.44,6.0,618.8,54953.915972222225
17.0,50.0,9.31,8.0,618.8,54953.919444444444
18.0,90.0,9.44,8.0,618.8,54953.92291666667
17.0,83.0,9.31,8.0,618.8,54953.92638888889
17.0,85.0,9.31,8.0,618.8,54953.92986111111
17.0,58.0,9.37,6.0,618.8,54953.933333333334
18.0,60.0,9.56,6.0,618.8,54953.93680555555
18.0,79.0,9.49,7.0,618.8,54953.94027777778
22.0,52.0,9.37,9.0,618.7,54953.94375
13.0,84.0,9.11,7.0,618.7,54953.947222222225
19.0,84.0,9.31,7.0,618.6,54953.950694444444
13.0,33.0,9.0,7.0,618.7,54953.95416666667
15.0,100.0,9.24,4.0,618.7,54953.95763888889
17.0,96.0,9.07,6.0,618.7,54953.96111111111
14.0,97.0,8.95,8.0,618.7,54953.964583333334
14.0,81.0,8.95,7.0,618.6,54953.96805555555
16.0,113.0,8.88,9.0,618.6,54953.97152777778
13.0,100.0,9.0,8.0,618.6,54953.975
12.0,90.0,8.88,8.0,618.6,54953.978472222225
13.0,32.0,8.79,8.0,618.5,54953.981944444444
13.0,62.0,8.83,9.0,618.5,54953.98541666667
12.0,87.0,8.76,11.0,618.5,54953.98888888889
11.0,93.0,8.82,10.0,618.4,54953.99236111111
14.0,88.0,8.58,9.0,618.3,54953.995833333334
15.0,104.0,8.46,9.0,618.2,54953.99930555555
16.0,86.0,8.39,12.0,618.2,54954.00277777778
16.0,48.0,8.27,9.0,618.0,54954.00625
20.0,105.0,7.73,10.0,618.1,54954.009722222225
16.0,73.0,7.54,10.0,618.1,54954.013194444444
17.0,79.0,7.41,11.0,618.0,54954.01666666667
17.0,87.0,7.29,9.0,617.9,54954.02013888889
20.0,108.0,7.12,10.0,617.8,54954.02361111111
15.0,70.0,7.05,10.0,617.8,54954.027083333334
18.0,62.0,7.04,10.0,617.9,54954.03055555555
20.0,103.0,7.04,10.0,617.9,54954.03402777778
15.0,66.0,7.05,12.0,617.9,54954.0375
16.0,101.0,7.12,12.0,617.8,54954.040972222225
16.0,102.0,6.89,7.0,617.8,54954.044444444444
16.0,67.0,6.63,9.0,617.9,54954.04791666667
19.0,106.0,6.63,9.0,617.8,54954.05138888889
15.0,73.0,6.56,8.0,617.8,54954.05486111111
15.0,99.0,6.52,9.0,617.9,54954.058333333334
15.0,100.0,6.43,10.0,617.8,54954.06180555555
13.0,78.0,6.31,7.0,617.8,54954.06527777778
15.0,105.0,6.36,11.0,617.8,54954.06875
17.0,105.0,6.38,9.0,617.8,54954.072222222225
14.0,43.0,6.56,10.0,617.8,54954.075694444444
17.0,138.0,6.51,8.0,617.8,54954.07916666667
16.0,111.0,6.51,8.0,617.8,54954.08263888889
16.0,23.0,6.38,10.0,617.7,54954.08611111111
15.0,112.0,6.26,10.0,617.8,54954.089583333334
14.0,80.0,6.26,8.0,617.7,54954.09305555555
13.0,100.0,6.27,8.0,617.7,54954.09652777778
15.0,39.0,6.26,7.0,617.7,54954.1
16.0,98.0,6.19,8.0,617.6,54954.103472222225
16.0,108.0,6.02,9.0,617.6,54954.106944444444
15.0,111.0,5.9,7.0,617.6,54954.11041666667
15.0,118.0,5.78,7.0,617.6,54954.11388888889
15.0,99.0,5.53,7.0,617.6,54954.11736111111
14.0,118.0,5.45,7.0,617.6,54954.120833333334
14.0,110.0,5.46,7.0,617.7,54954.12430555555
14.0,118.0,5.41,6.0,617.6,54954.12777777778
12.0,92.0,5.34,7.0,617.8,54954.13125
12.0,110.0,5.21,6.0,617.8,54954.134722222225
11.0,92.0,5.09,6.0,617.8,54954.138194444444
11.0,105.0,5.09,6.0,617.9,54954.14166666667
11.0,113.0,5.09,6.0,617.9,54954.14513888889
12.0,50.0,4.92,6.0,617.9,54954.14861111111
10.0,110.0,5.21,5.0,618.0,54954.152083333334
12.0,114.0,5.17,5.0,618.1,54954.15555555555
10.0,108.0,5.04,6.0,618.1,54954.15902777778
10.0,104.0,4.97,5.0,618.3,54954.1625
9.0,49.0,5.04,5.0,618.4,54954.165972222225
11.0,105.0,4.85,5.0,618.4,54954.169444444444
11.0,87.0,4.92,5.0,618.5,54954.17291666667
12.0,56.0,4.92,4.0,618.6,54954.17638888889
12.0,101.0,4.92,4.0,618.6,54954.17986111111
13.0,95.0,4.97,4.0,618.6,54954.183333333334
13.0,98.0,4.92,5.0,618.7,54954.18680555555
14.0,108.0,4.85,4.0,618.6,54954.19027777778
14.0,101.0,4.73,5.0,618.6,54954.19375
12.0,51.0,4.68,5.0,618.6,54954.197222222225
16.0,100.0,4.61,4.0,618.6,54954.200694444444
15.0,39.0,4.51,5.0,618.5,54954.20416666667
16.0,87.0,4.31,4.0,618.6,54954.20763888889
16.0,105.0,4.19,4.0,618.6,54954.21111111111
13.0,126.0,4.31,4.0,618.6,54954.214583333334
18.0,102.0,4.24,4.0,618.7,54954.21805555555
14.0,101.0,4.31,5.0,618.6,54954.22152777778
18.0,96.0,4.19,5.0,618.7,54954.225
18.0,101.0,4.24,5.0,618.7,54954.228472222225
18.0,96.0,4.07,4.0,618.7,54954.231944444444
15.0,95.0,3.99,5.0,618.7,54954.23541666667
