wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
27,237.0,0.19,54,617.3,55319.416666666664
27,235.0,0.19,54,617.2,55319.41736111111
27,223.0,0.17,53,617.2,55319.41805555556
28,234.0,0.15,50,617.2,55319.41875
27,230.0,0.13,49,617.2,55319.419444444444
26,240.0,0.11,44,617.2,55319.42013888889
26,226.0,0.11,46,617.2,55319.42083333333
26,233.0,0.12,48,617.2,55319.42152777778
26,229.0,0.13,47,617.1,55319.42222222222
26,227.0,0.13,47,617.1,55319.42291666667
26,231.0,0.14,48,617.2,55319.42361111111
25,235.0,0.16,48,617.2,55319.424305555556
26,234.0,0.16,50,617.2,55319.425
27,232.0,0.18,53,617.2,55319.42569444444
26,223.0,0.19,54,617.2,55319.42638888889
27,233.0,0.19,51,617.1,55319.427083333336
27,234.0,0.2,51,617.1,55319.427777777775
27,238.0,0.2,52,617.1,55319.42847222222
28,230.0,0.21,52,617.1,55319.42916666667
28,237.0,0.22,51,617.1,55319.42986111111
28,235.0,0.22,53,617.1,55319.430555555555
28,242.0,0.22,54,617.1,55319.43125
28,237.0,0.23,55,617.1,55319.43194444444
27,235.0,0.23,56,617.1,55319.43263888889
27,236.0,0.23,57,617.1,55319.433333333334
27,237.0,0.22,58,617.1,55319.43402777778
26,235.0,0.22,58,617.1,55319.43472222222
27,240.0,0.21,59,617.1,55319.43541666667
27,236.0,0.21,59,617.1,55319.436111111114
27,235.0,0.2,60,617.0,55319.43680555555
27,234.0,0.19,60,617.1,55319.4375
27,236.0,0.19,60,617.1,55319.43819444445
28,236.0,0.19,60,617.0,55319.438888888886
27,236.0,0.19,60,617.0,55319.43958333333
27,234.0,0.19,60,617.0,55319.44027777778
27,227.0,0.19,60,616.9,55319.44097222222
27,237.0,0.19,60,616.9,55319.441666666666
27,235.0,0.2,60,617.0,55319.44236111111
27,236.0,0.2,61,617.0,55319.44305555556
27,239.0,0.2,61,616.9,55319.44375
27,233.0,0.2,62,617.0,55319.444444444445
27,232.0,0.19,61,617.0,55319.44513888889
26,236.0,0.19,61,617.0,55319.44583333333
27,237.0,0.19,61,617.0,55319.44652777778
27,236.0,0.19,61,617.0,55319.447222222225
26,236.0,0.19,61,617.0,55319.447916666664
26,239.0,0.19,61,617.0,55319.44861111111
26,238.0,0.19,61,616.9,55319.44930555556
27,234.0,0.19,61,616.9,55319.45
27,230.0,0.19,61,616.9,55319.450694444444
26,230.0,0.2,61,616.9,55319.45138888889
26,235.0,0.2,61,616.9,55319.45208333333
26,237.0,0.21,61,616.9,55319.45277777778
27,234.0,0.22,61,616.9,55319.45347222222
27,237.0,0.22,62,616.9,55319.45416666667
27,235.0,0.22,62,616.9,55319.45486111111
27,238.0,0.23,62,616.9,55319.455555555556
27,239.0,0.24,62,616.9,55319.45625
27,233.0,0.25,63,616.9,55319.45694444444
26,239.0,0.25,63,616.9,55319.45763888889
27,235.0,0.25,63,616.9,55319.458333333336
26,237.0,0.26,63,616.9,55319.459027777775
26,239.0,0.27,63,616.8,55319.45972222222
27,240.0,0.28,64,616.8,55319.46041666667
26,240.0,0.29,64,616.8,55319.46111111111
26,238.0,0.29,64,616.8,55319.461805555555
26,240.0,0.3,64,616.8,55319.4625
27,236.0,0.31,63,616.8,55319.46319444444
26,239.0,0.32,63,616.9,55319.46388888889
27,242.0,0.33,63,616.9,55319.464583333334
26,237.0,0.34,62,616.9,55319.46527777778
28,235.0,0.34,60,616.8,55319.46597222222
28,237.0,0.35,61,616.8,55319.46666666667
28,239.0,0.36,61,616.9,55319.467361111114
26,236.0,0.37,62,616.9,55319.46805555555
26,242.0,0.37,63,616.9,55319.46875
27,239.0,0.37,63,616.9,55319.46944444445
27,239.0,0.35,63,616.9,55319.470138888886
27,237.0,0.34,63,616.8,55319.47083333333
27,240.0,0.33,64,616.9,55319.47152777778
26,240.0,0.32,64,616.9,55319.47222222222
27,239.0,0.31,63,616.9,55319.472916666666
27,239.0,0.28,63,616.9,55319.47361111111
27,240.0,0.27,63,616.9,55319.47430555556
27,236.0,0.26,63,616.9,55319.475
27,240.0,0.25,63,616.8,55319.475694444445
28,235.0,0.24,62,616.9,55319.47638888889
28,236.0,0.22,62,616.9,55319.47708333333
28,241.0,0.22,62,616.9,55319.47777777778
28,240.0,0.22,62,616.8,55319.478472222225
29,234.0,0.22,62,616.8,55319.479166666664
29,237.0,0.22,62,616.8,55319.47986111111
28,237.0,0.22,62,616.8,55319.48055555556
28,244.0,0.22,62,616.8,55319.48125
29,240.0,0.22,62,616.7,55319.481944444444
29,241.0,0.22,62,616.8,55319.48263888889
29,241.0,0.22,61,616.7,55319.48333333333
29,240.0,0.22,61,616.7,55319.48402777778
28,236.0,0.21,61,616.7,55319.48472222222
29,239.0,0.2,62,616.7,55319.48541666667
30,240.0,0.19,62,616.7,55319.48611111111
30,242.0,0.19,61,616.6,55319.486805555556
29,240.0,0.19,62,616.7,55319.4875
28,242.0,0.19,62,616.7,55319.48819444444
29,242.0,0.19,62,616.7,55319.48888888889
29,240.0,0.19,62,616.7,55319.489583333336
29,238.0,0.19,61,616.6,55319.490277777775
30,237.0,0.18,61,616.6,55319.49097222222
29,236.0,0.17,59,616.6,55319.49166666667
30,239.0,0.16,58,616.6,55319.49236111111
29,240.0,0.16,59,616.7,55319.493055555555
28,243.0,0.17,60,616.7,55319.49375
29,242.0,0.17,61,616.7,55319.49444444444
29,240.0,0.17,62,616.7,55319.49513888889
29,239.0,0.18,63,616.6,55319.495833333334
28,238.0,0.18,63,616.7,55319.49652777778
29,237.0,0.17,62,616.7,55319.49722222222
29,240.0,0.16,62,616.7,55319.49791666667
28,242.0,0.16,59,616.7,55319.498611111114
29,239.0,0.16,59,616.7,55319.49930555555
28,238.0,0.18,61,616.7,55319.5
29,240.0,0.19,61,616.7,55319.50069444445
28,242.0,0.19,61,616.7,55319.501388888886
28,240.0,0.2,61,616.6,55319.50208333333
28,239.0,0.21,61,616.6,55319.50277777778
27,242.0,0.21,62,616.6,55319.50347222222
27,245.0,0.21,62,616.6,55319.504166666666
27,238.0,0.2,59,616.6,55319.50486111111
27,241.0,0.19,59,616.6,55319.50555555556
26,236.0,0.2,60,616.7,55319.50625
28,237.0,0.19,58,616.7,55319.506944444445
27,242.0,0.19,58,616.7,55319.50763888889
27,238.0,0.17,57,616.7,55319.50833333333
28,244.0,0.16,56,616.7,55319.50902777778
28,237.0,0.14,55,616.6,55319.509722222225
28,241.0,0.14,56,616.6,55319.510416666664
28,242.0,0.14,56,616.6,55319.51111111111
28,240.0,0.16,57,616.6,55319.51180555556
28,238.0,0.16,57,616.6,55319.5125
28,240.0,0.17,58,616.6,55319.513194444444
28,241.0,0.18,58,616.6,55319.51388888889
28,239.0,0.19,59,616.6,55319.51458333333
28,241.0,0.19,59,616.6,55319.51527777778
27,241.0,0.19,60,616.6,55319.51597222222
28,240.0,0.2,59,616.5,55319.51666666667
27,240.0,0.19,60,616.5,55319.51736111111
27,240.0,0.19,60,616.5,55319.518055555556
27,240.0,0.17,60,616.6,55319.51875
28,241.0,0.15,59,616.6,55319.51944444444
27,239.0,0.14,58,616.5,55319.52013888889
27,241.0,0.13,58,616.6,55319.520833333336
27,236.0,0.11,57,616.6,55319.521527777775
27,241.0,0.1,57,616.6,55319.52222222222
27,238.0,0.11,57,616.5,55319.52291666667
27,239.0,0.12,56,616.5,55319.52361111111
27,244.0,0.13,55,616.5,55319.524305555555
27,239.0,0.13,52,616.4,55319.525
27,240.0,0.14,54,616.4,55319.52569444444
27,240.0,0.16,53,616.5,55319.52638888889
25,240.0,0.16,52,616.5,55319.527083333334
25,241.0,0.16,53,616.5,55319.52777777778
25,240.0,0.18,53,616.5,55319.52847222222
25,239.0,0.19,52,616.5,55319.52916666667
25,240.0,0.2,52,616.5,55319.529861111114
25,239.0,0.22,53,616.5,55319.53055555555
25,240.0,0.25,54,616.5,55319.53125
25,241.0,0.27,54,616.6,55319.53194444445
24,239.0,0.28,55,616.5,55319.532638888886
25,240.0,0.29,55,616.5,55319.53333333333
25,239.0,0.3,56,616.5,55319.53402777778
26,240.0,0.29,56,616.5,55319.53472222222
25,238.0,0.28,56,616.5,55319.535416666666
25,240.0,0.26,57,616.5,55319.53611111111
24,241.0,0.24,58,616.5,55319.53680555556
25,242.0,0.22,59,616.5,55319.5375
24,243.0,0.19,60,616.5,55319.538194444445
24,242.0,0.18,61,616.5,55319.53888888889
24,240.0,0.16,60,616.5,55319.53958333333
23,241.0,0.15,61,616.5,55319.54027777778
23,242.0,0.13,61,616.5,55319.540972222225
23,242.0,0.13,61,616.5,55319.541666666664
