wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
0.0,93,5.5,7,618.0,53551.416666666664
0.0,93,5.2,7,618.0,53551.42013888889
0.0,93,5.1,7,617.9,53551.42361111111
0.0,93,5.1,8,617.9,53551.427083333336
0.0,93,5.1,7,617.8,53551.430555555555
0.0,93,5.1,8,617.8,53551.43402777778
0.0,214,5.3,8,617.8,53551.4375
0.0,216,5.4,8,617.7,53551.44097222222
0.0,218,5.4,8,617.7,53551.444444444445
0.0,218,5.3,8,617.6,53551.447916666664
0.0,218,5.3,8,617.6,53551.45138888889
0.0,218,5.2,8,617.5,53551.45486111111
0.0,218,5.1,8,617.5,53551.458333333336
0.0,218,5.1,8,617.4,53551.461805555555
0.0,218,5.1,8,617.4,53551.46527777778
0.0,234,5.0,8,617.3,53551.46875
0.0,242,5.0,8,617.3,53551.47222222222
0.0,242,4.9,7,617.2,53551.475694444445
0.0,242,4.9,8,617.2,53551.479166666664
0.0,242,5.0,8,617.1,53551.48263888889
0.0,242,4.9,8,617.1,53551.48611111111
0.0,242,4.8,8,617.1,53551.489583333336
0.0,242,4.7,7,617.1,53551.493055555555
0.0,242,4.7,9,617.0,53551.49652777778
0.0,241,4.7,8,616.9,53551.5
0.0,241,4.8,8,616.9,53551.50347222222
0.0,242,4.9,8,616.8,53551.506944444445
0.0,242,4.8,8,616.7,53551.510416666664
0.0,242,4.7,8,616.7,53551.51388888889
0.0,242,4.7,8,616.7,53551.51736111111
0.0,242,4.7,8,616.7,53551.520833333336
0.0,351,4.8,8,616.6,53551.524305555555
0.0,353,4.7,8,616.6,53551.52777777778
0.0,7,4.5,9,616.6,53551.53125
0.0,354,4.4,9,616.6,53551.53472222222
0.0,7,4.4,10,616.5,53551.538194444445
0.0,7,4.3,13,616.5,53551.541666666664
0.0,7,4.2,13,616.4,53551.54513888889
0.0,11,4.3,12,616.5,53551.54861111111
0.0,354,4.3,13,616.5,53551.552083333336
0.0,354,4.5,13,616.5,53551.555555555555
0.0,7,4.5,13,616.4,53551.55902777778
0.0,7,4.5,11,616.4,53551.5625
0.0,7,4.6,11,616.4,53551.56597222222
0.0,7,4.6,9,616.4,53551.569444444445
0.0,26,4.8,10,616.4,53551.572916666664
0.0,22,4.8,11,616.4,53551.57638888889
0.0,22,4.7,10,616.4,53551.57986111111
0.0,21,4.6,11,616.4,53551.583333333336
0.0,14,4.6,9,616.4,53551.586805555555
0.0,344,4.5,11,616.4,53551.59027777778
0.0,350,4.5,10,616.4,53551.59375
0.0,344,4.6,10,616.4,53551.59722222222
0.0,15,4.6,10,616.4,53551.600694444445
0.0,12,4.6,10,616.4,53551.604166666664
0.0,357,4.5,10,616.4,53551.60763888889
0.0,344,4.5,9,616.4,53551.61111111111
0.0,7,4.6,8,616.4,53551.614583333336
0.0,307,4.6,8,616.4,53551.618055555555
0.0,357,4.5,8,616.5,53551.62152777778
0.0,7,4.5,8,616.5,53551.625
0.0,7,4.5,8,616.5,53551.62847222222
0.0,7,4.6,10,616.5,53551.631944444445
0.0,23,4.7,11,616.5,53551.635416666664
0.0,54,4.7,10,616.6,53551.63888888889
0.0,59,4.7,10,616.6,53551.64236111111
0.0,39,4.7,11,616.7,53551.645833333336
0.0,7,4.6,9,616.7,53551.649305555555
0.0,7,4.4,10,616.8,53551.65277777778
0.0,12,4.4,11,616.8,53551.65625
0.0,7,4.3,11,616.8,53551.65972222222
0.0,7,4.4,11,616.9,53551.663194444445
0.0,344,4.5,11,616.9,53551.666666666664
0.0,335,4.7,11,617.0,53551.67013888889
0.0,353,4.8,11,617.0,53551.67361111111
0.0,7,5.0,12,617.1,53551.677083333336
0.0,7,5.1,12,617.2,53551.680555555555
0.0,32,5.1,11,617.2,53551.68402777778
0.0,36,5.1,12,617.3,53551.6875
0.0,40,5.2,11,617.4,53551.69097222222
0.0,50,5.2,11,617.5,53551.694444444445
0.87,60,5.3,11,617.5,53551.697916666664
1.74,70,5.3,11,617.6,53551.70138888889
0.87,83,5.7,11,617.6,53551.70486111111
0.0,67,5.8,11,617.6,53551.708333333336
0.0,55,5.8,11,617.7,53551.711805555555
0.0,61,5.7,11,617.8,53551.71527777778
0.0,69,5.6,10,617.8,53551.71875
0.0,14,5.7,10,617.8,53551.72222222222
0.0,64,5.8,10,617.9,53551.725694444445
0.0,18,6.0,10,617.9,53551.729166666664
0.0,350,6.0,10,618.0,53551.73263888889
0.0,57,6.0,10,618.1,53551.73611111111
0.0,22,6.2,9,618.0,53551.739583333336
0.87,26,6.2,9,618.1,53551.743055555555
0.0,74,6.2,11,618.1,53551.74652777778
0.87,82,6.4,10,618.2,53551.75
0.87,37,6.6,11,618.2,53551.75347222222
0.0,43,6.6,10,618.2,53551.756944444445
0.0,354,6.6,10,618.3,53551.760416666664
0.87,53,6.6,10,618.3,53551.76388888889
0.87,71,6.8,9,618.3,53551.76736111111
1.74,43,7.1,9,618.4,53551.770833333336
3.48,55,7.4,10,618.4,53551.774305555555
6.96,77,8.2,10,618.4,53551.77777777778
1.74,97,8.2,10,618.5,53551.78125
6.09,106,7.9,12,618.5,53551.78472222222
6.09,67,8.0,11,618.5,53551.788194444445
7.83,84,8.2,10,618.5,53551.791666666664
6.09,92,8.1,11,618.5,53551.79513888889
6.09,98,8.6,11,618.5,53551.79861111111
6.09,65,8.8,9,618.6,53551.802083333336
9.57,88,8.8,12,618.6,53551.805555555555
11.3,84,8.8,12,618.6,53551.80902777778
6.96,96,8.6,11,618.6,53551.8125
6.96,95,8.3,16,618.6,53551.81597222222
6.96,78,8.0,15,618.6,53551.819444444445
7.83,76,8.0,15,618.6,53551.822916666664
9.57,90,7.9,14,618.7,53551.82638888889
10.43,77,8.1,13,618.7,53551.82986111111
5.22,113,8.3,14,618.7,53551.833333333336
12.17,102,8.8,14,618.6,53551.836805555555
11.3,85,8.4,15,618.6,53551.84027777778
14.78,96,8.4,19,618.6,53551.84375
7.83,117,8.5,17,618.7,53551.84722222222
10.43,81,8.1,18,618.6,53551.850694444445
9.57,109,8.0,18,618.6,53551.854166666664
12.17,95,8.0,17,618.6,53551.85763888889
11.3,88,8.2,19,618.6,53551.86111111111
9.57,126,7.9,19,618.6,53551.864583333336
11.3,105,7.9,19,618.6,53551.868055555555
13.91,60,8.0,23,618.6,53551.87152777778
11.3,96,7.7,22,618.6,53551.875
7.83,105,7.9,21,618.6,53551.87847222222
10.43,96,8.1,19,618.6,53551.881944444445
8.7,131,8.2,20,618.6,53551.885416666664
16.52,92,8.4,22,618.5,53551.88888888889
12.17,81,8.6,22,618.5,53551.89236111111
11.3,74,8.3,21,618.5,53551.895833333336
14.78,75,8.6,22,618.4,53551.899305555555
15.65,109,8.5,22,618.4,53551.90277777778
15.65,92,8.7,19,618.4,53551.90625
9.57,81,8.6,18,618.4,53551.90972222222
12.17,83,8.6,20,618.4,53551.913194444445
12.17,86,8.5,21,618.3,53551.916666666664
14.78,133,8.5,23,618.2,53551.92013888889
10.43,77,8.6,28,618.3,53551.92361111111
11.3,86,8.5,28,618.3,53551.927083333336
11.3,143,8.5,25,618.2,53551.930555555555
16.52,88,8.3,25,618.3,53551.93402777778
14.78,73,8.1,26,618.1,53551.9375
10.43,119,8.0,27,618.2,53551.94097222222
7.83,104,7.9,27,618.3,53551.944444444445
9.57,71,8.3,27,618.2,53551.947916666664
12.17,66,8.4,24,618.1,53551.95138888889
10.43,82,8.5,22,618.1,53551.95486111111
8.7,101,8.5,23,618.1,53551.958333333336
8.7,83,8.5,23,618.1,53551.961805555555
18.26,93,8.7,24,618.0,53551.96527777778
9.57,95,8.5,23,618.1,53551.96875
8.7,88,8.2,33,618.1,53551.97222222222
12.17,85,8.4,31,618.0,53551.975694444445
13.91,95,8.4,27,618.0,53551.979166666664
9.57,100,8.5,24,618.0,53551.98263888889
13.91,69,8.2,28,618.0,53551.98611111111
13.04,81,8.1,26,618.0,53551.989583333336
11.3,92,8.3,30,618.0,53551.993055555555
15.65,88,8.1,26,617.9,53551.99652777778
13.04,75,8.3,30,618.0,53552.0
7.83,95,8.0,30,618.0,53552.00347222222
11.3,81,8.0,38,618.0,53552.006944444445
7.83,80,8.0,33,618.0,53552.010416666664
11.3,104,8.0,34,618.0,53552.01388888889
7.83,86,8.0,31,618.0,53552.01736111111
13.91,83,8.4,23,617.9,53552.020833333336
13.04,80,8.5,28,617.9,53552.024305555555
10.43,83,8.2,30,617.9,53552.02777777778
13.91,89,8.7,33,617.9,53552.03125
10.43,92,8.8,31,617.9,53552.03472222222
9.57,85,8.6,35,618.0,53552.038194444445
13.91,78,8.5,33,617.8,53552.041666666664
9.57,72,8.4,33,617.9,53552.04513888889
10.43,115,8.4,28,617.8,53552.04861111111
6.96,71,8.5,36,617.9,53552.052083333336
13.04,54,9.0,32,617.7,53552.055555555555
6.09,80,8.6,36,617.8,53552.05902777778
10.43,58,8.9,33,617.8,53552.0625
9.57,92,9.0,32,617.7,53552.06597222222
3.48,65,8.7,32,617.8,53552.069444444445
13.04,91,8.7,28,617.8,53552.072916666664
9.57,77,8.4,26,617.9,53552.07638888889
5.22,105,8.4,27,617.8,53552.07986111111
4.35,51,8.2,27,617.7,53552.083333333336
6.96,47,8.1,24,617.8,53552.086805555555
7.83,91,8.2,22,617.8,53552.09027777778
12.17,89,8.0,29,617.8,53552.09375
8.7,84,7.5,29,617.8,53552.09722222222
13.91,80,7.7,27,617.7,53552.100694444445
7.83,68,7.4,27,617.8,53552.104166666664
8.7,74,7.4,24,617.7,53552.10763888889
6.09,55,7.6,22,617.7,53552.11111111111
6.09,79,7.5,23,617.8,53552.114583333336
7.83,52,7.4,22,617.8,53552.118055555555
6.09,70,7.9,18,617.9,53552.12152777778
2.61,218,8.0,22,617.9,53552.125
4.35,129,8.1,20,617.9,53552.12847222222
5.22,117,7.7,21,617.9,53552.131944444445
7.83,82,7.7,18,617.9,53552.135416666664
5.22,70,7.4,18,617.9,53552.13888888889
3.48,57,7.1,18,618.0,53552.14236111111
0.87,15,7.3,21,618.0,53552.145833333336
4.35,48,7.2,18,618.0,53552.149305555555
7.83,71,7.1,17,618.0,53552.15277777778
4.35,52,7.2,15,618.0,53552.15625
5.22,59,7.2,15,618.0,53552.15972222222
0.87,105,7.2,17,618.1,53552.163194444445
1.74,335,7.3,14,618.1,53552.166666666664
2.61,69,7.0,14,618.1,53552.17013888889
2.61,62,6.8,12,618.2,53552.17361111111
3.48,43,6.7,15,618.2,53552.177083333336
2.61,51,6.7,15,618.2,53552.180555555555
1.74,70,6.7,17,618.2,53552.18402777778
0.0,56,6.5,17,618.2,53552.1875
2.61,69,6.4,12,618.2,53552.19097222222
0.87,41,6.6,17,618.2,53552.194444444445
0.0,42,6.5,15,618.3,53552.197916666664
0.0,51,6.6,13,618.2,53552.20138888889
0.0,58,6.4,16,618.2,53552.20486111111
0.0,53,6.2,18,618.2,53552.208333333336
0.0,66,6.2,6,618.2,53552.211805555555
0.0,65,6.4,14,618.2,53552.21527777778
0.0,64,6.2,11,618.3,53552.21875
0.0,64,6.2,5,618.3,53552.22222222222
0.0,64,6.2,5,618.4,53552.225694444445
0.0,64,6.2,8,618.4,53552.229166666664
0.0,64,6.0,6,618.3,53552.23263888889
0.0,64,6.0,5,618.4,53552.23611111111
0.0,63,6.0,14,618.4,53552.239583333336
0.0,64,5.8,8,618.4,53552.243055555555
0.0,76,5.7,7,618.4,53552.24652777778
0.0,77,5.8,5,618.4,53552.25
0.0,77,6.0,5,618.4,53552.25347222222
0.0,93,6.0,5,618.4,53552.256944444445
0.0,92,6.0,5,618.4,53552.260416666664
0.0,139,6.0,5,618.4,53552.26388888889
0.0,140,5.9,5,618.5,53552.26736111111
0.0,140,6.0,5,618.5,53552.270833333336
0.0,140,5.9,6,618.4,53552.274305555555
0.0,138,5.8,6,618.5,53552.27777777778
0.0,153,5.8,6,618.5,53552.28125
0.0,153,5.7,6,618.5,53552.28472222222
0.0,153,5.8,6,618.6,53552.288194444445
0.0,153,5.8,6,618.6,53552.291666666664
0.0,153,5.8,6,618.6,53552.29513888889
0.0,153,5.8,6,618.6,53552.29861111111
0.0,153,5.7,6,618.6,53552.302083333336
0.0,153,5.8,5,618.6,53552.305555555555
0.0,153,5.8,5,618.6,53552.30902777778
0.0,153,5.8,5,618.6,53552.3125
0.0,153,5.8,5,618.6,53552.31597222222
0.0,153,5.5,6,618.6,53552.319444444445
0.0,153,5.6,5,618.7,53552.322916666664
0.0,152,5.6,5,618.6,53552.32638888889
0.0,152,5.5,5,618.7,53552.32986111111
0.0,128,5.5,5,618.6,53552.333333333336
0.0,106,5.5,5,618.6,53552.336805555555
0.0,85,5.3,6,618.6,53552.34027777778
0.0,85,5.3,6,618.6,53552.34375
0.0,77,5.2,6,618.7,53552.34722222222
0.0,72,5.3,6,618.7,53552.350694444445
0.87,65,5.2,6,618.7,53552.354166666664
