wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
6.09,131,1.0,14,617.4,53934.419444444444
8.7,95,0.8,17,617.4,53934.42291666667
7.83,124,0.7,20,617.4,53934.42638888889
8.7,106,0.5,20,617.4,53934.42986111111
8.7,128,0.5,21,617.3,53934.43402777778
10.43,128,0.5,21,617.3,53934.43680555555
7.83,137,0.5,23,617.2,53934.44027777778
7.83,133,0.5,21,617.2,53934.44375
6.09,135,0.5,22,617.2,53934.447222222225
8.7,129,0.5,22,617.0,53934.450694444444
9.57,113,0.5,24,617.0,53934.45416666667
7.83,141,0.5,22,616.9,53934.45763888889
7.83,132,0.5,24,616.9,53934.46111111111
9.57,136,0.5,25,616.8,53934.464583333334
7.83,13,0.5,24,616.7,53934.46805555555
7.83,131,0.5,25,616.7,53934.47152777778
6.96,51,0.5,24,616.7,53934.475
8.7,126,0.6,25,616.6,53934.478472222225
6.09,134,0.7,23,616.5,53934.481944444444
6.09,95,0.8,21,616.4,53934.48541666667
6.09,133,0.9,19,616.4,53934.48888888889
6.96,97,1.0,24,616.4,53934.49236111111
6.09,127,0.8,26,616.4,53934.495833333334
6.09,120,0.8,26,616.4,53934.49930555555
5.22,133,0.8,26,616.4,53934.50277777778
5.22,136,0.8,26,616.4,53934.50625
4.35,141,0.8,25,616.4,53934.510416666664
4.35,124,1.0,23,616.4,53934.51388888889
3.48,149,1.1,22,616.4,53934.51666666667
3.48,148,1.1,24,616.4,53934.52013888889
2.61,149,1.2,18,616.3,53934.52361111111
2.61,141,1.6,14,616.3,53934.527083333334
3.48,140,1.4,20,616.4,53934.53055555555
3.48,128,1.3,19,616.4,53934.53402777778
3.48,144,1.4,19,616.3,53934.5375
4.35,122,1.4,20,616.3,53934.540972222225
3.48,132,1.5,20,616.3,53934.544444444444
1.74,119,1.5,19,616.4,53934.54791666667
1.74,127,1.6,19,616.4,53934.552083333336
2.61,131,1.5,20,616.4,53934.55486111111
4.35,115,1.4,21,616.5,53934.558333333334
4.35,133,1.4,20,616.5,53934.56180555555
5.22,131,1.3,22,616.5,53934.56527777778
6.09,84,1.2,22,616.4,53934.56875
6.96,121,1.3,21,616.5,53934.572222222225
4.35,113,1.2,22,616.4,53934.575694444444
5.22,126,1.2,22,616.4,53934.57916666667
4.35,102,1.3,21,616.4,53934.58263888889
1.74,128,1.4,20,616.4,53934.586805555555
0.0,127,1.6,17,616.4,53934.59027777778
0.0,124,1.8,14,616.4,53934.59305555555
0.0,355,2.4,7,616.4,53934.59652777778
0.0,85,3.0,8,616.3,53934.6
0.0,76,3.1,7,616.3,53934.604166666664
0.0,69,2.8,9,616.3,53934.606944444444
0.0,71,2.5,7,616.3,53934.61041666667
0.0,71,2.5,8,616.2,53934.61388888889
0.87,89,2.1,16,616.3,53934.61736111111
1.74,91,1.8,15,616.3,53934.620833333334
2.61,93,1.8,16,616.3,53934.62430555555
0.0,113,1.8,17,616.2,53934.62777777778
0.0,88,1.8,16,616.3,53934.631944444445
1.74,96,1.7,17,616.3,53934.634722222225
0.0,86,1.7,17,616.3,53934.638194444444
0.87,88,1.8,17,616.4,53934.64166666667
0.0,89,1.8,18,616.3,53934.64513888889
0.0,88,1.8,17,616.4,53934.64861111111
1.74,87,1.8,18,616.4,53934.652083333334
0.0,85,1.6,18,616.4,53934.65555555555
0.0,85,1.5,18,616.4,53934.65902777778
0.0,83,1.4,19,616.5,53934.6625
0.0,79,1.6,18,616.5,53934.666666666664
0.0,75,1.8,19,616.5,53934.67013888889
0.0,71,2.2,7,616.5,53934.67291666667
2.61,72,2.5,20,616.6,53934.67638888889
3.48,73,2.4,18,616.7,53934.67986111111
3.48,74,2.5,20,616.7,53934.683333333334
3.48,79,2.6,18,616.7,53934.68680555555
4.35,76,2.8,20,616.8,53934.69027777778
5.22,73,3.0,16,616.8,53934.69375
5.22,71,3.3,16,616.9,53934.697222222225
