wind_speed,wind_direction,temperature,relative_humidity,pressure,mjd
19,3,2.98,7,619.4,57510.416666666664
19,2,2.97,7,619.4,57510.41736111111
15,138,2.98,7,619.4,57510.41805555556
16,0,2.98,7,619.4,57510.41875
17,147,2.97,7,619.4,57510.419444444444
21,87,2.94,7,619.4,57510.42013888889
20,0,2.88,7,619.3,57510.42083333333
23,0,2.84,7,619.3,57510.42152777778
21,1,2.82,7,619.3,57510.42222222222
22,0,2.82,7,619.3,57510.42291666667
21,0,2.84,7,619.3,57510.42361111111
22,118,2.86,7,619.3,57510.424305555556
22,1,2.88,7,619.2,57510.425
23,5,2.9,7,619.3,57510.42569444444
18,0,2.93,6,619.3,57510.42638888889
17,0,2.96,7,619.3,57510.427083333336
18,142,2.97,7,619.2,57510.427777777775
20,4,2.94,7,619.2,57510.42847222222
22,15,2.93,7,619.2,57510.42916666667
22,0,2.91,7,619.2,57510.42986111111
22,15,2.91,6,619.2,57510.430555555555
20,0,2.94,6,619.2,57510.43125
19,45,2.96,7,619.2,57510.43194444444
19,35,2.96,7,619.2,57510.43263888889
19,95,2.93,7,619.2,57510.433333333334
21,4,2.89,7,619.1,57510.43402777778
21,0,2.83,7,619.2,57510.43472222222
19,0,2.78,7,619.2,57510.43541666667
18,30,2.75,7,619.2,57510.436111111114
19,0,2.73,7,619.1,57510.43680555555
21,12,2.72,7,619.1,57510.4375
22,27,2.7,7,619.1,57510.43819444445
22,150,2.69,7,619.1,57510.438888888886
20,0,2.66,7,619.1,57510.43958333333
21,7,2.63,7,619.1,57510.44027777778
21,0,2.58,7,619.1,57510.44097222222
20,0,2.55,7,619.1,57510.441666666666
18,0,2.54,7,619.1,57510.44236111111
21,6,2.54,7,619.1,57510.44305555556
23,5,2.54,7,619.1,57510.44375
22,135,2.54,7,619.1,57510.444444444445
19,150,2.54,7,619.1,57510.44513888889
20,149,2.53,7,619.1,57510.44583333333
20,0,2.51,7,619.1,57510.44652777778
23,100,2.51,7,619.1,57510.447222222225
22,1,2.5,7,619.1,57510.447916666664
22,35,2.5,7,619.1,57510.44861111111
21,150,2.51,7,619.1,57510.44930555556
22,0,2.5,7,619.1,57510.45
24,0,2.48,7,619.1,57510.450694444444
24,142,2.46,7,619.1,57510.45138888889
24,47,2.45,7,619.1,57510.45208333333
24,120,2.43,7,619.1,57510.45277777778
24,0,2.42,7,619.1,57510.45347222222
23,92,2.44,6,619.0,57510.45416666667
