masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
2.96e-14,2.0600000000000003e-13,3.5600000000000005e-13,4.71e-13,1.5e-13,4.69e-14,1.47,55707.2637962963
3.23e-14,8.57e-15,2.6400000000000004e-13,2.65e-13,2.1500000000000002e-13,1.05e-14,1.11,55707.26482638889
2.88e-23,3.0699999999999996e-22,1.58e-13,2.42e-13,1.98e-13,1.12e-14,0.95,55707.266909722224
2.82e-15,2.61e-14,1.29e-14,3.1699999999999996e-13,6.99e-14,3.32e-14,0.8,55707.26793981482
2.49e-16,2.2e-15,6.8e-14,1.3800000000000002e-13,1.83e-13,1.25e-16,0.73,55707.26898148148
1.28e-14,2.2e-15,6.8e-14,1.3800000000000002e-13,1.83e-13,1.25e-16,0.91,55707.27001157407
1.28e-14,7.62e-14,2e-14,2.77e-13,1.6e-13,1.73e-14,0.91,55707.27001157407
1.1000000000000001e-16,2.19e-14,1.93e-13,2.3800000000000005e-13,2.2500000000000003e-13,3.34e-15,1.01,55707.271053240744
1.07e-14,5.14e-14,6.4e-14,2.65e-13,1.91e-13,1.16e-14,0.93,55707.27208333334
8.23e-15,7.700000000000001e-17,2.73e-14,1.6399999999999998e-13,1.4300000000000002e-13,9.359999999999999e-15,0.68,55707.27313657408
1.26e-17,2.02e-14,7.48e-14,1.74e-13,1.8600000000000002e-13,1.1e-17,0.8,55707.274189814816
1.06e-14,2.71e-14,7.57e-15,1.4400000000000002e-13,1.47e-13,1.03e-14,0.68,55707.27523148148
4.54e-21,2.1899999999999997e-15,1.01e-13,1.7499999999999999e-13,1.7800000000000002e-13,5e-15,0.8,55707.27627314815
1.59e-14,3.55e-16,7.68e-14,8.45e-14,1.7800000000000002e-13,8.1e-18,0.69,55707.27730324074
9.740000000000001e-21,2.19e-18,3.14e-14,2.01e-13,1.01e-13,2.04e-14,0.69,55707.278344907405
3.9e-21,6.730000000000001e-20,6.81e-14,1.3e-13,1.5399999999999997e-13,9.61e-15,0.69,55707.279386574075
7.79e-21,3.69e-15,5.4e-14,1.9699999999999997e-13,1.42e-13,7.109999999999999e-15,0.74,55707.28041666667
1.3e-22,6.83e-23,6.36e-15,7.4e-14,1.26e-13,1.78e-21,0.5,55707.28145833333
9.52e-22,2.2800000000000004e-22,1.59e-14,6.53e-14,1.24e-13,4.88e-15,0.5,55707.2825
4.459999999999999e-22,3.39e-15,1.67e-14,1.5e-13,9.92e-14,1.85e-14,0.6,55707.283541666664
1.7899999999999997e-21,4.819999999999999e-22,8.62e-15,4.31e-14,1.35e-13,1.1e-21,0.47,55707.28457175926
1.86e-21,5.39e-22,1.1899999999999999e-16,4.31e-14,1.05e-13,5.54e-15,0.42,55707.28561342593
3.93e-23,2.54e-21,1.76e-14,5.13e-14,1.34e-13,6.59e-22,0.49,55707.28665509259
7.61e-22,5.58e-22,1.85e-20,9.12e-15,5.77e-14,7.520000000000001e-23,0.25,55707.28986111111
4.51e-24,1.06e-22,5.56e-24,1.84e-14,6.08e-14,3.9299999999999996e-15,0.29,55707.29090277778
