dimm,mjd
0.74,55707.24581018519
0.75,55707.24684027778
0.71,55707.247881944444
0.75,55707.24891203704
0.66,55707.24994212963
0.76,55707.250972222224
0.63,55707.25200231482
1.16,55707.25509259259
1.16,55707.25612268518
1.09,55707.257152777776
0.95,55707.258206018516
0.87,55707.25923611111
0.91,55707.26027777778
0.92,55707.26130787037
0.94,55707.262349537035
0.87,55707.265173611115
1.08,55707.26621527778
0.87,55707.26724537037
0.75,55707.269328703704
0.82,55707.2703587963
0.8,55707.27140046296
0.94,55707.2734837963
0.72,55707.27453703704
0.73,55707.2755787037
0.8,55707.27662037037
0.71,55707.277662037035
0.77,55707.27868055556
0.75,55707.2797337963
0.81,55707.28076388889
0.76,55707.281805555554
0.72,55707.282847222225
0.93,55707.28388888889
0.93,55707.28493055556
0.56,55707.28597222222
0.62,55707.28700231481
0.62,55707.29020833333
0.58,55707.29125
0.57,55707.29230324074
0.5,55707.293344907404
0.74,55707.29439814815
0.53,55707.295439814814
0.6,55707.296481481484
0.46,55707.29856481482
0.74,55707.299629629626
0.68,55707.30068287037
0.42,55707.301724537036
0.76,55707.30275462963
0.51,55707.30380787037
0.5,55707.30483796296
0.54,55707.30587962963
0.64,55707.306921296295
0.4,55707.307974537034
0.65,55707.30900462963
0.59,55707.31005787037
0.8,55707.31109953704
0.52,55707.31212962963
0.63,55707.31317129629
0.68,55707.31422453704
0.71,55707.315254629626
0.62,55707.31630787037
1.06,55707.317349537036
0.49,55707.318402777775
0.72,55707.31943287037
0.94,55707.320497685185
0.88,55707.321539351855
0.75,55707.32258101852
0.95,55707.32361111111
0.61,55707.32466435185
0.61,55707.32675925926
0.71,55707.32884259259
0.91,55707.329884259256
0.62,55707.330925925926
0.75,55707.33300925926
0.94,55707.33510416667
0.63,55707.33614583333
0.85,55707.33719907407
0.62,55707.33928240741
0.83,55707.34033564815
0.79,55707.341365740744
0.74,55707.34241898148
0.58,55707.343460648146
0.63,55707.344502314816
0.61,55707.34554398148
0.63,55707.34658564815
0.74,55707.34763888889
0.81,55707.34868055556
0.72,55707.34972222222
0.98,55707.35077546296
1.32,55707.3518287037
0.68,55707.35392361111
0.97,55707.35496527778
1.19,55707.35601851852
1.42,55707.35810185185
1.24,55707.359143518515
1.53,55707.36019675926
1.26,55707.361238425925
0.95,55707.362280092595
0.89,55707.36436342593
1.13,55707.36541666667
1.15,55707.36645833333
