strehl,fwhm,airmass,az,mass,dimm,wind_speed,wind_direction,temperature,relative_humidity,pressure,train,strehl_RF_pred,strehl_RF_err,strehl_RF_percent_err,fwhm_RF_pred,fwhm_RF_err,fwhm_RF_percent_err
0.22399999999999998,67.87,1.53661,189.73385,0.11,0.34,3.0,120.0,3.33,10.0,618.6,False,,,,62.40790000000006,5.462099999999943,0.08047885663768885
0.258,60.81,1.53765,189.96819,0.11,0.34,3.0,120.0,3.34,10.0,618.6,True,,,,62.183000000000064,-1.3730000000000615,-0.022578523269200155
0.225,69.62,1.53872,190.20251,0.11,0.34,3.0,120.0,3.34,10.0,618.6,True,,,,65.99889999999999,3.6211000000000126,0.05201235277219208
0.28,61.77,1.54009,190.49363,0.11,0.3,4.0,112.0,3.34,10.0,618.6,True,,,,62.04600000000008,-0.2760000000000744,-0.004468188440991977
0.29600000000000004,58.94,1.54122,190.72786,0.11,0.3,3.0,117.0,3.34,9.0,618.6,True,,,,60.01609999999995,-1.076099999999954,-0.018257550050898443
0.317,58.06,1.54238,190.96085,0.11,0.26,3.0,122.0,3.34,9.0,618.6,True,,,,58.772900000000064,-0.7129000000000616,-0.012278677230452317
0.302,59.24,1.54364,191.2097,0.11,0.3,3.0,118.0,3.36,9.0,618.6,True,,,,59.29359999999987,-0.053599999999867975,-0.0009047940580666437
0.297,59.46,1.54485,191.44112,0.11,0.3,3.0,114.0,3.37,9.0,618.6,True,,,,59.46859999999999,-0.008599999999987062,-0.0001446350487720663
0.278,61.47,1.5461,191.67444,0.11,0.29,4.0,119.0,3.37,9.0,618.6,False,,,,58.918899999999915,2.5511000000000834,0.041501545469335994
0.308,58.24,1.54776,191.9779,0.11,0.29,4.0,110.0,3.36,9.0,618.6,True,,,,58.399999999999885,-0.1599999999998829,-0.0027472527472507365
0.33,56.15,1.54906,192.20887,0.11,0.32,4.0,111.0,3.37,9.0,618.6,True,,,,57.07119999999995,-0.9211999999999492,-0.016406055209260004
0.32299999999999995,58.16,1.5504,192.4408,0.11,0.32,4.0,111.0,3.37,9.0,618.6,True,,,,57.810899999999926,0.349100000000071,0.006002407152683477
