strehl,fwhm,airmass,az,mass,dimm,wind_speed,wind_direction,temperature,relative_humidity,pressure,train,strehl_RF_pred,strehl_RF_err,strehl_RF_percent_err,fwhm_RF_pred,fwhm_RF_err,fwhm_RF_percent_err
0.32799999999999996,60.97,1.51843,183.50419,0.07,0.47,9.0,73.0,2.55,22.0,620.3,True,0.33416388888888876,-0.006163888888888802,-0.018792344173441472,60.5957492063492,0.37425079365080194,0.006138277737424995
0.34,59.06,1.51882,183.74994,0.07,0.51,10.0,70.0,2.54,21.0,620.3,True,0.33472611111111095,0.005273888888889078,0.015511437908497287,59.45578439153443,-0.395784391534427,-0.0067013950479923295
0.325,59.22,1.51923,183.99614,0.07,0.51,10.0,70.0,2.54,21.0,620.3,True,0.329061296296296,-0.00406129629629598,-0.012496296296295322,59.40589550264551,-0.1858955026455078,-0.003139066238525968
0.34,59.21,1.51966,184.24223,0.11,0.47,9.0,79.0,2.53,22.0,620.3,True,0.3331027777777778,0.006897222222222221,0.020285947712418297,59.92530476190477,-0.7153047619047683,-0.012080810030480803
0.332,61.0,1.52013,184.48853,0.11,0.47,9.0,79.0,2.51,22.0,620.3,True,0.325091666666667,0.006908333333333017,0.020808232931725953,61.06656402116404,-0.06656402116404081,-0.0010912134617055871
0.263,68.67,1.52065,184.75171,0.11,0.43,9.0,80.0,2.5,23.0,620.3,True,0.28567777777777825,-0.02267777777777824,-0.08622729193071574,66.09711111111113,2.572888888888869,0.03746743685581577
0.318,60.68,1.52117,184.99712,0.11,0.37,8.0,72.0,2.49,23.0,620.3,True,0.3185514529914532,-0.0005514529914532051,-0.0017341289039408967,61.47144444444446,-0.7914444444444584,-0.013042920969750469
0.34600000000000003,58.53,1.52171,185.2423,0.11,0.37,9.0,68.0,2.45,23.0,620.3,False,0.32428034188034177,0.02171965811965826,0.06277357838051519,59.2238,-0.693799999999996,-0.011853750213565623
0.325,58.31,1.52232,185.50348,0.11,0.38,9.0,71.0,2.42,23.0,620.3,True,0.32598478632478606,-0.0009847863247860467,-0.003030111768572451,58.27856388888887,0.03143611111113387,0.0005391204100691797
0.32899999999999996,57.23,1.52292,185.74866,0.11,0.38,9.0,71.0,2.42,23.0,620.3,True,0.32846256410256425,0.0005374358974357119,0.0016335437612027717,57.79789722222217,-0.5678972222221716,-0.009923068709106617
0.34,58.91,1.5236,186.01432,0.11,0.38,9.0,76.0,2.37,23.0,620.3,False,0.33240145299145313,0.0075985470085468965,0.022348667672196752,58.316452777777734,0.5935472222222629,0.010075491804825375
0.359,57.15,1.52435,186.29291,0.11,0.34,8.0,68.0,2.32,23.0,620.3,True,0.3476166666666672,0.011383333333332801,0.0317084493964702,57.85728611111109,-0.7072861111110882,-0.012375959949450363
0.35,57.9,1.52503,186.53681,0.11,0.34,9.0,72.0,2.28,23.0,620.3,True,0.34248222222222263,0.007517777777777346,0.021479365079363846,58.28598611111111,-0.3859861111111087,-0.006666426789483743
0.32299999999999995,60.57,1.52662,187.06961,0.14,0.34,9.0,67.0,2.19,23.0,620.3,True,0.3225555555555559,0.00044444444444408093,0.001375988992086938,60.300823148148126,0.26917685185187423,0.0044440622726081265
0.294,63.16,1.52739,187.31304,0.14,0.38,10.0,67.0,2.16,23.0,620.3,False,0.3139680555555557,-0.019968055555555697,-0.06791855631141394,61.1462268518518,2.0137731481481964,0.031883678723055676
0.282,65.19,1.52819,187.55755,0.14,0.37,9.0,69.0,2.12,24.0,620.3,False,0.31465027777777793,-0.03265027777777796,-0.11578112687155305,61.92840674603169,3.2615932539683072,0.050032110047067146
0.259,68.47,1.52912,187.82865,0.14,0.37,9.0,73.0,2.09,23.0,620.3,False,0.3061169444444446,-0.047116944444444586,-0.18191870441870497,62.913703042328,5.5562969576719965,0.08114936406706581
0.28800000000000003,64.33,1.52997,188.07138,0.14,0.36,9.0,73.0,2.08,23.0,620.3,True,0.30137250000000015,-0.01337250000000012,-0.046432291666667076,63.11081415343911,1.2191858465608902,0.018952057307024567
0.309,61.75,1.53086,188.31444,0.14,0.36,9.0,73.0,2.08,23.0,620.3,False,0.3007280555555557,0.00827194444444429,0.026770046745774403,63.012925264550226,-1.2629252645502262,-0.020452231004861963
0.295,63.0,1.53185,188.57797,0.14,0.54,9.0,77.0,2.06,23.0,620.3,True,0.30321250000000044,-0.008212500000000456,-0.027838983050849003,62.360888157894735,0.6391118421052653,0.01014463241436929
0.33,60.68,1.53279,188.81942,0.14,0.54,9.0,75.0,2.06,23.0,620.3,True,0.31777037037037015,0.012229629629629868,0.037059483726151116,61.37811038011696,-0.6981103801169581,-0.011504785433700695
0.307,63.63,1.53375,189.06137,0.14,0.47,9.0,70.0,2.05,23.0,620.3,True,0.30793888888888865,-0.000938888888888656,-0.003058269996379987,62.944480089111714,0.6855199108882886,0.010773533095839833
0.28,63.65,1.53503,189.37169,0.14,0.4,9.0,73.0,2.06,22.0,620.4,True,0.2919666666666669,-0.011966666666666848,-0.04273809523809588,63.03340674603171,0.6165932539682899,0.009687246723775175
0.349,58.35,1.53606,189.61242,0.15,0.4,9.0,75.0,2.08,22.0,620.3,True,0.33025555555555564,0.01874444444444434,0.05370900986946803,60.12519285714287,-1.7751928571428692,-0.030423185212388505
0.314,61.91,1.53712,189.85345,0.14,0.47,9.0,69.0,2.08,22.0,620.4,False,0.30859111111111137,0.00540888888888863,0.017225760792638947,62.086872681704264,-0.17687268170426762,-0.0028569323486394385
0.312,62.28,1.53821,190.09372,0.14,0.42,9.0,69.0,2.08,23.0,620.4,True,0.31122666666666693,0.0007733333333330705,0.002478632478631636,62.24072804232804,0.03927195767196423,0.0006305709324335939
0.32,62.53,1.53932,190.33379,0.26,0.42,9.0,64.0,2.08,22.0,620.4,True,0.3093555555555557,0.01064444444444429,0.033263888888888406,62.55272222222221,-0.022722222222206767,-0.0003633811326116547
0.315,62.16,1.54056,190.59351,0.26,0.38,9.0,64.0,2.08,22.0,620.4,False,0.304588888888889,0.010411111111110982,0.033051146384479306,62.60474074074072,-0.4447407407407269,-0.007154773821440265
0.259,64.08,1.5421200000000002,190.90936,0.26,0.38,8.0,67.0,2.07,23.0,620.4,True,0.27611111111111114,-0.017111111111111132,-0.06606606606606615,63.32601322751319,0.7539867724868117,0.011766335400855364
0.304,62.69,1.54333,191.14825,0.26,0.48,8.0,67.0,2.07,23.0,620.4,True,0.2971444444444442,0.006855555555555781,0.02255116959064402,63.06172850529097,-0.37172850529097445,-0.005929630009426933
0.32799999999999996,60.72,1.54457,191.38662,0.26,0.31,9.0,63.0,2.06,23.0,620.4,True,0.312322222222222,0.015677777777777957,0.04779810298103036,61.98399999999997,-1.2639999999999745,-0.020816864295124745
0.299,64.71,1.54594,191.64411,0.06,0.31,8.0,76.0,2.05,24.0,620.4,True,0.29378888888888866,0.005211111111111333,0.017428465254552952,64.42590211640207,0.2840978835979229,0.004390324271332451
0.309,62.99,1.54723,191.88138,0.06,0.49,9.0,70.0,2.03,23.0,620.4,True,0.30298,0.00601999999999997,0.019482200647249093,63.7652494012809,-0.7752494012808953,-0.012307499623446502
0.261,71.53,1.54856,192.11947,0.06,0.49,9.0,64.0,2.02,23.0,620.4,False,0.2996688888888888,-0.03866888888888881,-0.14815666240953565,64.26931606794757,7.26068393205243,0.10150543732772864
0.23199999999999998,72.24,1.55024,192.41155,0.06,0.45,8.0,74.0,2.01,22.0,620.4,True,0.25599999999999973,-0.023999999999999744,-0.10344827586206787,69.12146924603165,3.1185307539683436,0.043169030370547395
0.27699999999999997,64.91,1.5516299999999998,192.64745,0.06,0.32,8.0,73.0,1.99,21.0,620.4,True,0.27803333333333324,-0.001033333333333275,-0.003730445246690524,65.06630952380945,-0.15630952380945473,-0.002408096191795636
0.324,61.29,1.55305,192.88397,0.06,0.32,9.0,79.0,1.97,22.0,620.4,False,0.29932222222222216,0.024677777777777854,0.07616598079561065,64.10103174603174,-2.8110317460317376,-0.045864443563905004
0.316,62.56,1.55451,193.11996,0.06,0.46,9.0,79.0,1.97,22.0,620.4,True,0.30957499999999977,0.006425000000000236,0.020332278481013405,62.613181147312766,-0.053181147312763244,-0.0008500822780173153
0.322,61.24,1.55599,193.35625,0.06,0.46,8.0,69.0,1.95,22.0,620.4,True,0.31151944444444407,0.010480555555555937,0.03254830917874515,62.05010582010575,-0.8101058201057469,-0.013228377206168304
0.337,60.02,1.55752,193.59324,0.06,0.4,8.0,67.0,1.93,22.0,620.4,False,0.3004822222222221,0.03651777777777793,0.10836135839103242,63.05675396825391,-3.0367539682539046,-0.05059570090393043
0.304,63.66,1.55928,193.86144,0.07,0.39,8.0,73.0,1.93,23.0,620.4,True,0.303193333333333,0.0008066666666670108,0.002653508771930957,63.3306613756613,0.3293386243386962,0.00517339969115137
0.302,63.91,1.56086,194.09512,0.07,0.39,8.0,74.0,1.92,24.0,620.4,True,0.3003822222222219,0.0016177777777781066,0.005356880058867903,63.42236507936501,0.4876349206349886,0.007630025358081499
0.294,64.34,1.56247,194.32936,0.07,0.36,9.0,72.0,1.91,24.0,620.4,False,0.3053444444444443,-0.011344444444444324,-0.03858654572940246,62.190161375661326,2.1498386243386776,0.033413718127738225
0.326,59.9,1.5641,194.56212,0.07,0.36,9.0,65.0,1.9,24.0,620.4,True,0.3151111111111113,0.010888888888888726,0.03340149965916787,61.2507407407407,-1.3507407407407044,-0.022549928893834798
0.289,65.41,1.56591,194.81348,0.07,0.48,8.0,81.0,1.89,23.0,620.4,False,0.30845277777777774,-0.019452777777777763,-0.06731064975009607,62.05975396825392,3.3502460317460745,0.05121917186586263
0.314,62.12,1.56761,195.04539,0.21,0.48,8.0,81.0,1.89,23.0,620.4,True,0.3078083333333334,0.006191666666666595,0.019718683651804444,62.23264285714279,-0.1126428571427951,-0.0018133106429941259
0.292,62.62,1.56961,195.31309,0.21,0.4,9.0,71.0,1.88,23.0,620.4,True,0.2931044444444447,-0.001104444444444741,-0.0037823439878244556,63.489809523809484,-0.8698095238094865,-0.013890283037519748
0.28600000000000003,64.78,1.5713700000000002,195.54331,0.21,0.39,8.0,69.0,1.87,23.0,620.4,True,0.2887488888888891,-0.0027488888888890783,-0.009611499611500273,64.24188888888888,0.538111111111121,0.008306747624438423
0.278,64.84,1.57318,195.77453,0.21,0.39,9.0,70.0,1.87,23.0,620.4,True,0.283671111111111,-0.00567111111111096,-0.02039968025579482,64.38488888888891,0.45511111111109415,0.00701898690794408
0.29100000000000004,64.05,1.575,196.0043,0.21,0.36,9.0,71.0,1.84,22.0,620.4,False,0.282211111111111,0.008788888888889013,0.0302023673157698,65.42825000000002,-1.3782500000000226,-0.021518345042935563
0.268,66.09,1.57687,196.23481,0.21,0.36,9.0,66.0,1.83,22.0,620.4,True,0.27823333333333344,-0.010233333333333428,-0.0381840796019904,65.45613888888894,0.6338611111110595,0.009590877759283696
0.259,69.64,1.57876,196.46424,0.21,0.33,9.0,67.0,1.83,22.0,620.4,False,0.2809,-0.021899999999999975,-0.08455598455598445,65.50825000000002,4.1317499999999825,0.05933012636415828
0.293,65.94,1.58083,196.7097,0.21,0.3,9.0,68.0,1.81,23.0,620.4,True,0.29098888888888863,0.002011111111111352,0.0068638604474790185,65.4793333333333,0.46066666666669676,0.006986149024366042
0.294,63.6,1.58278,196.93692,0.21,0.3,9.0,68.0,1.81,23.0,620.4,True,0.2910555555555557,0.002944444444444305,0.010015117157973827,64.57744444444448,-0.9774444444444796,-0.015368623340322006
0.257,68.04,1.58478,197.16514,0.2,0.3,9.0,73.0,1.8,22.0,620.5,True,0.2616222222222224,-0.004622222222222416,-0.017985300475573604,66.51099999999998,1.5290000000000248,0.02247207524985339
0.26899999999999996,64.93,1.58679,197.39213,0.2,0.3,8.0,77.0,1.78,22.0,620.5,True,0.27214444444444413,-0.003144444444444172,-0.011689384551837073,64.889,0.04100000000001103,0.000631449253041907
0.325,58.16,1.58885,197.61849,0.2,0.36,8.0,70.0,1.77,22.0,620.5,True,0.29886666666666634,0.026133333333333675,0.08041025641025745,61.59499999999995,-3.4349999999999525,-0.059061210453919405
0.27399999999999997,66.21,1.59094,197.84464,0.2,0.36,8.0,75.0,1.75,22.0,620.5,True,0.27557777777777764,-0.001577777777777678,-0.005758313057582767,65.77922222222222,0.43077777777777726,0.006506234372115651
0.248,69.3,1.5934,198.10595,0.2,0.36,8.0,67.0,1.74,23.0,620.5,False,0.2733666666666664,-0.025366666666666426,-0.10228494623655818,66.26944444444439,3.0305555555556083,0.043730960397627826
0.249,68.7,1.59555,198.33002,0.2,0.36,8.0,71.0,1.72,23.0,620.5,True,0.2598999999999998,-0.010899999999999799,-0.043775100401605614,67.7545555555555,0.9454444444445045,0.013761927866732233
0.243,71.05,1.59774,198.55379,0.2,0.36,8.0,73.0,1.69,24.0,620.5,True,0.2467111111111109,-0.003711111111110915,-0.015272062185641627,69.82722222222228,1.222777777777722,0.017210102431776526
0.24100000000000002,69.75,1.59997,198.77729,0.23,0.37,8.0,73.0,1.69,24.0,620.5,True,0.25264444444444434,-0.011644444444444318,-0.04831719686491418,68.16988888888889,1.5801111111111084,0.022653922739944207
0.25,69.35,1.6022299999999998,199.00106,0.23,0.37,8.0,71.0,1.66,24.0,620.5,False,0.26545555555555556,-0.015455555555555556,-0.06182222222222222,65.896,3.4539999999999935,0.049805335255948
0.303,60.8,1.60454,199.22436,0.26,0.37,8.0,74.0,1.63,23.0,620.5,True,0.2895444444444447,0.013455555555555276,0.04440777411074349,62.34596296296302,-1.5459629629630243,-0.025427022417155005
0.308,60.7,1.60716,199.47405,0.28,0.46,7.0,76.0,1.62,24.0,620.5,True,0.3110333333333334,-0.003033333333333388,-0.009848484848485026,60.91174074074067,-0.21174074074066596,-0.003488315333454134
0.344,56.87,1.60953,199.69511,0.28,0.46,7.0,72.0,1.59,24.0,620.5,True,0.32303333333333356,0.02096666666666641,0.06094961240310004,59.320666666666604,-2.4506666666666064,-0.043092433034404895
0.293,62.55,1.61195,199.91788,0.28,0.33,8.0,71.0,1.57,23.0,620.5,False,0.2841444444444443,0.008855555555555672,0.030223739097459634,63.5818888888889,-1.0318888888889006,-0.016497024602540378
0.275,64.75,1.61459,200.15615,0.28,0.33,8.0,69.0,1.54,23.0,620.5,True,0.2805111111111109,-0.005511111111110856,-0.02004040404040311,64.46900000000001,0.2809999999999917,0.004339768339768212
0.294,61.59,1.61707,200.37534,0.25,0.41,8.0,72.0,1.53,23.0,620.5,True,0.29192666666666667,0.002073333333333316,0.007052154195011279,62.09988888888892,-0.5098888888889164,-0.008278760982122364
0.301,60.37,1.61958,200.59418,0.25,0.41,8.0,72.0,1.53,23.0,620.5,True,0.2951266666666665,0.005873333333333508,0.019512735326689398,61.706111111111085,-1.3361111111110873,-0.022132037619862304
0.264,67.16,1.62252,200.84639,0.26,0.41,8.0,70.0,1.51,23.0,620.5,True,0.2755999999999997,-0.011599999999999666,-0.043939393939392675,65.3604444444444,1.7995555555555995,0.02679504996360333
0.27699999999999997,63.71,1.62511,201.06403,0.27,0.4,8.0,77.0,1.5,24.0,620.5,True,0.27881111111111123,-0.0018111111111112632,-0.006538307260329471,63.40288888888889,0.3071111111111122,0.0048204537923577494
0.28800000000000003,61.75,1.62774,201.28142,0.27,0.4,8.0,78.0,1.48,23.0,620.5,True,0.28655555555555573,0.0014444444444443039,0.0050154320987649435,62.78955555555556,-1.039555555555559,-0.016834907782276257
0.244,69.39,1.63041,201.49805,0.22,0.4,8.0,76.0,1.48,23.0,620.6,False,0.27977777777777796,-0.035777777777777964,-0.14663023679417198,63.356777777777765,6.033222222222236,0.08694656610782873
0.262,65.29,1.63312,201.71467,0.22,0.31,8.0,71.0,1.46,23.0,620.6,True,0.2707000000000002,-0.008700000000000208,-0.0332061068702298,64.89288888888886,0.39711111111114406,0.00608226544817191
0.28600000000000003,62.95,1.63605,201.94487,0.2,0.31,8.0,76.0,1.46,23.0,620.6,False,0.27490000000000026,0.011099999999999777,0.03881118881118802,64.89011111111111,-1.9401111111111078,-0.030819874680081138
0.276,64.38,1.63925,202.19135,0.2,0.38,7.0,60.0,1.47,23.0,620.6,False,0.2961222222222224,-0.020122222222222375,-0.07290660225442888,63.67466666666663,0.705333333333364,0.01095578336957695
0.32299999999999995,60.66,1.64207,202.40489,0.2,0.51,7.0,60.0,1.47,23.0,620.6,True,0.31657777777777796,0.006422222222221996,0.019883040935671815,62.12244444444441,-1.4624444444444151,-0.024108876433307207
0.306,63.6,1.64494,202.61849,0.2,0.51,6.0,82.0,1.47,23.0,620.6,False,0.3106666666666668,-0.004666666666666819,-0.015250544662309866,62.49033333333333,1.1096666666666692,0.017447589098532536
0.341,58.21,1.6478400000000002,202.83116,0.2,0.51,7.0,71.0,1.47,23.0,620.6,True,0.3194777777777781,0.021522222222221943,0.06311502117953649,59.965999999999994,-1.7559999999999931,-0.030166638034701824
0.336,58.26,1.65103,203.06184,0.2,0.51,8.0,79.0,1.48,24.0,620.6,False,0.29048888888888896,0.04551111111111106,0.1354497354497353,62.15288888888888,-3.8928888888888835,-0.06681923942480061
0.318,60.36,1.65403,203.2742,0.16,0.42,7.0,77.0,1.51,23.0,620.6,False,0.2755822222222225,0.0424177777777775,0.1333892382948978,64.9746666666667,-4.614666666666707,-0.07645239673072743
0.263,65.3,1.65726,203.49985,0.16,0.42,8.0,83.0,1.51,23.0,620.6,True,0.2683488888888892,-0.005348888888889181,-0.020337980566118557,64.75911111111118,0.5408888888888157,0.008283137655265171
0.235,67.66,1.66032,203.71023,0.17,0.36,8.0,74.0,1.53,22.0,620.6,False,0.2612777777777779,-0.0262777777777779,-0.11182033096926766,70.17944444444444,-2.5194444444444457,-0.03723683778368971
0.253,67.4,1.66343,203.91987,0.17,0.39,7.0,73.0,1.54,22.0,620.6,True,0.2645155555555557,-0.011515555555555723,-0.04551602986385661,66.03288888888886,1.367111111111143,0.020283547642598557
0.251,71.73,1.79215,149.47044,0.1,0.36,0.0,251.0,6.48,10.0,619.4,True,0.27110000000000023,-0.02010000000000023,-0.08007968127490131,69.47293333333323,2.2570666666667734,0.031466146196386074
0.337,60.33,1.78333,149.82626000000005,0.1,0.36,3.0,251.0,6.48,10.0,619.4,False,0.28841388888888897,0.04858611111111105,0.1441724365314868,66.77426666666658,-6.444266666666579,-0.10681695121277274
0.316,62.99,1.77876,150.01549,0.1,0.36,4.0,251.0,6.46,11.0,619.4,True,0.3049361111111111,0.011063888888888929,0.035012306610408,64.48037777777768,-1.4903777777776739,-0.023660545765640164
0.295,65.34,1.77422,150.20585,0.1,0.39,5.0,251.0,6.45,12.0,619.4,True,0.30211944444444494,-0.007119444444444956,-0.024133709981169343,64.5882666666667,0.7517333333333056,0.011504948474645019
0.293,65.48,1.7697200000000002,150.39737,0.1,0.39,6.0,258.0,6.45,11.0,619.4,False,0.29810833333333364,-0.005108333333333659,-0.01743458475540498,64.5348222222222,0.9451777777778005,0.014434602592819189
0.321,62.13,1.76493,150.605,0.1,0.39,7.0,261.0,6.43,12.0,619.4,True,0.3169972222222225,0.004002777777777522,0.012469712703356766,62.552488888888924,-0.4224888888889211,-0.006800078688056029
0.313,62.36,1.76055,150.79778000000005,0.1,0.39,7.0,261.0,6.43,12.0,619.4,True,0.3134416666666665,-0.000441666666666507,-0.0014110756123530575,62.62404444444445,-0.2640444444444512,-0.0042341957095005005
0.364,57.29,1.75567,151.01658,0.1,0.35,7.0,262.0,6.42,12.0,619.4,False,0.3080638888888888,0.055936111111111186,0.15367063492063512,63.678266666666715,-6.388266666666716,-0.11150753476464857
0.28800000000000003,65.05,1.75141,151.21028,0.1,0.35,7.0,262.0,6.39,13.0,619.4,True,0.30298611111111107,-0.014986111111111033,-0.05203510802469108,63.965377777777846,1.0846222222221513,0.016673669826628
0.33899999999999997,59.81,1.74717,151.40635,0.1,0.35,7.0,262.0,6.36,13.0,619.4,True,0.32194999999999985,0.01705000000000012,0.05029498525073783,61.49443333333339,-1.6844333333333878,-0.028163071950065004
0.313,62.48,1.74266,151.61803999999995,0.1,0.35,6.0,261.0,6.33,13.0,619.4,True,0.30937888888888876,0.0036211111111112415,0.011569045083422496,62.69087777777775,-0.2108777777777533,-0.003375124484279022
0.3,63.77,1.7385700000000002,151.81373,0.1,0.35,5.0,261.0,6.31,13.0,619.4,True,0.30361500000000013,-0.003615000000000146,-0.012050000000000487,63.651600000000045,0.11839999999995854,0.001856672416496135
0.278,69.04,1.7345099999999998,152.01023,0.1,0.35,4.0,261.0,6.3,12.0,619.4,False,0.3032038888888891,-0.02520388888888908,-0.09066147082334201,63.87160000000002,5.168399999999984,0.07486095017381204
0.315,62.49,1.7301,152.22763,0.1,0.35,3.0,261.0,6.28,12.0,619.5,False,0.28567055555555565,0.029329444444444353,0.09310934744268048,65.50504444444442,-3.0150444444444204,-0.04824843086004833
0.29,65.28,1.72616,152.42538000000005,0.1,0.35,3.0,261.0,6.28,12.0,619.5,False,0.28605944444444453,0.003940555555555447,0.013588122605363613,65.5618222222222,-0.2818222222222033,-0.00431712962962934
0.253,68.98,1.72197,152.63891,0.1,0.35,2.0,260.0,6.28,11.0,619.5,True,0.2580750000000001,-0.005075000000000107,-0.02005928853754983,67.6443777777777,1.3356222222222982,0.01936245610644097
0.193,77.79,1.71809,152.83924,0.1,0.7,0.0,260.0,6.28,10.0,619.5,False,0.22590000000000018,-0.03290000000000018,-0.17046632124352423,72.24966666666664,5.540333333333365,0.07122166516690275
0.195,79.22,1.71393,153.05855,0.1,0.7,0.0,260.0,6.29,10.0,619.5,True,0.22185555555555578,-0.02685555555555577,-0.13772079772079882,74.05855555555559,5.161444444444413,0.06515330023282521
0.26,66.78,1.71016,153.25987,0.1,0.7,0.0,260.0,6.3,9.0,619.5,True,0.25503333333333367,0.004966666666666342,0.019102564102562853,68.99244444444446,-2.2124444444444578,-0.033130345080030814
0.266,67.55,1.70617,153.47726,0.1,0.7,0.0,260.0,6.31,8.0,619.5,False,0.2617777777777779,0.004222222222222127,0.015873015873015515,67.9062222222222,-0.35622222222220046,-0.005273459988485573
0.25,70.55,1.70252,153.67916,0.1,0.7,0.0,260.0,6.32,8.0,619.5,False,0.27081111111111117,-0.02081111111111117,-0.08324444444444468,67.01577777777774,3.5342222222222546,0.0500952830931574
0.275,65.4,1.6989,153.88201999999995,0.1,0.7,0.0,261.0,6.31,8.0,619.5,True,0.2822088888888886,-0.007208888888888598,-0.026214141414140354,65.72499999999995,-0.324999999999946,-0.004969418960243823
0.316,61.49,1.69531,154.0873,0.1,0.7,0.0,261.0,6.29,8.0,619.5,True,0.2940311111111109,0.021968888888889093,0.0695218002812946,64.07166666666657,-2.581666666666571,-0.04198514663630787
0.265,67.59,1.68337,154.79299,0.1,0.64,0.0,261.0,6.33,9.0,619.5,True,0.27576666666666694,-0.010766666666666924,-0.040628930817611035,66.29611111111117,1.29388888888883,0.019143200013150317
0.287,65.36,1.68,154.99905,0.1,0.64,0.0,261.0,6.35,9.0,619.5,True,0.2886333333333334,-0.001633333333333431,-0.005691056910569446,64.89966666666663,0.46033333333336657,0.007043043655651263
0.309,63.33,1.67667,155.20599,0.1,0.64,0.0,261.0,6.36,8.0,619.5,True,0.30190000000000006,0.00709999999999994,0.022977346278316955,63.87999999999997,-0.5499999999999687,-0.008684667614084459
0.337,59.26,1.67338,155.414,0.1,0.64,0.0,261.0,6.39,9.0,619.5,False,0.3085333333333333,0.028466666666666696,0.08447082096933738,62.9978333333333,-3.737833333333299,-0.06307514906063616
0.35600000000000004,58.03,1.67013,155.62256000000005,0.1,0.64,0.0,261.0,6.4,9.0,619.5,False,0.3329333333333334,0.023066666666666624,0.06479400749063657,60.69138888888883,-2.6613888888888297,-0.045862293449747196
0.34,59.95,1.66694,155.83099,0.1,0.64,0.0,261.0,6.42,9.0,619.5,True,0.34072222222222226,-0.0007222222222222352,-0.0021241830065359857,60.2571666666666,-0.3071666666665962,-0.005123714206281838
0.373,56.22,1.66353,156.05728,0.1,0.88,0.0,261.0,6.41,9.0,619.5,True,0.35195555555555574,0.021044444444444255,0.056419422103067704,57.69799999999998,-1.4779999999999802,-0.02628957666310886
0.35100000000000003,59.35,1.66041,156.26746,0.1,0.88,0.0,261.0,6.37,9.0,619.5,False,0.34296666666666675,0.008033333333333281,0.02288698955365607,58.13255555555555,1.2174444444444532,0.02051296452307419
0.326,60.0,1.65714,156.49193,0.1,0.88,0.0,261.0,6.37,9.0,619.5,True,0.3301666666666667,-0.004166666666666707,-0.012781186094069655,59.61966666666668,0.38033333333331854,0.006338888888888642
0.35200000000000004,57.55,1.6541099999999995,156.70369,0.1,0.88,0.0,261.0,6.35,9.0,619.5,False,0.33089999999999997,0.021100000000000063,0.05994318181818199,59.37222222222226,-1.8222222222222655,-0.03166328796215926
0.331,58.6,1.65111,156.9162,0.1,0.88,0.0,261.0,6.34,9.0,619.5,True,0.332811111111111,-0.0018111111111109857,-0.005471634776770349,59.00425694444447,-0.40425694444446947,-0.006898582669700844
0.32799999999999996,59.79,1.64813,157.13099,0.1,0.75,0.0,261.0,6.32,10.0,619.5,True,0.3330444444444441,-0.005044444444444129,-0.015379403794036982,59.62276805555556,0.16723194444443834,0.002796988533942772
0.348,58.31,1.6448,157.37492,0.1,0.75,0.0,261.0,6.28,11.0,619.5,True,0.3561333333333332,-0.008133333333333215,-0.023371647509578205,58.12387916666665,0.18612083333335505,0.0031919196249932265
0.384,55.83,1.6419400000000002,157.58872,0.1,0.75,0.0,261.0,6.27,11.0,619.5,True,0.3733777777777779,0.010622222222222089,0.02766203703703669,56.72421249999996,-0.8942124999999592,-0.01601670248970015
0.355,57.49,1.63893,157.81723,0.1,0.71,0.0,261.0,6.28,11.0,619.5,True,0.3590222222222224,-0.004022222222222427,-0.011330203442880077,57.33976805555546,0.1502319444445419,0.0026131839353720977
0.38,55.87,1.63614,158.03261,0.14,0.71,0.0,261.0,6.29,10.0,619.5,True,0.3728333333333331,0.007166666666666932,0.018859649122807715,57.76676805555553,-1.8967680555555333,-0.03394966986854364
0.368,58.3,1.63339,158.2485,0.14,0.71,0.0,261.0,6.29,10.0,619.5,True,0.36714444444444394,0.0008555555555560534,0.002324879227054493,58.15321250000002,0.14678749999997365,0.0025177958833614692
0.395,55.82,1.63068,158.46498,0.14,0.84,0.0,261.0,6.32,9.0,619.5,True,0.380888888888889,0.014111111111111019,0.035724331926863334,56.785212500000014,-0.965212500000014,-0.01729151737728438
0.35,59.84,1.62729,158.74077,0.14,0.84,0.0,261.0,6.35,9.0,619.5,True,0.3633777777777781,-0.0133777777777781,-0.03822222222222314,58.64342361111118,1.196576388888822,0.019996263183302505
0.386,56.6,1.62467,158.9581,0.14,0.54,0.0,261.0,6.38,9.0,619.5,True,0.3799999999999998,0.006000000000000227,0.015544041450777792,57.339368055555596,-0.7393680555555946,-0.013063039850805558
0.373,58.01,1.62207,159.17768999999996,0.14,0.54,0.0,261.0,6.41,9.0,619.5,True,0.374277777777778,-0.0012777777777779886,-0.0034256776884128383,57.703256944444526,0.3067430555554722,0.005287761688596315
0.377,56.77,1.61952,159.39633,0.14,0.54,0.0,259.0,6.43,9.0,619.5,True,0.37338888888888877,0.0036111111111112315,0.009578544061303,57.40570138888894,-0.6357013888889398,-0.011197840212945918
0.39299999999999996,56.54,1.617,159.61638,0.14,0.44,1.0,259.0,6.45,9.0,619.5,True,0.38361111111111124,0.009388888888888725,0.0238903025162563,57.19359027777777,-0.6535902777777736,-0.011559785599182412
0.354,59.77,1.61435,159.85134,0.14,0.44,2.0,257.0,6.46,9.0,619.5,True,0.36264444444444427,-0.008644444444444288,-0.024419334588825673,59.205238425926,0.5647615740740051,0.009448913737226117
0.34700000000000003,60.13,1.61161,160.09926000000004,0.14,0.44,2.0,257.0,6.48,9.0,619.5,True,0.35463333333333386,-0.007633333333333825,-0.02199807877041448,60.019016203703764,0.11098379629623878,0.0018457308547520168
