explained_variance,explained_variance_ratio,airmass_weight,az_weight,mass_weight,dimm_weight,wind_speed_weight,wind_direction_weight,temperature_weight,relative_humidity_weight,pressure_weight
1.9366923365889643,0.21511531416883173,-0.1369180371551105,0.231092777005918,0.38169282756138423,0.37804667585203966,0.4094600338948186,-0.3366410137158876,-0.4797009685977733,0.35763508930964694,-0.015501868620750012
1.848839738471181,0.2053572132626546,0.5163388251013568,-0.5047082093740292,0.38905051741769703,0.16500040967820973,0.26912467550552543,0.3046078556312737,-0.13553256216350285,-0.2776299817890603,-0.198536852784114
1.7337328951148923,0.1925718862885304,-0.19059551980870412,0.21276589223865902,0.10321046093060592,-0.1895525041470356,-0.36634968614263247,0.17997538520238504,-0.4403934731741346,-0.15237288750926262,-0.6986088547799673
1.0023641186079932,0.11133615195983797,-0.39189398824032123,0.19965711400469477,0.10053574297565421,0.6567571240032706,-0.014942032431524959,0.19509766255470673,0.2884377735958435,-0.4934558029363795,-0.011723579132977781
0.7760925734214584,0.08620336570841029,-0.15867316107096854,-0.010514890479887226,0.05777169519613545,0.10364744574957645,-0.04213410143589042,0.7732490859236677,0.02798965388739321,0.5925804896001158,0.094907399567416
0.7146807103449981,0.07938213139576077,0.34081381136641953,0.424454320978923,0.6591050800140036,-0.10764175482218333,-0.3864254997987673,-0.04371560139913436,0.27366791551230507,0.042376055936938495,0.17248954375473116
0.49621339765173944,0.055116189037356676,0.1734076805733197,-0.35417891517556477,-0.13296120428102426,0.5259449399125279,-0.6142832504008017,-0.27207445378366457,-0.023516340993460245,0.2918879776130254,-0.11432532880509398
0.38791785416994506,0.0430874173945664,-0.5933914627610393,-0.5475262254483778,0.47598503357123045,-0.25228227132065684,-0.1056644801103821,-0.16418312636241578,0.12304253529965921,0.01959117026815735,0.06518548133958699
0.10650897197770826,0.01183033078405096,0.03500343958275612,0.03512490149719231,0.013890145077567133,0.001240682019563174,0.2930361570325426,-0.15042218881437283,0.6188740682692846,0.29962115680940826,-0.6450360849518021
