comp0,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,strehl,fwhm,train,strehl_SVR_pred,strehl_SVR_err,strehl_SVR_percent_err,fwhm_SVR_pred,fwhm_SVR_err,fwhm_SVR_percent_err
-1.4602721798040033,-0.941313823948352,0.5027894686303002,0.1374537934730575,-0.6695519471750613,-0.3459572825881965,0.21650982889511008,0.3704506839952133,-0.2122166545327693,0.336,54.37,False,,,,63.170908220125085,-8.800908220125088,-0.16187066801775038
-1.4051737588466444,-0.9243138019474609,0.4731358989263252,0.09546648999496647,-0.6923872837668477,-0.3932816838062847,0.10174274338710987,0.3630415066905988,-0.1823162564671396,0.308,55.46,True,,,,63.19138150762573,-7.731381507625727,-0.1394046431234354
-1.3410561365503288,-0.8923626469246483,0.4370250376492211,0.09711918486209864,-0.6869238530925655,-0.4449445188214552,0.005995816058643442,0.33627544139630194,-0.1533576773786621,0.295,56.54,True,,,,63.28211933666131,-6.742119336661311,-0.11924512445456864
-1.3744936615761831,-0.8922478928424682,0.493578347015893,0.18690966234311224,-0.6025440836421596,-0.4060014365588102,0.11824565884246913,0.30078805087058064,-0.2161238884925088,0.324,55.08,True,,,,63.35078861994901,-8.270788619949009,-0.15015956100125288
-1.3794347616116809,-0.8040515662936382,0.5474010635050915,0.2319642954800485,-0.4613620191814659,-0.33952374652332745,0.05014069934195555,0.3154061052396977,-0.25016526600189537,0.309,54.93,True,,,,63.27750389404019,-8.347503894040187,-0.15196620961296536
-1.4507306423334858,-0.8851622519455523,0.6140567113903712,0.1542746899981083,-0.5116314825728292,-0.267823567859484,0.08803455426777047,0.3592428969559893,-0.28477552189795324,0.304,56.56,True,,,,63.04452434038165,-6.484524340381647,-0.11464859159090605
-1.4027820840738991,-0.9340440471405524,0.594233673075468,0.13275692227865907,-0.6126196073016696,-0.2563949616843456,0.11777827926920008,0.3737426641324699,-0.2646311158737237,0.335,54.85,True,,,,63.08850356746858,-8.238503567468577,-0.150200611986665
-1.2760833217799268,-0.8899817712120076,0.5366863816787717,0.34988466664143386,-0.5788299526793593,-0.28507481963175274,0.28212446020294496,0.2842398653070279,-0.2637285643010897,0.315,55.67,True,,,,63.486248567898635,-7.816248567898633,-0.140403243540482
-1.175708021893464,-0.8991495888552294,0.4697294278417869,0.3298499753625781,-0.6744389721486219,-0.3259577462211551,0.22188323748770766,0.2796731105891949,-0.2052213339598049,0.335,55.58,True,,,,63.59564619423759,-8.01564619423759,-0.14421817549905705
-1.2062071810453732,-0.8767053132949447,0.4916213906331183,0.3533831231082895,-0.5956429830064409,-0.3243747567547962,0.18845978643541966,0.2554082862441139,-0.2200456663321446,0.298,56.78,True,,,,63.59140344732347,-6.811403447323471,-0.1199613146763556
-1.3740430424432215,-0.9735546319791476,0.5844352178632392,0.030309602188064243,-0.6686526130185141,-0.2660994839765702,-0.0650139020990167,0.3746018353289502,-0.21904135417941392,0.338,54.82,False,,,,62.979967880877425,-8.159967880877424,-0.14885019848371805
-1.355419023407234,-0.9956825085914682,0.5802787337272609,0.02550151792788758,-0.7023857013685744,-0.2576176995413564,-0.05913624600203391,0.373454537635016,-0.2119419625564251,0.306,55.25,True,,,,62.98553628338844,-7.735536283388441,-0.14000970648666863
-1.2458695753432631,-0.9388843981012744,0.5282328580883621,0.2523338737064377,-0.634947367522558,-0.2858049564187058,0.09306174767849956,0.2759854832179099,-0.2142512594540443,0.269,55.24,False,,,,63.437227184617875,-8.197227184617873,-0.1483929613435531
-1.4914899024295083,-1.0228366374334847,0.6573742718683875,-0.1206739252164723,-0.6404218934263649,-0.2186456854651391,-0.24493084654868486,0.405929355556362,-0.22540550982965896,0.317,56.37,True,,,,62.527401427894056,-6.157401427894058,-0.10923188624967285
-1.494276120716386,-1.0293166047548041,0.6619601605798087,-0.1122262697220172,-0.6291900832757439,-0.2094986025429023,-0.256109295156437,0.3934780338616177,-0.22364279114714736,0.304,57.59,True,,,,62.54162221686367,-4.951622216863669,-0.08598059067309721
-1.3682234074165034,-0.9894525270521604,0.6261510327616426,0.21518534141038545,-0.5618771561648536,-0.202715279855176,0.07508005466380502,0.2745841956024789,-0.26510611419642965,0.284,58.57,True,,,,63.20886986723287,-4.63886986723287,-0.07920214900517109
-1.3647126587421967,-0.9970325334122438,0.6293573770365674,0.2181083641226434,-0.5621032909878231,-0.1960285238064899,0.06968471813165915,0.2658966871770209,-0.2645500267197802,0.267,57.77,True,,,,63.213358875824575,-5.443358875824572,-0.09422466463258736
-1.613989037715845,-1.1137214392523616,0.7485196134947729,-0.20039741362460936,-0.629125324042007,-0.11516375638955338,-0.2771788584517585,0.4227136903313655,-0.2550082131036173,0.246,57.74,False,,,,62.12416612487033,-4.384166124870326,-0.075929444490307
-1.2859065977075659,-0.9796172365693772,0.5856220371443988,0.3720010365917385,-0.5396652046191895,-0.19948725523522776,0.17182060516492573,0.1956199692051444,-0.2500613671761797,0.252,57.91,True,,,,63.468473189186355,-5.558473189186358,-0.09598468639589637
-1.272886780414935,-1.0014980801802071,0.5761762181909585,0.3691553187653992,-0.5734434884010351,-0.18781346988345854,0.1782080101822322,0.1950334850426933,-0.23639710606384745,0.266,58.84,True,,,,63.4848186143757,-4.644818614375694,-0.07893981329666373
-1.1378980554853495,-0.9338173305987312,0.4887320299395027,0.5166058564673566,-0.545927848319133,-0.2548266059965861,0.19659325926162136,0.1126338301701412,-0.1939031308095376,0.268,58.36,True,,,,63.76297899256472,-5.402978992564719,-0.09258017464984097
-1.1910666702450117,-0.9777799057731964,0.5421909728726839,0.521053317585181,-0.5405492127839506,-0.1944480250544958,0.2761888799181683,0.11780780545597926,-0.2337210707792552,0.271,57.11,True,,,,63.6811250829803,-6.571125082980302,-0.11506084894029596
-1.3381381458635282,-1.037387021003957,0.5947198164504507,0.16791567288121945,-0.602680862971207,-0.18097395389573448,-0.0980534855678917,0.23073336102390854,-0.1901097356971096,0.308,54.09,True,,,,63.21133605792944,-9.121336057929433,-0.16863257640838292
-1.3249209522768464,-1.0470358881290516,0.5996075839549138,0.16425177076837627,-0.6147351436926388,-0.17591635708703418,-0.09893215203168132,0.22205784379190602,-0.19382680046298026,0.314,56.41,True,,,,63.21299312494152,-6.802993124941523,-0.1205990626651573
-1.2195431475309146,-1.0089447360219477,0.5511882375584936,0.3438490490054195,-0.5872704546528934,-0.19766804191176185,0.03818115837543536,0.14404593483378814,-0.1928679288633288,0.289,58.05,True,,,,63.526735630859726,-5.476735630859729,-0.09434514437312194
-1.2030491854119405,-1.021132352937996,0.5533072130732407,0.3177907115934563,-0.5121002853607131,-0.19055864244492304,0.04218695540263385,0.1276225446289469,-0.18074281263782804,0.285,59.19,False,,,,63.58080818272016,-4.390808182720164,-0.07418158781416058
-1.2527628009028793,-1.0597332154592696,0.6169157351807074,0.3205969272564734,-0.4963021224280939,-0.13248636289564006,0.11694807938463707,0.12471043867698997,-0.2323007367577321,0.246,62.15,True,,,,63.47745837223737,-1.3274583722373734,-0.021358944042435615
-1.3883156163192227,-1.0841762143135476,0.7486146058749786,-0.017707875059865458,-0.5326552015823128,0.037084253330363096,-0.1976904979498711,0.3250100458603157,-0.24200395975950897,0.303,57.02,True,,,,62.80851788234371,-5.7885178823437045,-0.1015173251901737
-1.4366450937333504,-1.1258618616568057,0.8064051549374006,-0.01695780451458324,-0.5278438932174332,0.09519069665080893,-0.11757510133585734,0.3278330453010489,-0.2882839538344853,0.295,58.84,True,,,,62.685612916346045,-3.8456129163460417,-0.06535711958439908
-1.3426633429329564,-1.1085500820076053,0.7365033840760556,0.12019540820142492,-0.5131773381954279,0.08573794856206801,-0.009948962300638029,0.2668827514584392,-0.3226213867931792,0.247,65.24,True,,,,62.96411767007485,2.275882329925146,0.03488476900559697
-1.1834005115586113,-1.0273648624807572,0.642188653458834,0.29841754250359703,-0.4806813573027134,0.009160559523127285,0.03888873835258373,0.17030592369741554,-0.28664031118662786,0.268,61.7,False,,,,63.35382212452575,-1.653822124525746,-0.026804248371568005
-1.1804342557665732,-1.0329245109140224,0.6446468439134009,0.2998236474195473,-0.4815134525959205,0.017112691127872188,0.03418854046251685,0.15939803475182174,-0.2859535005809057,0.29100000000000004,60.16,True,,,,63.35407400826163,-3.19407400826163,-0.05309298550966806
-1.4640039879127378,-1.048014203276986,0.8019939116009575,-0.005399738734727176,-0.3365445473980691,0.07144000532743756,-0.3271171405808199,0.2370587392233401,-0.33161880136955835,0.299,55.71,True,,,,62.66009514360272,-6.9500951436027165,-0.12475489397958564
-1.412896181069757,-1.0089218648774902,0.7591000670978426,0.01876477852127212,-0.4193254881794089,0.02371316199343181,-0.42517422296377066,0.21639002672955507,-0.30851406053480906,0.305,55.33,True,,,,62.73588395516432,-7.40588395516432,-0.13384933951137395
-1.4417722717068802,-0.9823637275892464,0.7820574842379331,0.03820510994690742,-0.3417147250759581,0.026065511114790444,-0.4573242633979289,0.18761738123284194,-0.3263730680078898,0.32,55.57,True,,,,62.708841637503504,-7.1388416375035035,-0.12846574838048413
-1.3907719752889995,-1.058335018258669,0.7875634195851562,0.07512943076523379,-0.4609482880922981,0.08077460715159428,-0.2725076202050512,0.19074336149512752,-0.34620410535937823,0.328,55.09,True,,,,62.783685175574796,-7.693685175574792,-0.13965665593709914
-1.3927354996624088,-1.0528731182447444,0.7996284957969597,0.07861511668307886,-0.43980791401898384,0.08504602289624981,-0.2846255901115002,0.17293221504941034,-0.35636798434695943,0.314,55.03,True,,,,62.77558602327403,-7.745586023274029,-0.1407520629342909
-1.2523023564682387,-0.9205169534777085,0.7229151887817629,0.3141109824311381,-0.3010825572578831,-0.005354621429212739,-0.24239801809978104,0.038878810718096325,-0.3464707569136436,0.318,55.12,True,,,,63.18383632123887,-8.063836321238874,-0.14629601453626404
-1.238742001531147,-0.9234791667277326,0.7348667945144799,0.3088584720544448,-0.3031241741690689,-0.00014541090155791868,-0.2474696159376935,0.020914354537428403,-0.35855761800060115,0.311,56.66,True,,,,63.18498985851062,-6.524989858510622,-0.11516042814173355
-1.377297522686866,-1.0103139401090877,0.8179435253282917,0.012327459800726002,-0.3833003130970229,0.052623477797884295,-0.4669012591210831,0.12306839673684546,-0.3615584346578212,0.321,54.26,True,,,,62.743763932893835,-8.483763932893837,-0.1563539243069266
-1.3746796385664877,-1.014565912331631,0.8199185757063663,0.012744100275023672,-0.3845315146550479,0.06142618017673036,-0.4711592212358575,0.11067639993528026,-0.3607841252505246,0.29,58.79,True,,,,62.748949537443416,-3.9589495374434165,-0.06734052623649288
-1.4207503346383892,-1.0781813224586545,0.8518502220363162,-0.16833088921936645,-0.3775285957204608,0.09644300846302033,-0.5645648245720666,0.15490158823721414,-0.33997066432724904,0.271,61.25,False,,,,62.54067125526861,-1.290671255268613,-0.02107218375948756
-1.5334668639117417,-1.1452781475722855,0.9372903173410942,-0.2740797222134184,-0.3899805680019225,0.1746800355741139,-0.5691305366381942,0.1970978626342442,-0.3830614275555841,0.234,66.86,False,,,,62.154908280953855,4.705091719046145,0.0703722961269241
-1.5139066881336027,-1.1675438263714428,0.9263187800607736,-0.2838095287842022,-0.4361739741921473,0.18773872823680726,-0.5575420962182603,0.194432861618772,-0.3702465785744008,0.249,63.27,True,,,,62.179089415836685,1.0909105841633178,0.01724214610658002
-1.5018165357287594,-1.2077503358250612,0.9231139290646028,-0.3363365981631542,-0.5110354057298516,0.20905438431136714,-0.5674141404644129,0.20579145247150896,-0.3561533199840623,0.236,66.97,True,,,,62.110258944929875,4.859741055070124,0.07256594079543265
-1.497057115492182,-1.2163912841219424,0.9198644052267348,-0.3377623624317791,-0.5235534967764476,0.2202362618313784,-0.5675373185019355,0.1958619828016126,-0.3498960722939156,0.202,70.8,True,,,,62.12582925126323,8.67417074873677,0.12251653599910693
-1.420388077632632,-1.1803513454938133,0.8808182985817888,-0.19166415764612751,-0.4912381601638475,0.20706184497709768,-0.4618414870627979,0.1263140727535554,-0.3477276922468011,0.21,70.72,True,,,,62.47905427704468,8.240945722955317,0.11652920988341794
-1.4180593282987188,-1.1835562544909597,0.8824037230398492,-0.1920205670854736,-0.4927715735249188,0.21646621585573106,-0.46572599633085293,0.112851899110311,-0.34689058821571783,0.221,68.92,False,,,,62.488446124911206,6.431553875088795,0.09331912180918159
-1.4256535798459973,-1.1776914947906394,0.8595025393860041,-0.29797583251514226,-0.5166579928027987,0.19295612538149606,-0.6398023289664765,0.12693257321551987,-0.2993096136569583,0.18,76.87,True,,,,62.38360671868442,14.486393281315586,0.1884531453273785
-1.4380985110031688,-1.1673089321777244,0.8688284092965123,-0.2900323469116812,-0.4845339212520863,0.20059302796695005,-0.6554436201472673,0.10604940214204997,-0.3050203776704733,0.21600000000000005,68.55,True,,,,62.3985538505138,6.151446149486198,0.08973663237762507
-1.4096825098791823,-1.1847162440275605,0.8670566845203252,-0.32621854381949617,-0.43354444806200654,0.2124039796671412,-0.6431345931707991,0.08601274016741317,-0.2913146682934501,0.295,57.86,True,,,,62.47045911249768,-4.610459112497679,-0.07968301265982854
-1.3019994696563228,-1.1153777248272716,0.8197350037697648,-0.10417814276682834,-0.3567730333604193,0.18311197799208,-0.4919154597753772,-0.01985200276732089,-0.3020655595165653,0.261,64.26,False,,,,62.878055894118816,1.381944105881189,0.02150551051791455
-1.3293331277909304,-1.1763769205520276,0.8608027803822983,-0.11876441267852612,-0.4091104220123686,0.24808050625775546,-0.3909222616895975,-0.00836900299325189,-0.3339139596717473,0.274,61.29,False,,,,62.76977868879205,-1.4797786887920523,-0.024143884627052574
-1.3125692894696408,-1.1919486045133316,0.8541931113955692,-0.1283191140028145,-0.4446510766631411,0.25994202757373075,-0.3826117400683707,-0.015640318893321882,-0.32645685619806425,0.224,67.87,False,,,,62.78583465165031,5.084165348349693,0.07491034843597602
-1.313074729093891,-1.1948068039832715,0.8530588541980222,-0.12791483829637765,-0.4463218157893196,0.27130078348982256,-0.3862178684314677,-0.02939272029200472,-0.3223028687887348,0.258,60.81,True,,,,62.79552158825938,-1.985521588259381,-0.03265123480117384
-1.3110932092559424,-1.1967940241038602,0.8541881735553135,-0.12914956826229407,-0.4481879941961057,0.281319353503992,-0.3896472223918032,-0.04397218761766581,-0.3214005642690257,0.225,69.62,True,,,,62.80303725644644,6.816962743553567,0.09791673001369673
-1.2947774506789955,-1.2330451492340788,0.8250260962741058,-0.29758743311375396,-0.5687542229021854,0.2689669867146499,-0.5606082844379692,-0.0032589585705565267,-0.2626167997764405,0.28,61.77,True,,,,62.669410698385036,-0.899410698385033,-0.01456063944285305
-1.3992757585436373,-1.229933775456185,0.9004937620458531,-0.24770587838689095,-0.5508361485846026,0.3262912903570748,-0.5197589857958954,-0.016952896353427917,-0.3343636817168952,0.29600000000000004,58.94,True,,,,62.536979296321434,-3.596979296321436,-0.06102781296778819
-1.5036468064030704,-1.2449318908254603,0.9554987159839889,-0.377109844554736,-0.5190250724576879,0.35667476384231395,-0.6564891322149945,0.01057860166566302,-0.34463897423329704,0.317,58.06,True,,,,62.258514725310306,-4.198514725310304,-0.07231337797640895
-1.4054569411255706,-1.2298770788403557,0.9003691093771617,-0.24523344653976764,-0.5434839619828414,0.34989591148585064,-0.5306321203254118,-0.04933608360859215,-0.3280940332632719,0.302,59.24,True,,,,62.571236483856886,-3.331236483856884,-0.056232891354775216
-1.3866563799812002,-1.2494775867032957,0.8883993900613367,-0.2568863437619433,-0.5904063268240407,0.3643017988026605,-0.5180481800875716,-0.054450819580963115,-0.3151362147061699,0.297,59.46,True,,,,62.590557820663534,-3.130557820663533,-0.052649811985595915
-1.3733763832118178,-1.2001472665761357,0.8619746010369496,-0.28221393258200617,-0.5477447504648747,0.3242537063507218,-0.6540730952653345,-0.08294728229578513,-0.2847622087084353,0.278,61.47,False,,,,62.64007584059406,-1.170075840594059,-0.019034908745632975
-1.3245970325491108,-1.2404507131266398,0.8416755920186949,-0.3119514287186294,-0.6519568392437124,0.3424486493118646,-0.6223001356892723,-0.08262571299698937,-0.26707065220899745,0.308,58.24,True,,,,62.638300013284585,-4.398300013284583,-0.07552026121711165
-1.269109042390811,-1.2106655891809242,0.8118797487816158,-0.20329035149404145,-0.6259894325113327,0.33651899913592725,-0.5440552718315718,-0.1411066005130643,-0.2648190685856035,0.33,56.15,True,,,,62.84752192276007,-6.697521922760075,-0.11927910815245013
-1.2675348739128145,-1.2111725746398831,0.8124586340863854,-0.2056205811092328,-0.6282852301584212,0.34739904509558583,-0.5469593312136608,-0.15721519576241896,-0.26382699391166003,0.32299999999999995,58.16,True,,,,62.86133166675809,-4.701331666758094,-0.0808344509415078
-1.1998065582094652,-1.1892052543314857,0.7796302738137209,-0.10441645636874818,-0.6250689499393449,0.34156884090556644,-0.4605799779636983,-0.21202640175931495,-0.2604352034466928,0.314,58.34,True,,,,63.03202310270679,-4.692023102706784,-0.08042549027608474
-1.4359379933672136,-1.220959689397365,0.9011309633296768,-0.3954330632081003,-0.5543649093277562,0.3989031477347804,-0.7629671301689768,-0.13334989721108678,-0.2840087927806669,0.293,57.49,True,,,,62.55185837855281,-5.061858378552806,-0.08804763225870248
-1.2487996855821273,-0.9924280984817972,1.025427871238412,-0.3239765784210031,-0.4903305017970325,0.8970656517006853,-0.7766417104435126,0.17425191819688682,-0.3186206503714439,0.258,61.3,True,,,,63.50461034795925,-2.204610347959253,-0.03596427973832387
-1.3279738683547904,-1.001251474969045,1.067033873414833,-0.4225979333654758,-0.4652193837873168,0.9258412933076424,-0.8810224054317629,0.18493498061124056,-0.32630168894783923,0.284,56.35,False,,,,63.49016334072497,-7.140163340724968,-0.12671097321605976
-1.2923791458018479,-1.03191535984686,1.0489694213736347,-0.4453913935921601,-0.5464547983254978,0.9415465732218582,-0.8558963294402299,0.18484037761287125,-0.3099556661475614,0.299,56.57,True,,,,63.552855286075534,-6.982855286075534,-0.12343742771920689
-1.2789981221733415,-1.0513763199442538,1.0614159646260604,-0.34403768649520644,-0.5487467254602696,0.9914815391390164,-0.6806429116195658,0.14691792975008175,-0.34148780225281583,0.316,54.52,False,,,,63.625227382965384,-9.105227382965381,-0.16700710533685584
-1.1960272352186143,-1.0150471979351492,1.0205790744094048,-0.2052224102384891,-0.5289518469848689,0.9796712746123898,-0.5694061715715145,0.07520994063380848,-0.3401657606690296,0.312,55.61,False,,,,63.69514711787338,-8.085147117873383,-0.1453901657592768
-1.0526549290035638,-0.9724649205392586,0.8966568741202059,-0.22944046957686945,-0.6216588247155046,0.8920022837786445,-0.7138352788616291,0.04669761029653826,-0.23643027497617514,0.309,56.66,True,,,,63.78218769924186,-7.122187699241863,-0.125700453569394
-0.9435185117583056,-0.8987627693019566,0.8206568688891113,-0.12274450096312063,-0.5908817368391316,0.8316470039069822,-0.7235547512435928,-0.031080943788850707,-0.19911379753494327,0.303,58.71,True,,,,63.81890773347593,-5.108907733475931,-0.08701937887031053
-0.9421768472589676,-0.8973402062399515,0.8205994590805744,-0.12706565996671204,-0.5942458447052049,0.8459751329838183,-0.7263408573594767,-0.0526433744818882,-0.19779189359485505,0.309,58.05,True,,,,63.8527373629235,-5.8027373629235015,-0.09996102261711459
