comp0,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,strehl,fwhm,train,strehl_ANN_pred,strehl_ANN_err,strehl_ANN_percent_err,fwhm_ANN_pred,fwhm_ANN_err,fwhm_ANN_percent_err
-3.1857506099737485,-0.3913849012691018,-0.06296598801755422,0.6935205899832233,1.119379674921696,0.19732782140951166,-0.11362035115906155,0.4754324324460205,-0.07772231385848727,0.436,53.68,False,0.36707527338271506,0.06892472661728494,0.15808423536074526,61.71922056660834,-8.039220566608343,-0.14976193305902277
-3.1803171344780767,-0.4058108138315616,-0.057203402107612426,0.7014370426315908,1.121074448586444,0.20033239906338451,-0.12151874042927055,0.4733674128099082,-0.07755375740527867,0.412,54.8,True,0.36688140419450643,0.045118595805493544,0.10951115486770278,61.753347051149184,-6.953347051149187,-0.12688589509396328
-3.1727641851208466,-0.4183881703441267,-0.04956754844453744,0.7071766790319831,1.1224577174564927,0.2017987591323884,-0.12870647724727807,0.4706069672309829,-0.08064779590833053,0.403,55.28,False,0.3666724653257051,0.03632753467429495,0.09014276594117852,61.77627749282137,-6.4962774928213705,-0.11751587360385982
-3.1652480077848044,-0.43081959689934224,-0.0419850381215111,0.7128019276945594,1.1237928645887167,0.20337643116828735,-0.13584885883684364,0.467656505060127,-0.08373056962926928,0.393,55.39,True,0.3664664371908938,0.026533562809106237,0.06751542699518126,61.79571735808568,-6.405717358085681,-0.11564754212106303
-3.0785661498557557,-0.4081510546690108,-0.07775531240468797,0.8618183462282788,1.1476348586661873,0.1832393934065806,-0.029368102379328513,0.41062068317154665,-0.08327144651244105,0.362,57.68,False,0.3684377086661577,-0.0064377086661577265,-0.01778372559712079,61.28933443537082,-3.609334435370819,-0.06257514624429297
-3.076160147987632,-0.4217862494574958,-0.07489686016389736,0.8703009526832264,1.149184502862508,0.18790296232125844,-0.036695545052543,0.4086310034851863,-0.0798097669671213,0.375,55.86,True,0.36854837406604785,0.006451625933952154,0.017204335823872412,61.362835247232915,-5.502835247232916,-0.09851119311193907
-3.071262614266871,-0.4345604510286994,-0.06977062159267905,0.8771485038717632,1.1505384997311103,0.1912347435665516,-0.04385322108977588,0.405803424544598,-0.07959907533183105,0.386,54.71,False,0.3686453685887401,0.017354631411259924,0.04496018500326405,61.42549244839853,-6.715492448398528,-0.12274707454575998
-3.0616898068724274,-0.4563059218707255,-0.09315144710947224,0.8808154967268899,1.156199593922969,0.20038060955049836,-0.05678616015648374,0.4043180346490517,-0.11681948177445982,0.391,55.27,True,0.36808081375858537,0.022919186241414646,0.058616844607198584,61.15861160583618,-5.888611605836175,-0.10654263806470372
-3.033963252739795,-0.4892270937953437,-0.10130530287910597,0.8538372823029922,1.1997641849428964,0.20836936025768293,-0.04319170235196264,0.4031825086239821,-0.09200961880197324,0.339,59.61,True,0.36565656644517025,-0.026656566445170227,-0.07863293936628385,61.55113947529538,-1.9411394752953797,-0.03256399052667975
-3.0291856223528715,-0.5015425668304938,-0.09634792127684524,0.860333387168854,1.2009742528258391,0.2120174682064122,-0.05019861899934205,0.39980759494859935,-0.09176659003561467,0.354,57.91,True,0.36574617003883303,-0.011746170038833048,-0.033181271296138556,61.60033767825628,-3.6903376782562844,-0.06372539592913633
-3.0062818108724016,-0.5363827550432737,-0.10893521388144667,0.8365710208372771,1.2448066556953217,0.22338158187493407,-0.037215079369160235,0.3993213595109039,-0.060391057419909924,0.299,61.33,False,0.36334484110875465,-0.06434484110875466,-0.21520013748747377,62.23965831207682,-0.9096583120768216,-0.014832191620362329
-2.983704121682932,-0.5703575775110101,-0.12186823646312775,0.8123341198460893,1.2885377092870836,0.23456401958834164,-0.023757388678939742,0.3989611423866001,-0.029025767842106483,0.32299999999999995,58.44,False,0.36093654679974585,-0.037936546799745896,-0.11745060928713902,63.12615060444694,-4.686150604446944,-0.08018738200627898
-2.986610149957486,-0.5844275904843469,-0.12401712650873932,0.8230865986454722,1.2900620606244293,0.2428369941075909,-0.031015537340478874,0.3970247966097238,-0.018966046200934204,0.33,60.63,True,0.36105329341808284,-0.031053293418082828,-0.09410088914570554,63.286590177775714,-2.656590177775712,-0.04381643044327415
-3.050202975764603,-0.6267375599565468,-0.09482401905285777,0.7280713033275789,1.2748692044977428,0.2692672237955439,-0.12446150741312435,0.4351942541216399,-0.009054025099481696,0.315,59.93,True,0.3629683986846454,-0.04796839868464542,-0.15228063074490608,64.01597803756044,-4.085978037560444,-0.06817917633172775
-3.0760966172601067,-0.6200517563502669,-0.08391678045638512,0.7721820570570608,1.2339909982058412,0.2733073456837872,-0.15227273655721865,0.4308330471107141,-0.02355016432537831,0.366,56.03,True,0.3655965392470793,0.0004034607529206924,0.001102351783936318,63.42119814098002,-7.391198140980016,-0.13191501233232225
-3.0712228532858727,-0.6323147073553524,-0.0789488393128281,0.7784307470812197,1.2349975123734056,0.2778474332889494,-0.15947100027205025,0.4261218039503559,-0.023225108000034318,0.399,53.62,True,0.3656776260729262,0.03332237392707382,0.0835147216217389,63.499391310071296,-9.879391310071298,-0.18424825270554454
-3.0921467057580214,-0.6238779253181853,-0.06351824998462963,0.8192599213574059,1.1937286154338094,0.2791995978729926,-0.18692235101482468,0.4201162500262146,-0.04422524072867379,0.3720000000000001,54.82,True,0.3647076280933256,0.007292371906674533,0.01960315028675949,62.846260443917664,-8.026260443917664,-0.1464111719065608
-3.0666494930481223,-0.6137023145687982,-0.05328202091465095,0.8304405527830594,1.197764314030621,0.3199071749708081,-0.20089816885481165,0.44155282385575584,-0.043136763712041434,0.35600000000000004,57.48,True,0.3655156565939892,-0.009515656593989175,-0.02672937245502577,62.48662035237695,-5.006620352376956,-0.08710195463425463
-3.059673705196502,-0.6240129790279583,-0.04647636566116485,0.8344147324723381,1.1984103224988345,0.3230558462632399,-0.20737003835506532,0.4359103586164635,-0.04606010071160243,0.329,59.13,True,0.36535161666674504,-0.036351616666745024,-0.1104912360691338,62.55397896669327,-3.4239789666932694,-0.05790595242166868
-2.906425249231284,-0.5729253823104392,-0.1083508650361509,1.0861803215724488,1.2382220595568612,0.284877768739009,-0.015805972590259457,0.33321308224749474,-0.05171221193145376,0.337,58.13,True,0.3635395470803688,-0.026539547080368764,-0.07875236522364618,61.66557584536215,-3.535575845362146,-0.06082187932843878
-2.8993589439508893,-0.5833681178436751,-0.10148135840228716,1.090150087728004,1.2388141545241202,0.28837154795574765,-0.022427574046902408,0.32707901456413235,-0.05460493681382025,0.358,57.89,False,0.3635948782714149,-0.005594878271414916,-0.01562815159613105,61.64661622845111,-3.756616228451108,-0.06489231695372444
-2.8924762339743513,-0.5933223871599291,-0.0948068703700633,1.0938510760281963,1.2393482100231359,0.29176658224174185,-0.02878246253581736,0.32101041741068026,-0.05750309531081078,0.35600000000000004,57.09,True,0.36364624367038706,-0.007646243670387021,-0.02147821255726691,61.63981832187872,-4.549818321878718,-0.07969553900645852
-2.8659986148604157,-0.6337876875028183,-0.13719466233669406,1.0647723293512537,1.2868241009457742,0.3094852354998884,-0.02004375304499313,0.3205037220417491,-0.0634845047731041,0.354,57.42,True,0.360545290893451,-0.006545290893451017,-0.01848952229788423,61.9239455851621,-4.5039455851621,-0.0784386204312452
-2.841312306166152,-0.6654090374506796,-0.14840731930731074,1.0377433701731895,1.329878981084878,0.3204211014080079,-0.005939459564136746,0.3174414343473135,-0.03525986440993367,0.353,58.26,True,0.3580987768882927,-0.005098776888292744,-0.014444127162302393,62.58222157677931,-4.322221576779313,-0.07418849256401155
-2.2466846626035597,-0.4186368469094701,-0.4432668805157236,2.0739575155667422,1.4930675216832876,0.15876500627834958,0.8113907918298128,-0.08383243488727946,-0.02962113792442655,0.34600000000000003,57.68,True,0.3322421291238736,0.013757870876126455,0.03976263258996085,63.4101143773399,-5.730114377339902,-0.09934317575138527
-2.2495465820595384,-0.4321032513280671,-0.4455830268513977,2.0838668461597982,1.4940587205256377,0.1690267526785827,0.8039476803344471,-0.08882944989574396,-0.01937493663022603,0.333,59.18,True,0.33111157768175115,0.0018884223182488724,0.005670937892639256,63.38050387687021,-4.200503876870208,-0.070978436581112
-2.245356944719449,-0.44210650294585896,-0.441472312046354,2.0885605969156225,1.4945154225525652,0.17439689464340227,0.7976695641967023,-0.0951531002297782,-0.01895723471893865,0.34,59.0,True,0.330804505336206,0.009195494663794046,0.02704557254057072,63.274811795641774,-4.274811795641774,-0.07245443721426736
-2.245539854006056,-0.4438215164426366,-0.408569318124086,2.096723992221736,1.4906678512512852,0.17444936140567055,0.7967064111076976,-0.10344380824368526,0.018931960229171763,0.314,62.39,True,0.32798773986458457,-0.01398773986458457,-0.044546942243899906,63.85286120539865,-1.462861205398653,-0.023447046087492433
-3.1993631616623723,-0.8778760935887379,0.07202493601133253,0.4316028173723377,1.216658118595524,0.4555276479627473,-0.5416908269457981,0.5337936398865023,0.021667466059461484,0.27,66.55,True,0.344791136787138,-0.074791136787138,-0.2770042103227333,66.45323252214042,0.09676747785957218,0.0014540567672362461
-3.0596563593716386,-1.0239959603411215,-0.03282246949347219,0.3771381147439522,0.8082835771770297,0.48781433477945096,-0.4438861058618026,0.6070160402481469,0.04208199752213195,0.253,71.81,True,0.3237122776797354,-0.07071227767973542,-0.27949516869460644,65.31846302947221,6.49153697052779,0.09039878805915318
-3.070362632279911,-1.0071601573710751,0.017454439672916367,0.4111911027725926,0.7503129070589255,0.4800293423388677,-0.4610543167418533,0.5965989064173463,0.0478249219288796,0.276,68.2,True,0.32311475832804554,-0.047114758328045514,-0.17070564611610692,65.27299207518686,2.9270079248131395,0.042918004762656004
-3.0588052047370464,-1.0254939049172056,-0.004554036207160097,0.4109674917863714,0.7547059311591814,0.4908471090940914,-0.4732826388682662,0.5893795537222071,0.007647266273191331,0.332,60.11,True,0.3216202014758665,0.01037979852413351,0.03126445338594431,64.97540432583241,-4.865404325832415,-0.08094167901900541
-2.745821154507502,-0.900183274102021,-0.15210123909563572,0.9459495583788948,0.8387876489695555,0.40805697892372095,-0.05276813800336315,0.3769241038620575,0.005864944313529829,0.32,61.97,True,0.3474239302353408,-0.027423930235340788,-0.08569978198543995,62.92023151101096,-0.950231511010962,-0.015333734242552235
-2.7131867272025976,-0.9186716187105572,-0.12338026926551968,0.9137936767044772,0.876383671200729,0.4074204018036564,-0.032330430287014995,0.3670136601580061,0.05534711355691405,0.35,57.88,True,0.3510391312895011,-0.0010391312895011162,-0.0029689465414317606,63.71851542137295,-5.838515421372946,-0.10087276125385188
-2.7093042646190093,-0.9275227880737498,-0.11969527722054392,0.9176161737299549,0.8764891873647492,0.4135379298974906,-0.03821844758769173,0.3593854346948539,0.055841722048557176,0.341,58.36,True,0.35094882168745345,-0.009948821687453424,-0.029175430168485113,63.688046262254026,-5.328046262254027,-0.09129620051840348
-2.6416177207380147,-0.9088146398164982,-0.14445640312376726,1.0263323344013444,0.8932205778729857,0.4008388115191778,0.04132141931479959,0.3100699584460101,0.053283210374105286,0.348,58.26,True,0.35101179795239545,-0.0030117979523954785,-0.008654591817228387,63.597622122945715,-5.337622122945717,-0.09161726953219564
-2.6123368655520216,-0.9372092829620824,-0.15168606852297134,0.9948714193369016,0.9354038922572042,0.410186023344995,0.05625067238800576,0.30348098048965394,0.07511536170214736,0.332,61.28,True,0.3485133640845328,-0.0165133640845328,-0.04973904844738795,64.13451058706016,-2.8545105870601617,-0.04658143908387992
-2.6105222304813,-0.9476280866890318,-0.14994371892505798,1.000419646485613,0.93551979391906,0.4190097420271448,0.04950683279696325,0.29476297425311565,0.07898153875647404,0.322,58.52,True,0.3485547988671611,-0.02655479886716111,-0.08246831946323327,64.13065775924545,-5.6106577592454485,-0.09587590155921819
-2.6190062156340765,-0.977863980517256,-0.1904806332799016,1.0156479460614596,0.9407685259420236,0.4490510022299235,0.03192328070877424,0.285005931822459,0.06869454577109915,0.334,61.99,False,0.34802372989507285,-0.014023729895072834,-0.04198721525470908,63.9964590362058,-2.006459036205797,-0.032367463078009306
-2.6178688730413406,-0.9866067139958208,-0.1894203258751454,1.0203631596600815,0.9407658602322052,0.4571672759781377,0.026184469883560074,0.2770612083890473,0.07250833970241484,0.322,60.22,True,0.3476166945586128,-0.025616694558612818,-0.07955495204538142,63.990431728709474,-3.7704317287094753,-0.06261095530902483
-2.6134733772502106,-0.9850378945278406,-0.15255569754074336,1.024053114112704,0.9360308593249568,0.4556610586645934,0.026067347630526587,0.26518967375303165,0.10400821018376036,0.328,60.46,True,0.34733276096271426,-0.019332760962714246,-0.05894134439851904,64.23589656189642,-3.775896561896424,-0.0624528045302088
-2.344269111558375,-0.8768211779821935,-0.28247224041327235,1.4884587227032549,1.0086091967987747,0.3869087106521774,0.3900954003489771,0.07898186650540455,0.10545256909664727,0.358,57.69,True,0.3282778001067092,0.02972219989329078,0.08302290472986251,64.11130809665359,-6.42130809665359,-0.1113071259603673
-1.8780308751653167,-0.4151588678440556,-0.15366351265005734,1.6136187012782512,1.0782003165196925,1.1929547590609064,0.22257461554533733,0.6441492822566647,0.12296014696741245,0.37,58.52,True,0.30393638764112846,0.06606361235887154,0.17855030367262578,62.09843113657551,-3.57843113657551,-0.061148857426102356
-1.8770501436283795,-0.4233189564628255,-0.15281885050919286,1.6178956756464808,1.0780221954579614,1.2014391722037252,0.2170354883070094,0.6355594352331636,0.12681193460562762,0.339,58.04,False,0.30390520933292525,0.03509479066707477,0.10352445624505831,62.11778714750905,-4.077787147509049,-0.07025822101152739
-1.8786130366996905,-0.4321169013451991,-0.15432241544791864,1.623625002340796,1.0779591004962863,1.2114577797294106,0.21138809559420998,0.6274690100021085,0.1339348822228101,0.339,58.23,True,0.3038596580786731,0.03514034192132692,0.10365882572662809,62.153057090571615,-3.9230570905716178,-0.06737175151247841
-1.8827699792725283,-0.4413988277712321,-0.1582336250879343,1.6307080372356564,1.0779801294097484,1.2230371996315157,0.20570238490430773,0.6198127176899578,0.14433256145601606,0.39,55.1,True,0.3038001113138713,0.08619988868612871,0.22102535560545822,62.20113497003498,-7.101134970034977,-0.1288772226866602
-1.8844168886352843,-0.44988204127514503,-0.15985351845084492,1.6361995407504133,1.0778212674674208,1.233259196429378,0.2001617526948796,0.6113670710890577,0.15147644690997356,0.38,55.9,True,0.3037553617633342,0.07624463823666583,0.20064378483333112,62.227373321453236,-6.327373321453237,-0.11319093598306328
-1.890992951985248,-0.4538187735657701,-0.1588996581202323,1.6444445272634671,1.0888762434189423,1.2429034719888874,0.1907080112917848,0.6004278494264511,0.15643888410490106,0.362,58.19,False,0.30403084174595113,0.05796915825404886,0.16013579628190291,62.2526869421143,-4.062686942114304,-0.06981761371566084
-1.8920478635407896,-0.4633761823028917,-0.16003946069826716,1.6501721060601529,1.0885244621707963,1.2548089808452014,0.18422339239913288,0.589655786462723,0.1637289299442224,0.377,56.6,True,0.3039838301629877,0.07301616983701231,0.19367684306899818,62.26698970453622,-5.6669897045362205,-0.10012349301300742
-1.8887738506115688,-0.4699360724885838,-0.157200482204928,1.6522571929229242,1.087927338161116,1.2624321176261448,0.17910653049287778,0.5794044322545604,0.16437824834443807,0.387,55.17,True,0.3039694863161143,0.0830305136838857,0.21454913096611292,62.24189863156597,-7.071898631565965,-0.12818377073710285
-2.4985037231378158,-0.7439197872078571,0.15294147058906316,0.589380471344432,0.9192422505118106,1.4446502659357203,-0.6787485481276062,0.97809750681317,0.16302242940488793,0.364,57.29,False,0.3248071034444651,0.03919289655553487,0.10767279273498592,58.60617687227599,-1.3161768722759888,-0.02297393737608638
-2.495285426076626,-0.7502705007411614,0.15570316839803738,0.5913072642857302,0.9185812684259675,1.4524095373862371,-0.6837946884789333,0.9676086394341036,0.16368575120034648,0.321,61.08,True,0.3249567480257033,-0.003956748025703283,-0.012326317837081878,58.50139474477794,2.578605255222058,0.04221685093683789
-2.4895804645461688,-0.7557495906585298,0.1607281711634251,0.5915947966897764,0.9177248604819118,1.4588280811133767,-0.6886636023135141,0.9562934050523996,0.16109734526879158,0.331,60.5,True,0.3250009704989366,0.005999029501063402,0.01812395619656617,58.40256287675464,2.0974371232453635,0.0346683822024027
-2.485697473802251,-0.7522740213221044,0.1968870883976414,0.5938505484154202,0.9124156402289813,1.4585267575214511,-0.6881272762977259,0.9423104615409562,0.1927215649051248,0.345,58.32,False,0.3255877562428871,0.019412243757112868,0.05626737320902281,58.45347010142364,-0.13347010142364013,-0.00228858198600206
-2.4798834160577155,-0.7687371875396359,0.20151269625233947,0.5994668236881572,0.910307974672474,1.4820292606608048,-0.7014518414647442,0.9127539060185856,0.1978866448973852,0.271,67.54,True,0.3261592790414927,-0.055159279041492704,-0.20353977506085866,58.11864600866594,9.421353991334065,0.13949295219624022
-2.4156013092046167,-0.7474744831004337,0.17322104713792194,0.7072392643470954,0.9261976610418436,1.4728603018853557,-0.6209209870240198,0.860434562567435,0.19880553295214526,0.266,66.47,True,0.32525432823719863,-0.05925432823719862,-0.2227606324706715,58.63926248633655,7.8307375136634505,0.11780859806925606
-2.415170887211339,-0.7535796369603764,0.17330570424402866,0.7099667562233828,0.9253972458749922,1.4826590243416111,-0.6257597283661438,0.84954573631176,0.20279277759655126,0.264,66.93,True,0.3255485269942435,-0.06154852699424351,-0.23313835982667996,58.51405000964218,8.415949990357824,0.12574256671683584
-2.412071162328137,-0.7591245579526622,0.17579583714965166,0.7111026244796601,0.9243267014791888,1.4916909454789131,-0.6307158297370368,0.8370282990168942,0.20357852652273367,0.263,69.63,True,0.32575077763006255,-0.06275077763006254,-0.23859611266183472,58.37801636493254,11.251983635067454,0.1615967777548105
-2.4091533837844716,-0.7642939800956157,0.1781249488721094,0.7121088359231039,0.9232810340722266,1.5003290635033515,-0.6353894078101587,0.8250343257756333,0.20433100257115167,0.348,58.3,True,0.32594624126524024,0.022053758734759732,0.0633728699274705,58.28160146291152,0.018398537088479827,0.00031558382656054595
-2.406321198592165,-0.7692108461614078,0.18035576771516856,0.7129584794878843,0.9221894663336933,1.5089888220440466,-0.6399428057902089,0.8129660079204901,0.20508732281314132,0.373,56.79,True,0.3261462275739919,0.04685377242600808,0.12561333090082594,58.258709789369895,-1.4687097893698962,-0.025862119904382745
-2.4031715065154433,-0.7746024174030779,0.18281395500856107,0.7138070465457018,0.9209174688272151,1.518827927780226,-0.6450194983897908,0.7992216227996528,0.20594808224630465,0.371,55.95,True,0.3261709222608668,0.044829077739133194,0.12083309363647761,58.23022292960294,-2.2802229296029353,-0.040754654684592224
-2.4004212083648326,-0.7792310755901058,0.1849369016615229,0.7144482458153146,0.9197466355228404,1.5276353690675455,-0.6494657316957746,0.7868854188409341,0.2067200459805384,0.338,60.28,True,0.32616148506209514,0.011838514937904887,0.035025192123978956,58.20221131715163,2.0777886828483716,0.03446895625163191
-2.3975350735744283,-0.784003289504178,0.1871394414710893,0.7150140288577764,0.9184534334713091,1.5371096267967481,-0.6541458244433204,0.7735807176812464,0.2075519820343137,0.348,59.45,True,0.32615183368714945,0.021848166312850525,0.06278208710589232,58.169449079612384,1.2805509203876184,0.021539965019135715
-2.3393774064133788,-0.772504088024826,0.12025526267001208,0.8243794468512322,0.9388399999509612,1.5398162939686133,-0.5789310892279399,0.7244197256238082,0.1841305061351984,0.336,60.03,True,0.3235320159266259,0.012467984073374128,0.03710709545647062,58.48787897356042,1.542121026439581,0.02568917252106582
-2.3392685306330048,-0.7774038990671934,0.11989446944731975,0.8261957292194554,0.9376724545357528,1.5503956234890977,-0.5833613731732861,0.7121679943327954,0.1881980909526828,0.316,62.73,True,0.3235091400152971,-0.007509140015297122,-0.0237631013142314,58.476908975062415,4.253091024937582,0.06779995257353072
-2.3442571002232837,-0.7836009005734996,0.11484082621079365,0.8309629856285632,0.9367686218475991,1.5639053794729567,-0.5879852261408836,0.7011240244518183,0.19879521000678105,0.325,61.31,True,0.3234574387538794,0.0015425612461206217,0.004746342295755759,58.515666388463195,2.794333611536807,0.04557712626874583
-2.343757022331999,-0.7889176356351336,0.1147102937904356,0.8325664691435083,0.9352513105053724,1.5763955879526583,-0.5930884271161142,0.686097819595335,0.20303461510129495,0.31,62.35,True,0.32343393568549667,-0.013433935685496667,-0.04333527640482796,58.49115306771233,3.858846932287669,0.061890087125704395
-2.7844121228760392,-1.2476193565482894,-0.005387228817196014,0.7192141668531473,0.8656239756310031,0.8382334673380829,-0.44858707341577375,0.10847594666364108,0.19532053448710449,0.205,75.94,True,0.3286427211937735,-0.12364272119377354,-0.6031352253354807,63.949341033725375,11.990658966274623,0.1578964836222626
-2.7794631150708997,-1.2503319049603243,-0.0013895167341354145,0.7174440751314622,0.8639554509757921,0.8463040166876288,-0.452484435814234,0.09424040316325027,0.1929037444676841,0.193,77.73,True,0.3285300214051187,-0.13553002140511872,-0.7022280901819622,63.83964679971091,13.890353200289091,0.17870002830681964
-2.7770957670641674,-1.2535554941125846,0.00021195778148516223,0.7170383959360968,0.8623704864551579,0.8559581349146624,-0.4564391049771943,0.08040963775954096,0.1937635692347935,0.215,76.9,True,0.3282023743723299,-0.11320237437232991,-0.526522671499209,63.75201521288929,13.147984787110715,0.17097509476086756
-1.914085257319923,-0.8813459698613142,-0.4262106761133713,2.2058205933291086,1.0958689968531603,0.6199155441639346,0.7336816971062786,-0.5069124003897069,0.19418714990708644,0.272,66.06,True,0.28477118595510503,-0.012771185955105013,-0.04695288954082725,66.62885405858299,-0.5688540585829855,-0.008611172548940138
-1.90648067900654,-0.8831620689388041,-0.41991107339385497,2.2020614637429383,1.0936985916411466,0.6280287128215256,0.7296366760770878,-0.5240373400335622,0.1886454286307941,0.246,71.19,True,0.2849099335715197,-0.03890993357151973,-0.15817046167284443,66.60392816367343,4.586071836326568,0.06442016907327669
-1.8984331621853616,-0.8749956683789457,-0.3803209823833533,2.1988527923935157,1.0871390127432996,0.6267797221029052,0.7315690020031497,-0.5427452518844453,0.21394662986942928,0.268,67.6,False,0.2846011406773677,-0.016601140677367676,-0.061944554766297295,66.83718845405468,0.7628115459453113,0.011284194466646618
-1.8911823370909424,-0.8761704072227801,-0.3743081033024794,2.1949532664761966,1.0850842933450453,0.6338854384505499,0.7280881576253625,-0.5584777664398608,0.2083174320651452,0.275,67.39,True,0.2847829312735621,-0.009782931273562057,-0.035574295540225655,66.79975577484512,0.5902442251548763,0.008758632217760444
-1.8814573847268448,-0.8764461411208169,-0.3660434621982592,2.189403648263402,1.0828347185403344,0.6396273996630227,0.7248037546087133,-0.5750069437135239,0.1994346009446449,0.234,73.38,True,0.28523076307686535,-0.05123076307686533,-0.21893488494386892,66.70396841226116,6.676031587738834,0.09097889871543792
-2.3059092231420086,-1.0652755418099409,-0.14733547006402578,1.4413629486714334,0.9631928576810628,0.7705353808667068,0.1243746736353228,-0.3040856882071592,0.1956790135200666,0.29100000000000004,65.22,False,0.316097076008808,-0.02509707600880795,-0.08624424745294827,62.45180368362951,2.768196316370492,0.04244397909185054
-2.298782366983241,-1.066004546019136,-0.1414886952849479,1.4371360031529457,0.9610109925822404,0.7778903391417012,0.1210544872117829,-0.32026352481998793,0.19007591691706685,0.312,63.14,True,0.3162810568477403,-0.004281056847740328,-0.013721336050449768,62.4095965728664,0.7304034271336022,0.011567998529198641
-2.5569483292632382,-1.1828366982823086,-0.0023190042795153947,0.9710566418964398,0.885574867379975,0.8629704271101185,-0.252398565122333,-0.16227231656132315,0.18379152044521727,0.328,60.37,True,0.33516009899177723,-0.0071600989917772195,-0.021829570096881766,61.56900109862159,-1.1990010986215935,-0.01986087624021192
-2.554974698642381,-1.1846317026694508,-0.001248915243748147,0.969594781667268,0.8835762615604734,0.8734514457937945,-0.2558451679817928,-0.17757213267166366,0.1847375696803572,0.336,61.4,True,0.33474203962607835,0.0012579603739216738,0.0037439296842906957,61.59970963130902,-0.19970963130901964,-0.0032525998584530887
-2.55558723591114,-1.1869497752983558,-0.0025727185058967593,0.9695209783885708,0.8816780192942317,0.8854481358466902,-0.25933850087037924,-0.1923641096214322,0.18895393051615386,0.309,63.02,False,0.33408425447874807,-0.02508425447874807,-0.08117881708332708,61.65700917498463,1.3629908250153733,0.021627908997387705
-2.644187302773826,-1.1035519225627854,0.050435841285233055,1.020212730333997,1.0931008404153195,0.8826153297322371,-0.3377383004762171,-0.2540412419611917,0.1450943244371074,0.355,56.93,True,0.3446235706509898,0.010376429349010174,0.029229378447915986,61.74437901884897,-4.8143790188489675,-0.08456664357718194
-2.600579000829275,-1.0544131508289754,0.008633828789332148,1.0248240132474784,1.1188851093234955,0.8381527762863457,-0.4375796306063209,-0.29155189496610284,0.1799208463662117,0.36,56.95,False,0.343525991691312,0.016474008308688004,0.04576113419080001,63.19087000107135,-6.24087000107135,-0.1095850746456778
-2.414519695166744,-0.9635880379078309,-0.09782813106102793,1.2305969312022342,1.1440281189876769,0.7587860706449209,-0.3549657530492938,-0.4064732349556137,0.2152781597765103,0.38,56.47,True,0.33370039713769023,0.046299602862309774,0.12184106016397309,64.38697202678932,-7.916972026789324,-0.14019784003522798
-2.3789931919342653,-0.9071101655285128,-0.1343292180272959,1.2598024289379608,1.0933977689184085,0.7133527918595236,-0.4638829116682561,-0.4412407974971096,0.2322347501353995,0.311,63.74,True,0.3356462261100376,-0.024646226110037583,-0.07924831546635878,64.58756365711355,-0.8475636571135468,-0.013297202025628282
-2.3157735849137837,-0.8693661265084567,-0.17951547925650738,1.2525252763670809,1.0850236877651496,0.6681443210535148,-0.5514306953698586,-0.4733083244242946,0.2671243841543577,0.325,60.63,True,0.3333278802907417,-0.008327880290741663,-0.025624247048435883,65.94457033700064,-5.314570337000639,-0.08765578652483323
-2.3680853075413264,-0.9063603524849316,-0.1260472721386833,1.2507308471422298,1.0883556507971377,0.7311043431707711,-0.4695854476893356,-0.47581539919119104,0.22445868514351694,0.37,57.82,True,0.33550264929450446,0.03449735070549553,0.09323608298782576,64.86609919625647,-7.0460991962564705,-0.12186266337351212
-1.6315491580362658,-0.15772082069722432,0.07324886782320761,1.4418181999734114,1.1971765864821136,2.0115346953218345,-0.728586610509456,0.42380045176079895,0.2522409226368537,0.362,56.81,True,0.30237177684074823,0.05962822315925176,0.16471884850622034,58.45155157598332,-1.6415515759833212,-0.028895468684797063
-1.6864628117772478,-0.19515994151925284,0.1242956778363623,1.4413431301991753,1.2005764337111149,2.07610067082271,-0.6467712687540094,0.4216538036711399,0.21285437525740447,0.33,59.58,True,0.3012891952043741,0.028710804795625933,0.08700243877462403,59.178565954245656,0.4014340457543426,0.006737731550089671
-1.616305899074589,-0.17817519596289952,0.11612056693225555,1.6521680270010288,1.237375978023863,2.1044593856397737,-0.3942103284092191,0.3368025527890572,0.17062242786002704,0.3,63.04,True,0.29527456133377705,0.004725438666222936,0.015751462220743122,61.597418715006626,1.4425812849933735,0.02288358637362585
-1.6660995066071493,-0.21377591020697406,0.17170564761128682,1.648017949127505,1.240062930145848,2.167746115391999,-0.3123350791874261,0.330900333142052,0.12486146689849953,0.284,65.55,True,0.29422244323513314,-0.01022244323513316,-0.03599451843356747,62.31640464700016,3.233595352999835,0.04933021133485637
-1.6825550528464277,-0.19161889245699504,0.18981408968061528,1.6755889062774618,1.1948748354657648,2.172041216034137,-0.3354361220168815,0.31019642137478115,0.09482558778199604,0.299,63.78,True,0.29607481880300884,0.0029251811969911445,0.009783214705656003,61.958390023353836,1.8216099766461653,0.028560833751115792
-1.6736211583665035,-0.18905141712608453,0.19701911988992352,1.667951335015908,1.191814741214819,2.1793707061159853,-0.33769517203311195,0.2908301069787364,0.08610903692386286,0.29,62.2,True,0.2961218988602926,-0.006121898860292629,-0.021109996069974584,61.760274624267716,0.4397253757322872,0.00706953980276989
