comp0,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,strehl,fwhm
-1.8385415667005187,-1.0129171464170452,0.6470060327379724,-0.27966937567596245,-0.6649333872808545,-0.23847687252302915,-0.03208995644163712,0.5710010757333097,-0.23595052541914013,0.305,58.65
-1.581336335440127,-0.9434265146833916,0.5064899438384252,-0.009932844369081182,-0.6927488240225114,-0.3298369371706415,0.1264623521556564,0.4541227934753399,-0.1846727200647447,0.265,62.79
-1.505848728050901,-0.9238660334396314,0.4595115391119561,-0.015815688605125902,-0.7207555217151025,-0.3798970594211551,0.043689443584937815,0.43749966624857095,-0.14603707520326242,0.301,56.28
-1.527532719107094,-0.9533451302565839,0.49079505700983206,-0.09091165199079736,-0.7432543833660588,-0.3683588606353705,-0.014940431302239552,0.45874674614837707,-0.1566456733430604,0.284,58.08
-1.5233961350934722,-0.9632981326565948,0.494876413434485,-0.08618111985902478,-0.7427454724822491,-0.3632650152701991,-0.0211262339597789,0.4528259348674051,-0.15625288920005648,0.325,54.4
-1.4602721798040033,-0.9413138239483521,0.5027894686303002,0.1374537934730575,-0.6695519471750613,-0.3459572825881965,0.21650982889511006,0.37045068399521325,-0.2122166545327693,0.336,54.37
-1.4051737588466444,-0.924313801947461,0.4731358989263252,0.09546648999496649,-0.6923872837668477,-0.3932816838062847,0.10174274338710988,0.36304150669059876,-0.1823162564671396,0.308,55.46
-1.3410561365503288,-0.8923626469246483,0.4370250376492211,0.09711918486209865,-0.6869238530925655,-0.4449445188214552,0.005995816058643442,0.33627544139630194,-0.1533576773786621,0.295,56.54
-1.3744936615761831,-0.8922478928424682,0.49357834701589304,0.18690966234311224,-0.6025440836421596,-0.4060014365588102,0.11824565884246913,0.30078805087058064,-0.2161238884925088,0.324,55.08
-1.3794347616116807,-0.8040515662936382,0.5474010635050915,0.23196429548004852,-0.4613620191814659,-0.33952374652332745,0.05014069934195555,0.31540610523969775,-0.25016526600189537,0.309,54.93
-1.450730642333486,-0.8851622519455523,0.6140567113903712,0.1542746899981083,-0.5116314825728292,-0.26782356785948397,0.08803455426777047,0.35924289695598927,-0.28477552189795324,0.304,56.56
-1.4027820840738991,-0.9340440471405523,0.594233673075468,0.13275692227865907,-0.6126196073016696,-0.25639496168434556,0.11777827926920008,0.3737426641324699,-0.26463111587372373,0.335,54.85
-1.2760833217799268,-0.8899817712120076,0.5366863816787717,0.34988466664143386,-0.5788299526793593,-0.28507481963175274,0.28212446020294496,0.2842398653070279,-0.2637285643010897,0.315,55.67
-1.1757080218934641,-0.8991495888552294,0.4697294278417869,0.3298499753625781,-0.6744389721486219,-0.3259577462211551,0.22188323748770764,0.27967311058919486,-0.2052213339598049,0.335,55.58
-1.2062071810453732,-0.8767053132949447,0.4916213906331183,0.3533831231082895,-0.5956429830064409,-0.3243747567547962,0.18845978643541966,0.2554082862441139,-0.2200456663321446,0.298,56.78
-1.3740430424432215,-0.9735546319791476,0.5844352178632392,0.030309602188064243,-0.668652613018514,-0.2660994839765702,-0.0650139020990167,0.3746018353289502,-0.21904135417941392,0.33799999999999997,54.82
-1.3554190234072339,-0.9956825085914682,0.5802787337272609,0.02550151792788758,-0.7023857013685744,-0.2576176995413564,-0.05913624600203391,0.373454537635016,-0.2119419625564251,0.306,55.25
-1.2458695753432631,-0.9388843981012743,0.528232858088362,0.25233387370643773,-0.634947367522558,-0.2858049564187058,0.09306174767849955,0.2759854832179099,-0.2142512594540443,0.26899999999999996,55.24
-1.4914899024295085,-1.0228366374334847,0.6573742718683875,-0.1206739252164723,-0.640421893426365,-0.2186456854651391,-0.24493084654868483,0.40592935555636195,-0.22540550982965898,0.317,56.37
-1.494276120716386,-1.029316604754804,0.6619601605798087,-0.1122262697220172,-0.6291900832757439,-0.2094986025429023,-0.256109295156437,0.39347803386161784,-0.22364279114714736,0.304,57.59
-1.3682234074165034,-0.9894525270521604,0.6261510327616426,0.21518534141038545,-0.5618771561648536,-0.20271527985517596,0.07508005466380502,0.27458419560247893,-0.26510611419642965,0.284,58.57
-1.3647126587421967,-0.9970325334122438,0.6293573770365674,0.2181083641226434,-0.5621032909878231,-0.1960285238064899,0.06968471813165915,0.2658966871770209,-0.2645500267197802,0.267,57.77
-1.613989037715845,-1.1137214392523616,0.748519613494773,-0.20039741362460936,-0.629125324042007,-0.11516375638955338,-0.27717885845175855,0.42271369033136547,-0.2550082131036173,0.24600000000000002,57.74
-1.285906597707566,-0.9796172365693772,0.5856220371443988,0.3720010365917385,-0.5396652046191895,-0.19948725523522776,0.17182060516492573,0.1956199692051444,-0.2500613671761797,0.252,57.91
-1.272886780414935,-1.0014980801802071,0.5761762181909585,0.36915531876539914,-0.5734434884010351,-0.18781346988345857,0.1782080101822322,0.1950334850426933,-0.23639710606384742,0.266,58.84
-1.1378980554853497,-0.9338173305987313,0.4887320299395027,0.5166058564673566,-0.545927848319133,-0.25482660599658613,0.19659325926162138,0.11263383017014121,-0.19390313080953758,0.268,58.36
-1.1910666702450117,-0.9777799057731963,0.5421909728726839,0.521053317585181,-0.5405492127839506,-0.1944480250544958,0.2761888799181683,0.11780780545597926,-0.23372107077925516,0.271,57.11
-1.338138145863528,-1.037387021003957,0.5947198164504507,0.16791567288121945,-0.602680862971207,-0.18097395389573448,-0.0980534855678917,0.23073336102390857,-0.19010973569710962,0.308,54.09
-1.3249209522768464,-1.0470358881290516,0.5996075839549138,0.16425177076837627,-0.6147351436926388,-0.17591635708703418,-0.09893215203168133,0.222057843791906,-0.19382680046298023,0.314,56.41
-1.2195431475309146,-1.0089447360219477,0.5511882375584936,0.3438490490054195,-0.5872704546528934,-0.19766804191176185,0.038181158375435356,0.14404593483378816,-0.19286792886332876,0.289,58.05
-1.2030491854119405,-1.0211323529379959,0.5533072130732407,0.3177907115934563,-0.5121002853607131,-0.19055864244492304,0.04218695540263385,0.1276225446289469,-0.18074281263782804,0.285,59.19
-1.2527628009028793,-1.0597332154592696,0.6169157351807074,0.3205969272564734,-0.4963021224280939,-0.13248636289564003,0.11694807938463708,0.12471043867698998,-0.23230073675773208,0.24600000000000002,62.15
-1.3883156163192227,-1.0841762143135476,0.7486146058749786,-0.01770787505986546,-0.5326552015823128,0.037084253330363096,-0.1976904979498711,0.3250100458603157,-0.242003959759509,0.303,57.02
-1.4366450937333504,-1.1258618616568055,0.8064051549374006,-0.01695780451458324,-0.5278438932174332,0.09519069665080893,-0.11757510133585736,0.32783304530104895,-0.2882839538344853,0.295,58.84
-1.3426633429329564,-1.1085500820076053,0.7365033840760556,0.12019540820142492,-0.5131773381954279,0.08573794856206801,-0.009948962300638029,0.2668827514584392,-0.3226213867931792,0.247,65.24
-1.1834005115586113,-1.0273648624807572,0.642188653458834,0.29841754250359703,-0.48068135730271344,0.009160559523127285,0.03888873835258373,0.17030592369741557,-0.28664031118662786,0.268,61.7
-1.1804342557665732,-1.0329245109140224,0.6446468439134009,0.2998236474195473,-0.48151345259592054,0.017112691127872188,0.034188540462516855,0.15939803475182177,-0.28595350058090574,0.29100000000000004,60.16
-1.4640039879127378,-1.0480142032769861,0.8019939116009575,-0.005399738734727176,-0.3365445473980691,0.07144000532743756,-0.3271171405808199,0.23705873922334006,-0.33161880136955835,0.299,55.71
-1.4128961810697567,-1.0089218648774902,0.7591000670978426,0.01876477852127212,-0.4193254881794089,0.023713161993431806,-0.42517422296377066,0.21639002672955507,-0.30851406053480906,0.305,55.33
-1.4417722717068802,-0.9823637275892464,0.7820574842379331,0.038205109946907415,-0.3417147250759581,0.026065511114790444,-0.4573242633979289,0.18761738123284194,-0.3263730680078898,0.32,55.57
-1.3907719752889995,-1.058335018258669,0.7875634195851562,0.07512943076523379,-0.4609482880922981,0.08077460715159428,-0.2725076202050512,0.19074336149512752,-0.34620410535937823,0.32799999999999996,55.09
-1.3927354996624088,-1.0528731182447444,0.7996284957969597,0.07861511668307886,-0.43980791401898384,0.08504602289624981,-0.2846255901115002,0.17293221504941036,-0.35636798434695943,0.314,55.03
-1.2523023564682387,-0.9205169534777085,0.722915188781763,0.3141109824311381,-0.3010825572578831,-0.005354621429212738,-0.24239801809978104,0.038878810718096325,-0.3464707569136436,0.318,55.12
-1.238742001531147,-0.9234791667277326,0.7348667945144799,0.3088584720544448,-0.30312417416906895,-0.00014541090155791868,-0.24746961593769348,0.020914354537428403,-0.35855761800060115,0.311,56.66
-1.377297522686866,-1.0103139401090875,0.8179435253282917,0.012327459800726002,-0.3833003130970229,0.052623477797884295,-0.4669012591210831,0.12306839673684546,-0.36155843465782117,0.321,54.26
-1.3746796385664877,-1.014565912331631,0.8199185757063663,0.012744100275023672,-0.3845315146550479,0.06142618017673036,-0.4711592212358575,0.11067639993528026,-0.3607841252505246,0.29,58.79
-1.4207503346383892,-1.0781813224586543,0.8518502220363162,-0.16833088921936645,-0.37752859572046077,0.09644300846302031,-0.5645648245720666,0.15490158823721417,-0.33997066432724904,0.271,61.25
-1.5334668639117417,-1.1452781475722857,0.9372903173410942,-0.2740797222134184,-0.3899805680019225,0.1746800355741139,-0.5691305366381942,0.1970978626342442,-0.3830614275555841,0.23399999999999999,66.86
-1.5139066881336027,-1.1675438263714428,0.9263187800607737,-0.2838095287842022,-0.4361739741921473,0.18773872823680723,-0.5575420962182603,0.19443286161877202,-0.37024657857440074,0.249,63.27
-1.5018165357287594,-1.2077503358250612,0.9231139290646029,-0.3363365981631542,-0.5110354057298516,0.20905438431136714,-0.5674141404644129,0.20579145247150898,-0.3561533199840623,0.23600000000000002,66.97
-1.4970571154921821,-1.2163912841219424,0.9198644052267347,-0.3377623624317791,-0.5235534967764476,0.2202362618313784,-0.5675373185019355,0.1958619828016126,-0.34989607229391556,0.20199999999999999,70.8
-1.4203880776326319,-1.1803513454938133,0.8808182985817888,-0.19166415764612751,-0.4912381601638475,0.20706184497709768,-0.4618414870627979,0.1263140727535554,-0.3477276922468011,0.21,70.72
-1.4180593282987188,-1.1835562544909597,0.8824037230398492,-0.1920205670854736,-0.4927715735249188,0.21646621585573103,-0.465725996330853,0.11285189911031099,-0.34689058821571783,0.221,68.92
-1.4256535798459973,-1.1776914947906394,0.859502539386004,-0.29797583251514226,-0.5166579928027987,0.19295612538149604,-0.6398023289664765,0.12693257321551987,-0.2993096136569583,0.18,76.87
-1.438098511003169,-1.1673089321777244,0.8688284092965123,-0.29003234691168117,-0.4845339212520863,0.20059302796695005,-0.6554436201472673,0.10604940214204998,-0.30502037767047335,0.21600000000000005,68.55
-1.4096825098791823,-1.1847162440275605,0.8670566845203252,-0.32621854381949617,-0.43354444806200654,0.21240397966714117,-0.6431345931707991,0.08601274016741318,-0.29131466829345015,0.295,57.86
-1.3019994696563228,-1.1153777248272716,0.8197350037697648,-0.10417814276682834,-0.3567730333604193,0.18311197799208,-0.4919154597753772,-0.019852002767320895,-0.30206555951656533,0.261,64.26
-1.3293331277909304,-1.1763769205520276,0.8608027803822983,-0.11876441267852611,-0.4091104220123686,0.24808050625775543,-0.3909222616895975,-0.00836900299325189,-0.3339139596717473,0.27399999999999997,61.29
-1.312569289469641,-1.1919486045133316,0.8541931113955692,-0.1283191140028145,-0.4446510766631411,0.25994202757373075,-0.38261174006837073,-0.01564031889332188,-0.32645685619806425,0.22399999999999998,67.87
-1.313074729093891,-1.1948068039832715,0.8530588541980222,-0.12791483829637765,-0.4463218157893196,0.27130078348982256,-0.3862178684314677,-0.029392720292004716,-0.3223028687887348,0.258,60.81
-1.3110932092559424,-1.19679402410386,0.8541881735553135,-0.12914956826229407,-0.44818799419610567,0.281319353503992,-0.3896472223918032,-0.04397218761766581,-0.3214005642690257,0.225,69.62
-1.2947774506789957,-1.2330451492340788,0.8250260962741058,-0.297587433113754,-0.5687542229021854,0.2689669867146499,-0.5606082844379692,-0.0032589585705565262,-0.26261679977644053,0.28,61.77
-1.3992757585436373,-1.229933775456185,0.9004937620458531,-0.24770587838689098,-0.5508361485846026,0.32629129035707477,-0.5197589857958954,-0.01695289635342792,-0.3343636817168952,0.29600000000000004,58.94
-1.5036468064030704,-1.2449318908254605,0.955498715983989,-0.37710984455473595,-0.5190250724576879,0.356674763842314,-0.6564891322149945,0.010578601665663021,-0.34463897423329704,0.317,58.06
-1.4054569411255706,-1.2298770788403557,0.9003691093771617,-0.24523344653976764,-0.5434839619828414,0.34989591148585064,-0.5306321203254118,-0.049336083608592145,-0.3280940332632719,0.302,59.24
-1.3866563799812,-1.2494775867032955,0.8883993900613367,-0.2568863437619433,-0.5904063268240407,0.36430179880266045,-0.5180481800875716,-0.054450819580963115,-0.3151362147061699,0.297,59.46
-1.3733763832118178,-1.2001472665761357,0.8619746010369496,-0.28221393258200617,-0.5477447504648747,0.3242537063507218,-0.6540730952653345,-0.08294728229578512,-0.2847622087084353,0.278,61.47
-1.3245970325491108,-1.2404507131266398,0.841675592018695,-0.3119514287186294,-0.6519568392437124,0.3424486493118646,-0.6223001356892723,-0.08262571299698938,-0.26707065220899745,0.308,58.24
-1.2691090423908107,-1.2106655891809242,0.8118797487816158,-0.20329035149404143,-0.6259894325113327,0.33651899913592725,-0.5440552718315718,-0.1411066005130643,-0.2648190685856035,0.33,56.15
-1.2675348739128145,-1.211172574639883,0.8124586340863854,-0.20562058110923281,-0.6282852301584212,0.34739904509558583,-0.5469593312136608,-0.15721519576241894,-0.26382699391166003,0.32299999999999995,58.16
-1.1998065582094652,-1.189205254331486,0.7796302738137209,-0.10441645636874818,-0.625068949939345,0.34156884090556644,-0.46057997796369826,-0.21202640175931498,-0.2604352034466928,0.314,58.34
-1.4359379933672136,-1.220959689397365,0.9011309633296767,-0.39543306320810034,-0.5543649093277562,0.39890314773478036,-0.7629671301689768,-0.13334989721108678,-0.28400879278066693,0.293,57.49
-1.2487996855821273,-0.9924280984817972,1.025427871238412,-0.3239765784210031,-0.49033050179703247,0.8970656517006853,-0.7766417104435126,0.17425191819688682,-0.3186206503714439,0.258,61.3
-1.3279738683547904,-1.001251474969045,1.067033873414833,-0.4225979333654758,-0.4652193837873168,0.9258412933076423,-0.8810224054317629,0.18493498061124056,-0.32630168894783923,0.284,56.35
-1.292379145801848,-1.03191535984686,1.0489694213736347,-0.4453913935921601,-0.5464547983254978,0.9415465732218582,-0.8558963294402299,0.18484037761287123,-0.3099556661475614,0.299,56.57
-1.2789981221733417,-1.0513763199442538,1.0614159646260604,-0.34403768649520644,-0.5487467254602696,0.9914815391390163,-0.6806429116195658,0.14691792975008175,-0.34148780225281583,0.316,54.52
-1.1960272352186145,-1.0150471979351492,1.0205790744094048,-0.2052224102384891,-0.5289518469848689,0.9796712746123898,-0.5694061715715145,0.07520994063380848,-0.3401657606690296,0.312,55.61
-1.0526549290035638,-0.9724649205392586,0.8966568741202059,-0.22944046957686942,-0.6216588247155046,0.8920022837786445,-0.7138352788616291,0.04669761029653826,-0.23643027497617514,0.309,56.66
-0.9435185117583055,-0.8987627693019566,0.8206568688891113,-0.12274450096312062,-0.5908817368391316,0.8316470039069822,-0.7235547512435928,-0.031080943788850703,-0.19911379753494327,0.303,58.71
-0.9421768472589677,-0.8973402062399515,0.8205994590805744,-0.12706565996671204,-0.5942458447052049,0.8459751329838183,-0.7263408573594767,-0.0526433744818882,-0.19779189359485502,0.309,58.05
-1.0634578530236989,-0.8645354990220437,0.9172411706605672,-0.09064817134648359,-0.42298073564422306,0.897160820630543,-0.702803995547555,-0.09354758599855366,-0.27972290371831576,0.29600000000000004,57.94
-1.0967322991991098,-0.9112229090410386,0.9370401871926302,-0.2166480083447249,-0.49902938155282806,0.9283496824203792,-0.7703528754270594,-0.05946141411718599,-0.2711388365523317,0.285,58.11
-1.1577329214050014,-0.9458880689820315,0.9636938219216437,-0.2164313596186784,-0.4693681787610917,0.9977621586352299,-0.7008673146036203,-0.06597512195566728,-0.3522826144621269,0.302,56.95
-1.1772613060052703,-0.9529306679364385,0.9736277194424889,-0.25599320344611015,-0.47793248636502644,1.015733057579887,-0.7313243069303766,-0.0707407709395723,-0.35122349533416786,0.282,59.59
-1.1737104160552567,-0.9443224150112988,0.9828392411228716,-0.26190280812481326,-0.47013985302664785,1.0230224265654817,-0.7368852356209088,-0.09365009786676558,-0.36206126384901627,0.298,60.86
-1.2053397519594697,-0.9366342160459504,1.0027468266500938,-0.2954969808063108,-0.4457651148720835,1.0400750182182186,-0.7793206440360063,-0.10996773538538313,-0.37059930225988835,0.267,58.92
-1.2069652633905068,-0.9290850935057502,1.0071733164018077,-0.2986064448625573,-0.4377549711420929,1.0503286451661615,-0.7849651342203967,-0.13175937131404505,-0.3749026835032081,0.272,59.78
-1.2142578327421518,-0.9678138357338928,1.0159535591954545,-0.41363178863719197,-0.42134556507363397,1.0766735825685834,-0.818738760178777,-0.12039181710259027,-0.35363183463074704,0.287,56.91
-1.213594073292332,-0.965107582228847,1.0153304684152293,-0.4182907834385328,-0.4245294430887263,1.0892200288195832,-0.8204528834101968,-0.13951667218689123,-0.35246353055110363,0.27699999999999997,58.4
-1.2155137435985053,-0.9629085038645181,1.0123095104770152,-0.4215868949029504,-0.4276296804348757,1.103346793019346,-0.822221600722203,-0.1582325556284798,-0.3480188807092882,0.27899999999999997,57.95
-1.214962153367076,-0.9597822863882343,1.011531179331998,-0.4265631147094838,-0.43094124104630704,1.1161641540558556,-0.8237931505588032,-0.17783068974373947,-0.3468226819326406,0.309,55.81
-1.0560053435098398,-0.8917672750613752,0.9463118447550779,-0.03442947475710128,-0.3560971558356744,1.1235895143777312,-0.43245562245027497,-0.3386362352056926,-0.38068116434456256,0.301,58.58
-1.0459451460475,-0.9029846335698717,0.9328939172750693,-0.0451197551718391,-0.39292764781805,1.1412738225229513,-0.42223638857225954,-0.3499474917359808,-0.36638809801958233,0.306,58.06
-1.1054258211348162,-0.8544173222847429,0.9538153593160099,0.0046925690115807465,-0.37077201818198696,1.1503963065604843,-0.4683564338421213,-0.3844297719444382,-0.39308274611711436,0.315,56.27
-1.147185468265094,-0.9126666148047287,0.9809134970575808,-0.006888950416706545,-0.42413299520339837,1.2259202783533707,-0.3656574615443656,-0.37573361848581305,-0.4082675172071266,0.315,57.96
-1.3743375953380117,-1.0133204321722276,1.0829124414126148,-0.401232417022274,-0.5001053350277274,1.308118564708176,-0.6759905404902565,-0.2417878652178971,-0.39578948185399127,0.299,58.12
-1.5139792161476175,-1.174327873475431,1.0271566469121955,-0.44969367114586384,-0.55927561915093,1.0739809715578714,-0.6144588580402792,-0.4366820397907871,-0.3835275895624113,0.314,58.54
-1.6323597649251766,-1.2726977684908953,0.9729311231451775,-0.4872868161536557,-0.6645268784603052,0.9644898661463968,-0.625833648142387,-0.5417129325072864,-0.41871625773877,0.256,61.52
-1.693540567296848,-1.294827978193795,1.0023242486293218,-0.5998154292221741,-0.6850392167063057,0.9954517657814379,-0.7121078731607541,-0.5216841060582826,-0.41764690917856684,0.261,62.59
-1.7655321289283423,-1.3819403067444846,0.9139676044379756,-0.6398029035572201,-0.7135749642973017,0.7397908638661086,-0.7539842469164901,-0.7139925230916749,-0.37725960409521664,0.27699999999999997,59.57
-1.677967103249513,-1.3131154996241163,0.8467025748077929,-0.5715422503642553,-0.6895264045032112,0.6873942126139622,-0.7906444558930409,-0.7819963380461507,-0.3397844218109154,0.218,69.09
-1.6150245761913185,-1.2436355847379716,0.8621564456990615,-0.5614931857622859,-0.6839068854589622,0.8101471639328175,-0.8133758792096105,-0.7251234929291254,-0.33617389005540704,0.205,70.37
-1.5920040709128498,-1.2227161775071809,0.8598534376903297,-0.5343634516913173,-0.6714478703216255,0.8133677741956169,-0.7892516103235085,-0.7648372481814717,-0.3467594851561125,0.237,65.21
-1.533967456555581,-1.1404513649767223,0.8843970138386085,-0.5244999453604129,-0.6452346265683325,0.9374320898640993,-0.8197417893344918,-0.722591756215494,-0.3535297229705952,0.23800000000000002,66.53
-1.5058045850166786,-1.116489312646885,0.88784469360416,-0.5307387764886957,-0.6577699042877402,0.987967944263248,-0.8235353258704057,-0.71816460600172,-0.3524132996712069,0.21600000000000005,68.25
-1.5167999284037077,-1.1341366297927047,0.9133866236426609,-0.46762520325046714,-0.6561206166331397,1.0445888844445783,-0.6784836571118615,-0.7508057836135609,-0.3891514073502676,0.231,65.6
-1.3911647282334656,-0.9993994756855642,0.9454804204684084,-0.4417393777380275,-0.6412517812103483,1.2766392856820548,-0.7227640526309177,-0.6163292589703193,-0.3831930398567647,0.205,71.79
-1.3687706779906792,-0.9891187379173649,0.9282539001288839,-0.414988348657776,-0.6509951946536605,1.2874765052944652,-0.6908261202703042,-0.6497087708100153,-0.37629398743587594,0.21,70.43
-1.3112820537772198,-0.9197200438547792,0.9385568156002719,-0.4028470639557252,-0.64542770975108,1.413697515560698,-0.7132781467422623,-0.5926312141120583,-0.3660957415392892,0.253,66.16
-1.3769096502343363,-0.9195918254979115,0.9303638267897134,-0.4870863445859238,-0.6703998009956578,1.489182673212671,-0.7715280008273571,-0.6393001168358441,-0.3320343328525755,0.21600000000000005,70.27
-1.4285945324090692,-0.932772706198856,0.9391448221670716,-0.5601245539518998,-0.6855126186866852,1.5215679170933065,-0.8287954988691637,-0.6329833317965518,-0.3176931555540924,0.22899999999999998,66.61
-1.4346587638614097,-0.9315639429410179,0.9244884533813569,-0.565982825756847,-0.7011753847977673,1.544544322069455,-0.8251533231996987,-0.6540811512026242,-0.30087737607959447,0.258,64.52
-1.5779558645519223,-1.024246588377071,0.7741518985907594,-0.5268130563301512,-0.6738556233561164,1.1840421870535887,-0.7744558670090667,-1.0862339103552967,-0.25183602391481485,0.22,68.22
-1.571873992593992,-1.0241980205155188,0.7634164673783184,-0.5408555073910674,-0.7014900275260748,1.203783515806535,-0.7660367496109998,-1.1077575944664357,-0.24256912301157704,0.21100000000000002,69.8
-1.4942090498792344,-0.9300062173708378,0.7781667620995848,-0.5259035626624884,-0.6939187061670539,1.3691066541126071,-0.7948121000231325,-1.029292783830421,-0.23132148519222728,0.253,61.78
-0.8102472731563383,1.640297308336825,-1.2012534838932973,-1.3325123618459178,-1.1229598602181237,0.5007099575421716,0.4235433678655907,0.586463089025442,0.10235802829284399,0.317,60.77
-0.8930805120818436,1.5915791149424,-1.137213317468308,-1.4501468341559458,-1.1053757600131078,0.5099299111797908,0.28668162407713593,0.6509558476978968,0.08795024317218453,0.34299999999999997,59.25
-0.9373089233021263,1.495720405057825,-1.141315331183815,-1.4531621436848163,-1.119714441561744,0.38945354847737806,0.3009018354944565,0.5923377697809123,0.08024466671764362,0.27899999999999997,65.13
