,mjd,filename,rms_mean,rms_std
111,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2044_fullLGS_trs.sav,104.30155944824219,23.831205368041992
112,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2045_fullLGS_trs.sav,107.56635284423828,29.798355102539062
113,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2046_fullLGS_trs.sav,107.54901123046875,25.44391441345215
114,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2047_fullLGS_trs.sav,100.07536315917969,22.895986557006836
115,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2048_fullLGS_trs.sav,94.88099670410156,22.20176887512207
116,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2049_fullLGS_trs.sav,99.45747375488281,24.21752166748047
117,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2050_fullLGS_trs.sav,99.39288330078125,24.59978485107422
118,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2051_fullLGS_trs.sav,104.5873031616211,26.477237701416016
119,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2052_fullLGS_trs.sav,90.43392181396484,19.51431655883789
120,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2053_fullLGS_trs.sav,98.42586517333984,21.462554931640625
121,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2054_fullLGS_trs.sav,100.06114196777344,22.220060348510742
122,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2055_fullLGS_trs.sav,109.22686767578125,23.50628089904785
123,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2056_fullLGS_trs.sav,110.34282684326172,25.15164566040039
124,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2057_fullLGS_trs.sav,111.20596313476562,26.141910552978516
125,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2058_fullLGS_trs.sav,117.9884262084961,28.281265258789062
126,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2059_fullLGS_trs.sav,105.39411163330078,25.365327835083008
127,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2060_fullLGS_trs.sav,98.3280258178711,21.599021911621094
128,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2061_fullLGS_trs.sav,88.09112548828125,19.510086059570312
129,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2062_fullLGS_trs.sav,97.54034423828125,20.862077713012695
130,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2063_fullLGS_trs.sav,102.57093048095703,22.00948143005371
131,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2064_fullLGS_trs.sav,97.93341064453125,20.715118408203125
132,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2065_fullLGS_trs.sav,96.88871765136719,21.967605590820312
133,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2066_fullLGS_trs.sav,101.28511047363281,22.000328063964844
134,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2067_fullLGS_trs.sav,106.58812713623047,23.195636749267578
135,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2068_fullLGS_trs.sav,103.01444244384766,23.030027389526367
136,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2069_fullLGS_trs.sav,91.29696655273438,20.40378761291504
137,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2070_fullLGS_trs.sav,103.00697326660156,23.068281173706055
138,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2071_fullLGS_trs.sav,101.96609497070312,26.417434692382812
139,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2072_fullLGS_trs.sav,95.90467834472656,22.199642181396484
140,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2073_fullLGS_trs.sav,98.57672119140625,22.606882095336914
141,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2074_fullLGS_trs.sav,92.3265609741211,21.02794647216797
142,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2075_fullLGS_trs.sav,88.9901123046875,20.11121940612793
143,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2076_fullLGS_trs.sav,97.13922882080078,21.94732666015625
144,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2077_fullLGS_trs.sav,102.17604064941406,22.588760375976562
145,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2078_fullLGS_trs.sav,108.05098724365234,24.058406829833984
146,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2079_fullLGS_trs.sav,109.74514770507812,25.4145450592041
147,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2080_fullLGS_trs.sav,119.38752746582031,25.41925811767578
148,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2081_fullLGS_trs.sav,106.65440368652344,22.39596176147461
149,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2082_fullLGS_trs.sav,104.928466796875,21.387083053588867
150,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2083_fullLGS_trs.sav,107.77622985839844,22.192434310913086
151,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2084_fullLGS_trs.sav,112.11273956298828,24.281452178955078
152,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2085_fullLGS_trs.sav,103.59973907470703,22.67173957824707
153,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2086_fullLGS_trs.sav,121.73015594482422,29.812456130981445
154,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2087_fullLGS_trs.sav,151.79676818847656,41.490116119384766
155,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2088_fullLGS_trs.sav,137.67127990722656,32.44981384277344
156,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2089_fullLGS_trs.sav,124.8214340209961,27.792217254638672
157,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2090_fullLGS_trs.sav,127.7044448852539,28.856416702270508
158,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2091_fullLGS_trs.sav,131.5814208984375,28.40175437927246
159,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2092_fullLGS_trs.sav,126.6398696899414,29.87740135192871
160,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2093_fullLGS_trs.sav,131.8060302734375,29.876571655273438
161,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2094_fullLGS_trs.sav,116.94900512695312,24.9143123626709
162,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2095_fullLGS_trs.sav,109.16988372802734,22.284954071044922
163,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2096_fullLGS_trs.sav,112.51016998291016,23.891128540039062
164,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2097_fullLGS_trs.sav,117.36355590820312,24.81638526916504
165,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2098_fullLGS_trs.sav,120.36490631103516,26.66693687438965
166,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2099_fullLGS_trs.sav,119.48783874511719,25.08409881591797
167,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2100_fullLGS_trs.sav,116.2177963256836,24.51813507080078
168,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2101_fullLGS_trs.sav,121.2398681640625,26.88406753540039
169,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2102_fullLGS_trs.sav,129.32980346679688,25.859363555908203
170,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2103_fullLGS_trs.sav,130.05001831054688,26.75986099243164
171,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2104_fullLGS_trs.sav,132.02468872070312,25.93834686279297
172,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2105_fullLGS_trs.sav,154.77833557128906,36.348541259765625
173,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2106_fullLGS_trs.sav,162.3248291015625,34.842403411865234
174,0.0,/g/lu/data/keck_telemetry/20130426.tmp/sdata902/nirc12/2013apr26_C/n2107_fullLGS_trs.sav,152.14688110351562,32.74001693725586
