dimm,mjd
0.82,55796.234189814815
0.75,55796.23523148148
0.8,55796.23625
0.71,55796.237280092595
0.7,55796.23831018519
0.78,55796.239340277774
0.69,55796.24037037037
0.64,55796.24140046296
0.71,55796.242430555554
0.66,55796.24346064815
0.58,55796.244479166664
0.53,55796.245520833334
0.56,55796.24655092593
0.55,55796.24759259259
0.74,55796.248611111114
0.72,55796.24965277778
0.6,55796.25069444445
0.64,55796.25244212963
0.72,55796.253483796296
0.68,55796.254525462966
0.67,55796.25555555556
0.85,55796.25659722222
0.44,55796.257627314815
0.57,55796.25866898148
0.51,55796.25969907407
0.56,55796.261770833335
0.76,55796.26280092593
0.49,55796.26384259259
0.59,55796.26488425926
0.53,55796.265914351854
0.66,55796.267280092594
0.53,55796.26831018519
0.52,55796.26935185185
0.66,55796.270370370374
0.43,55796.27141203704
0.54,55796.27244212963
0.74,55796.2734837963
0.52,55796.274513888886
0.72,55796.27554398148
0.52,55796.27657407407
0.52,55796.277604166666
0.56,55796.27967592593
0.57,55796.280706018515
0.61,55796.281747685185
0.6,55796.2827662037
0.62,55796.28380787037
0.57,55796.285891203705
0.76,55796.2869212963
0.62,55796.28796296296
0.54,55796.28900462963
0.51,55796.290034722224
0.56,55796.29210648148
0.52,55796.29314814815
0.49,55796.29688657408
0.41,55796.29896990741
0.4,55796.30001157407
0.56,55796.301041666666
0.5,55796.302094907405
0.51,55796.303136574075
0.47,55796.30417824074
0.45,55796.30521990741
0.41,55796.30626157407
0.44,55796.30731481482
0.48,55796.30836805556
0.42,55796.30939814815
0.43,55796.31043981481
0.5,55796.31148148148
0.44,55796.313564814816
0.59,55796.31564814815
0.56,55796.31668981481
0.56,55796.31773148148
0.39,55796.31878472222
0.5,55796.32233796296
0.49,55796.323379629626
0.41,55796.324421296296
0.56,55796.32545138889
0.47,55796.32650462963
0.52,55796.3275462963
0.44,55796.328576388885
0.44,55796.329618055555
0.37,55796.330671296295
0.4,55796.331712962965
0.43,55796.33274305556
0.38,55796.33378472222
0.46,55796.33483796296
0.45,55796.33587962963
0.5,55796.33692129629
0.46,55796.33796296296
0.45,55796.339004629626
0.51,55796.340046296296
0.4,55796.342141203706
0.4,55796.3431712963
0.34,55796.34422453704
0.35,55796.34630787037
0.45,55796.34840277778
0.44,55796.349444444444
0.58,55796.350497685184
0.41,55796.35152777778
0.58,55796.35258101852
0.46,55796.35361111111
0.47,55796.35466435185
0.56,55796.35570601852
0.52,55796.35674768518
0.52,55796.35778935185
0.4,55796.358831018515
0.43,55796.35988425926
0.5,55796.360925925925
0.46,55796.361967592595
0.4,55796.36300925926
0.38,55796.3640625
0.43,55796.36765046296
0.47,55796.36869212963
0.38,55796.36974537037
0.56,55796.370787037034
0.56,55796.372881944444
0.39,55796.37496527778
0.54,55796.37709490741
0.31,55796.37813657407
0.55,55796.38024305556
0.38,55796.38128472222
0.42,55796.38232638889
0.5,55796.38337962963
0.4,55796.38443287037
0.38,55796.386516203704
0.53,55796.39025462963
0.48,55796.39129629629
0.41,55796.39233796296
0.44,55796.3933912037
0.46,55796.39443287037
0.46,55796.39548611111
0.53,55796.396527777775
0.44,55796.39758101852
0.52,55796.39863425926
0.5,55796.399675925924
0.47,55796.400729166664
0.53,55796.401770833334
0.53,55796.40282407407
0.44,55796.40387731481
0.59,55796.405960648146
0.59,55796.408055555556
0.6,55796.409108796295
0.67,55796.410150462965
0.61,55796.411203703705
0.68,55796.41224537037
0.66,55796.41328703704
0.64,55796.4143287037
0.62,55796.41538194445
0.59,55796.41643518519
0.55,55796.41748842593
0.74,55796.41853009259
0.5,55796.419583333336
0.68,55796.420625
0.66,55796.42167824074
0.53,55796.42273148148
0.41,55796.423784722225
0.42,55796.42482638889
0.55,55796.42587962963
0.49,55796.4269212963
0.51,55796.42797453704
