mass,mjd
0.21,55797.25420138889
0.14,55797.25524305556
0.23,55797.256273148145
0.11,55797.25730324074
0.07,55797.25834490741
0.11,55797.261458333334
0.14,55797.27181712963
0.15,55797.2728587963
0.14,55797.273888888885
0.26,55797.27491898148
0.06,55797.28011574074
0.06,55797.2821875
0.07,55797.28425925926
0.21,55797.28841435185
0.2,55797.295277777775
0.23,55797.296331018515
0.26,55797.29736111111
0.28,55797.29840277778
0.28,55797.29944444444
0.25,55797.30048611111
0.26,55797.301516203705
0.27,55797.30255787037
0.22,55797.30359953704
0.2,55797.30462962963
0.2,55797.30672453704
0.16,55797.308796296296
0.17,55797.30983796297
0.18,55797.31086805555
0.26,55797.3119212963
0.2,55797.31296296296
0.19,55797.31400462963
0.16,55797.315046296295
0.16,55797.316087962965
0.17,55797.31712962963
0.18,55797.3181712963
0.2,55797.31921296296
0.21,55797.32025462963
0.29,55797.32129629629
0.39,55797.32233796296
0.3,55797.323379629626
0.26,55797.32546296297
0.2,55797.326516203706
0.2,55797.32755787037
0.21,55797.32861111111
0.12,55797.33068287037
0.14,55797.331724537034
0.16,55797.33277777778
0.16,55797.33380787037
0.26,55797.33590277778
0.23,55797.33798611111
0.2,55797.33902777778
0.25,55797.34006944444
0.21,55797.34111111111
0.21,55797.342152777775
0.2,55797.34423611111
0.17,55797.345289351855
0.17,55797.34633101852
0.19,55797.34737268519
0.19,55797.34841435185
0.19,55797.34945601852
0.25,55797.350497685184
0.22,55797.351539351854
0.24,55797.35258101852
0.28,55797.35362268519
0.25,55797.354675925926
0.17,55797.35675925926
0.18,55797.35884259259
0.16,55797.3609375
0.15,55797.36300925926
0.16,55797.3640625
0.19,55797.365115740744
0.16,55797.36615740741
0.19,55797.367210648146
0.18,55797.368252314816
0.24,55797.369305555556
0.16,55797.37033564815
0.28,55797.37138888889
0.19,55797.3734837963
0.18,55797.37451388889
0.18,55797.37556712963
0.14,55797.37662037037
0.15,55797.37766203703
0.2,55797.378703703704
0.2,55797.37975694444
0.14,55797.38185185185
0.13,55797.38290509259
0.14,55797.38395833333
0.16,55797.387650462966
0.16,55797.388715277775
0.09,55797.39393518519
0.06,55797.39707175926
0.06,55797.39811342592
0.09,55797.40230324074
0.1,55797.403333333335
0.1,55797.41171296296
0.19,55797.43481481481
0.15,55797.43690972222
0.14,55797.447384259256
0.17,55797.45578703703
0.12,55797.45684027778
0.18,55797.46842592592
0.18,55797.46947916667
0.17,55797.47053240741
0.14,55797.47158564815
0.07,55797.47262731481
0.11,55797.47368055556
0.13,55797.47474537037
0.09,55797.47578703704
0.11,55797.48
0.23,55797.48105324074
0.07,55797.48210648148
0.15,55797.48421296296
0.11,55797.4852662037
0.14,55797.490532407406
0.1,55797.491585648146
0.09,55797.492638888885
0.26,55797.4937037037
0.19,55797.49475694444
0.13,55797.496875
0.1,55797.497928240744
0.17,55797.50108796296
0.12,55797.52755787037
0.09,55797.53074074074
0.07,55797.549791666665
0.17,55797.554027777776
0.07,55797.56570601852
0.09,55797.566770833335
0.1,55797.573530092595
0.11,55797.596921296295
0.13,55797.60328703704
0.09,55797.606469907405
0.12,55797.60753472222
0.12,55797.617106481484
