masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
8.08e-15,8.91e-15,2.93e-14,9.18e-18,5.799999999999999e-17,8.740000000000001e-15,0.22,55798.25177083333
8.08e-15,8.91e-15,2.93e-14,9.18e-18,5.799999999999999e-17,6.88e-15,0.22,55798.25177083333
6.23e-15,8.009999999999999e-15,1.99e-14,4.21e-15,1.9300000000000003e-21,7.0599999999999995e-15,0.2,55798.2528125
1.75e-14,2.41e-16,1.81e-14,3.6200000000000004e-15,2.3899999999999997e-21,8.29e-15,0.2,55798.25487268518
1.79e-16,3.45e-15,1.75e-14,5.600000000000001e-23,2.26e-21,6.89e-15,0.15,55798.255902777775
6.69e-14,7.000000000000001e-18,5.83e-14,1.17e-14,2.2e-21,6.19e-15,0.39,55798.256944444445
6.23e-17,3.5100000000000002e-15,3.46e-14,9.95e-16,1.06e-22,1.17e-14,0.21,55798.25798611111
4.1700000000000005e-17,4.67e-14,6.12e-16,1.8e-17,4.58e-22,1.19e-14,0.23,55798.25900462963
2.11e-14,5.57e-15,1.6e-14,3.69e-15,1.47e-21,8.69e-15,0.22,55798.260046296295
6.2e-16,1.03e-14,2e-14,3.13e-16,2.3100000000000003e-21,7.62e-15,0.18,55798.261087962965
3.66e-15,1.49e-14,1.71e-14,3.6999999999999996e-18,1.32e-21,8.03e-15,0.19,55798.26211805556
1.04e-21,4.88e-15,7.95e-15,2.1199999999999997e-15,1.29e-21,9.11e-15,0.13,55798.26314814815
3.51e-14,3.42e-16,1.72e-14,2.38e-15,2.21e-16,7.56e-15,0.24,55798.264189814814
2.14e-16,2.5e-14,1.4899999999999999e-21,6.410000000000001e-16,5.99e-22,1.09e-14,0.17,55798.26521990741
2.25e-14,1.16e-14,1.29e-14,4.13e-15,6.759999999999999e-25,1.44e-14,0.25,55798.26625
2.89e-15,1.73e-14,2.79e-14,1.53e-15,5.48e-22,1.47e-14,0.24,55798.26731481482
1.97e-14,1.9e-14,1.19e-14,5.739999999999999e-21,1.04e-21,1.35e-14,0.24,55798.26834490741
1.73e-22,1.52e-14,1.32e-14,3.6200000000000004e-15,1.7699999999999998e-23,1.28e-14,0.2,55798.26938657407
3.64e-19,2.86e-14,5.05e-16,8.14e-22,9.41e-24,1.92e-14,0.2,55798.271458333336
8.06e-15,1.17e-14,1.26e-14,4.98e-15,1.5400000000000001e-22,2.11e-14,0.23,55798.27248842592
5.06e-22,5.84e-15,1.77e-14,6.45e-15,1.13e-22,2.01e-14,0.21,55798.273518518516
2.11e-15,3.88e-14,1.34e-14,8.65e-15,7.029999999999999e-17,1.47e-14,0.27,55798.274560185186
7.81e-16,9.45e-15,6.36e-15,9.99e-15,4.64e-23,1.69e-14,0.19,55798.27560185185
5.39e-15,8.759999999999999e-15,1.53e-14,4.73e-15,1.6600000000000001e-21,1.22e-14,0.2,55798.27767361111
1.32e-14,,,,,,0.21,55798.278703703705
1.32e-14,6.87e-15,8.46e-15,7.009999999999999e-15,1.08e-23,1.59e-14,0.21,55798.278703703705
7.41e-15,7.19e-15,9.690000000000001e-15,1.1e-14,2.15e-21,1.37e-14,0.21,55798.27974537037
1.19e-15,1.57e-14,4.8100000000000005e-15,2.0600000000000001e-22,2.09e-21,1.26e-14,0.17,55798.28077546296
1.15e-14,8.479999999999999e-15,1.2500000000000001e-21,4.61e-15,5.829999999999999e-17,9.73e-15,0.17,55798.2818287037
3.15e-22,5.28e-16,1.16e-15,8.47e-15,5.299999999999999e-16,1.23e-14,0.13,55798.28391203703
3.64e-14,1e-14,1.85e-14,3.3799999999999997e-15,1.62e-22,9.22e-15,0.27,55798.28494212963
2.43e-15,3.94e-15,7.19e-15,5.84e-15,5.96e-16,9.4e-15,0.15,55798.28597222222
2.69e-23,9.74e-18,1.26e-14,7.990000000000001e-15,8.07e-16,1.04e-14,0.16,55798.28701388889
4.12e-15,5.78e-17,9.17e-15,8.17e-15,1.23e-15,1.13e-14,0.17,55798.28805555555
5.530000000000001e-24,2.4299999999999998e-23,7.12e-16,1.18e-14,1.4e-15,1.21e-14,0.14,55798.29180555556
