mass,mjd
0.1,55796.25486111111
0.06,55796.260034722225
0.21,55796.26107638889
0.1,55796.263136574074
0.08,55796.26521990741
0.21,55796.26658564815
0.07,55796.26865740741
0.07,55796.2696875
0.26,55796.27587962963
0.1,55796.27690972222
0.27,55796.27793981481
0.18,55796.27898148148
0.26,55796.280011574076
0.12,55796.28104166667
0.18,55796.28208333333
0.25,55796.283113425925
0.3,55796.284155092595
0.56,55796.28518518519
0.63,55796.28726851852
0.09,55796.28934027778
0.13,55796.29037037037
0.27,55796.29141203704
0.27,55796.2924537037
0.27,55796.29722222222
0.31,55796.299305555556
0.24,55796.30034722222
0.26,55796.30138888889
0.25,55796.30243055556
0.19,55796.30347222222
0.26,55796.30452546296
0.15,55796.30556712963
0.19,55796.306608796294
0.2,55796.307650462964
0.17,55796.308703703704
0.18,55796.309745370374
0.17,55796.31077546296
0.19,55796.31181712963
0.22,55796.31287037037
0.36,55796.3149537037
0.43,55796.315983796296
0.28,55796.317025462966
0.28,55796.318078703705
0.19,55796.319131944445
0.29,55796.32267361111
0.29,55796.32371527778
0.31,55796.32475694444
0.36,55796.326840277776
0.31,55796.327881944446
0.31,55796.328935185185
0.29,55796.329976851855
0.23,55796.33100694444
0.25,55796.33204861111
0.27,55796.333090277774
0.2,55796.33414351852
0.22,55796.335173611114
0.23,55796.33621527778
0.24,55796.33726851852
0.26,55796.33831018519
0.19,55796.33934027778
0.17,55796.34143518518
0.16,55796.34353009259
0.16,55796.34457175926
0.16,55796.345613425925
0.17,55796.346666666665
0.21,55796.347708333335
0.23,55796.34978009259
0.21,55796.35186342592
0.21,55796.35291666666
0.24,55796.35395833333
0.25,55796.35501157407
0.23,55796.356041666666
0.22,55796.357094907406
0.2,55796.358136574076
0.24,55796.35917824074
0.25,55796.36021990741
0.31,55796.36127314815
0.21,55796.36230324074
0.23,55796.36335648148
0.23,55796.36439814815
0.21,55796.36800925926
0.37,55796.369039351855
0.3,55796.370092592595
0.28,55796.37217592593
0.29,55796.37427083333
0.24,55796.37533564815
0.21,55796.376388888886
0.28,55796.377430555556
0.22,55796.378483796296
0.33,55796.379525462966
0.38,55796.380578703705
0.23,55796.381631944445
0.33,55796.38371527778
0.28,55796.38476851852
0.33,55796.38582175926
0.26,55796.38953703704
0.45,55796.390601851854
0.3,55796.39163194445
0.13,55796.392696759256
0.2,55796.393738425926
0.29,55796.394780092596
0.12,55796.395833333336
0.27,55796.396886574075
0.15,55796.39792824074
0.16,55796.398981481485
0.24,55796.40002314815
0.11,55796.40107638889
0.11,55796.40212962963
0.09,55796.40212962963
0.16,55796.40315972222
0.22,55796.40526620371
0.13,55796.40736111111
0.17,55796.40840277778
0.09,55796.40945601852
0.19,55796.41153935185
0.1,55796.4146875
0.2,55796.41677083333
0.24,55796.41783564815
0.3,55796.41887731481
0.13,55796.42203703704
0.14,55796.4230787037
0.15,55796.42412037037
0.34,55796.42517361111
0.37,55796.42622685185
0.25,55796.42726851852
0.5,55796.42832175926
0.37,55796.42936342592
0.26,55796.43041666667
0.35,55796.43146990741
0.22,55796.43251157407
0.16,55796.43356481481
0.3,55796.43461805556
0.27,55796.43565972222
0.26,55796.43671296296
0.25,55796.43775462963
0.26,55796.43880787037
0.4,55796.44237268518
0.27,55796.44342592593
0.31,55796.44447916667
0.09,55796.44553240741
0.31,55796.44762731482
0.27,55796.44868055556
0.28,55796.4497337963
0.21,55796.451828703706
0.3,55796.45287037037
0.2,55796.45392361111
0.25,55796.454976851855
0.18,55796.456030092595
0.15,55796.45741898148
0.13,55796.45847222222
0.25,55796.45951388889
0.18,55796.46056712963
0.22,55796.46162037037
0.1,55796.46267361111
0.15,55796.46371527778
0.26,55796.46582175926
0.08,55796.46896990741
0.18,55796.47002314815
0.26,55796.471087962964
0.12,55796.47212962963
0.1,55796.47319444444
0.28,55796.47530092593
0.32,55796.47635416667
0.24,55796.47740740741
0.26,55796.47846064815
0.21,55796.47951388889
0.28,55796.48056712963
0.32,55796.48268518518
0.22,55796.48480324074
0.11,55796.48584490741
0.28,55796.48689814815
0.4,55796.487962962965
0.38,55796.489016203705
0.31,55796.49005787037
0.34,55796.491111111114
0.3,55796.492164351854
0.26,55796.49322916667
0.06,55796.49428240741
0.25,55796.49638888889
0.3,55796.497453703705
0.3,55796.49851851852
0.24,55796.49957175926
0.18,55796.500625
0.15,55796.50274305556
0.06,55796.50380787037
0.17,55796.50487268518
0.19,55796.50592592593
0.26,55796.50696759259
0.22,55796.50803240741
0.17,55796.51013888889
0.28,55796.5112037037
0.44,55796.51440972222
0.34,55796.51652777778
0.36,55796.517592592594
0.23,55796.51863425926
0.19,55796.51969907407
0.34,55796.52076388889
0.18,55796.521828703706
0.19,55796.52287037037
0.34,55796.523935185185
0.28,55796.525
0.25,55796.52605324074
0.22,55796.52710648148
0.23,55796.5281712963
0.24,55796.530277777776
0.23,55796.53134259259
0.24,55796.53346064815
0.43,55796.53556712963
0.4,55796.53662037037
0.43,55796.537673611114
0.33,55796.53873842592
0.34,55796.53980324074
0.32,55796.54085648148
0.08,55796.542974537035
0.24,55796.544027777774
0.13,55796.54509259259
0.22,55796.54614583333
0.13,55796.54721064815
0.22,55796.54827546296
0.23,55796.5493287037
0.18,55796.55039351852
0.28,55796.551458333335
0.27,55796.55252314815
0.42,55796.55357638889
0.42,55796.5546412037
0.31,55796.55569444445
0.28,55796.556759259256
0.21,55796.55782407407
0.17,55796.55887731481
0.28,55796.561006944445
0.16,55796.563125
0.14,55796.56524305556
0.12,55796.56630787037
0.14,55796.56737268518
0.19,55796.5684375
0.1,55796.570555555554
0.26,55796.57162037037
0.15,55796.57267361111
0.18,55796.57480324074
0.14,55796.57693287037
0.21,55796.579050925924
0.21,55796.58011574074
0.15,55796.58116898148
0.11,55796.582233796296
0.19,55796.58329861111
0.06,55796.5940625
0.08,55796.59832175926
0.06,55796.606840277775
0.08,55796.61109953704
0.06,55796.61430555556
0.09,55796.616435185184
