dimm,mjd
0.66,55797.23353009259
0.51,55797.234560185185
0.55,55797.23662037037
0.39,55797.23868055556
0.46,55797.24074074074
0.48,55797.24177083333
0.41,55797.242800925924
0.48,55797.24383101852
0.36,55797.24484953703
0.57,55797.2469212963
0.49,55797.24795138889
0.5,55797.24898148148
0.56,55797.250023148146
0.56,55797.25179398148
0.49,55797.25282407407
0.7,55797.25386574074
0.53,55797.254907407405
0.39,55797.25592592593
0.49,55797.25696759259
0.47,55797.257997685185
0.51,55797.259039351855
0.47,55797.26008101852
0.43,55797.261099537034
0.37,55797.26215277778
0.38,55797.263194444444
0.34,55797.26525462963
0.34,55797.26629629629
0.38,55797.26733796296
0.37,55797.26836805556
0.36,55797.26940972222
0.54,55797.27045138889
0.47,55797.271469907406
0.4,55797.272511574076
0.47,55797.27355324074
0.42,55797.27458333333
0.38,55797.275625
0.48,55797.276655092595
0.31,55797.27769675926
0.49,55797.27872685185
0.45,55797.27976851852
0.32,55797.280810185184
0.46,55797.281851851854
0.4,55797.28289351852
0.39,55797.28392361111
0.36,55797.28496527778
0.48,55797.285995370374
0.4,55797.28703703704
0.39,55797.28807870371
0.36,55797.2891087963
0.33,55797.290138888886
0.3,55797.291180555556
0.36,55797.29494212963
0.37,55797.29701388889
0.46,55797.298055555555
0.33,55797.299097222225
0.41,55797.30118055556
0.4,55797.303252314814
0.31,55797.304293981484
0.38,55797.30533564815
0.51,55797.30636574074
0.51,55797.30741898148
0.42,55797.30846064815
0.36,55797.30949074074
0.39,55797.310532407406
0.6,55797.311574074076
0.57,55797.312627314815
0.73,55797.31365740741
0.49,55797.31469907407
0.52,55797.31575231482
0.99,55797.316782407404
0.58,55797.317824074074
0.62,55797.318877314814
0.52,55797.31990740741
0.82,55797.32094907408
0.57,55797.32200231482
0.53,55797.32304398148
0.82,55797.32407407407
0.64,55797.32512731481
0.47,55797.32618055555
0.49,55797.327210648145
0.38,55797.328252314815
0.46,55797.330347222225
0.29,55797.33138888889
0.32,55797.33241898148
0.31,55797.33451388889
0.32,55797.336597222224
0.34,55797.33763888889
0.37,55797.33868055556
0.46,55797.33972222222
0.49,55797.340775462966
0.39,55797.34180555555
0.45,55797.34284722222
0.44,55797.34390046296
0.48,55797.34494212963
0.4,55797.345983796295
0.4,55797.347037037034
0.5,55797.34806712963
0.5,55797.34912037037
0.39,55797.35016203704
0.47,55797.35119212963
0.39,55797.35224537037
0.43,55797.35328703704
0.42,55797.35434027778
0.37,55797.35537037037
0.36,55797.357453703706
0.31,55797.35954861111
0.34,55797.36163194444
0.42,55797.36267361111
0.32,55797.36372685185
0.34,55797.36581018518
0.31,55797.36686342592
0.36,55797.36790509259
0.43,55797.37
0.39,55797.371041666665
0.55,55797.372094907405
0.4,55797.373125
0.35,55797.37417824074
0.36,55797.375231481485
0.3,55797.37627314815
0.33,55797.37731481482
0.47,55797.37836805556
0.4,55797.3794212963
0.39,55797.38045138889
0.32,55797.38150462963
0.34,55797.38255787037
0.55,55797.38359953704
0.4,55797.38465277778
0.37,55797.38836805556
0.32,55797.38940972222
0.34,55797.39045138889
0.34,55797.39150462963
0.48,55797.392534722225
0.37,55797.393587962964
0.35,55797.39462962963
0.42,55797.3956712963
0.38,55797.39672453704
0.36,55797.39776620371
0.39,55797.39881944445
0.42,55797.39986111111
0.42,55797.40090277778
0.45,55797.40195601852
0.42,55797.40299768518
0.45,55797.40405092593
0.44,55797.40509259259
0.53,55797.40613425926
0.37,55797.4071875
0.39,55797.40824074074
0.4,55797.40928240741
0.31,55797.41032407407
0.43,55797.41137731481
0.5,55797.41241898148
0.34,55797.413460648146
0.36,55797.414513888885
0.33,55797.415555555555
0.36,55797.416608796295
0.33,55797.417662037034
0.39,55797.41871527778
0.28,55797.420798611114
0.25,55797.42291666667
0.29,55797.42396990741
0.28,55797.42502314815
0.24,55797.42606481481
0.32,55797.42710648148
0.39,55797.42815972222
0.35,55797.42921296296
0.27,55797.4302662037
0.31,55797.43130787037
0.35,55797.43236111111
0.32,55797.43340277778
0.42,55797.43445601852
0.43,55797.4365625
0.36,55797.43760416667
0.31,55797.43863425926
0.35,55797.4396875
0.33,55797.44074074074
0.39,55797.441782407404
0.45,55797.44283564815
0.42,55797.44388888889
0.42,55797.44493055555
0.37,55797.44598379629
0.41,55797.44703703704
0.29,55797.44913194444
0.4,55797.45123842593
0.32,55797.45229166667
0.41,55797.45333333333
0.37,55797.45439814815
0.39,55797.45543981482
0.49,55797.4575462963
0.42,55797.459652777776
0.32,55797.461747685185
0.42,55797.462800925925
0.44,55797.463854166665
0.44,55797.46596064815
0.6,55797.46702546296
0.42,55797.46913194445
0.58,55797.47017361111
0.34,55797.47122685185
0.48,55797.472280092596
0.4,55797.473333333335
0.38,55797.474375
0.48,55797.475439814814
0.53,55797.476493055554
0.56,55797.477534722224
0.46,55797.47858796296
0.42,55797.47965277778
0.4,55797.48070601852
0.52,55797.48174768518
0.43,55797.48386574074
0.5,55797.485972222225
0.43,55797.487025462964
0.52,55797.488078703704
0.5,55797.48913194444
0.36,55797.49018518518
0.43,55797.49229166667
0.51,55797.49335648148
0.47,55797.49439814815
0.38,55797.495462962965
0.42,55797.496516203704
0.54,55797.49758101852
0.46,55797.49863425926
0.47,55797.4996875
0.53,55797.50074074074
0.43,55797.501805555556
0.39,55797.502858796295
0.55,55797.503912037035
0.53,55797.504965277774
0.54,55797.50603009259
0.45,55797.50708333333
0.46,55797.50813657408
0.65,55797.50918981482
0.6,55797.51241898148
0.59,55797.5134837963
0.53,55797.51453703704
0.63,55797.51664351852
0.47,55797.51770833333
0.59,55797.51982638889
0.64,55797.5219212963
0.43,55797.522986111115
0.51,55797.524050925924
0.59,55797.52510416666
0.63,55797.52615740741
0.45,55797.52721064815
0.45,55797.528275462966
0.51,55797.529328703706
0.45,55797.530381944445
0.63,55797.531435185185
0.63,55797.5325
0.62,55797.53355324074
0.52,55797.53461805556
0.52,55797.53565972222
0.48,55797.536724537036
0.49,55797.53778935185
0.62,55797.53885416667
0.6,55797.53991898148
0.45,55797.540972222225
0.34,55797.542037037034
0.36,55797.54414351852
0.39,55797.54520833334
0.34,55797.546261574076
0.37,55797.54837962963
0.45,55797.54943287037
0.48,55797.55049768519
0.57,55797.55155092593
0.43,55797.55260416667
0.47,55797.5547337963
0.44,55797.555810185186
0.4,55797.556863425925
0.48,55797.55792824074
0.56,55797.55899305556
0.36,55797.56005787037
0.5,55797.561111111114
0.52,55797.56217592592
0.54,55797.56324074074
0.51,55797.56429398148
0.38,55797.565358796295
0.6,55797.56642361111
0.45,55797.57
0.37,55797.572118055556
0.57,55797.57424768519
0.41,55797.576365740744
0.41,55797.57744212963
0.52,55797.57850694445
0.53,55797.57957175926
0.53,55797.58063657407
0.5,55797.58168981481
0.37,55797.58275462963
0.44,55797.58380787037
0.38,55797.584872685184
0.48,55797.5859375
0.52,55797.588055555556
0.45,55797.58912037037
0.45,55797.59018518519
0.5,55797.59125
0.48,55797.59230324074
0.48,55797.59336805555
0.44,55797.59442129629
0.5,55797.595497685186
0.5,55797.5965625
0.45,55797.59762731481
0.45,55797.59868055556
0.52,55797.59974537037
0.49,55797.600810185184
0.5,55797.60186342592
0.5,55797.60292824074
0.5,55797.603993055556
0.52,55797.60505787037
0.39,55797.60612268518
0.5,55797.60717592593
0.61,55797.60824074074
0.59,55797.609305555554
0.63,55797.61037037037
0.61,55797.612488425926
0.69,55797.61356481481
0.52,55797.61462962963
0.65,55797.615694444445
0.59,55797.61675925926
0.64,55797.61782407408
0.51,55797.619097222225
0.6,55797.620162037034
0.44,55797.62121527778
0.46,55797.62229166667
0.65,55797.62335648148
0.55,55797.62440972222
0.55,55797.62547453704
0.51,55797.626539351855
0.68,55797.627604166664
0.51,55797.628645833334
0.71,55797.629699074074
0.76,55797.63076388889
0.61,55797.63181712963
0.59,55797.632893518516
0.67,55797.63501157407
0.55,55797.636087962965
0.61,55797.63715277778
0.56,55797.63822916667
