mass,mjd
0.18,56841.27297453704
0.18,56841.274039351854
0.18,56841.27510416666
0.15,56841.27615740741
0.18,56841.278275462966
0.21,56841.279340277775
0.25,56841.28039351852
0.31,56841.28145833333
0.28,56841.28251157407
0.38,56841.28355324074
0.2,56841.28459490741
0.14,56841.28565972222
0.22,56841.28670138889
0.17,56841.28775462963
0.13,56841.28880787037
0.17,56841.28986111111
0.19,56841.290925925925
0.21,56841.291979166665
0.17,56841.29304398148
0.17,56841.2941087963
0.13,56841.29516203704
0.14,56841.29622685185
0.22,56841.29725694445
0.26,56841.298368055555
0.26,56841.29944444444
0.39,56841.30050925926
0.29,56841.301574074074
0.25,56841.302615740744
0.18,56841.30369212963
0.24,56841.3047337963
0.19,56841.30578703704
0.14,56841.306863425925
0.2,56841.30792824074
0.2,56841.30899305556
0.16,56841.3100462963
0.1,56841.311111111114
0.2,56841.31216435185
0.17,56841.313206018516
0.19,56841.31429398148
0.15,56841.315347222226
0.31,56841.316412037035
0.17,56841.31748842593
0.18,56841.32072916667
0.15,56841.32179398148
0.24,56841.322847222225
0.19,56841.32392361111
0.18,56841.32815972222
0.2,56841.329201388886
0.19,56841.3302662037
0.3,56841.33238425926
0.22,56841.33451388889
0.17,56841.33663194445
0.2,56841.33771990741
0.18,56841.34087962963
0.08,56841.34302083333
0.16,56841.34408564815
0.08,56841.34515046296
0.19,56841.34622685185
0.26,56841.347291666665
0.22,56841.34835648148
0.2,56841.34940972222
0.06,56841.35259259259
0.44,56841.353680555556
0.4,56841.35474537037
0.5,56841.35581018519
0.43,56841.356875
0.44,56841.357939814814
0.24,56841.358981481484
0.22,56841.36004629629
0.26,56841.361122685186
0.17,56841.362175925926
0.22,56841.363217592596
0.22,56841.36431712963
0.16,56841.36644675926
0.08,56841.36751157408
0.13,56841.37070601852
0.1,56841.371770833335
0.15,56841.37283564815
0.08,56841.37390046296
0.36,56841.37710648148
0.13,56841.378229166665
0.22,56841.38034722222
0.3,56841.381423611114
0.31,56841.38248842592
0.18,56841.384618055556
0.16,56841.38568287037
0.16,56841.386724537035
0.22,56841.388865740744
0.1,56841.38994212963
0.15,56841.39100694445
0.13,56841.39208333333
0.21,56841.39313657407
0.17,56841.39420138889
0.11,56841.39633101852
0.09,56841.39740740741
0.14,56841.39953703704
0.23,56841.40059027778
0.18,56841.40377314815
0.06,56841.40591435185
0.1,56841.40699074074
0.19,56841.408055555556
0.15,56841.40912037037
0.2,56841.41018518519
0.34,56841.411261574074
0.32,56841.412314814814
0.28,56841.41447916667
0.24,56841.415555555555
0.22,56841.41662037037
0.17,56841.41767361111
0.07,56841.41875
0.15,56841.42089120371
0.17,56841.42196759259
0.19,56841.42303240741
0.21,56841.424097222225
0.17,56841.425162037034
0.29,56841.42621527778
0.08,56841.42729166667
0.2,56841.42836805555
0.18,56841.43050925926
0.16,56841.43157407407
0.2,56841.43530092593
0.42,56841.43636574074
0.44,56841.43744212963
0.42,56841.43851851852
0.43,56841.43959490741
0.34,56841.44069444444
0.44,56841.44175925926
0.45,56841.4428125
0.41,56841.44496527778
0.4,56841.44604166667
0.29,56841.44710648148
0.31,56841.448159722226
0.37,56841.44924768519
0.33,56841.4503125
0.31,56841.451365740744
0.33,56841.45245370371
0.32,56841.45350694445
0.27,56841.45458333333
0.23,56841.45563657407
0.24,56841.456712962965
0.26,56841.45778935185
0.26,56841.458865740744
0.25,56841.45994212963
0.26,56841.461018518516
0.15,56841.46209490741
0.16,56841.463159722225
0.22,56841.46423611111
0.18,56841.4653125
0.2,56841.46638888889
0.23,56841.46854166667
0.22,56841.46962962963
0.24,56841.47069444445
0.25,56841.471770833334
0.27,56841.47283564815
0.26,56841.473912037036
0.18,56841.47498842593
0.16,56841.47607638889
0.18,56841.47715277778
0.16,56841.47822916666
0.19,56841.47930555556
0.19,56841.48038194444
0.23,56841.48253472222
0.27,56841.483611111114
0.29,56841.4846875
0.21,56841.485763888886
0.26,56841.48685185185
0.21,56841.48792824074
0.22,56841.48900462963
0.23,56841.49009259259
0.29,56841.49116898148
0.29,56841.49224537037
0.23,56841.49332175926
0.22,56841.49439814815
0.2,56841.49545138889
0.21,56841.49652777778
0.18,56841.49759259259
0.14,56841.49865740741
0.12,56841.49974537037
0.12,56841.50082175926
0.13,56841.50189814815
0.12,56841.50298611111
0.11,56841.5040625
0.16,56841.50515046297
0.19,56841.50622685185
0.14,56841.50730324074
0.15,56841.5083912037
0.15,56841.509467592594
0.19,56841.51054398148
0.19,56841.51162037037
0.14,56841.512708333335
0.21,56841.51378472222
0.24,56841.514861111114
0.24,56841.51594907408
0.26,56841.517013888886
0.22,56841.51809027778
0.22,56841.51918981481
0.21,56841.520266203705
0.23,56841.52135416667
0.32,56841.523518518516
0.34,56841.52459490741
0.31,56841.52835648148
0.21,56841.52943287037
0.32,56841.530497685184
0.24,56841.53158564815
0.31,56841.53266203704
0.24,56841.533738425926
0.25,56841.53482638889
0.25,56841.535891203705
0.37,56841.53803240741
0.42,56841.53909722222
0.35,56841.54017361111
0.35,56841.54125
0.24,56841.54232638889
0.32,56841.54341435185
0.21,56841.544490740744
0.33,56841.54556712963
0.29,56841.546643518515
0.35,56841.54771990741
0.3,56841.548784722225
0.27,56841.54986111111
0.22,56841.55094907407
0.28,56841.55202546297
0.15,56841.55310185185
0.07,56841.554189814815
0.25,56841.5552662037
0.11,56841.556342592594
0.06,56841.55849537037
0.13,56841.559583333335
0.16,56841.56171296296
0.09,56841.56385416666
0.3,56841.5649537037
0.42,56841.566030092596
0.07,56841.56710648148
0.14,56841.5703587963
0.23,56841.571435185186
0.27,56841.57252314815
0.19,56841.573599537034
0.32,56841.57466435185
0.15,56841.576828703706
0.08,56841.577893518515
0.19,56841.57898148148
0.13,56841.58006944445
0.15,56841.581145833334
0.2,56841.584386574075
0.19,56841.58550925926
0.38,56841.58667824074
0.13,56841.58888888889
0.07,56841.590162037035
0.13,56841.59125
0.19,56841.59233796296
0.12,56841.59341435185
0.17,56841.594502314816
0.16,56841.59775462963
0.16,56841.59991898148
