mass,mjd
0.83,56842.29802083333
0.24,56842.329039351855
0.29,56842.330092592594
0.26,56842.33115740741
0.31,56842.33221064815
0.36,56842.33327546297
0.35,56842.33431712963
0.56,56842.335393518515
0.44,56842.33644675926
0.48,56842.33746527778
0.51,56842.33850694444
0.29,56842.33957175926
0.33,56842.34061342593
0.35,56842.341678240744
0.51,56842.34273148148
0.6,56842.34631944444
0.44,56842.34736111111
0.68,56842.34841435185
0.69,56842.349490740744
0.57,56842.35053240741
0.44,56842.3516087963
0.49,56842.352638888886
0.26,56842.35371527778
0.38,56842.35476851852
0.46,56842.35579861111
0.51,56842.35685185185
0.5,56842.35789351852
0.55,56842.35894675926
0.48,56842.36002314815
0.49,56842.36106481482
0.36,56842.36210648148
0.38,56842.36315972222
0.45,56842.36420138889
0.38,56842.365266203706
0.52,56842.36633101852
0.63,56842.36739583333
0.63,56842.36846064815
0.42,56842.36951388889
0.8,56842.37056712963
0.97,56842.37164351852
0.81,56842.37269675926
0.41,56842.37482638889
0.47,56842.37590277778
0.36,56842.37693287037
0.38,56842.37905092593
0.43,56842.38011574074
0.4,56842.38116898148
0.29,56842.3822337963
0.47,56842.38328703704
0.3,56842.384351851855
0.27,56842.385405092595
0.47,56842.386469907404
0.54,56842.387511574074
0.42,56842.388553240744
0.44,56842.38960648148
0.44,56842.39068287037
0.41,56842.39175925926
0.44,56842.3928125
0.43,56842.39387731482
0.67,56842.39494212963
0.61,56842.39711805555
0.62,56842.39815972222
0.64,56842.39922453704
0.62,56842.400289351855
0.54,56842.401354166665
0.43,56842.40241898148
0.34,56842.40347222222
0.44,56842.40454861111
0.29,56842.40560185185
0.31,56842.40665509259
0.41,56842.40770833333
0.33,56842.40875
0.29,56842.40980324074
0.27,56842.41086805556
0.28,56842.411944444444
0.29,56842.412997685184
0.4,56842.41405092592
0.3,56842.41511574074
0.26,56842.416180555556
0.35,56842.417233796295
0.32,56842.41829861111
0.38,56842.41935185185
0.58,56842.42041666667
0.41,56842.421481481484
0.28,56842.42255787037
0.3,56842.423622685186
0.12,56842.42469907407
0.25,56842.42576388889
0.24,56842.426840277774
0.31,56842.42791666667
0.27,56842.428981481484
0.18,56842.43268518519
0.23,56842.43375
0.25,56842.43482638889
0.26,56842.435902777775
0.24,56842.43696759259
0.27,56842.43803240741
0.38,56842.439108796294
0.59,56842.44017361111
0.4,56842.44123842593
0.25,56842.44230324074
0.26,56842.44337962963
0.25,56842.444444444445
0.31,56842.445497685185
0.31,56842.446550925924
0.27,56842.44767361111
0.38,56842.44872685185
0.32,56842.449791666666
0.48,56842.45086805556
0.36,56842.45193287037
0.33,56842.45300925926
0.29,56842.45408564815
0.24,56842.45515046296
0.23,56842.45621527778
0.19,56842.457291666666
0.25,56842.45835648148
0.22,56842.45943287037
0.18,56842.460497685184
0.2,56842.4615625
0.21,56842.46261574074
0.25,56842.46368055556
0.26,56842.46581018518
0.26,56842.466886574075
0.29,56842.46795138889
0.22,56842.46902777778
0.2,56842.47010416666
0.19,56842.471180555556
0.18,56842.47224537037
0.26,56842.47332175926
0.39,56842.474386574075
0.36,56842.47545138889
0.24,56842.47652777778
0.22,56842.47760416667
0.26,56842.478680555556
0.28,56842.47974537037
0.35,56842.48081018519
0.31,56842.48189814815
0.31,56842.48296296296
0.29,56842.48402777778
0.34,56842.48510416667
0.39,56842.486180555556
0.45,56842.48725694444
0.4,56842.488344907404
0.35,56842.4894212963
0.21,56842.49049768518
0.32,56842.4915625
0.34,56842.492638888885
0.33,56842.49371527778
0.27,56842.494791666664
0.24,56842.495844907404
0.28,56842.4969212963
0.36,56842.49799768518
0.4,56842.4990625
0.34,56842.500127314815
0.36,56842.50119212963
0.35,56842.50226851852
0.29,56842.503333333334
0.46,56842.50440972222
0.32,56842.505474537036
0.41,56842.50761574074
0.42,56842.508680555555
0.54,56842.50976851852
0.47,56842.51084490741
0.43,56842.51190972222
0.41,56842.51298611111
0.29,56842.514085648145
0.29,56842.51513888889
0.21,56842.516226851854
0.18,56842.51729166666
0.21,56842.51836805556
0.19,56842.51943287037
0.21,56842.52050925926
0.2,56842.52159722222
0.23,56842.526504629626
0.49,56842.52758101852
0.46,56842.52866898148
0.32,56842.52972222222
0.37,56842.530798611115
0.14,56842.531875
0.19,56842.53296296296
0.25,56842.53402777778
0.26,56842.53511574074
0.12,56842.53618055556
0.22,56842.537256944444
0.29,56842.53834490741
0.33,56842.53939814815
0.34,56842.54047453704
0.31,56842.541550925926
0.21,56842.54262731481
0.33,56842.543703703705
0.31,56842.54478009259
0.36,56842.54585648148
0.35,56842.54693287037
0.5,56842.547997685186
0.37,56842.54907407407
0.43,56842.550150462965
0.48,56842.55122685185
0.59,56842.55231481481
0.38,56842.553391203706
0.34,56842.55447916667
0.36,56842.55554398148
0.45,56842.55664351852
0.4,56842.55769675926
0.42,56842.55878472222
0.28,56842.559849537036
0.35,56842.5609375
0.33,56842.56201388889
0.29,56842.56309027778
0.33,56842.564155092594
0.18,56842.56524305556
0.35,56842.56631944444
0.19,56842.567395833335
0.43,56842.56847222222
0.28,56842.570625
0.37,56842.57171296296
0.38,56842.57277777778
0.37,56842.57386574074
0.34,56842.57494212963
0.18,56842.57601851852
0.28,56842.578194444446
0.32,56842.57928240741
0.32,56842.580358796295
0.37,56842.58251157407
0.42,56842.58466435185
0.47,56842.585868055554
0.37,56842.58810185185
0.24,56842.58923611111
0.56,56842.5903125
0.48,56842.59143518518
0.55,56842.592523148145
0.64,56842.59357638889
0.4,56842.594664351855
0.31,56842.59575231482
0.19,56842.5968287037
0.48,56842.597905092596
0.47,56842.59899305556
0.66,56842.600069444445
