dimm,mjd
0.7,56841.25414351852
0.68,56841.25519675926
0.59,56841.25622685185
0.61,56841.257256944446
0.67,56841.25828703704
0.55,56841.25931712963
0.68,56841.260347222225
0.63,56841.261400462965
0.59,56841.26246527778
0.61,56841.26353009259
0.62,56841.264560185184
0.46,56841.265625
0.58,56841.26665509259
0.49,56841.26771990741
0.53,56841.26875
0.52,56841.269780092596
0.63,56841.270833333336
0.6,56841.272627314815
0.65,56841.273680555554
0.56,56841.274733796294
0.52,56841.27579861111
0.62,56841.27685185185
0.53,56841.27790509259
0.65,56841.27898148148
0.6,56841.28003472222
0.61,56841.28109953704
0.52,56841.28215277778
0.59,56841.28320601852
0.48,56841.28424768519
0.51,56841.28528935185
0.56,56841.28635416667
0.41,56841.28738425926
0.54,56841.288449074076
0.5,56841.289502314816
0.41,56841.29056712963
0.43,56841.29162037037
0.4,56841.29268518519
0.41,56841.29373842593
0.45,56841.294803240744
0.33,56841.29586805555
0.42,56841.29690972222
0.41,56841.297939814816
0.4,56841.29908564815
0.45,56841.30013888889
0.44,56841.301203703704
0.46,56841.302256944444
0.39,56841.30332175926
0.48,56841.304375
0.38,56841.305439814816
0.6,56841.30650462963
0.65,56841.30755787037
0.42,56841.30863425926
0.36,56841.3096875
0.36,56841.310752314814
0.38,56841.31181712963
0.52,56841.31284722222
0.46,56841.31391203704
0.44,56841.315
0.46,56841.31606481481
0.48,56841.31711805556
0.63,56841.31818287037
0.59,56841.321435185186
0.59,56841.322488425925
0.51,56841.32356481482
0.52,56841.32461805556
0.58,56841.32568287037
0.56,56841.326736111114
0.45,56841.32780092592
0.48,56841.32884259259
0.62,56841.32990740741
0.48,56841.330972222226
0.55,56841.332025462965
0.47,56841.33310185185
0.53,56841.33415509259
0.46,56841.33521990741
0.47,56841.33627314815
0.68,56841.33734953704
0.58,56841.33840277778
0.51,56841.339467592596
0.69,56841.340520833335
0.56,56841.34159722222
0.57,56841.34266203704
0.59,56841.343726851854
0.44,56841.34479166667
0.36,56841.34585648148
0.53,56841.346921296295
0.47,56841.34799768519
0.53,56841.34905092593
0.66,56841.35011574074
0.64,56841.35115740741
0.59,56841.35223379629
0.62,56841.35329861111
0.84,56841.35545138889
0.66,56841.35758101852
0.7,56841.358622685184
0.7,56841.3596875
0.71,56841.36075231482
0.72,56841.36181712963
0.82,56841.362858796296
0.94,56841.36393518518
0.83,56841.36502314815
0.86,56841.36608796296
0.78,56841.36715277778
0.59,56841.36821759259
0.69,56841.36928240741
0.95,56841.37034722222
0.74,56841.371412037035
0.57,56841.37247685185
0.86,56841.37354166667
0.7,56841.37461805555
0.8,56841.37568287037
0.71,56841.376747685186
0.77,56841.3778125
0.6,56841.37892361111
0.64,56841.37998842593
0.62,56841.381053240744
0.72,56841.38212962963
0.79,56841.38318287037
0.86,56841.38425925926
0.64,56841.38532407407
0.68,56841.38636574074
0.71,56841.38744212963
0.8,56841.388506944444
0.61,56841.38957175926
0.7,56841.390648148146
0.6,56841.39171296296
0.81,56841.39277777778
0.64,56841.393842592595
0.52,56841.39491898148
0.51,56841.39596064815
0.65,56841.39703703704
0.76,56841.39916666667
0.69,56841.40023148148
0.75,56841.40127314815
0.51,56841.402349537035
0.58,56841.40341435185
0.54,56841.404490740744
0.53,56841.405543981484
0.7,56841.40663194445
0.63,56841.407685185186
0.74,56841.40876157407
0.64,56841.40982638889
0.7,56841.410891203705
0.76,56841.41195601852
0.82,56841.41302083333
0.63,56841.41412037037
0.58,56841.415185185186
0.53,56841.41626157407
0.58,56841.41731481482
0.63,56841.418391203704
0.57,56841.41945601852
0.57,56841.42052083334
