masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
6.23e-15,7.56e-14,1.8899999999999998e-13,1.18e-13,4.85e-14,2.82e-14,0.81,56842.297314814816
1.12e-21,2.3199999999999997e-22,5.22e-22,2.47e-14,4.15e-14,1.29e-14,0.28,56842.32834490741
1.28e-21,4.28e-16,6.480000000000001e-20,3.6e-14,4.81e-14,1.86e-14,0.32,56842.32938657407
1.47e-21,2.0699999999999997e-21,5.2099999999999994e-23,3e-15,8.11e-14,1.55e-14,0.32,56842.33043981482
7.119999999999999e-22,5.769999999999999e-22,9.13e-21,2.12e-14,7.13e-14,1.24e-14,0.33,56842.33150462963
1.73e-21,2.35e-23,2.2e-21,3.6e-14,7.96e-14,1.19e-14,0.37,56842.33255787037
1.9300000000000003e-21,2.61e-22,1.18e-21,4.29e-14,7.47e-14,1.23e-14,0.37,56842.33362268518
6.68e-14,9.75e-16,3.1700000000000003e-19,7.18e-14,7.81e-14,1.57e-14,0.53,56842.33467592593
1.91e-21,2.67e-24,1.2999999999999998e-19,7.75e-14,6.24e-14,1.99e-14,0.42,56842.33574074074
9.5e-15,1.6e-14,7.88e-22,4.92e-14,8.66e-14,1.43e-14,0.44,56842.33679398148
5.59e-14,1.1899999999999999e-16,5.610000000000001e-21,5.65e-14,8.15e-14,1.45e-14,0.49,56842.33782407407
7.57e-22,4.69e-24,1.9799999999999998e-20,5.07e-14,5.74e-14,1.65e-14,0.36,56842.338854166665
9.130000000000001e-24,1.1100000000000001e-20,7.87e-20,4.23e-14,6.33e-14,1.76e-14,0.36,56842.33991898148
7.53e-22,1.14e-14,3.5700000000000003e-22,2.06e-14,8.21e-14,2.13e-14,0.38,56842.34096064815
1.1400000000000001e-21,7.390000000000001e-21,1.22e-20,8.19e-14,1.0300000000000002e-13,2.88e-14,0.5,56842.34202546296
8.99e-17,1.09e-14,4.21e-19,6.12e-14,1.5e-13,1.92e-14,0.54,56842.34307870371
2.5699999999999998e-23,5.77e-21,5.820000000000001e-20,4.62e-14,9.01e-14,1.75e-14,0.41,56842.346666666665
6.740000000000001e-15,5.35e-14,3.41e-21,1.04e-13,1.4400000000000002e-13,1.69e-14,0.64,56842.347719907404
4.26e-17,3.38e-14,3.11e-22,1.3900000000000001e-13,1.36e-13,2.14e-14,0.65,56842.34877314815
9.32e-17,1.1e-14,1.1800000000000002e-19,6.92e-14,1.1400000000000002e-13,1.85e-14,0.5,56842.34983796296
1.44e-17,1.97e-14,7.01e-21,9.52e-15,9.21e-14,2.11e-14,0.39,56842.35089120371
5.43e-18,4.92e-15,3.2200000000000004e-24,2.46e-14,1.13e-13,2.17e-14,0.43,56842.351956018516
6.93e-23,3.5e-23,7.879999999999999e-20,1.86e-14,7.22e-14,1.72e-14,0.33,56842.35298611111
8.91e-24,2.16e-21,9.6e-20,1.53e-14,1.23e-13,1.77e-14,0.41,56842.3540625
1.28e-21,1.58e-15,2.28e-19,4.84e-14,9.81e-14,1.59e-14,0.43,56842.35511574074
3.22e-18,3.2e-14,5.139999999999999e-20,4.3e-14,1.06e-13,2.31e-14,0.49,56842.356145833335
2.33e-21,1.1400000000000001e-21,1.5399999999999999e-21,5.56e-14,1.06e-13,2.01e-14,0.45,56842.357199074075
