dimm,mjd
0.82,56840.25413194444
0.99,56840.25517361111
0.8,56840.256215277775
0.88,56840.25724537037
0.68,56840.25827546296
0.8,56840.2593287037
0.82,56840.26037037037
0.58,56840.26143518519
0.56,56840.26246527778
0.65,56840.264560185184
0.89,56840.26559027778
0.49,56840.26663194445
0.53,56840.26768518519
0.64,56840.26871527778
0.38,56840.26975694444
0.54,56840.27081018518
0.53,56840.27259259259
0.42,56840.27365740741
0.56,56840.274722222224
0.45,56840.275775462964
0.52,56840.27684027778
0.47,56840.27790509259
0.71,56840.27893518518
0.68,56840.28
0.55,56840.28104166667
0.51,56840.28207175926
0.46,56840.283159722225
0.71,56840.284212962964
0.68,56840.28527777778
0.62,56840.28633101852
0.59,56840.287407407406
0.35,56840.288460648146
0.49,56840.28952546296
0.58,56840.2905787037
0.63,56840.29164351852
0.67,56840.29269675926
0.51,56840.293761574074
0.63,56840.29482638889
0.57,56840.29589120371
0.47,56840.296956018516
0.62,56840.29798611111
0.68,56840.299050925925
0.45,56840.30011574074
0.48,56840.30118055556
0.7,56840.3022337963
0.54,56840.303298611114
0.66,56840.30435185185
0.61,56840.30541666667
0.65,56840.30646990741
0.76,56840.307534722226
0.75,56840.308599537035
0.46,56840.30966435185
0.58,56840.310694444444
0.49,56840.31175925926
0.5,56840.31282407408
0.71,56840.31387731482
0.47,56840.31494212963
0.5,56840.31601851852
0.6,56840.31707175926
0.57,56840.318136574075
0.57,56840.319189814814
0.47,56840.32025462963
0.62,56840.323541666665
0.54,56840.324594907404
0.39,56840.326006944444
0.49,56840.32707175926
0.49,56840.32813657408
0.55,56840.32917824074
0.42,56840.330243055556
0.42,56840.33128472222
0.42,56840.33237268519
0.43,56840.3334375
0.51,56840.334502314814
0.62,56840.33556712963
0.59,56840.33663194445
0.6,56840.337685185186
0.74,56840.338738425926
0.49,56840.33980324074
0.54,56840.34086805556
0.52,56840.3419212963
0.54,56840.342997685184
0.71,56840.34405092592
0.66,56840.34511574074
0.79,56840.34619212963
0.54,56840.34724537037
0.74,56840.34831018518
0.47,56840.349375
0.78,56840.35041666667
0.77,56840.351481481484
0.52,56840.352534722224
0.6,56840.35361111111
0.77,56840.354675925926
0.7,56840.35574074074
0.7,56840.35680555556
0.68,56840.357881944445
0.73,56840.35894675926
0.6,56840.36001157408
0.6,56840.36107638889
0.66,56840.3621412037
0.73,56840.363217592596
0.8,56840.36429398148
0.84,56840.36534722222
0.8,56840.366423611114
0.66,56840.367476851854
0.76,56840.36855324074
0.58,56840.36960648148
0.63,56840.37068287037
0.8,56840.37173611111
0.76,56840.372777777775
0.82,56840.37384259259
0.5,56840.37490740741
0.54,56840.37598379629
0.67,56840.37704861111
0.65,56840.378125
0.75,56840.37918981481
0.96,56840.38025462963
0.69,56840.381319444445
0.77,56840.38238425926
0.94,56840.38346064815
0.81,56840.38451388889
0.98,56840.38559027778
0.7,56840.386655092596
0.75,56840.387719907405
0.91,56840.38878472222
0.56,56840.389861111114
0.8,56840.39092592592
0.89,56840.39199074074
0.76,56840.39306712963
0.68,56840.39413194444
0.69,56840.39518518518
0.77,56840.39627314815
0.76,56840.39733796296
0.79,56840.398414351854
0.63,56840.39946759259
0.71,56840.40052083333
0.7,56840.40158564815
0.73,56840.40267361111
0.65,56840.40373842593
0.57,56840.40482638889
0.67,56840.40587962963
