dimm,mjd
1.0,56842.268796296295
0.82,56842.28340277778
0.82,56842.29766203704
0.8,56842.29871527778
0.78,56842.31321759259
0.61,56842.327627314815
0.59,56842.328668981485
0.7,56842.329733796294
0.75,56842.33079861111
0.51,56842.33185185185
0.56,56842.332916666666
0.56,56842.333969907406
0.62,56842.33503472222
0.73,56842.33608796296
0.63,56842.33712962963
0.68,56842.338159722225
0.63,56842.339212962965
0.65,56842.34025462963
0.79,56842.34130787037
0.88,56842.34237268518
0.71,56842.34596064815
0.87,56842.34700231482
0.75,56842.34805555556
0.85,56842.34912037037
0.8,56842.350173611114
0.72,56842.35123842592
0.63,56842.35229166667
0.68,56842.35335648148
0.7,56842.354409722226
0.9,56842.35545138889
0.98,56842.35649305556
0.56,56842.35753472222
0.72,56842.35859953704
0.61,56842.35965277778
0.77,56842.36071759259
0.62,56842.36174768519
0.59,56842.3628125
0.63,56842.36384259259
0.63,56842.364907407406
0.69,56842.365960648145
0.61,56842.36703703704
0.6,56842.368101851855
0.59,56842.369155092594
0.58,56842.370208333334
0.67,56842.37127314815
0.75,56842.37233796297
0.7,56842.373402777775
0.66,56842.37446759259
0.68,56842.37552083333
0.81,56842.37658564815
0.82,56842.37763888889
0.65,56842.37869212963
0.73,56842.37975694444
0.56,56842.38082175926
0.58,56842.381875
0.51,56842.382939814815
0.61,56842.383993055555
0.66,56842.385046296295
0.71,56842.38612268519
0.54,56842.38715277778
0.54,56842.388194444444
0.93,56842.389236111114
0.57,56842.39030092592
0.7,56842.391388888886
0.61,56842.39351851852
0.82,56842.394583333335
0.84,56842.39565972222
1.0,56842.39673611111
1.11,56842.39780092592
0.72,56842.39886574074
0.79,56842.399930555555
0.73,56842.40099537037
0.97,56842.40204861111
0.79,56842.404178240744
0.78,56842.40524305555
0.91,56842.40628472222
0.74,56842.40734953704
0.76,56842.4083912037
0.64,56842.40945601852
0.65,56842.41050925926
0.72,56842.411574074074
0.45,56842.412627314814
0.74,56842.41368055555
0.52,56842.41473379629
0.57,56842.415810185186
0.62,56842.41792824074
0.56,56842.41899305556
0.64,56842.42005787037
0.63,56842.421122685184
0.69,56842.42219907408
0.7,56842.423263888886
0.68,56842.4243287037
0.93,56842.425405092596
1.15,56842.426469907405
0.89,56842.42753472222
0.82,56842.428611111114
0.8,56842.42967592592
0.63,56842.433391203704
0.93,56842.43445601852
0.67,56842.435532407406
0.76,56842.43659722222
0.85,56842.43767361111
0.62,56842.43875
0.75,56842.43980324074
0.73,56842.44087962963
0.61,56842.44194444444
0.57,56842.443020833336
0.52,56842.44409722222
0.42,56842.44513888889
0.8,56842.44619212963
0.63,56842.44725694445
0.77,56842.44836805556
0.86,56842.449421296296
0.81,56842.45049768518
0.92,56842.4515625
1.0,56842.45263888889
0.95,56842.45371527778
0.78,56842.45479166666
0.66,56842.45585648148
0.59,56842.45693287037
0.8,56842.45799768518
0.92,56842.459074074075
0.86,56842.46013888889
0.65,56842.4612037037
0.92,56842.46224537037
0.85,56842.463321759256
0.7,56842.46438657407
0.74,56842.46545138889
0.83,56842.466527777775
0.83,56842.46759259259
0.97,56842.46865740741
0.77,56842.46974537037
0.97,56842.47081018519
0.68,56842.471875
0.89,56842.47295138889
0.75,56842.474027777775
0.61,56842.47509259259
0.75,56842.476168981484
0.66,56842.47724537037
0.92,56842.47829861111
0.86,56842.47938657407
0.94,56842.48045138889
0.87,56842.481527777774
0.78,56842.48259259259
0.83,56842.483668981484
0.8,56842.48474537037
0.77,56842.48582175926
0.8,56842.48688657407
0.67,56842.487974537034
0.57,56842.48903935185
0.56,56842.49012731481
0.64,56842.49119212963
0.62,56842.49228009259
0.82,56842.49334490741
0.58,56842.49443287037
0.64,56842.495474537034
0.77,56842.4965625
1.01,56842.49763888889
0.93,56842.498703703706
0.94,56842.499756944446
0.57,56842.50082175926
0.76,56842.501909722225
0.6,56842.502974537034
0.6,56842.50403935185
0.67,56842.50511574074
0.8,56842.506157407406
0.79,56842.50724537037
0.64,56842.50832175926
0.87,56842.50939814815
0.91,56842.51047453703
0.57,56842.51155092593
0.74,56842.51262731481
0.81,56842.513703703706
0.69,56842.51476851852
0.49,56842.515856481485
0.64,56842.51693287037
0.68,56842.51799768519
0.9,56842.51907407407
0.66,56842.52013888889
0.61,56842.52122685185
0.79,56842.52230324074
0.75,56842.52722222222
0.75,56842.528287037036
0.55,56842.52936342593
0.87,56842.530439814815
0.76,56842.531493055554
0.9,56842.53259259259
0.8,56842.53366898148
1.22,56842.53474537037
0.65,56842.53582175926
0.63,56842.536886574075
0.62,56842.53796296296
0.64,56842.539039351854
0.71,56842.54009259259
0.62,56842.54119212963
0.53,56842.54225694444
0.91,56842.543333333335
0.86,56842.54440972222
0.72,56842.545486111114
0.88,56842.54657407408
0.71,56842.54761574074
0.89,56842.5487037037
0.91,56842.549780092595
0.84,56842.550844907404
0.68,56842.551932870374
0.94,56842.553032407406
0.86,56842.55409722222
0.7,56842.555185185185
0.59,56842.55626157407
0.55,56842.557337962964
0.65,56842.55841435185
0.62,56842.55949074074
0.91,56842.56055555555
0.78,56842.561631944445
0.59,56842.563796296294
0.56,56842.56487268519
0.62,56842.56594907407
0.7,56842.567025462966
0.67,56842.56810185185
0.53,56842.56917824074
0.8,56842.57025462963
0.72,56842.57133101852
0.86,56842.57240740741
0.75,56842.57349537037
0.78,56842.57457175926
0.96,56842.57564814815
0.6,56842.57672453704
0.79,56842.57777777778
0.65,56842.57891203704
0.68,56842.579988425925
0.49,56842.58106481482
0.69,56842.58212962963
0.7,56842.58321759259
0.6,56842.584282407406
0.64,56842.58546296296
0.82,56842.58658564815
0.72,56842.587743055556
0.71,56842.58880787037
0.99,56842.58993055556
0.91,56842.59101851852
0.79,56842.592141203706
0.85,56842.593206018515
0.82,56842.594305555554
0.66,56842.59537037037
0.77,56842.59645833333
0.62,56842.59755787037
0.73,56842.59862268518
0.7,56842.599699074075
0.62,56842.60078703704
0.82,56842.602314814816
0.59,56842.6033912037
0.73,56842.60444444444
0.73,56842.605532407404
0.76,56842.60658564815
0.7,56842.607627314814
0.82,56842.60870370371
0.86,56842.60978009259
0.83,56842.61084490741
0.58,56842.611921296295
0.79,56842.612974537034
0.89,56842.6140625
0.87,56842.61513888889
0.75,56842.61619212963
0.79,56842.617256944446
0.78,56842.61829861111
0.77,56842.61938657407
0.8,56842.62045138889
0.8,56842.62153935185
