dimm,mjd
0.68,56767.233506944445
0.87,56767.23452546296
0.77,56767.2355787037
0.97,56767.23663194444
0.73,56767.24167824074
0.68,56767.24271990741
0.69,56767.24375
0.57,56767.244780092595
0.86,56767.24581018519
0.73,56767.24684027778
0.68,56767.24787037037
0.8,56767.24890046296
0.85,56767.250659722224
0.83,56767.25168981482
1.16,56767.25274305556
0.92,56767.25380787037
0.88,56767.25486111111
0.81,56767.25591435185
0.7,56767.25696759259
1.04,56767.25803240741
0.62,56767.259097222224
0.7,56767.26013888889
0.61,56767.2612037037
0.58,56767.26226851852
0.57,56767.26332175926
0.64,56767.264375
0.66,56767.26542824074
0.64,56767.26648148148
0.59,56767.267534722225
0.51,56767.268599537034
0.49,56767.26966435185
0.49,56767.27071759259
0.58,56767.271782407406
0.76,56767.27284722222
0.51,56767.274930555555
0.55,56767.27599537037
0.61,56767.277025462965
0.77,56767.27809027778
0.69,56767.27914351852
0.62,56767.28020833333
0.71,56767.28126157408
1.6,56767.282326388886
1.07,56767.28337962963
0.87,56767.28444444444
0.65,56767.28550925926
0.69,56767.286574074074
0.51,56767.287627314814
0.53,56767.288668981484
0.59,56767.289722222224
0.95,56767.29078703704
0.87,56767.29184027778
0.98,56767.29289351852
0.86,56767.293958333335
0.77,56767.295011574075
0.82,56767.29607638889
0.58,56767.29712962963
0.94,56767.29819444445
1.03,56767.29924768519
0.87,56767.3003125
0.73,56767.30137731481
1.0,56767.33609953704
1.14,56767.337164351855
1.12,56767.338229166664
1.04,56767.33936342593
0.97,56767.34042824074
0.89,56767.34149305556
0.92,56767.34255787037
0.81,56767.34363425926
1.09,56767.34469907408
1.1,56767.34576388889
0.74,56767.3468287037
0.93,56767.34787037037
0.79,56767.34894675926
0.71,56767.350011574075
0.93,56767.35108796296
0.7,56767.3521412037
0.5,56767.353217592594
0.63,56767.35428240741
0.62,56767.355358796296
1.02,56767.356412037036
0.9,56767.35748842593
0.8,56767.35854166667
0.89,56767.359618055554
0.76,56767.36068287037
0.78,56767.36174768519
0.79,56767.3628125
0.8,56767.36388888889
0.82,56767.364965277775
0.7,56767.36603009259
0.59,56767.367106481484
0.56,56767.368159722224
0.62,56767.36923611111
0.91,56767.3703125
0.76,56767.37137731481
1.03,56767.37244212963
0.81,56767.37351851852
0.72,56767.37459490741
0.86,56767.375659722224
1.46,56767.37673611111
1.07,56767.377800925926
0.79,56767.378900462965
0.71,56767.379965277774
0.74,56767.381006944444
1.0,56767.38208333333
0.93,56767.38315972222
0.83,56767.38422453704
0.67,56767.387708333335
0.67,56767.38878472222
0.66,56767.38984953704
0.83,56767.390914351854
0.91,56767.39195601852
0.63,56767.39303240741
0.26,56767.39408564815
0.7,56767.409224537034
0.7,56767.41028935185
0.86,56767.41133101852
1.07,56767.412407407406
0.84,56767.41347222222
0.59,56767.41454861111
0.71,56767.415625
0.7,56767.41668981482
0.84,56767.41778935185
0.86,56767.418854166666
0.68,56767.41993055555
0.69,56767.4209837963
0.53,56767.422060185185
0.61,56767.423125
0.58,56767.42420138889
0.51,56767.4252662037
1.08,56767.42633101852
1.07,56767.42738425926
0.96,56767.428449074076
0.8,56767.42952546296
0.74,56767.43059027778
0.64,56767.431655092594
0.65,56767.43377314815
0.61,56767.434849537036
0.68,56767.43636574074
0.83,56767.452511574076
1.06,56767.45719907407
0.95,56767.458506944444
0.97,56767.46
0.92,56767.461064814815
0.93,56767.4621412037
0.83,56767.463217592594
0.75,56767.46434027778
0.83,56767.46538194444
0.97,56767.466458333336
1.21,56767.46837962963
0.74,56767.469456018516
0.77,56767.47053240741
0.63,56767.471608796295
0.66,56767.47267361111
1.0,56767.473969907405
0.88,56767.4750462963
0.72,56767.476122685184
0.68,56767.4771875
0.85,56767.47826388889
0.79,56767.47934027778
0.8,56767.480416666665
0.7,56767.48148148148
0.73,56767.48255787037
0.74,56767.48363425926
0.63,56767.48467592592
0.79,56767.485763888886
0.98,56767.48767361111
0.84,56767.48875
0.89,56767.48982638889
0.81,56767.49086805555
0.88,56767.52609953703
0.69,56767.527395833335
0.51,56767.5291087963
0.52,56767.53681712963
0.56,56767.53789351852
0.5,56767.538981481484
0.65,56767.54006944445
0.7,56767.541134259256
0.57,56767.54222222222
0.51,56767.54329861111
0.5,56767.544386574074
0.47,56767.54542824074
0.73,56767.54712962963
1.19,56767.554456018515
1.15,56767.55554398148
1.05,56767.55662037037
1.08,56767.557708333334
1.02,56767.558796296296
1.18,56767.55987268518
1.07,56767.560960648145
0.94,56767.562048611115
0.96,56767.56335648148
0.96,56767.56443287037
0.76,56767.565520833334
0.77,56767.56659722222
0.87,56767.56768518518
0.94,56767.568761574075
0.93,56767.56983796296
0.94,56767.57336805556
0.7,56767.57445601852
0.62,56767.57554398148
0.62,56767.57697916667
0.67,56767.57806712963
0.72,56767.57914351852
0.74,56767.58023148148
0.76,56767.58130787037
0.65,56767.582395833335
0.65,56767.58347222222
