dimm,mjd
0.93,56766.263761574075
0.92,56766.26480324074
0.95,56766.265868055554
1.22,56766.266921296294
1.71,56766.26798611111
1.44,56766.26905092593
1.16,56766.27011574074
1.3,56766.27118055556
1.49,56766.2722337963
1.02,56766.27329861111
1.2,56766.274351851855
1.2,56766.275416666664
1.34,56766.276458333334
1.61,56766.27751157407
1.34,56766.27857638889
1.29,56766.27962962963
1.4,56766.28068287037
1.27,56766.28175925926
1.33,56766.2828125
1.67,56766.28387731482
1.73,56766.28493055556
1.68,56766.2859837963
1.81,56766.28704861111
1.47,56766.28833333333
1.93,56766.314409722225
1.22,56766.315462962964
1.28,56766.31652777778
2.24,56766.31759259259
1.94,56766.318657407406
2.07,56766.31972222222
1.71,56766.32077546296
1.51,56766.32181712963
1.43,56766.32288194444
1.44,56766.32394675926
1.67,56766.325011574074
1.45,56766.32607638889
1.55,56766.327152777776
1.28,56766.32821759259
1.21,56766.32927083333
1.53,56766.330347222225
1.61,56766.331412037034
1.5,56766.33246527778
2.18,56766.33353009259
1.32,56766.335439814815
1.31,56766.336539351854
2.02,56766.33802083333
1.23,56766.33929398148
1.38,56766.34033564815
2.69,56766.34140046296
2.08,56766.3428125
1.73,56766.34422453704
1.24,56766.34527777778
2.39,56766.34695601852
1.97,56766.34799768519
2.7,56766.36550925926
2.62,56766.366574074076
1.61,56766.43472222222
2.45,56766.43577546296
1.83,56766.43685185185
2.45,56766.43792824074
1.78,56766.43900462963
1.27,56766.441354166665
1.7,56766.44243055556
1.83,56766.44349537037
1.71,56766.44458333333
1.7,56766.44564814815
1.64,56766.44672453704
1.72,56766.447800925926
1.99,56766.44909722222
1.39,56766.450162037036
1.29,56766.45125
2.3,56766.45232638889
1.78,56766.453368055554
1.29,56766.45445601852
1.52,56766.45553240741
1.55,56766.45662037037
1.86,56766.45768518518
1.48,56766.458761574075
1.5,56766.45983796296
1.54,56766.460914351854
1.43,56766.46199074074
1.33,56766.46306712963
1.4,56766.464155092595
1.3,56766.46523148148
1.16,56766.46630787037
1.51,56766.46739583334
1.9,56766.46847222222
2.55,56766.46954861111
2.59,56766.470613425925
2.02,56766.47168981482
1.84,56766.47274305556
1.59,56766.47381944444
1.46,56766.47489583334
1.3,56766.4759837963
1.73,56766.47702546296
2.32,56766.478113425925
2.04,56766.480532407404
1.09,56766.49496527778
1.01,56766.496030092596
1.07,56766.497083333335
1.35,56766.49815972222
1.24,56766.499247685184
1.27,56766.5003125
1.56,56766.50247685185
1.29,56766.50355324074
1.45,56766.50462962963
1.81,56766.50571759259
1.38,56766.50678240741
1.67,56766.5078587963
1.46,56766.50892361111
1.38,56766.51
1.52,56766.511087962965
1.69,56766.51216435185
1.27,56766.513240740744
1.67,56766.514340277776
1.56,56766.515393518515
1.26,56766.51648148148
1.42,56766.517546296294
1.42,56766.51862268519
1.59,56766.51971064815
1.7,56766.520787037036
2.01,56766.543391203704
1.36,56766.54446759259
2.05,56766.56025462963
1.43,56766.56134259259
1.63,56766.562418981484
1.77,56766.56350694445
1.63,56766.564571759256
1.35,56766.56565972222
1.84,56766.56673611111
1.74,56766.567824074074
1.33,56766.56890046296
1.52,56766.56998842592
1.24,56766.57105324074
1.22,56766.5721412037
1.31,56766.573229166665
1.09,56766.57431712963
1.22,56766.57540509259
1.29,56766.57650462963
1.05,56766.577581018515
1.26,56766.57865740741
1.96,56766.57975694445
1.55,56766.58083333333
1.24,56766.58193287037
1.34,56766.58300925926
1.15,56766.58409722222
1.67,56766.58520833333
1.7,56766.58629629629
1.34,56766.58736111111
2.17,56766.588472222225
1.75,56766.58956018519
1.52,56766.590636574074
1.38,56766.59173611111
1.3,56766.59284722222
1.42,56766.59392361111
1.32,56766.59502314815
1.2,56766.59609953704
1.18,56766.5971875
1.31,56766.598275462966
1.27,56766.60046296296
1.15,56766.60155092592
1.36,56766.602638888886
1.04,56766.60372685185
1.2,56766.60482638889
1.1,56766.60590277778
1.13,56766.60700231481
1.26,56766.608090277776
1.22,56766.60917824074
1.67,56766.6102662037
1.26,56766.611354166664
0.88,56766.612442129626
1.3,56766.61351851852
1.61,56766.61460648148
1.33,56766.61599537037
1.19,56766.61707175926
1.5,56766.61813657408
1.31,56766.61921296296
1.2,56766.620300925926
1.17,56766.62138888889
1.6,56766.62247685185
1.43,56766.623564814814
1.47,56766.62464120371
1.33,56766.62572916667
1.34,56766.62684027778
1.35,56766.62792824074
1.49,56766.629016203704
1.41,56766.63008101852
1.6,56766.63116898148
1.37,56766.632256944446
1.36,56766.63332175926
1.27,56766.63438657407
1.25,56766.63545138889
