masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
1.51e-13,3.89e-14,1.4099999999999998e-13,9.71e-14,3.3200000000000003e-15,7.61e-15,0.78,56765.43247685185
2.46e-13,6.26e-15,1.9699999999999997e-13,9.59e-14,4.82e-15,6.42e-15,0.9,56765.43351851852
7.4e-16,2.23e-14,1.7100000000000003e-13,1.1900000000000002e-13,5.4299999999999995e-15,7.34e-15,0.65,56765.434583333335
2.4e-22,9.68e-15,1.3300000000000001e-13,1.3e-13,1.06e-14,9.15e-15,0.61,56765.43561342593
4.27e-14,7.12e-15,1.3800000000000002e-13,1.1400000000000002e-13,2.87e-14,5.61e-15,0.66,56765.43667824074
3.45e-17,7.9e-14,1.58e-13,1.8899999999999998e-13,2.63e-14,1.25e-14,0.81,56765.437731481485
1.0300000000000001e-18,1.7899999999999997e-13,2.9299999999999996e-13,2.23e-13,2.55e-14,9.47e-15,1.06,56765.43877314815
9.45e-23,6.02e-15,2.26e-13,2.13e-13,2.48e-14,7.920000000000001e-15,0.82,56765.43981481482
1.6300000000000003e-23,9.38e-14,1.42e-13,1.09e-13,3.32e-14,6.25e-15,0.72,56765.477013888885
8.68e-14,4.95e-14,1.0699999999999999e-13,1.01e-13,1.31e-14,8.49e-15,0.7,56765.47806712963
1.18e-13,1.59e-13,2.09e-13,1.42e-13,1.01e-14,1.18e-14,0.99,56765.51210648148
9.25e-17,1.2799999999999998e-13,1.5399999999999997e-13,1.65e-13,1.85e-15,2.02e-14,0.81,56765.51315972222
