masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
3.54e-13,2.94e-16,5.55e-14,1.62e-14,1.3e-22,8.71e-15,0.76,56767.25344907407
9.47e-14,4.42e-15,4.53e-24,2.9399999999999998e-24,1.3699999999999998e-21,1.64e-14,0.34,56767.26085648148
2.22e-23,5.95e-23,1.62e-14,6.42e-14,7.7e-15,7.34e-15,0.31,56767.26190972222
1.18e-14,3.5e-22,6.56e-14,4.14e-14,8.75e-15,1.58e-15,0.37,56767.262974537036
1.5699999999999999e-21,1.78e-23,3.09e-14,5.34e-14,2.42e-15,2.58e-15,0.3,56767.264027777775
1.08e-14,9.48e-22,2.8e-14,5.15e-14,4.6e-15,5.54e-15,0.32,56767.265081018515
1.68e-14,9.52e-22,2.21e-14,4.11e-14,4.379999999999999e-15,8.45e-15,0.3,56767.26613425926
1.43e-14,1.8399999999999998e-23,7.440000000000001e-15,4.24e-14,5.68e-15,6.59e-15,0.27,56767.26719907407
3.3899999999999996e-24,9.560000000000001e-23,1.27e-15,5.6e-14,3.1899999999999998e-15,5.69e-15,0.25,56767.26931712963
1.18e-22,5.38e-24,1.3e-21,9.27e-22,8.36e-22,1.3e-14,0.09,56767.270370370374
1.22e-13,5.16e-24,1.08e-21,6.17e-22,1.34e-21,1.39e-14,0.38,56767.27142361111
4.47e-20,5.839999999999999e-23,1.7600000000000003e-18,4.72e-14,3.21e-15,1.32e-14,0.24,56767.27247685185
4.1799999999999996e-19,9.84e-24,1.1e-18,5.27e-14,5.01e-16,1.28e-14,0.25,56767.27354166667
4.62e-18,1.6299999999999998e-18,1.4e-18,6.75e-15,5.4400000000000006e-17,1.52e-14,0.13,56767.27458333333
1.34e-14,6.36e-24,2.55e-14,3.05e-14,1.65e-15,9.2e-15,0.28,56767.27773148148
4.82e-14,8.39e-16,3.86e-14,2.46e-14,1.23e-15,1.26e-14,0.36,56767.27878472222
3.46e-14,3.5e-15,2.07e-14,2.41e-14,9.550000000000001e-16,1.26e-14,0.31,56767.27984953704
6.15e-14,1.7399999999999999e-15,1.89e-14,2.83e-14,1.62e-14,1.19e-14,0.38,56767.28091435185
4.99e-14,1.29e-14,1.16e-14,3.68e-14,6.470000000000001e-15,1.17e-14,0.37,56767.28199074074
1.39e-23,7.51e-22,1.03e-14,7.23e-14,3.1399999999999997e-15,5.83e-15,0.3,56767.28303240741
1.47e-21,4.08e-24,1.1e-14,6.71e-14,1.3e-15,2.4e-15,0.28,56767.284097222226
7.3e-22,7.039999999999999e-24,2.57e-15,7.21e-14,4.13e-15,9.78e-16,0.28,56767.285162037035
