dimm,mjd
0.51,56132.24894675926
0.56,56132.249976851854
0.48,56132.25136574074
0.36,56132.25344907407
0.39,56132.25550925926
0.35,56132.2587037037
0.7,56132.26561342592
0.64,56132.269467592596
0.88,56132.273622685185
0.75,56132.27569444444
0.71,56132.2778587963
0.84,56132.27890046296
0.54,56132.2809837963
0.44,56132.28202546296
0.33,56132.28623842593
0.49,56132.2915162037
0.33,56132.293599537035
0.43,56132.29568287037
0.39,56132.29993055556
0.4,56132.30615740741
0.44,56132.31456018519
0.41,56132.316666666666
0.48,56132.321875
0.77,56132.322916666664
0.3,56132.32708333333
0.45,56132.328125
0.48,56132.33020833333
0.61,56132.336539351854
0.31,56132.34079861111
0.34,56132.344988425924
0.37,56132.35024305555
0.79,56132.355462962965
0.58,56132.356516203705
0.45,56132.357569444444
0.51,56132.36287037037
0.57,56132.363912037035
0.6,56132.38240740741
1.0,56132.38344907408
0.79,56132.38659722222
0.57,56132.39115740741
0.58,56132.39221064815
0.72,56132.3953587963
0.45,56132.398518518516
0.59,56132.39957175926
0.59,56132.40591435185
0.48,56132.41652777778
0.5,56132.426087962966
0.35,56132.434583333335
0.38,56132.43667824074
0.48,56132.44730324074
0.43,56132.44834490741
0.53,56132.452569444446
0.43,56132.457916666666
0.43,56132.45898148148
0.48,56132.46107638889
0.85,56132.46637731481
0.52,56132.474270833336
0.67,56132.47636574074
0.53,56132.485925925925
0.41,56132.494421296295
0.39,56132.49760416667
0.41,56132.49864583334
0.56,56132.50181712963
0.42,56132.50287037037
0.46,56132.50814814815
0.32,56132.51773148148
0.33,56132.520891203705
0.35,56132.52512731482
0.3,56132.52831018518
0.34,56132.5399537037
0.36,56132.54844907407
0.41,56132.54949074074
0.4,56132.55055555556
0.33,56132.564421296294
0.37,56132.56548611111
0.37,56132.57078703704
0.46,56132.57289351852
0.46,56132.57716435185
0.46,56132.578310185185
0.32,56132.5952662037
0.38,56132.59631944444
0.45,56132.60057870371
0.42,56132.60377314815
0.39,56132.610868055555
0.39,56132.6172337963
0.33,56132.618368055555
0.36,56132.62048611111
0.37,56132.62155092593
0.42,56132.62260416667
0.46,56132.6247337963
0.73,56132.626921296294
0.53,56132.627974537034
