mass,mjd
0.08,56131.273043981484
0.24,56131.29392361111
0.23,56131.31584490741
0.2,56131.31898148148
0.29,56131.32221064815
0.17,56131.32533564815
0.16,56131.326377314814
0.17,56131.32748842592
0.24,56131.32958333333
0.57,56131.33375
0.06,56131.34217592593
0.12,56131.34748842593
0.14,56131.35760416667
0.18,56131.37027777778
0.16,56131.37131944444
0.14,56131.375497685185
0.14,56131.37975694444
0.19,56131.385
0.15,56131.38815972222
0.16,56131.39129629629
0.19,56131.41579861111
0.17,56131.41684027778
0.29,56131.41789351852
0.26,56131.41894675926
0.27,56131.4200462963
0.2,56131.426354166666
0.31,56131.44693287037
0.18,56131.45434027778
0.19,56131.460752314815
0.23,56131.46927083333
0.39,56131.474016203705
0.31,56131.47505787037
0.24,56131.476111111115
0.26,56131.477175925924
0.25,56131.488217592596
0.26,56131.48925925926
0.33,56131.494618055556
0.06,56131.50314814815
0.31,56131.50630787037
0.26,56131.508425925924
0.18,56131.50947916666
0.24,56131.51274305556
0.27,56131.5137962963
0.13,56131.51804398148
0.15,56131.52024305556
0.31,56131.523414351854
0.42,56131.52873842593
0.39,56131.53086805555
0.23,56131.53625
0.21,56131.538356481484
0.2,56131.53940972222
0.28,56131.541597222225
0.14,56131.54371527778
0.18,56131.54478009259
0.34,56131.54582175926
0.11,56131.57371527778
0.13,56131.590787037036
0.14,56131.59185185185
0.08,56131.60252314815
0.21,56131.60357638889
