mass,mjd
0.1,56132.276030092595
0.14,56132.27820601852
0.08,56132.307534722226
0.09,56132.32846064815
0.31,56132.340104166666
0.1,56132.361122685186
0.45,56132.36424768518
0.07,56132.36769675926
0.38,56132.38379629629
0.4,56132.39046296296
0.26,56132.39362268519
0.29,56132.39466435185
0.27,56132.39990740741
0.23,56132.40521990741
0.22,56132.41258101852
0.14,56132.43809027778
0.11,56132.4402662037
0.2,56132.44658564815
0.27,56132.44763888889
0.25,56132.45291666667
0.14,56132.45722222222
0.15,56132.45826388889
0.21,56132.459328703706
0.17,56132.46461805556
0.28,56132.46934027778
0.32,56132.47251157407
0.13,56132.486284722225
0.12,56132.48949074074
0.27,56132.49266203704
0.14,56132.495844907404
0.18,56132.503229166665
0.21,56132.50638888889
0.17,56132.50850694445
0.14,56132.51490740741
0.1,56132.529710648145
0.14,56132.54243055556
0.23,56132.54986111111
0.06,56132.55515046296
0.1,56132.556284722225
0.08,56132.563726851855
0.12,56132.58290509259
0.09,56132.59987268518
