dimm,mjd
0.77,56131.24930555555
0.51,56131.254583333335
0.48,56131.26079861111
0.6,56131.2647337963
0.98,56131.26856481482
1.04,56131.270636574074
1.02,56131.27270833333
0.73,56131.27478009259
0.95,56131.278912037036
0.51,56131.28104166667
0.32,56131.285208333335
0.81,56131.2915162037
0.52,56131.292546296296
0.44,56131.293587962966
0.36,56131.29773148148
0.31,56131.30302083334
0.33,56131.3040625
0.34,56131.30510416667
0.31,56131.321863425925
0.41,56131.32604166667
0.43,56131.32707175926
0.52,56131.33027777778
0.49,56131.33236111111
0.64,56131.33871527778
0.83,56131.342881944445
0.34,56131.34818287037
0.28,56131.349224537036
0.43,56131.355162037034
0.56,56131.36361111111
0.48,56131.37097222222
0.48,56131.37201388889
0.38,56131.38361111111
0.35,56131.38780092593
0.38,56131.38885416667
0.42,56131.39200231482
0.48,56131.393125
0.49,56131.395219907405
0.7,56131.40056712963
0.51,56131.402662037035
0.54,56131.40694444445
0.29,56131.416493055556
0.29,56131.418587962966
0.3,56131.419699074075
0.33,56131.420752314814
0.37,56131.42496527778
0.39,56131.43378472222
0.83,56131.44657407407
0.54,56131.4603125
0.7,56131.4656712963
0.44,56131.468819444446
0.44,56131.473657407405
0.64,56131.47787037037
0.54,56131.47892361111
0.72,56131.47998842593
0.38,56131.488912037035
0.35,56131.49005787037
0.38,56131.50913194445
0.47,56131.5134375
0.42,56131.517696759256
0.36,56131.52412037037
0.36,56131.53157407408
0.32,56131.53377314815
0.36,56131.54016203704
0.37,56131.541238425925
0.3,56131.54547453704
0.38,56131.54767361111
0.3,56131.55726851852
0.29,56131.55832175926
0.34,56131.55946759259
0.36,56131.56371527778
0.34,56131.5691087963
0.37,56131.57335648148
0.39,56131.58079861111
0.34,56131.58510416667
0.29,56131.59043981481
0.3,56131.59255787037
0.3,56131.598969907405
0.32,56131.60322916666
0.28,56131.605358796296
0.26,56131.60747685185
0.27,56131.61517361111
0.31,56131.62268518518
0.28,56131.628067129626
