masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
1.5999999999999999e-21,1.47e-21,1.9599999999999998e-19,2.58e-14,1.18e-13,1.09e-14,0.41,56133.27253472222
1.11e-22,7.22e-22,2.97e-21,1.07e-14,1.04e-13,1.67e-14,0.37,56133.27465277778
1.1599999999999999e-13,4.33e-19,3.5799999999999994e-21,2.1500000000000002e-13,2.42e-13,5.85e-14,0.96,56133.287627314814
1.79e-17,5.38e-14,8.220000000000001e-20,8.8e-14,2.62e-13,3.84e-14,0.77,56133.288622685184
3.81e-14,2.11e-14,1.1000000000000001e-20,5.08e-14,2.05e-13,3.59e-14,0.67,56133.29069444445
2.36e-21,1.56e-21,1.1699999999999998e-23,1.86e-14,1.1599999999999999e-13,2.21e-14,0.41,56133.29796296296
1.67e-21,3.97e-22,3.2499999999999996e-20,1.24e-14,6.9e-14,2.04e-14,0.32,56133.29900462963
5.83e-23,1.6000000000000002e-23,8.83e-21,5.46e-15,6.93e-14,1.81e-14,0.3,56133.30003472222
5.83e-23,1.6000000000000002e-23,8.83e-21,5.46e-15,6.93e-14,1.81e-14,0.31,56133.30107638889
4.83e-22,2e-14,1.79e-16,1.72e-14,3.19e-14,2.6e-14,0.31,56133.30107638889
1.13e-14,2.81e-23,1.1000000000000001e-20,6.0799999999999994e-15,4.91e-14,1.72e-14,0.28,56133.30736111111
8.58e-23,1.65e-22,1.0899999999999999e-22,4.09e-15,8.79e-14,1.49e-14,0.33,56133.313263888886
1.07e-22,3.39e-23,1.35e-20,9.68e-15,7.45e-14,1.29e-14,0.31,56133.314305555556
2.9199999999999997e-23,3.8299999999999995e-15,3.32e-22,3.19e-14,7.67e-14,1.27e-14,0.36,56133.318553240744
2.99e-22,2.2899999999999997e-21,4.7300000000000005e-20,4.33e-14,1.24e-13,9.159999999999999e-15,0.45,56133.32165509259
3.8100000000000006e-24,2.2200000000000002e-21,7.020000000000002e-21,4.37e-14,9.08e-14,1.34e-14,0.4,56133.32476851852
9.45e-22,1.9e-23,2.97e-21,4.15e-14,5.46e-14,1.56e-14,0.34,56133.327881944446
,,,,,,0.35,56133.32892361111
2.1800000000000003e-21,4.24e-22,1.05e-19,5.46e-14,4.66e-14,1.68e-14,0.35,56133.32892361111
1.42e-21,2.43e-15,1.98e-14,6.43e-14,1.03e-14,1.8e-14,0.34,56133.33524305555
1.19e-22,1.29e-15,1.3e-15,4.6e-14,7.2e-15,2.64e-14,0.28,56133.338368055556
5.93e-24,1.84e-21,1.42e-21,2.24e-14,2.8e-14,1.57e-14,0.25,56133.34255787037
8.02e-15,9.25e-17,2.11e-15,2.55e-14,1.85e-14,1.46e-14,0.25,56133.3478125
3.81e-22,1.4700000000000002e-23,4.3499999999999994e-20,5.97e-14,1.97e-15,2.08e-14,0.28,56133.34886574074
2.0199999999999997e-23,7.71e-15,4.0499999999999996e-19,2.91e-14,1.2799999999999998e-13,8.09e-15,0.44,56133.35314814815
5.83e-15,3.05e-15,7.35e-15,2.38e-14,1.55e-14,1.03e-14,0.25,56133.357407407406
9.38e-22,1.37e-15,4e-15,2.51e-14,1.08e-14,1.48e-14,0.22,56133.36688657408
4.96e-23,3.9200000000000006e-15,2.7800000000000002e-15,2.77e-14,1.55e-14,1.31e-14,0.24,56133.36896990741
1.47e-21,6.78e-22,7.92e-21,1.55e-14,9.29e-14,7.259999999999999e-15,0.35,56133.375393518516
8.210000000000002e-24,2.9299999999999997e-22,5.2500000000000005e-21,3.52e-14,1.01e-13,1.37e-14,0.41,56133.376435185186
2.64e-23,2.2100000000000003e-21,1.04e-20,6.51e-14,1.04e-13,2.15e-14,0.47,56133.380636574075
1.79e-22,3.1599999999999997e-22,4.96e-22,4.69e-14,2.77e-14,1.03e-14,0.29,56133.381689814814
6.099999999999999e-23,2.74e-22,7.3e-16,4.4e-14,2.42e-14,1.06e-14,0.28,56133.382743055554
4.86e-22,7.669999999999999e-22,1.1099999999999999e-15,5.04e-14,5.97e-14,8.82e-15,0.36,56133.38799768518
8.62e-22,2.33e-21,4.96e-22,6.95e-14,1.51e-13,7.990000000000001e-15,0.52,56133.39013888889
6e-22,1.79e-23,4.1e-20,2.3e-14,1.05e-13,1.02e-14,0.39,56133.392233796294
9.45e-23,5.48e-24,3.6999999999999995e-21,3.83e-14,4.8e-14,1.03e-14,0.31,56133.39539351852
1.86e-21,2.0200000000000002e-22,5.76e-22,4.41e-14,6.94e-14,1.04e-14,0.36,56133.39765046296
7.58e-22,5.86e-23,2.0300000000000002e-21,3.29e-14,2.9e-14,1.55e-14,0.27,56133.41133101852
1.15e-22,7.639999999999999e-22,1.6899999999999998e-25,1.57e-14,6.97e-14,2.02e-14,0.33,56133.41378472222
8.8e-22,6.03e-23,3.47e-20,1.44e-14,3.32e-14,1.38e-14,0.24,56133.41587962963
2.17e-22,2.5800000000000002e-23,3.76e-21,1.08e-14,6.98e-14,1.13e-14,0.3,56133.416921296295
9.620000000000001e-23,4.41e-22,1.17e-21,1.94e-14,3.59e-14,1.34e-14,0.26,56133.41798611111
2.35e-22,5.63e-22,6.809999999999999e-18,2.31e-14,3.37e-14,1.17e-14,0.25,56133.42008101852
1.9300000000000003e-21,1.0899999999999999e-22,4.1699999999999997e-16,2.57e-14,3.42e-14,1.52e-14,0.27,56133.428506944445
6.69e-22,3.24e-22,2.37e-20,1.71e-14,6.09e-14,1.52e-14,0.31,56133.43174768519
1.15e-21,1.1900000000000001e-23,1.06e-23,2.1e-14,2.96e-14,1.04e-14,0.24,56133.44482638889
1.76e-21,1.31e-22,1.7e-20,1.49e-14,9.53e-15,1.28e-14,0.18,56133.44689814815
1.3599999999999998e-22,1.4099999999999999e-24,8.100000000000001e-21,1.27e-14,5.41e-14,1.09e-14,0.27,56133.4522337963
5.5e-23,1.17e-21,1.57e-20,2.69e-14,3.8e-14,1.27e-14,0.27,56133.45962962963
3.12e-22,1.07e-21,1.3900000000000001e-15,1.28e-14,1.08e-14,1.3e-14,0.18,56133.461747685185
1.3e-21,1.2200000000000001e-21,2.67e-20,3.78e-15,5.73e-14,1.09e-14,0.26,56133.46763888889
2.0399999999999997e-21,2.25e-22,6.94e-20,9.66e-15,1.95e-14,1.3e-14,0.19,56133.47398148148
1.37e-22,1.11e-16,2.6499999999999998e-20,2.09e-14,6.71e-14,2.39e-14,0.34,56133.4793287037
6.13e-22,1.9300000000000002e-15,7.600000000000001e-21,2.0300000000000002e-15,7.73e-14,1.44e-14,0.31,56133.4878125
6.790000000000001e-24,5.449999999999999e-23,3.3100000000000003e-20,1.02e-15,5.42e-14,1.95e-14,0.27,56133.48887731481
2.1600000000000002e-17,1.97e-14,5.44e-20,4.72e-15,5.71e-14,2.01e-14,0.32,56133.493101851855
6.24e-24,2.0199999999999997e-23,2.1800000000000003e-21,4.12e-16,5.17e-14,1.68e-14,0.25,56133.49953703704
1.51e-19,2.36e-14,1.59e-18,1.3e-15,4.59e-14,1.67e-14,0.29,56133.50703703704
3.41e-23,1.1199999999999999e-23,3.23e-20,5.25e-14,3.51e-14,1.53e-14,0.32,56133.51449074074
9.81e-23,5.68e-23,2.0600000000000003e-19,1.61e-14,9.32e-14,1.91e-14,0.37,56133.52240740741
1.4800000000000002e-21,8.18e-15,3.18e-19,4.97e-15,1.34e-13,3.5e-14,0.46,56133.52887731481
4.6399999999999994e-20,1.05e-14,1.2800000000000001e-19,4.52e-14,6.16e-14,3.25e-14,0.41,56133.53733796296
1.63e-14,3.25e-14,7.7299999999999995e-19,5.11e-14,1.05e-13,3.81e-14,0.54,56133.539456018516
3.77e-15,2.88e-16,1.15e-15,9.85e-14,9.22e-15,3.93e-14,0.41,56133.54063657407
1.5e-23,2.3e-15,6.08e-17,6.16e-14,6.55e-15,2.39e-14,0.31,56133.54487268518
8.67e-14,5.91e-15,5.7e-14,1.7199999999999997e-13,3.98e-14,3.09e-14,0.72,56133.55027777778
2.1800000000000003e-21,2.16e-21,8.849999999999999e-20,4.47e-14,6.04e-14,2.34e-14,0.37,56133.55131944444
1.59e-14,9.559999999999999e-15,4.2399999999999995e-15,1.09e-13,4.05e-14,1.71e-14,0.48,56133.56196759259
4.3700000000000004e-15,8.5e-22,3.09e-23,2.51e-14,4.87e-14,3.87e-14,0.35,56133.57902777778
