masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
8.029999999999999e-23,6.340000000000001e-22,6.799999999999999e-19,2.0300000000000002e-15,2.64e-14,1.66e-14,0.2,56131.272361111114
2.14e-21,1.47e-22,2.67e-23,7.320000000000001e-16,4.77e-14,2.25e-14,0.26,56131.293229166666
2.98e-23,3.0500000000000003e-22,9.59e-20,5.46e-15,1.58e-15,1.37e-14,0.12,56131.299467592595
9.59e-22,4.37e-22,1.7899999999999997e-21,4.72e-17,1.47e-14,1.36e-14,0.15,56131.30055555556
2.2800000000000002e-21,2.7199999999999996e-22,4.639999999999999e-16,5.849999999999999e-16,4.94e-14,3.47e-14,0.29,56131.31516203703
9.199999999999999e-24,7.42e-22,7.25e-20,2.5e-16,3.96e-14,2.85e-14,0.25,56131.31828703704
2.1299999999999998e-21,2.4400000000000002e-21,1.23e-22,8.99e-16,6e-14,3.28e-14,0.3,56131.32150462963
1.44e-22,2.09e-21,9.87e-25,3.53e-22,2.63e-14,2.86e-14,0.22,56131.324641203704
5.58e-23,4.62e-22,1.3100000000000002e-20,3.2299999999999996e-15,2.89e-14,2.71e-14,0.23,56131.325694444444
9.730000000000001e-24,4.62e-22,1.3100000000000002e-20,3.2299999999999996e-15,2.89e-14,2.71e-14,0.28,56131.32672453704
9.730000000000001e-24,3.6999999999999995e-21,4.34e-21,1.5e-15,5.47e-14,2.59e-14,0.28,56131.32672453704
5.48e-22,7.5399999999999995e-22,2.9100000000000003e-20,2.1899999999999998e-16,5.82e-14,2.65e-14,0.29,56131.328877314816
2.41e-21,2.46e-15,9.4e-20,1.59e-14,1.51e-13,5.26e-14,0.51,56131.33305555556
9.999999999999999e-23,2.79e-18,3.2399999999999997e-19,3.84e-17,9.340000000000001e-15,2.21e-14,0.16,56131.33835648148
5.29e-22,6.6e-24,8.75e-20,2.0400000000000003e-18,1.36e-14,1.85e-14,0.16,56131.34148148148
