masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
1.84e-13,3.71e-14,2.79e-15,8.86e-15,5.37e-22,1.14e-14,0.54,57243.26075231482
1.36e-14,1.34e-13,3.5e-15,5.78e-15,8.15e-22,1.22e-14,0.43,57243.26179398148
2.48e-14,1e-14,1.21e-14,9.820000000000001e-15,1.64e-16,1.54e-14,0.26,57243.26388888889
7.82e-14,6.21e-14,2.12e-14,6.54e-16,3.5000000000000004e-24,1.38e-14,0.45,57243.26490740741
6.76e-14,2.05e-14,1.12e-14,3.3200000000000003e-15,1.55e-15,9.49e-15,0.34,57243.26594907408
3.72e-14,2.16e-14,5.589999999999999e-17,1.08e-14,2.73e-15,8.559999999999999e-15,0.28,57243.26699074074
4.51e-14,5.39e-15,7.0599999999999995e-15,1.24e-14,1.8300000000000002e-16,8.58e-15,0.27,57243.26802083333
1.62e-14,3.31e-14,1.2500000000000001e-21,7.63e-16,6.5400000000000006e-15,8.92e-15,0.25,57243.2690625
1.1100000000000001e-21,3.89e-15,2.76e-22,5.7600000000000005e-15,3.9e-16,1.24e-14,0.13,57243.270104166666
2.53e-19,1.45e-14,3.13e-22,2.94e-16,1.19e-21,1.13e-14,0.14,57243.271145833336
2.53e-14,2.01e-14,4.3e-22,1.88e-22,1.65e-24,1.08e-14,0.22,57243.27217592593
4.21e-14,3.2299999999999996e-15,1.1e-15,3.5299999999999998e-15,2.15e-21,9.64e-15,0.23,57243.27321759259
1.27e-21,1.47e-14,2.12e-21,9.09e-16,2.0000000000000002e-21,9.509999999999999e-15,0.14,57243.27425925926
1.15e-14,1.56e-14,1.19e-21,1.7e-15,2.11e-15,8.72e-15,0.18,57243.275300925925
2.53e-14,1.95e-14,3.3400000000000003e-22,1.2800000000000001e-22,4.920000000000001e-25,1.11e-14,0.22,57243.27633101852
1.7e-14,1.18e-21,1.86e-22,1.06e-14,9.75e-16,1.39e-14,0.19,57243.27737268519
6.23e-15,1.08e-14,1.29e-21,4.95e-15,1.68e-15,1.04e-14,0.17,57243.279444444444
1.04e-14,7.56e-16,6.9e-23,1e-14,2.0699999999999999e-16,1.2e-14,0.16,57243.28047453704
1.17e-14,1.44e-14,1.89e-21,2.4e-15,2.88e-16,1.62e-14,0.2,57243.2815162037
1.53e-22,3.0699999999999996e-22,4.45e-19,4.88e-15,6.509999999999999e-17,1.02e-14,0.1,57243.282546296294
5.23e-22,2.1e-15,2.5000000000000002e-22,3.0499999999999996e-17,5.730000000000001e-22,1.32e-14,0.1,57243.28462962963
2.05e-15,7.79e-15,9.24e-22,2.36e-15,1.94e-16,1.21e-14,0.14,57243.2856712963
8.740000000000001e-15,8.66e-15,4.67e-22,2.3199999999999997e-16,1.26e-15,1.39e-14,0.16,57243.28671296296
6.09e-15,1.7300000000000001e-15,2.95e-22,6.089999999999999e-16,8.26e-19,1.26e-14,0.12,57243.28775462963
1.36e-21,1.24e-21,2.66e-22,1.53e-22,6.06e-22,1.13e-14,0.09,57243.2887962963
1.23e-14,1.45e-15,1.2899999999999998e-22,9.930000000000001e-23,1.35e-21,1.14e-14,0.14,57243.2908912037
1.55e-14,8.55e-25,2.11e-21,1.5399999999999999e-21,1.23e-23,1.62e-14,0.16,57243.29193287037
3e-14,1.3800000000000001e-15,2.01e-21,5.769999999999999e-22,1.4100000000000002e-23,2.2e-14,0.22,57243.296585648146
