masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
6.75e-17,3.54e-14,9.109999999999999e-17,3.4299999999999997e-15,2.83e-14,1.58e-14,0.28,57244.26008101852
4.12e-14,8.46e-15,7.0700000000000005e-16,1.67e-14,4.21e-15,1.69e-14,0.29,57244.26112268519
8.39e-22,2.14e-21,6.78e-20,1.35e-15,6.08e-14,1.97e-14,0.28,57244.26216435185
2.8300000000000004e-23,1.16e-15,2.9e-16,1.25e-14,1.02e-14,1.67e-14,0.19,57244.263194444444
2.7e-22,2.87e-15,2.7600000000000005e-21,1.43e-14,2.47e-15,1.57e-14,0.17,57244.26526620371
7.820000000000001e-19,1.11e-14,1.0599999999999999e-15,6.13e-15,1.12e-14,1.17e-14,0.19,57244.26630787037
5.04e-18,7.860000000000001e-16,2.27e-15,8.809999999999999e-15,1.71e-14,1.29e-14,0.19,57244.26733796296
6.1000000000000005e-22,1.07e-14,9.759999999999999e-16,8.91e-15,5.6600000000000005e-15,1.35e-14,0.18,57244.268379629626
9.159999999999999e-23,9.59e-22,3.05e-20,3.29e-16,1.88e-14,1.36e-14,0.16,57244.26940972222
1.14e-23,1.28e-21,1.43e-19,4.6899999999999995e-17,4.74e-14,2.5e-14,0.26,57244.271516203706
4.5799999999999995e-23,4.4599999999999995e-16,1.05e-19,6.55e-16,4.66e-14,2.45e-14,0.26,57244.27255787037
5.83e-14,3.4000000000000004e-17,2.2299999999999998e-16,7.08e-14,1.0699999999999999e-13,6.71e-14,0.62,57244.273622685185
1.3599999999999998e-22,1.6299999999999999e-16,1.05e-19,1.89e-15,7.18e-14,2.7e-14,0.32,57244.2746412037
3.3700000000000004e-24,2.6e-21,3.46e-20,1.02e-15,5.34e-14,2.55e-14,0.28,57244.27568287037
4.75e-23,9.37e-24,8.349999999999999e-20,1.07e-14,8.59e-14,3.35e-14,0.37,57244.27673611111
4.04e-14,6.1e-20,3.94e-16,1.05e-13,4.25e-14,6.02e-14,0.55,57244.27777777778
3.6299999999999993e-23,3.92e-14,1.07e-17,6.59e-15,2.0699999999999998e-13,4.6e-14,0.61,57244.27880787037
6.050000000000001e-23,1.11e-22,1.58e-14,1.88e-15,1.22e-13,4.68e-14,0.46,57244.27984953704
9.859999999999999e-20,3.58e-14,1.19e-22,2.48e-16,8.47e-14,4.41e-14,0.43,57244.28087962963
1.5e-22,2.81e-16,3.16e-20,6.77e-15,6.04e-14,3.56e-14,0.32,57244.28192129629
1.07e-22,2.7199999999999996e-22,1.15e-20,1.01e-15,6.22e-14,3.14e-14,0.31,57244.28295138889
9.79e-15,1.2099999999999998e-21,6.08e-16,4.13e-14,1.68e-14,4.57e-14,0.34,57244.28399305556
1.04e-21,1.77e-15,2.7099999999999997e-20,8.78e-15,4.37e-14,2.74e-14,0.28,57244.28605324074
8.499999999999999e-24,2.7699999999999996e-21,1.17e-19,1.01e-15,3.8e-14,2.7e-14,0.25,57244.287083333336
6.389999999999999e-23,8.8300000000000005e-16,9.859999999999999e-20,2e-15,5.27e-14,2.61e-14,0.28,57244.288125
2.3100000000000003e-21,1.54e-18,3.0099999999999996e-16,1.9e-14,2.67e-15,2.75e-14,0.21,57244.28916666667
1.53e-22,1.11e-14,4.07e-15,1.26e-14,1.1199999999999999e-15,2.13e-14,0.21,57244.29020833333
3.7e-23,2.92e-22,5.05e-21,2.03e-14,2.7800000000000002e-15,1.91e-14,0.19,57244.29125
4.58e-22,1.8800000000000003e-23,2.24e-21,6.43e-16,4.47e-14,1.97e-14,0.24,57244.292291666665
1.18e-23,2.0699999999999999e-16,7.65e-20,5.45e-15,5.98e-14,2.03e-14,0.29,57244.293333333335
7.009999999999999e-23,5.31e-23,3.51e-20,2.58e-15,5.1e-14,1.77e-14,0.26,57244.294375
3.5599999999999996e-22,7.31e-27,1.8100000000000002e-20,1.04e-14,6.2e-14,1.93e-14,0.3,57244.29540509259
1.93e-23,3.7299999999999995e-15,1.99e-19,1.06e-14,8.16e-14,1.65e-14,0.34,57244.29645833333
2.38e-21,6.09e-15,2.2899999999999997e-15,6.1799999999999994e-15,1.84e-14,1.4e-14,0.2,57244.298530092594
8.099999999999999e-19,2.14e-14,2.27e-16,1.37e-14,2.49e-14,1.43e-14,0.27,57244.29958333333
9.460000000000002e-24,5.77e-15,2.0699999999999998e-20,1.85e-14,7.86e-14,1.65e-14,0.35,57244.30060185185
1.35e-21,2.1300000000000002e-23,6.82e-20,3.89e-14,9.05e-14,1.51e-14,0.4,57244.30165509259
5.26e-22,1.32e-16,8.39e-20,2.11e-14,1.31e-13,1.31e-14,0.43,57244.30268518518
1.17e-21,9.75e-15,9.75e-22,2.77e-14,1.05e-13,1.63e-14,0.42,57244.30372685185
5.2399999999999996e-23,6.23e-23,7.41e-21,1.89e-14,7.17e-14,1.39e-14,0.33,57244.30478009259
1.76e-21,2.2100000000000003e-21,8.190000000000001e-21,1.43e-14,4.87e-14,1.36e-14,0.27,57244.305810185186
9.17e-15,2.52e-16,4.3799999999999996e-21,4.53e-15,4.32e-14,1.45e-14,0.26,57244.306863425925
3.29e-23,1.06e-21,1.7799999999999998e-20,1.46e-15,4.36e-14,1.32e-14,0.23,57244.30789351852
2.06e-14,2.57e-14,7.24e-16,4.63e-15,1.7899999999999997e-13,4.38e-14,0.58,57244.30893518519
6.16e-23,4.31e-22,5.06e-22,5.48e-16,5.94e-14,2.78e-14,0.29,57244.30998842593
2.79e-18,2.48e-16,1.8600000000000002e-15,1.3e-14,1.64e-14,2.48e-14,0.22,57244.31101851852
2.1299999999999998e-21,1.59e-14,7.92e-19,7.87e-15,3.44e-14,1.95e-14,0.27,57244.31207175926
2.75e-16,1.94e-14,6.01e-20,2.22e-14,4.49e-14,1.79e-14,0.33,57244.313113425924
1.26e-21,1.9000000000000003e-21,6.67e-20,2.27e-14,5.08e-14,1.62e-14,0.3,57244.31414351852
1.0400000000000001e-19,2.81e-14,2.01e-21,4.47e-14,6.18e-14,1.16e-14,0.4,57244.31518518519
2.34e-22,5.37e-15,1.1200000000000002e-20,5.32e-14,5.76e-14,1.27e-14,0.37,57244.31622685185
4.0599999999999995e-24,2.75e-22,1.4100000000000001e-22,2.24e-14,5.95e-14,8.479999999999999e-15,0.3,57244.31726851852
1.6600000000000001e-23,2.81e-23,3.14e-20,5.6200000000000006e-15,1.75e-14,1.25e-14,0.17,57244.31829861111
2.3199999999999997e-22,5.81e-15,3.61e-16,1.04e-14,4.62e-15,1.58e-14,0.17,57244.319340277776
2.17e-21,3.0500000000000003e-22,9.12e-20,1.7e-14,1.6e-15,1.83e-14,0.17,57244.32142361111
