mass,mjd
0.09,57242.26201388889
0.2,57242.264085648145
0.15,57242.26614583333
0.1,57242.27030092593
0.12,57242.27135416667
0.09,57242.27238425926
0.09,57242.273414351854
0.12,57242.2765162037
0.23,57242.27755787037
0.17,57242.278599537036
0.09,57242.2806712963
0.19,57242.28171296296
0.09,57242.282743055555
0.24,57242.283784722225
0.11,57242.28585648148
0.12,57242.287939814814
0.11,57242.28896990741
0.2,57242.29002314815
0.19,57242.29209490741
0.19,57242.29314814815
0.13,57242.29417824074
0.27,57242.295219907406
0.3,57242.296261574076
0.26,57242.29729166667
0.29,57242.29833333333
0.32,57242.300405092596
0.11,57242.30143518518
0.5,57242.30247685185
0.37,57242.30351851852
0.31,57242.304560185185
0.26,57242.30559027778
0.22,57242.31318287037
0.23,57242.3152662037
0.14,57242.31736111111
0.07,57242.319444444445
0.18,57242.32258101852
0.16,57242.32361111111
0.06,57242.32466435185
0.17,57242.32570601852
0.14,57242.32674768518
0.15,57242.33091435185
0.13,57242.33195601852
0.26,57242.33300925926
0.23,57242.33405092593
0.19,57242.34085648148
0.4,57242.34295138889
0.43,57242.343993055554
0.34,57242.345034722224
0.3,57242.346087962964
0.28,57242.34712962963
0.3,57242.34815972222
0.38,57242.349224537036
0.29,57242.35025462963
0.28,57242.35130787037
0.28,57242.35236111111
0.29,57242.35340277778
0.31,57242.35445601852
0.34,57242.35548611111
0.41,57242.35653935185
0.47,57242.35758101852
0.37,57242.358622685184
0.37,57242.3596875
0.3,57242.36074074074
0.28,57242.36178240741
0.27,57242.36387731481
0.25,57242.365960648145
0.21,57242.368055555555
0.17,57242.369108796294
0.18,57242.370162037034
0.19,57242.371203703704
0.18,57242.372245370374
0.15,57242.37329861111
0.16,57242.37435185185
0.17,57242.375393518516
0.21,57242.37644675926
0.19,57242.377488425926
0.2,57242.378541666665
0.24,57242.379583333335
0.22,57242.380636574075
0.17,57242.381689814814
0.2,57242.38271990741
0.29,57242.38377314815
0.27,57242.38480324074
0.26,57242.38585648148
0.3,57242.38690972222
0.47,57242.38796296297
0.5,57242.3900462963
0.48,57242.39212962963
0.56,57242.394224537034
0.54,57242.39527777778
0.51,57242.39633101852
0.67,57242.39842592592
0.48,57242.40052083333
0.49,57242.40157407407
0.66,57242.40262731481
0.32,57242.40472222222
0.34,57242.40577546296
0.42,57242.4068287037
0.35,57242.40788194445
0.31,57242.40892361111
0.28,57242.40997685185
0.45,57242.41103009259
0.25,57242.413136574076
0.26,57242.414189814815
0.25,57242.415243055555
0.31,57242.41630787037
0.25,57242.41736111111
0.32,57242.41840277778
0.34,57242.41945601852
0.27,57242.42050925926
0.26,57242.42155092592
0.35,57242.42259259259
0.31,57242.42364583333
0.31,57242.42469907407
0.27,57242.42575231481
0.3,57242.42680555556
0.31,57242.432916666665
0.29,57242.433969907404
0.24,57242.435011574074
0.29,57242.436064814814
0.22,57242.43711805555
0.44,57242.438159722224
0.38,57242.43922453704
0.31,57242.4402662037
0.41,57242.44133101852
0.42,57242.442395833335
0.46,57242.443449074075
0.82,57242.44449074074
0.67,57242.445543981485
0.68,57242.44658564815
0.5,57242.44763888889
0.53,57242.44868055556
0.46,57242.44972222222
0.32,57242.45181712963
0.34,57242.45287037037
0.29,57242.45425925926
0.16,57242.4553125
0.28,57242.45636574074
0.37,57242.45741898148
0.33,57242.45847222222
0.39,57242.45952546296
0.3,57242.46056712963
0.27,57242.46162037037
0.29,57242.46266203704
0.23,57242.46372685185
0.28,57242.46582175926
0.27,57242.466875
0.27,57242.46792824074
0.24,57242.468981481485
0.2,57242.470034722224
0.19,57242.47109953704
0.08,57242.47215277778
0.16,57242.47320601852
0.21,57242.474270833336
0.18,57242.4753125
0.14,57242.477430555555
0.12,57242.478483796294
0.31,57242.47954861111
0.2,57242.48059027778
0.37,57242.48165509259
0.13,57242.48270833334
0.09,57242.486921296295
0.07,57242.49115740741
0.17,57242.49431712963
0.27,57242.49538194444
0.2,57242.49643518519
0.27,57242.49748842593
0.28,57242.498564814814
0.22,57242.50067129629
0.25,57242.50172453704
0.27,57242.50278935185
0.24,57242.503842592596
0.19,57242.504895833335
0.17,57242.505949074075
0.23,57242.50701388889
0.14,57242.50806712963
0.24,57242.51017361111
0.12,57242.51122685185
0.25,57242.5165162037
0.18,57242.51756944445
0.15,57242.51862268519
0.27,57242.5196875
0.22,57242.52075231481
0.27,57242.52179398148
0.33,57242.5228587963
0.28,57242.52391203704
0.28,57242.524976851855
0.3,57242.526030092595
0.22,57242.527094907404
0.3,57242.52815972222
0.41,57242.52921296296
0.19,57242.53026620371
0.27,57242.531331018516
0.34,57242.53239583333
0.25,57242.53346064815
0.39,57242.53451388889
0.4,57242.535578703704
0.33,57242.536631944444
0.38,57242.53769675926
0.41,57242.53875
0.4,57242.539814814816
0.32,57242.540868055556
0.45,57242.54193287037
0.31,57242.54299768519
0.37,57242.54405092593
0.41,57242.545115740744
0.56,57242.54618055555
0.55,57242.54725694445
0.42,57242.54832175926
0.52,57242.55043981481
0.43,57242.55150462963
0.32,57242.55553240741
0.37,57242.556597222225
0.42,57242.557650462964
0.59,57242.55871527778
0.7,57242.55978009259
0.67,57242.560844907406
0.68,57242.56190972222
0.51,57242.56297453704
0.36,57242.564039351855
0.48,57242.565092592595
0.43,57242.56616898148
0.37,57242.5672337963
0.29,57242.56828703704
0.19,57242.56935185185
0.39,57242.57040509259
0.45,57242.57148148148
0.38,57242.572534722225
0.29,57242.573599537034
0.31,57242.57467592593
0.3,57242.575740740744
0.25,57242.57679398148
0.32,57242.5778587963
0.26,57242.57892361111
0.36,57242.579988425925
0.33,57242.58105324074
0.34,57242.58211805556
0.29,57242.583182870374
0.29,57242.58423611111
0.34,57242.585324074076
0.32,57242.58642361111
0.39,57242.5875
