mass,mjd
0.35,57525.26049768519
0.37,57525.26152777778
0.61,57525.26256944444
0.73,57525.26361111111
0.8,57525.26464120371
0.93,57525.26568287037
0.71,57525.26672453704
0.79,57525.267743055556
0.75,57525.26878472222
0.93,57525.26982638889
0.63,57525.27190972222
0.9,57525.27295138889
0.74,57525.273993055554
0.92,57525.275034722225
0.6,57525.27605324074
0.61,57525.277094907404
0.51,57525.278136574074
0.42,57525.27918981481
0.45,57525.28021990741
0.41,57525.281273148146
0.48,57525.282314814816
0.44,57525.283368055556
0.4,57525.28439814815
0.38,57525.28545138889
0.31,57525.286469907405
0.3,57525.287523148145
0.29,57525.288564814815
0.28,57525.289618055554
0.23,57525.290659722225
0.26,57525.29168981482
0.28,57525.29274305556
0.24,57525.29377314815
0.21,57525.29482638889
0.2,57525.29586805555
0.24,57525.29690972222
0.22,57525.297951388886
0.24,57525.29898148148
0.22,57525.30002314815
0.21,57525.30106481481
0.24,57525.30210648148
0.24,57525.303148148145
0.27,57525.304189814815
0.22,57525.305231481485
0.22,57525.30626157407
0.21,57525.30731481482
0.23,57525.308344907404
0.25,57525.309386574074
0.26,57525.313576388886
0.26,57525.314618055556
0.26,57525.31565972222
0.26,57525.31668981481
0.26,57525.31773148148
0.26,57525.318773148145
0.26,57525.31982638889
0.26,57525.320856481485
0.26,57525.32189814815
0.26,57525.32293981482
0.26,57525.32398148148
0.26,57525.32502314815
0.26,57525.326053240744
0.26,57525.328148148146
0.26,57525.329189814816
0.26,57525.33021990741
0.26,57525.33126157407
0.26,57525.33230324074
0.26,57525.334398148145
0.26,57525.335439814815
0.26,57525.336493055554
0.26,57525.338587962964
0.26,57525.33961805556
0.26,57525.34065972222
0.26,57525.34171296296
0.26,57525.34274305555
0.26,57525.34378472222
0.26,57525.344826388886
0.26,57525.345868055556
0.26,57525.34690972222
0.26,57525.347962962966
0.26,57525.34899305556
0.26,57525.3500462963
0.26,57525.35107638889
0.26,57525.35212962963
0.26,57525.35318287037
0.26,57525.35525462963
0.26,57525.3562962963
0.26,57525.35734953704
0.26,57525.35837962963
0.26,57525.35943287037
0.26,57525.36153935185
0.26,57525.36256944444
0.26,57525.36362268519
0.26,57525.36466435185
0.26,57525.36570601852
0.26,57525.36675925926
0.26,57525.367800925924
0.26,57525.36885416666
0.26,57525.36989583333
0.26,57525.37094907407
0.26,57525.37199074074
0.26,57525.373032407406
0.26,57525.374074074076
0.26,57525.375127314815
0.26,57525.37615740741
0.26,57525.37826388889
0.26,57525.37930555556
0.26,57525.38034722222
0.26,57525.38140046296
0.26,57525.38243055555
0.26,57525.38381944445
0.26,57525.38487268519
0.26,57525.38591435185
0.26,57525.386967592596
0.26,57525.38800925926
0.26,57525.38905092593
0.26,57525.39009259259
0.26,57525.39114583333
0.26,57525.392175925925
0.26,57525.394270833334
0.26,57525.39635416667
0.26,57525.39844907408
0.26,57525.399502314816
0.26,57525.40054398148
0.26,57525.40159722222
0.26,57525.402650462966
0.26,57525.403703703705
0.26,57525.40474537037
0.26,57525.405798611115
0.26,57525.40684027778
0.26,57525.40789351852
0.26,57525.40895833333
0.26,57525.41
0.26,57525.41137731481
0.26,57525.41243055555
0.26,57525.41347222222
0.26,57525.41453703704
0.26,57525.4155787037
0.26,57525.41662037037
0.26,57525.417662037034
0.26,57525.41872685185
0.26,57525.41978009259
0.26,57525.42082175926
0.26,57525.421875
0.26,57525.42398148148
0.26,57525.42503472222
0.26,57525.42607638889
0.26,57525.42712962963
0.26,57525.4281712963
0.26,57525.42922453704
0.26,57525.43027777778
0.26,57525.43133101852
0.26,57525.43238425926
0.26,57525.4334375
0.26,57525.434479166666
0.26,57525.435532407406
0.26,57525.436585648145
0.26,57525.437627314815
0.26,57525.438680555555
0.26,57525.439722222225
0.26,57525.440775462965
0.26,57525.44181712963
0.26,57525.44287037037
0.26,57525.443923611114
0.26,57525.44726851852
0.14,57525.44831018519
0.27,57525.44936342593
0.22,57525.45043981481
0.34,57525.45149305555
0.28,57525.452523148146
0.28,57525.453576388885
