mass,mjd
0.2,57512.47340277778
0.23,57512.47445601852
0.24,57512.47554398148
0.22,57512.47659722222
0.31,57512.47765046296
0.29,57512.4787037037
0.25,57512.47975694444
0.18,57512.48300925926
0.08,57512.4840625
0.15,57512.485127314816
0.18,57512.48619212963
0.11,57512.48724537037
0.07,57512.488287037035
0.14,57512.48935185185
0.06,57512.49041666667
0.09,57512.49146990741
0.19,57512.49356481482
0.25,57512.49462962963
0.15,57512.49569444444
0.13,57512.49674768518
0.11,57512.49780092593
0.13,57512.49886574074
0.11,57512.499930555554
0.07,57512.50098379629
0.14,57512.50204861111
0.16,57512.504166666666
0.06,57512.505219907405
0.13,57512.506273148145
0.24,57512.50945601852
0.31,57512.51049768519
0.27,57512.5115625
0.33,57512.51261574074
0.26,57512.51366898148
0.15,57512.5147337963
0.16,57512.51578703704
0.2,57512.517905092594
0.12,57512.52002314815
0.12,57512.523206018515
0.15,57512.52425925926
0.23,57512.5253125
0.27,57512.52637731482
0.28,57512.52743055556
0.3,57512.5284837963
0.2,57512.52954861111
0.2,57512.53061342592
0.17,57512.53166666667
0.19,57512.533796296295
0.19,57512.53486111111
0.28,57512.53591435185
0.36,57512.53803240741
0.28,57512.53909722222
0.32,57512.54016203704
0.13,57512.542280092595
0.08,57512.543344907404
0.17,57512.54546296296
0.07,57512.54652777778
0.19,57512.54759259259
0.08,57512.54865740741
0.16,57512.54971064815
0.09,57512.550775462965
0.11,57512.55502314815
0.25,57512.55608796296
0.19,57512.55715277778
0.17,57512.55820601852
0.24,57512.559270833335
0.1,57512.56140046296
0.21,57512.56990740741
0.37,57512.57096064815
0.16,57512.57202546296
0.23,57512.57310185185
0.1,57512.574155092596
0.17,57512.575208333335
0.11,57512.576273148145
0.12,57512.57733796296
0.15,57512.57840277778
0.27,57512.57946759259
0.24,57512.58053240741
0.18,57512.581608796296
0.07,57512.58267361111
0.23,57512.58372685185
0.23,57512.58594907408
0.15,57512.587013888886
0.26,57512.5880787037
0.18,57512.58914351852
0.34,57512.590219907404
0.33,57512.59128472222
0.24,57512.59234953704
0.28,57512.59341435185
0.39,57512.600439814814
0.39,57512.6015162037
0.3,57512.60258101852
0.26,57512.603634259256
0.25,57512.60471064815
0.26,57512.605775462966
