dimm,mjd
0.88,57510.238391203704
0.83,57510.2394212963
0.69,57510.24045138889
0.78,57510.241481481484
0.81,57510.24251157408
0.73,57510.24355324074
0.82,57510.24458333333
0.89,57510.24561342593
0.93,57510.24768518518
0.74,57510.248715277776
0.92,57510.24974537037
0.85,57510.25078703704
0.6,57510.25181712963
0.75,57510.252847222226
1.02,57510.254641203705
0.87,57510.25671296296
1.12,57510.2577662037
1.14,57510.25880787037
1.11,57510.25983796296
1.02,57510.260879629626
0.92,57510.26190972222
0.72,57510.26295138889
0.81,57510.26398148148
0.97,57510.265023148146
0.76,57510.26605324074
0.76,57510.26708333333
0.59,57510.275625
0.57,57510.276666666665
0.78,57510.27769675926
0.79,57510.27873842593
0.86,57510.27978009259
0.44,57510.281863425924
0.49,57510.28291666666
0.53,57510.28394675926
0.58,57510.28498842593
0.56,57510.286041666666
0.58,57510.288125
0.64,57510.28916666667
0.63,57510.29019675926
0.73,57510.29125
0.94,57510.292291666665
0.71,57510.293333333335
0.63,57510.294375
0.69,57510.29542824074
0.66,57510.29646990741
0.63,57510.29856481482
0.77,57510.29961805556
0.72,57510.30065972222
0.64,57510.30275462963
1.02,57510.30380787037
0.7,57510.30484953704
1.23,57510.30694444444
1.23,57510.30799768519
1.09,57510.30903935185
1.28,57510.31008101852
0.81,57510.31112268518
1.08,57510.31217592592
1.32,57510.313206018516
0.97,57510.314259259256
1.05,57510.316342592596
0.94,57510.31842592593
0.98,57510.32052083333
0.73,57510.3215625
0.97,57510.32261574074
1.05,57510.32365740741
1.38,57510.32471064815
0.88,57510.32575231481
1.24,57510.32679398148
0.98,57510.32784722222
0.92,57510.328888888886
0.84,57510.32994212963
1.04,57510.330983796295
0.92,57510.332025462965
0.79,57510.333078703705
0.78,57510.33412037037
0.81,57510.33516203704
0.92,57510.33621527778
0.63,57510.33726851852
0.69,57510.33935185185
0.74,57510.34040509259
0.77,57510.34144675926
0.76,57510.34354166667
0.78,57510.34458333333
0.99,57510.34563657407
1.06,57510.34667824074
1.1,57510.34773148148
1.02,57510.348761574074
0.84,57510.349814814814
0.91,57510.350856481484
0.8,57510.35596064815
0.68,57510.35700231481
0.73,57510.35805555555
0.62,57510.36016203704
0.59,57510.36226851852
0.59,57510.36331018519
0.59,57510.36435185185
