mass,mjd
0.67,57526.260833333334
0.53,57526.26186342593
0.52,57526.26290509259
0.59,57526.26394675926
0.52,57526.26497685185
0.57,57526.26600694445
0.69,57526.26704861111
0.66,57526.2680787037
0.61,57526.26912037037
0.53,57526.270162037035
0.45,57526.271203703705
0.42,57526.27224537037
0.37,57526.27328703704
0.29,57526.274305555555
0.28,57526.275358796294
0.37,57526.27638888889
0.36,57526.27743055556
0.32,57526.27847222222
0.31,57526.27951388889
0.35,57526.28055555555
0.4,57526.282638888886
0.3,57526.283680555556
0.27,57526.28472222222
0.34,57526.28576388889
0.3,57526.28680555556
0.29,57526.28784722222
0.32,57526.28888888889
0.34,57526.289930555555
0.31,57526.290972222225
0.26,57526.29201388889
0.28,57526.29306712963
0.26,57526.29409722222
0.23,57526.29513888889
0.2,57526.29618055555
0.32,57526.29723379629
0.24,57526.298263888886
0.25,57526.299305555556
0.22,57526.300358796296
0.2,57526.301400462966
0.26,57526.30244212963
0.38,57526.3034837963
0.39,57526.30451388889
0.39,57526.30556712963
0.26,57526.306608796294
0.3,57526.31078703704
0.33,57526.31181712963
0.26,57526.31285879629
0.22,57526.31390046296
0.22,57526.3149537037
0.27,57526.317025462966
0.27,57526.318078703705
0.26,57526.3191087963
0.4,57526.32015046296
0.32,57526.32119212963
0.26,57526.322233796294
0.22,57526.32332175926
0.24,57526.32436342593
0.33,57526.32540509259
0.29,57526.32644675926
0.27,57526.3275
0.24,57526.32853009259
0.22,57526.32853009259
0.22,57526.32957175926
0.16,57526.330613425926
0.16,57526.331655092596
0.2,57526.332708333335
0.24,57526.33375
0.17,57526.33478009259
0.2,57526.33582175926
0.27,57526.337905092594
0.32,57526.33893518519
0.35,57526.33998842593
0.32,57526.34103009259
0.31,57526.34207175926
0.31,57526.34415509259
0.23,57526.346238425926
0.24,57526.347280092596
0.24,57526.34832175926
0.22,57526.34936342593
0.16,57526.35040509259
0.24,57526.35145833333
0.16,57526.352488425924
0.17,57526.353530092594
0.18,57526.354583333334
0.16,57526.355625
0.12,57526.35666666667
0.1,57526.35770833334
0.14,57526.358761574076
0.12,57526.35980324074
0.14,57526.36084490741
0.16,57526.36188657407
0.14,57526.36293981481
0.18,57526.363969907405
0.2,57526.36502314815
0.17,57526.366064814814
0.19,57526.367106481484
0.2,57526.36814814815
0.21,57526.36918981482
0.16,57526.37024305556
0.2,57526.371296296296
0.23,57526.37232638889
0.18,57526.37337962963
0.17,57526.3744212963
0.19,57526.37546296296
0.22,57526.3765162037
0.26,57526.37756944444
0.27,57526.37861111111
0.22,57526.37965277778
0.2,57526.381747685184
0.19,57526.38280092592
0.22,57526.38383101852
0.1,57526.384884259256
0.12,57526.3859375
0.15,57526.388032407405
0.15,57526.389074074075
0.13,57526.39011574074
0.15,57526.391180555554
0.18,57526.392233796294
0.19,57526.393275462964
0.16,57526.394328703704
0.17,57526.395370370374
0.16,57526.39642361111
0.18,57526.397465277776
0.19,57526.398506944446
0.17,57526.39957175926
0.14,57526.40060185185
0.13,57526.401655092595
0.06,57526.402708333335
0.09,57526.40373842593
0.17,57526.40689814815
0.12,57526.40793981482
0.18,57526.409004629626
0.17,57526.410046296296
0.13,57526.411099537036
0.13,57526.41216435185
0.08,57526.41321759259
0.09,57526.41425925926
0.15,57526.4153125
0.16,57526.41636574074
0.17,57526.41740740741
0.18,57526.41846064815
0.16,57526.41950231481
0.15,57526.42055555555
0.18,57526.4216087963
0.2,57526.422638888886
0.17,57526.4237037037
0.16,57526.42476851852
0.16,57526.42581018519
0.2,57526.42686342593
0.14,57526.42791666667
0.2,57526.42895833333
0.25,57526.43001157408
0.23,57526.43106481482
0.27,57526.4324537037
0.24,57526.43350694444
0.23,57526.43454861111
0.21,57526.435590277775
0.19,57526.43664351852
0.25,57526.43875
0.29,57526.439791666664
0.21,57526.44084490741
0.18,57526.4441087963
0.12,57526.44831018519
0.14,57526.44936342593
0.13,57526.45040509259
0.37,57526.451469907406
0.16,57526.454618055555
0.11,57526.455671296295
0.06,57526.456724537034
0.19,57526.46302083333
0.07,57526.46408564815
0.17,57526.469351851854
0.12,57526.47145833333
0.08,57526.47251157407
0.19,57526.47356481481
0.32,57526.47461805555
0.11,57526.47988425926
0.18,57526.481990740744
0.08,57526.4841087963
0.13,57526.48621527778
0.19,57526.490439814814
0.06,57526.491481481484
0.11,57526.49253472222
0.15,57526.49465277778
0.13,57526.49570601852
0.14,57526.49675925926
0.08,57526.4978125
0.16,57526.49886574074
0.26,57526.499930555554
0.34,57526.50206018519
0.16,57526.503113425926
0.23,57526.504166666666
0.29,57526.50524305556
0.64,57526.50734953704
0.76,57526.508414351854
0.58,57526.50945601852
0.59,57526.51157407407
0.39,57526.51262731481
0.43,57526.51369212963
0.2,57526.51474537037
0.44,57526.51579861111
0.73,57526.516863425924
0.73,57526.517905092594
0.73,57526.52003472222
0.6,57526.522141203706
0.27,57526.527453703704
0.43,57526.528495370374
0.45,57526.52956018518
0.23,57526.53061342592
0.29,57526.53273148148
0.07,57526.533784722225
0.19,57526.534849537034
0.18,57526.540127314816
0.09,57526.541180555556
0.13,57526.54225694444
0.18,57526.54332175926
0.24,57526.544386574074
0.19,57526.54542824074
0.23,57526.546481481484
0.15,57526.54755787037
0.22,57526.54861111111
0.06,57526.553935185184
0.17,57526.55498842592
0.21,57526.562048611115
0.25,57526.563125
0.24,57526.56418981482
0.31,57526.56524305556
0.35,57526.56631944444
0.27,57526.56738425926
0.27,57526.568449074075
0.24,57526.56951388889
0.29,57526.57056712963
0.27,57526.57163194445
0.3,57526.572696759256
0.28,57526.57377314815
0.26,57526.574837962966
0.25,57526.57695601852
0.24,57526.57802083333
0.21,57526.57908564815
0.21,57526.58013888889
0.2,57526.58121527778
0.23,57526.582280092596
0.24,57526.583344907405
0.26,57526.5844212963
0.25,57526.585486111115
0.26,57526.5865625
0.26,57526.58767361111
0.25,57526.58883101852
0.26,57526.589907407404
0.42,57526.5909837963
0.46,57526.59206018518
0.6,57526.593125
0.88,57526.594189814816
1.11,57526.59525462963
1.19,57526.59630787037
1.02,57526.59738425926
0.9,57526.598449074074
1.01,57526.59951388889
