masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
5.17e-20,8.91e-14,3.4799999999999997e-15,1.6e-14,1.01e-15,1.39e-14,0.36,57525.25981481482
3.08e-15,7.86e-14,9.540000000000001e-15,1.23e-14,7.69e-15,1.77e-14,0.37,57525.26084490741
5.87e-14,1.91e-13,1.78e-14,2.87e-14,4.97e-15,2.17e-14,0.65,57525.261875
2.07e-14,3.289999999999999e-13,3.9600000000000004e-15,2.42e-14,1.57e-14,2.21e-14,0.75,57525.26292824074
1.55e-14,3.6200000000000007e-13,3.04e-14,1.77e-14,1.73e-14,2.41e-14,0.81,57525.26395833334
9.37e-14,4.820000000000001e-13,3.12e-14,1.92e-14,1.2e-15,2.06e-14,0.98,57525.26498842592
4.32e-14,3.1300000000000003e-13,1.01e-14,2.24e-14,2.69e-16,1.67e-14,0.74,57525.26603009259
2.52e-13,2.09e-13,7.84e-14,1.08e-14,7.370000000000001e-15,1.39e-14,0.91,57525.26707175926
9.08e-14,2.84e-13,4.11e-14,1.85e-17,2.25e-14,1.45e-14,0.79,57525.26810185185
2.72e-14,5.290000000000001e-13,1.16e-14,1.83e-15,2.6e-14,1.39e-14,0.95,57525.26913194444
7.74e-14,1.74e-13,3.28e-14,2.92e-14,5.92e-15,2.18e-14,0.67,57525.27122685185
6.2e-14,4.41e-13,5.06e-15,4.22e-14,6.25e-15,2.72e-14,0.92,57525.272256944445
4.79e-14,2.6400000000000004e-13,3.89e-15,2.68e-14,5.51e-14,2.73e-14,0.76,57525.27329861111
7.18e-14,4.320000000000001e-13,6.559999999999999e-15,3.98e-14,1.76e-14,2.46e-14,0.93,57525.27434027778
8.78e-16,2.11e-13,1.7300000000000001e-15,3.07e-14,2.25e-14,2.09e-14,0.6,57525.27538194445
8.34e-15,1.8100000000000004e-13,4.46e-14,1.65e-14,2.86e-14,1.58e-14,0.61,57525.276412037034
4.32e-14,8.89e-14,3.55e-14,3.09e-14,8.18e-15,2.26e-14,0.53,57525.27744212963
1.53e-20,7.62e-14,1.24e-14,1.85e-14,2.68e-14,2.23e-14,0.42,57525.2784837963
3.8600000000000004e-15,1.06e-13,1.3900000000000001e-15,2.85e-14,1.19e-14,2.57e-14,0.45,57525.27953703704
1.1799999999999999e-18,8.79e-14,3.97e-15,1.99e-14,1.78e-14,2.64e-14,0.42,57525.28057870371
2.97e-14,1.01e-13,2e-15,2.9e-14,6.52e-15,2.78e-14,0.48,57525.28162037037
1.21e-14,1.1e-13,3.93e-17,1.56e-14,8.29e-15,2.25e-14,0.44,57525.28266203704
3.11e-14,5.9e-14,1.44e-14,1.82e-14,7.35e-15,2.24e-14,0.41,57525.28371527778
2.6e-14,4.95e-14,2.01e-14,1.47e-14,2.56e-15,2.23e-14,0.38,57525.28474537037
1.08e-15,5.12e-14,3.71e-15,1.23e-14,1e-14,1.78e-14,0.31,57525.28579861111
1.2e-21,3.31e-14,1.24e-14,2.2e-14,4.61e-15,1.93e-14,0.3,57525.286828703705
1.79e-22,4.33e-14,4.61e-15,1.41e-14,6.940000000000001e-15,1.67e-14,0.29,57525.28787037037
1.3e-21,4.17e-14,2.5e-16,1.39e-14,1.18e-14,1.29e-14,0.28,57525.28891203704
9.009999999999999e-23,1.95e-14,8.35e-15,1.52e-14,3.79e-15,1.5e-14,0.24,57525.28996527778
3.88e-15,2.86e-14,3.73e-16,1.65e-14,9.75e-15,1.62e-14,0.27,57525.29100694445
4.74e-22,3.02e-14,1.3300000000000001e-15,2.1e-14,1.03e-14,1.78e-14,0.28,57525.292037037034
5.35e-15,2.81e-14,2.89e-16,7.75e-15,1.35e-14,1.38e-14,0.26,57525.29309027778
9.64e-18,1.48e-14,2.55e-15,1.01e-14,1.2e-14,1.37e-14,0.22,57525.29413194444
7.390000000000002e-17,1.22e-14,1.25e-15,1.59e-14,5.69e-15,1.39e-14,0.21,57525.29517361111
2.3600000000000003e-19,2.59e-14,2.1099999999999998e-16,6.33e-15,1.59e-14,1.3e-14,0.24,57525.296215277776
5.770000000000001e-23,2.34e-14,8.98e-16,1.29e-14,4.59e-15,1.59e-14,0.23,57525.29725694445
4.5e-19,2.31e-14,1.56e-16,6.85e-15,1.16e-14,1.86e-14,0.24,57525.29829861111
7.07e-20,1.87e-14,4.32e-15,1.2e-14,4.65e-15,1.76e-14,0.23,57525.29934027778
