mass,mjd
0.97,57510.54769675926
0.89,57510.54876157407
0.78,57510.54981481482
0.82,57510.55087962963
0.92,57510.5519212963
1.0,57510.55298611111
1.11,57510.5540625
1.15,57510.55511574074
1.48,57510.556180555555
1.26,57510.557233796295
1.07,57510.55829861111
1.25,57510.55935185185
1.28,57510.56040509259
1.08,57510.56146990741
1.27,57510.56253472222
1.18,57510.56358796296
1.0,57510.564988425926
0.98,57510.56710648148
0.9,57510.5681712963
0.91,57510.56922453704
0.97,57510.57134259259
0.7,57510.57347222222
0.64,57510.574537037035
0.59,57510.575590277775
0.59,57510.57664351852
0.52,57510.57770833333
0.59,57510.57876157408
0.61,57510.57982638889
0.5,57510.58090277778
0.42,57510.58194444444
0.64,57510.583020833335
0.54,57510.58516203704
0.63,57510.58621527778
0.8,57510.587326388886
0.95,57510.58841435185
0.86,57510.589467592596
1.03,57510.59054398148
1.37,57510.59159722222
1.89,57510.592685185184
1.41,57510.59373842592
1.0,57510.59480324074
1.0,57510.595868055556
0.99,57510.596921296295
0.9,57510.59798611111
1.25,57510.599386574075
1.2,57510.60527777778
0.77,57510.606354166666
