mass,mjd
0.79,57524.25980324074
0.77,57524.26084490741
0.55,57524.26188657407
0.61,57524.26291666667
0.76,57524.26395833334
0.54,57524.26498842592
0.7,57524.26603009259
0.8,57524.267060185186
0.83,57524.26810185185
0.87,57524.26913194444
0.79,57524.270162037035
0.75,57524.271203703705
0.71,57524.27328703704
0.74,57524.275358796294
0.62,57524.276400462964
0.45,57524.27744212963
0.49,57524.27952546296
0.62,57524.28056712963
0.77,57524.28162037037
0.98,57524.28265046296
1.16,57524.28369212963
1.25,57524.28472222222
1.06,57524.28576388889
0.99,57524.28680555556
0.97,57524.28784722222
0.91,57524.28890046296
1.27,57524.289930555555
1.08,57524.290983796294
1.13,57524.292037037034
0.97,57524.29306712963
1.16,57524.2941087963
0.95,57524.29515046296
0.84,57524.29618055555
1.04,57524.29722222222
1.18,57524.29827546296
1.03,57524.29931712963
1.06,57524.30034722222
0.66,57524.30138888889
0.64,57524.30244212963
0.64,57524.30347222222
0.64,57524.30451388889
0.87,57524.30556712963
0.78,57524.306608796294
0.92,57524.307650462964
1.03,57524.308703703704
0.83,57524.309745370374
0.78,57524.31079861111
0.76,57524.31182870371
1.06,57524.315983796296
1.11,57524.317037037035
1.09,57524.318078703705
0.87,57524.31912037037
0.78,57524.32015046296
0.75,57524.32119212963
0.73,57524.322233796294
0.64,57524.323287037034
0.56,57524.32431712963
0.57,57524.3253587963
0.68,57524.32745370371
0.67,57524.32850694445
0.67,57524.32953703704
0.77,57524.33059027778
0.88,57524.33163194444
0.94,57524.33267361111
1.32,57524.33372685185
1.29,57524.33476851852
1.49,57524.33582175926
1.36,57524.336851851855
1.07,57524.33789351852
0.82,57524.33893518519
0.75,57524.33997685185
0.98,57524.34101851852
1.1,57524.34206018518
0.85,57524.34311342592
1.01,57524.34415509259
0.82,57524.34519675926
0.74,57524.34625
0.47,57524.347291666665
0.52,57524.348333333335
0.58,57524.34936342593
0.59,57524.35041666667
0.66,57524.35146990741
0.79,57524.35252314815
0.69,57524.35355324074
0.69,57524.35460648148
0.91,57524.35670138889
0.65,57524.35774305555
0.63,57524.3587962963
0.89,57524.36087962963
1.23,57524.361921296295
0.72,57524.362974537034
0.81,57524.364016203705
1.02,57524.365069444444
0.89,57524.366122685184
0.6,57524.367164351854
0.63,57524.36820601852
0.58,57524.369259259256
0.65,57524.370300925926
0.79,57524.371342592596
0.47,57524.37238425926
0.57,57524.3734375
0.47,57524.37446759259
0.3,57524.37550925926
0.59,57524.376550925925
0.72,57524.377592592595
0.39,57524.378645833334
0.47,57524.37967592593
0.84,57524.38071759259
0.76,57524.41268518518
0.53,57524.42810185185
0.67,57524.429131944446
0.67,57524.430185185185
0.66,57524.444375
0.9,57524.44541666667
0.87,57524.44646990741
0.86,57524.44969907407
0.7,57524.450740740744
0.64,57524.45179398148
0.64,57524.452835648146
0.59,57524.453877314816
0.58,57524.454930555556
0.57,57524.455983796295
0.57,57524.45701388889
0.56,57524.45806712963
0.63,57524.459131944444
0.65,57524.460173611114
0.77,57524.461226851854
0.9,57524.46226851852
0.79,57524.46333333333
0.57,57524.46438657407
0.51,57524.46542824074
0.54,57524.46648148148
0.73,57524.46753472222
0.68,57524.46857638889
0.69,57524.46962962963
0.65,57524.47069444445
0.57,57524.47173611111
0.53,57524.47277777778
0.57,57524.47384259259
0.52,57524.47489583334
0.54,57524.4759375
0.4,57524.47699074074
0.71,57524.47804398148
0.4,57524.479097222225
0.46,57524.480150462965
0.37,57524.481203703705
0.3,57524.48226851852
0.36,57524.483310185184
2.06,57524.48542824074
1.53,57524.48648148148
0.99,57524.48753472222
1.3,57524.488587962966
0.66,57524.489641203705
0.78,57524.490694444445
0.87,57524.49175925926
0.67,57524.492800925924
0.47,57524.49386574074
0.34,57524.49490740741
0.26,57524.49701388889
0.63,57524.4991087963
0.55,57524.501226851855
0.37,57524.50226851852
0.71,57524.503333333334
0.74,57524.50438657407
0.57,57524.50543981481
0.38,57524.50649305555
0.39,57524.50755787037
0.46,57524.508622685185
0.55,57524.509675925925
1.06,57524.510729166665
0.83,57524.51179398148
0.43,57524.51284722222
0.97,57524.51390046296
0.93,57524.51495370371
1.06,57524.51600694445
0.65,57524.517060185186
0.52,57524.518113425926
0.77,57524.519166666665
0.98,57524.520219907405
0.72,57524.52128472222
1.05,57524.52234953704
1.76,57524.5233912037
1.22,57524.52444444445
1.63,57524.525509259256
1.5,57524.5265625
1.42,57524.52761574074
0.66,57524.52974537037
0.55,57524.53078703704
0.5,57524.53184027778
1.27,57524.532905092594
0.66,57524.53395833333
0.81,57524.53501157407
0.81,57524.53607638889
0.49,57524.53711805555
1.0,57524.53818287037
2.95,57524.539247685185
1.09,57524.5403125
4.99,57524.541354166664
2.56,57524.54241898148
0.68,57524.5434837963
1.22,57524.54452546296
0.89,57524.545590277776
0.81,57524.54667824074
0.4,57524.54773148148
0.61,57524.548796296294
0.96,57524.549849537034
0.73,57524.55090277778
0.8,57524.55195601852
0.48,57524.55300925926
2.24,57524.554074074076
0.83,57524.555138888885
0.56,57524.556180555555
1.24,57524.55724537037
0.97,57524.55831018519
0.66,57524.559375
0.39,57524.560428240744
0.24,57524.56637731481
0.49,57524.56744212963
0.59,57524.568506944444
0.83,57524.569560185184
0.72,57524.570625
0.5,57524.57167824074
0.54,57524.572743055556
0.34,57524.57380787037
0.4,57524.57487268518
0.27,57524.57592592593
