masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
2.06e-15,4.31e-14,1.41e-14,3.7799999999999995e-13,7.61e-14,2.64e-14,0.87,57510.25533564815
2.63e-14,3.19e-13,1.62e-14,5.889999999999999e-13,6.74e-14,3.22e-14,1.29,57510.25636574074
3.2e-13,5.97e-13,5.41e-13,6.03e-13,8.76e-14,6.31e-14,2.02,57510.257418981484
3.5799999999999994e-13,5.05e-13,4.93e-13,6.33e-13,1.17e-13,5.26e-14,1.99,57510.25846064815
3.2200000000000004e-13,5.489999999999999e-13,5.35e-13,6e-13,9.88e-14,5.82e-14,2.0,57510.25950231482
3.09e-13,1.21e-13,2.94e-13,5.37e-13,9.13e-14,3.81e-14,1.53,57510.26053240741
2.3100000000000003e-13,1.05e-13,2.2e-13,5.33e-13,6.48e-14,4.03e-14,1.4,57510.26157407407
9.55e-14,5.77e-14,6.53e-14,4.53e-13,3.58e-14,4.09e-14,1.06,57510.262604166666
2.98e-13,8.83e-14,2.1399999999999997e-13,5.610000000000001e-13,8.74e-14,3.74e-14,1.46,57510.26363425926
3.0299999999999997e-13,2.11e-13,3.16e-13,6.059999999999999e-13,9.6e-14,4.85e-14,1.65,57510.26467592592
1.8199999999999998e-13,5.35e-15,1.3900000000000001e-13,5.6e-13,5.39e-14,4.11e-14,1.24,57510.265706018516
6.2199999999999995e-16,1.5e-14,1.2600000000000001e-24,1.02e-13,1.1100000000000001e-13,2.91e-15,0.53,57510.27527777778
3.74e-18,1.23e-14,9.9e-23,1.06e-13,1.0699999999999999e-13,9.47e-15,0.53,57510.27631944444
1.33e-20,2.72e-14,1.47e-14,2.02e-13,1.56e-13,1.62e-14,0.75,57510.277349537035
1.33e-20,5.44e-14,3.31e-14,3.7e-13,1.52e-13,1.91e-14,0.75,57510.277349537035
1.47e-14,5.44e-14,3.31e-14,3.7e-13,1.52e-13,1.91e-14,0.98,57510.278391203705
2.18e-14,9.28e-14,1.1e-14,3.9399999999999994e-13,1.35e-13,2.37e-14,1.01,57510.27943287037
1.45e-16,6.42e-15,2.5e-14,1.21e-13,1.2e-13,1.01e-14,0.6,57510.28047453704
1.2200000000000001e-21,1.52e-22,2.8800000000000002e-21,4.93e-14,9.01e-14,9.28e-15,0.41,57510.2815162037
9.81e-23,1.21e-15,4.49e-16,6.87e-14,9.95e-14,1.42e-14,0.46,57510.28255787037
2.7699999999999996e-21,1.46e-14,7.07e-15,1.4800000000000003e-13,1.1199999999999999e-13,2.85e-15,0.6,57510.28359953704
3.62e-22,1.47e-21,1.19e-22,9.63e-14,1.09e-13,5.129999999999999e-15,0.5,57510.2846412037
3.9399999999999996e-20,4.49e-15,1.18e-16,1.7800000000000002e-13,1.09e-13,9.629999999999999e-15,0.62,57510.28569444444
2.05e-14,1.75e-14,4e-14,2.23e-13,1.3200000000000002e-13,4.09e-15,0.78,57510.286724537036
9.58e-17,1.1e-14,1.19e-14,1.67e-13,1.05e-13,9.17e-15,0.63,57510.287777777776
2.2899999999999997e-15,6.1e-14,1.44e-14,2.2399999999999998e-13,1.42e-13,1.88e-15,0.79,57510.288819444446
1.07e-21,3.51e-14,3.09e-14,2.58e-13,1.34e-13,3.1e-15,0.8,57510.28984953704
4.15e-14,1.37e-14,1.4599999999999998e-13,3.5299999999999996e-13,1.6299999999999999e-13,1.65e-14,1.06,57510.2908912037
3.42e-14,1.65e-13,4.2499999999999996e-13,5.479999999999999e-13,1.1599999999999999e-13,3.66e-14,1.51,57510.29194444444
1.94e-14,3.99e-14,4.93e-14,3.43e-13,1.3800000000000002e-13,2.79e-14,0.96,57510.29298611111
1.01e-15,3.68e-14,3.31e-14,1.9699999999999997e-13,1.56e-13,1.75e-14,0.78,57510.294016203705
8.66e-21,4.84e-14,3.57e-14,2.48e-13,2.09e-13,2.98e-14,0.91,57510.295069444444
9.33e-15,1.1e-14,8.89e-14,2.1600000000000004e-13,1.59e-13,1.52e-14,0.84,57510.296122685184
2.11e-14,2.64e-14,5.17e-14,3.84e-13,1.04e-13,2.58e-14,0.95,57510.29715277778
1.1699999999999999e-15,3.07e-14,6.26e-15,2.33e-13,1.2e-13,1.33e-14,0.74,57510.29820601852
1.1699999999999999e-15,3.07e-14,1.26e-15,3.71e-13,1.06e-13,2.46e-14,0.74,57510.29820601852
