masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
2.2600000000000002e-23,1.5699999999999999e-21,1.58e-16,1.07e-14,6.59e-15,1.37e-14,0.16,56787.25722222222
8.689999999999999e-22,2.48e-15,1.64e-20,9.79e-16,1.04e-14,1.07e-14,0.14,56787.25828703704
8.36e-22,1.0900000000000001e-21,5.9699999999999994e-21,1.63e-17,1.91e-14,1.16e-14,0.16,56787.2593287037
1.3599999999999998e-22,5.69e-22,3.1699999999999997e-16,2.45e-15,3.66e-15,9.65e-15,0.11,56787.26039351852
1.26e-22,9.11e-16,2.42e-16,3.5e-15,4.66e-15,1.19e-14,0.13,56787.261458333334
3.58e-14,4.99e-15,9.17e-16,5.2200000000000004e-15,6.62e-15,1.17e-14,0.25,56787.26253472222
2.52e-23,1.51e-14,1.23e-15,1.64e-16,1.66e-14,1.78e-14,0.21,56787.26357638889
6.65e-22,1.49e-23,1.66e-20,1.49e-16,3.82e-14,2.24e-14,0.24,56787.26466435185
1.6899999999999998e-21,3.62e-16,3.37e-21,1.18e-15,3.87e-14,1.64e-14,0.23,56787.26571759259
7.62e-23,2.0999999999999997e-21,3.28e-21,1.05e-17,4.67e-14,1.7e-14,0.24,56787.26678240741
1.55e-23,3.8e-22,1.9e-22,3.1e-17,5.53e-14,1.82e-14,0.27,56787.267847222225
1.9399999999999998e-21,5.9e-23,2.12e-18,2.6100000000000002e-15,5.31e-14,1.34e-14,0.26,56787.268912037034
4.9e-23,4.93e-15,1.16e-23,8.33e-16,2.04e-14,1.8e-14,0.2,56787.26996527778
2.37e-22,7.12e-16,2.69e-15,1.04e-15,1.17e-14,1.41e-14,0.16,56787.27210648148
1.4000000000000002e-23,2.14e-23,7.12e-19,3.46e-16,9.540000000000001e-15,1.4e-14,0.14,56787.273148148146
2.89e-23,1.6599999999999999e-16,1.29e-15,3.9600000000000004e-15,6.15e-15,1.67e-14,0.15,56787.274189814816
8.16e-22,2.05e-22,6.3200000000000005e-21,6.93e-17,1.22e-14,1.56e-14,0.15,56787.27559027778
5.72e-22,1.53e-21,7.47e-17,6.920000000000001e-17,1.15e-14,1.41e-14,0.14,56787.276655092595
2.08e-21,1.26e-23,4.5799999999999995e-21,8.2e-17,1.5e-14,1.33e-14,0.15,56787.277719907404
9.18e-24,4.3e-16,1.49e-16,2.3399999999999998e-15,1.28e-14,1.43e-14,0.16,56787.27877314815
1.53e-21,5.32e-23,3.3900000000000004e-16,2.48e-15,7.240000000000001e-15,1.69e-14,0.15,56787.27983796296
1.9099999999999998e-22,6.1e-16,2.66e-17,8.57e-16,6.41e-15,1.73e-14,0.14,56787.28090277778
4.9700000000000007e-23,6.0700000000000005e-22,4.66e-16,3.74e-15,4.03e-15,1.76e-14,0.14,56787.281956018516
1.3e-21,1.53e-22,2.19e-20,1.67e-17,1.17e-14,1.72e-14,0.15,56787.28302083333
3.1599999999999997e-22,7.28e-22,7.449999999999999e-21,5.06e-17,6.7e-15,2.24e-14,0.15,56787.28408564815
2.5900000000000003e-22,2.4399999999999997e-22,4.42e-17,2.56e-15,3.91e-15,1.58e-14,0.13,56787.285150462965
8.33e-23,6.409999999999999e-22,5.13e-20,3.04e-17,6.35e-15,1.57e-14,0.13,56787.286203703705
4.269999999999999e-22,3.97e-22,2.02e-20,4.0600000000000005e-15,8.68e-16,1.97e-14,0.14,56787.28726851852
2.0699999999999997e-21,1.36e-20,3.06e-16,2.7100000000000003e-15,3.71e-15,1.43e-14,0.13,56787.28832175926
1.2099999999999998e-21,1.7099999999999998e-22,3.2200000000000004e-20,2.3199999999999997e-16,8.65e-15,1.46e-14,0.13,56787.289375
5.5e-22,2.7200000000000003e-16,7.54e-18,1.19e-15,5.54e-15,1.33e-14,0.12,56787.29043981482
1.8399999999999998e-23,7.75e-17,7.209999999999999e-22,6.1e-16,6.7e-15,1.06e-14,0.11,56787.29150462963
8.64e-22,7.340000000000001e-23,8.49e-21,6.37e-16,6.940000000000001e-15,1.1e-14,0.12,56787.29255787037
1.2800000000000001e-22,8.91e-18,3.73e-20,4.97e-16,8.3e-15,1.27e-14,0.13,56787.29361111111
1.0899999999999999e-22,1.2e-21,1.6899999999999998e-19,8.35e-16,7.78e-15,1.02e-14,0.12,56787.29467592593
3.36e-15,3.7e-15,4.04e-16,3.1899999999999998e-15,4.62e-15,8.78e-15,0.14,56787.29574074074
4.3700000000000003e-23,3.8600000000000004e-15,1.32e-20,3.2299999999999996e-17,8.62e-15,1.07e-14,0.13,56787.296805555554
3.7600000000000005e-23,5.93e-15,1.85e-16,2.8800000000000003e-15,2.65e-15,1.09e-14,0.13,56787.29787037037
9.78e-23,4.570000000000001e-22,9.039999999999999e-16,5.429999999999999e-16,5.89e-15,1.09e-14,0.12,56787.29997685185
1.1e-21,1.93e-23,8.31e-22,5.07e-17,9.8e-15,1.14e-14,0.13,56787.301030092596
1.81e-24,1.78e-21,6.56e-21,2.81e-17,6.4e-15,1.07e-14,0.11,56787.302094907405
2.73e-22,4.08e-22,2.86e-22,8.989999999999999e-18,5.79e-15,8.92e-15,0.1,56787.3031712963
3.4300000000000003e-22,2.1100000000000002e-22,1.2699999999999999e-23,1.88e-15,5.84e-15,8.71e-15,0.11,56787.30422453704
5.1e-22,1.59e-22,3.63e-21,1.02e-16,7.0900000000000004e-15,8.52e-15,0.11,56787.30527777778
6.52e-22,9.999999999999999e-23,7.36e-20,2.46e-15,2.85e-15,8.870000000000001e-15,0.1,56787.30633101852
6.36e-22,3.03e-24,9.84e-22,1.3699999999999998e-17,1.99e-14,1.5e-14,0.17,56787.30740740741
1.31e-21,1.95e-21,6.550000000000001e-21,1.15e-16,1.08e-14,1.2e-14,0.13,56787.30957175926
6.150000000000001e-22,4.47e-16,2.43e-16,4.29e-15,3.34e-15,1.02e-14,0.12,56787.310625
1.51e-21,6.680000000000001e-22,5.2999999999999996e-20,6.629999999999999e-17,4.51e-15,1.01e-14,0.1,56787.31427083333
