mass,mjd
0.41,56795.581666666665
0.44,56795.58274305556
0.43,56795.583819444444
0.29,56795.586064814815
0.28,56795.587326388886
0.3,56795.58846064815
0.28,56795.5906712963
0.31,56795.591770833336
0.31,56795.59287037037
0.27,56795.59396990741
0.31,56795.59506944445
0.4,56795.59615740741
0.33,56795.597233796296
0.32,56795.59835648148
0.32,56795.59954861111
