dimm,mjd
0.85,56788.24081018518
0.75,56788.24185185185
0.72,56788.24290509259
0.71,56788.24395833333
0.77,56788.250659722224
0.68,56788.25170138889
0.77,56788.25274305556
0.7,56788.25377314815
0.82,56788.25482638889
0.76,56788.255891203706
0.62,56788.25767361111
0.61,56788.25876157408
0.54,56788.25982638889
0.76,56788.260879629626
0.58,56788.26193287037
0.79,56788.26299768518
0.77,56788.264398148145
0.77,56788.26545138889
0.83,56788.2665162037
0.95,56788.26756944445
0.65,56788.26863425926
0.6,56788.2696875
0.62,56788.27075231481
0.66,56788.27181712963
0.55,56788.2728587963
0.65,56788.27391203704
0.6,56788.274976851855
0.65,56788.27601851852
0.56,56788.277083333334
0.65,56788.27814814815
0.71,56788.27920138889
0.67,56788.28026620371
0.66,56788.28238425926
0.6,56788.28344907407
0.52,56788.28451388889
0.73,56788.285578703704
0.58,56788.28664351852
0.75,56788.28770833334
0.7,56788.28878472222
0.76,56788.28983796296
0.7,56788.290914351855
0.76,56788.291979166665
0.62,56788.29306712963
0.57,56788.294120370374
0.48,56788.29518518518
0.52,56788.296273148146
0.53,56788.29733796296
0.5,56788.29840277778
0.52,56788.299467592595
0.45,56788.30049768519
0.5,56788.3015625
0.53,56788.30262731481
0.62,56788.30369212963
0.55,56788.304756944446
0.66,56788.30582175926
0.63,56788.30688657407
0.58,56788.30795138889
0.58,56788.309016203704
0.51,56788.31008101852
0.6,56788.31114583334
0.43,56788.31222222222
0.49,56788.31328703704
0.51,56788.31431712963
0.46,56788.31538194444
0.51,56788.31644675926
0.54,56788.3175
0.52,56788.31857638889
0.66,56788.31964120371
0.55,56788.320706018516
0.65,56788.32177083333
0.66,56788.32283564815
0.61,56788.323900462965
0.59,56788.324953703705
0.6,56788.32603009259
0.5,56788.32709490741
0.48,56788.33045138889
0.43,56788.33150462963
0.49,56788.33255787037
0.39,56788.334699074076
0.54,56788.33576388889
0.63,56788.3368287037
0.54,56788.33789351852
0.44,56788.338958333334
0.61,56788.34002314815
0.57,56788.34108796297
0.53,56788.342152777775
0.53,56788.34321759259
0.53,56788.344293981485
0.45,56788.345347222225
0.54,56788.34642361111
0.53,56788.34748842593
0.39,56788.348541666666
0.46,56788.34960648148
0.47,56788.3506712963
0.5,56788.351747685185
