masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
6e-23,1.39e-22,1.3000000000000001e-20,3.67e-16,2.11e-14,1.65e-14,0.18,56795.26042824074
4.28e-22,1.2500000000000001e-21,1.9e-20,1.99e-14,4.9e-14,1.05e-14,0.28,56795.26149305556
1.04e-23,1.23e-22,2.09e-22,1.8e-14,2.89e-14,1.45e-14,0.24,56795.262557870374
2.67e-16,4.2199999999999995e-16,1.09e-15,7.4e-15,2.69e-15,1.24e-14,0.14,56795.26362268518
7.74e-20,2.49e-15,3.24e-17,1.06e-14,3.36e-15,1.43e-14,0.16,56795.2646875
9.650000000000001e-22,2.03e-23,2.44e-17,1.09e-14,3.6200000000000004e-15,1.27e-14,0.15,56795.265752314815
6.1599999999999994e-21,4.35e-15,3.64e-16,6.4799999999999996e-15,1.67e-14,1.31e-14,0.19,56795.266805555555
1.9600000000000003e-21,4.020000000000001e-15,6.83e-17,6.02e-15,2.11e-14,1.83e-14,0.21,56795.26788194444
1.44e-22,2.0999999999999997e-21,1.8e-17,1.6e-14,7.39e-15,3.04e-14,0.22,56795.26892361111
8.520000000000001e-23,8.57e-16,3.0200000000000003e-20,9.21e-15,1.08e-14,2.5e-14,0.2,56795.27
9.599999999999999e-23,6.89e-16,2.45e-17,6.78e-15,1.71e-14,2.34e-14,0.21,56795.271053240744
5.25e-15,5.029999999999999e-19,3.2400000000000004e-16,9.509999999999999e-15,2.11e-15,2.46e-14,0.19,56795.27211805555
5.6e-15,1.08e-16,8.000000000000001e-21,5.44e-15,2.7e-14,2.83e-14,0.25,56795.2731712963
7.51e-15,7.24e-22,1.87e-16,1.19e-14,8.2e-15,2.54e-14,0.22,56795.27423611111
8.98e-15,2.63e-19,3.56e-17,9.06e-15,2.38e-15,1.98e-14,0.19,56795.275300925925
1.2099999999999999e-23,3.64e-15,1.8899999999999996e-17,2.92e-17,2.2e-14,2.17e-14,0.21,56795.27636574074
1.16e-14,1.48e-22,2.51e-16,4.52e-14,3.54e-14,4.95e-14,0.4,56795.277407407404
2.89e-15,4.6799999999999995e-15,2.4199999999999998e-23,3.39e-15,3.56e-14,2.83e-14,0.27,56795.27954861111
4.66e-14,2.61e-16,2.23e-15,7.87e-15,2.48e-14,2.92e-14,0.34,56795.280625
8.959999999999999e-19,3.91e-15,5.78e-16,2.16e-14,1.07e-14,3.34e-14,0.26,56795.281689814816
2.79e-15,1.63e-14,2.02e-15,4.21e-16,2.47e-14,3.23e-14,0.28,56795.28275462963
3.1e-14,4.2199999999999995e-16,1.7000000000000002e-18,2.28e-14,1.33e-14,3.67e-14,0.33,56795.28383101852
