dimm,mjd
0.54,56787.24118055555
0.65,56787.2422337963
0.55,56787.24429398148
0.66,56787.24534722222
0.63,56787.24638888889
0.57,56787.24741898148
0.49,56787.253657407404
0.54,56787.2547337963
0.68,56787.25578703704
0.45,56787.257569444446
0.43,56787.25863425926
0.43,56787.2596875
0.52,56787.26075231482
0.46,56787.26180555556
0.71,56787.262870370374
0.61,56787.26392361111
0.74,56787.265011574076
0.57,56787.266076388885
0.43,56787.2671412037
0.67,56787.26819444444
0.67,56787.26925925926
0.58,56787.2703125
0.46,56787.27137731481
0.51,56787.27244212963
0.43,56787.2734837963
0.43,56787.27453703704
0.5,56787.2759375
0.45,56787.27700231481
0.42,56787.27806712963
0.49,56787.279131944444
0.41,56787.28019675926
0.41,56787.28125
0.41,56787.282326388886
0.39,56787.283368055556
0.39,56787.28443287037
0.39,56787.28550925926
0.4,56787.28655092593
0.36,56787.287627314814
0.35,56787.28865740741
0.46,56787.289722222224
0.55,56787.29078703704
0.37,56787.29185185185
0.4,56787.292916666665
0.4,56787.293969907405
0.36,56787.29503472222
0.4,56787.29609953704
0.4,56787.29715277778
0.52,56787.29821759259
0.4,56787.299259259256
0.37,56787.30032407407
0.55,56787.30137731481
0.37,56787.302453703705
0.32,56787.30351851852
0.48,56787.304560185185
0.46,56787.305625
0.4,56787.30670138889
0.36,56787.3077662037
0.45,56787.308842592596
0.32,56787.30991898148
0.37,56787.31355324074
0.38,56787.314618055556
0.41,56787.31569444444
0.34,56787.316770833335
0.34,56787.317824074074
0.33,56787.318877314814
0.32,56787.31995370371
0.35,56787.32100694445
0.34,56787.322071759256
0.33,56787.32313657407
0.31,56787.324212962965
0.29,56787.325266203705
0.36,56787.32634259259
0.32,56787.32740740741
0.33,56787.32847222222
0.4,56787.32953703704
0.34,56787.33335648148
0.29,56787.33679398148
0.31,56787.337847222225
0.33,56787.33892361111
0.32,56787.34005787037
0.33,56787.34111111111
0.3,56787.34217592593
0.3,56787.34324074074
0.32,56787.344305555554
0.37,56787.34538194445
0.37,56787.34644675926
0.35,56787.34751157407
0.4,56787.34857638889
0.41,56787.34962962963
0.48,56787.350694444445
0.46,56787.35175925926
0.43,56787.35283564815
0.53,56787.35388888889
0.49,56787.35497685185
0.54,56787.356041666666
0.47,56787.357094907406
0.47,56787.3581712963
0.42,56787.35923611111
0.39,56787.3603125
0.42,56787.36136574074
0.37,56787.36243055556
0.48,56787.36350694444
0.46,56787.36457175926
0.41,56787.365648148145
0.46,56787.36672453704
0.44,56787.367789351854
0.42,56787.36883101852
0.41,56787.36990740741
0.46,56787.37373842593
0.54,56787.37480324074
0.42,56787.375868055555
0.43,56787.37693287037
0.38,56787.37800925926
0.42,56787.3790625
0.46,56787.38010416667
0.43,56787.38116898148
0.47,56787.382210648146
0.45,56787.38328703704
0.38,56787.384351851855
0.43,56787.385416666664
0.41,56787.38648148148
0.36,56787.387557870374
0.48,56787.38863425926
0.39,56787.389699074076
0.39,56787.39076388889
0.41,56787.3918287037
0.5,56787.392905092594
0.74,56787.3950462963
0.6,56787.39611111111
0.53,56787.39717592593
0.49,56787.39824074074
0.7,56787.399305555555
0.52,56787.400358796294
0.5,56787.40143518519
0.53,56787.4025
0.49,56787.40357638889
0.47,56787.404652777775
0.46,56787.40571759259
0.44,56787.406793981485
0.49,56787.40893518519
