dimm,mjd
0.62,56797.24748842593
0.56,56797.24854166667
0.69,56797.24957175926
0.64,56797.250613425924
0.82,56797.25164351852
0.76,56797.25267361111
0.72,56797.253703703704
0.62,56797.25472222222
0.56,56797.25578703704
0.55,56797.25681712963
0.54,56797.257881944446
0.5,56797.25894675926
0.62,56797.26
0.48,56797.26181712963
0.44,56797.26288194444
0.5,56797.26394675926
0.47,56797.26498842592
0.47,56797.26604166667
0.42,56797.26708333333
0.39,56797.26814814815
0.51,56797.269212962965
0.55,56797.27025462963
0.61,56797.271319444444
0.59,56797.27238425926
0.57,56797.273414351854
0.75,56797.27447916667
0.69,56797.275555555556
0.62,56797.27659722222
0.65,56797.27767361111
0.61,56797.27873842593
0.69,56797.27979166667
0.58,56797.280856481484
0.6,56797.28192129629
0.6,56797.28298611111
0.53,56797.284050925926
0.55,56797.285162037035
0.54,56797.28622685185
0.47,56797.28729166667
0.61,56797.288356481484
0.63,56797.28942129629
0.54,56797.29047453704
0.46,56797.2915162037
0.51,56797.29258101852
0.47,56797.29362268518
0.46,56797.2946875
0.43,56797.29576388889
0.4,56797.2968287037
0.38,56797.29788194445
0.4,56797.29895833333
0.4,56797.30002314815
0.45,56797.301087962966
0.48,56797.302152777775
0.46,56797.30321759259
0.51,56797.30658564815
0.53,56797.307662037034
0.58,56797.30875
0.75,56797.30981481481
0.53,56797.31085648148
0.48,56797.31193287037
0.49,56797.31300925926
0.43,56797.31408564815
0.48,56797.31513888889
0.52,56797.31621527778
0.48,56797.31728009259
0.53,56797.318344907406
0.48,56797.3194212963
0.38,56797.32048611111
0.44,56797.321550925924
0.4,56797.322604166664
0.49,56797.32368055556
0.54,56797.32474537037
0.64,56797.32581018518
0.52,56797.326875
0.45,56797.327939814815
0.46,56797.3290162037
0.41,56797.33008101852
0.34,56797.331145833334
0.36,56797.33222222222
0.4,56797.333287037036
0.42,56797.33436342593
0.39,56797.336539351854
0.37,56797.33761574074
0.33,56797.33868055556
0.39,56797.33974537037
0.48,56797.34082175926
0.51,56797.341875
0.6,56797.34295138889
0.52,56797.34402777778
0.62,56797.34510416666
0.48,56797.34616898148
0.47,56797.34724537037
0.36,56797.34832175926
0.38,56797.349386574075
0.36,56797.35046296296
0.34,56797.351539351854
0.42,56797.35261574074
0.45,56797.353680555556
0.61,56797.35474537037
0.51,56797.355833333335
0.49,56797.35689814815
0.43,56797.357986111114
0.43,56797.35902777778
0.4,56797.36010416667
0.46,56797.36116898148
0.36,56797.36225694444
0.41,56797.36332175926
0.47,56797.364386574074
0.49,56797.36546296296
0.42,56797.36653935185
0.44,56797.36760416667
0.48,56797.368680555555
0.45,56797.36975694444
0.42,56797.37082175926
0.48,56797.37190972222
0.46,56797.37298611111
0.46,56797.37405092592
0.5,56797.375127314815
0.58,56797.3762037037
0.46,56797.377280092594
0.53,56797.37835648148
0.57,56797.37943287037
0.51,56797.380520833336
0.51,56797.3815625
0.59,56797.38263888889
0.47,56797.383726851855
0.47,56797.38585648148
0.43,56797.38693287037
0.54,56797.38800925926
0.54,56797.3891087963
0.51,56797.390185185184
0.47,56797.39125
0.4,56797.39232638889
0.54,56797.39341435185
0.54,56797.39449074074
0.55,56797.39556712963
0.5,56797.39664351852
0.46,56797.39771990741
0.43,56797.39878472222
0.43,56797.39986111111
0.41,56797.4009375
0.45,56797.40201388889
0.68,56797.40309027778
0.63,56797.40416666667
0.52,56797.40521990741
0.57,56797.4062962963
0.51,56797.40738425926
0.47,56797.40846064815
0.44,56797.409537037034
0.47,56797.41061342593
0.52,56797.41170138889
0.6,56797.412777777776
0.52,56797.41384259259
0.68,56797.41494212963
0.55,56797.41601851852
0.58,56797.41710648148
0.64,56797.41818287037
0.58,56797.41925925926
0.53,56797.420335648145
0.56,56797.42141203704
0.58,56797.4225
0.52,56797.42357638889
0.67,56797.42466435185
0.74,56797.425729166665
0.66,56797.426886574074
0.83,56797.42796296296
0.73,56797.42905092592
0.7,56797.430127314816
0.87,56797.4312037037
0.77,56797.432291666664
0.82,56797.433333333334
0.73,56797.43445601852
0.74,56797.4366087963
0.71,56797.43769675926
0.75,56797.44094907407
0.78,56797.442037037035
0.64,56797.443125
0.75,56797.44421296296
0.71,56797.44527777778
0.77,56797.44636574074
0.71,56797.44744212963
0.74,56797.448530092595
0.72,56797.44960648148
0.66,56797.45104166667
0.68,56797.45210648148
0.72,56797.45322916667
0.62,56797.454305555555
0.62,56797.455405092594
0.62,56797.45648148148
0.64,56797.45755787037
0.67,56797.4597337963
0.52,56797.46082175926
0.66,56797.46188657408
0.61,56797.46297453704
0.74,56797.464050925926
0.71,56797.46512731481
0.67,56797.466215277775
0.6,56797.46730324074
0.63,56797.46839120371
0.57,56797.46946759259
0.56,56797.470625
0.59,56797.471712962964
0.6,56797.47278935185
0.64,56797.47388888889
0.57,56797.474965277775
0.66,56797.47605324074
0.68,56797.47712962963
0.58,56797.478217592594
0.62,56797.47929398148
0.61,56797.48038194444
0.58,56797.481458333335
0.61,56797.48255787037
0.59,56797.48364583333
0.62,56797.48473379629
0.66,56797.485810185186
0.63,56797.48689814815
0.58,56797.48798611111
0.65,56797.48909722222
0.58,56797.49018518518
0.44,56797.49128472222
0.4,56797.49236111111
0.42,56797.49346064815
0.42,56797.49451388889
0.42,56797.49560185185
0.52,56797.49667824074
0.5,56797.497766203705
0.48,56797.49885416667
0.44,56797.49994212963
0.43,56797.50103009259
0.45,56797.502118055556
0.43,56797.503229166665
0.53,56797.504328703704
0.43,56797.50540509259
0.46,56797.50648148148
0.42,56797.507569444446
0.41,56797.50866898148
0.45,56797.50975694445
0.54,56797.51085648148
0.5,56797.51195601852
0.56,56797.51304398148
0.52,56797.51412037037
0.47,56797.515231481484
0.52,56797.51631944445
0.5,56797.51740740741
0.53,56797.51850694444
0.5,56797.519583333335
0.53,56797.520682870374
0.54,56797.52177083334
0.55,56797.5228587963
0.57,56797.52395833333
0.58,56797.52505787037
0.61,56797.52613425926
0.54,56797.527233796296
0.58,56797.52832175926
0.65,56797.529398148145
0.57,56797.530497685184
0.55,56797.53160879629
0.53,56797.53267361111
0.54,56797.53377314815
0.55,56797.53486111111
0.51,56797.53596064815
0.48,56797.53704861111
0.62,56797.538148148145
0.52,56797.53923611111
0.5,56797.54032407407
0.54,56797.54142361111
0.5,56797.54251157407
0.51,56797.543599537035
0.42,56797.544699074075
0.47,56797.545798611114
0.46,56797.54688657408
0.47,56797.54798611111
0.53,56797.54907407407
0.55,56797.55018518519
0.53,56797.55127314815
0.43,56797.55237268518
0.55,56797.55615740741
0.54,56797.557222222225
0.55,56797.558333333334
0.5,56797.559432870374
0.5,56797.560520833336
0.49,56797.561631944445
0.52,56797.56271990741
0.57,56797.56380787037
0.6,56797.56490740741
0.61,56797.56600694444
0.62,56797.56711805556
0.64,56797.56821759259
0.67,56797.56931712963
0.55,56797.57041666667
0.56,56797.5715162037
0.64,56797.57261574074
0.59,56797.57371527778
0.52,56797.57481481481
0.53,56797.575902777775
0.58,56797.577002314814
0.58,56797.578101851854
0.58,56797.579201388886
0.63,56797.5803125
0.74,56797.58252314815
0.6,56797.584710648145
0.59,56797.58731481482
0.55,56797.58868055556
0.61,56797.59008101852
0.63,56797.59128472222
0.67,56797.59237268518
0.65,56797.593460648146
0.59,56797.594560185185
0.58,56797.59564814815
0.59,56797.59675925926
0.49,56797.597858796296
0.49,56797.598969907405
0.54,56797.600069444445
0.58,56797.60166666667
0.63,56797.6027662037
0.69,56797.60383101852
0.75,56797.60490740741
0.9,56797.60599537037
0.76,56797.607094907406
0.72,56797.6081712963
0.7,56797.60927083333
0.68,56797.61035879629
0.83,56797.61146990741
0.73,56797.612546296295
0.75,56797.613657407404
0.7,56797.61476851852
1.0,56797.61585648148
0.75,56797.61696759259
0.65,56797.61806712963
0.66,56797.61917824074
0.72,56797.62024305556
