masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
9.36e-22,1.33e-17,2.83e-14,1.33e-14,8.91e-16,2.23e-14,0.25,56797.261469907404
3.06e-22,4.6e-15,1.17e-14,1.11e-14,1.78e-15,1.72e-14,0.2,56797.26253472222
3.75e-23,6.43e-15,4.27e-14,1.58e-14,3.96e-16,1.71e-14,0.29,56797.26358796296
1.32e-23,1e-14,3.44e-14,1.14e-14,1.7600000000000002e-15,2.16e-14,0.28,56797.264652777776
7.82e-23,3.65e-15,1.35e-14,1.17e-14,2.1399999999999997e-15,2.09e-14,0.22,56797.265694444446
8.709999999999999e-23,6.570000000000001e-15,1.2e-14,9.740000000000001e-15,1.37e-15,1.95e-14,0.21,56797.266747685186
2.08e-23,8.52e-17,1.8e-14,1.07e-14,1.6100000000000001e-15,2.35e-14,0.22,56797.267800925925
7.84e-22,3.6200000000000004e-15,6.1e-14,1.39e-14,3.18e-18,2.66e-14,0.33,56797.26886574074
5.19e-22,1.75e-16,4.5e-14,1.61e-14,8.7e-15,2.49e-14,0.31,56797.26991898148
9.290000000000001e-22,9.56e-22,3.74e-14,3.28e-14,3.74e-15,2.97e-14,0.33,56797.27097222222
1.0300000000000001e-22,6.6200000000000005e-22,4.85e-14,3.09e-14,2.8800000000000003e-15,2.97e-14,0.34,56797.27202546296
1.26e-21,1.43e-14,5.52e-14,1.26e-14,2.3899999999999998e-15,2.65e-14,0.34,56797.27307870371
1.6700000000000001e-22,3.58e-16,6.99e-14,1.14e-14,1.13e-14,2.43e-14,0.35,56797.27413194445
1.56e-21,2.02e-21,3.43e-14,2.65e-14,2.4e-15,3.21e-14,0.31,56797.275185185186
3.42e-23,5.71e-22,5.38e-14,3.52e-14,4.15e-15,4.75e-14,0.39,56797.27626157407
3.53e-22,1.22e-14,4.88e-14,2.53e-14,3e-14,5.38e-14,0.44,56797.27731481481
1.9600000000000003e-21,1.2099999999999998e-21,3.84e-14,5.03e-14,7.47e-15,5.75e-14,0.41,56797.27837962963
1.48e-23,1.55e-14,7.58e-14,2.59e-14,7.1e-14,8.25e-14,0.58,56797.279444444444
6.0700000000000005e-22,8.05e-17,6.84e-14,1.41e-14,7.36e-14,7.37e-14,0.53,56797.28050925926
2.2600000000000002e-23,5.96e-15,9.94e-14,1.5e-14,4.41e-14,6.1e-14,0.52,56797.2815625
3.8e-22,7.78e-15,7.76e-14,1.77e-14,3.25e-14,6.29e-14,0.48,56797.282638888886
2.6100000000000002e-15,4.8e-15,3.26e-14,3.28e-14,1.02e-14,6.14e-14,0.4,56797.28369212963
1.4800000000000002e-21,6.4799999999999996e-15,2.02e-14,2.8e-14,1.41e-14,5.37e-14,0.36,56797.28481481481
1.8300000000000002e-22,1.51e-21,1.43e-14,2.02e-14,2.84e-15,3.49e-14,0.26,56797.28586805556
1.3300000000000001e-21,6.75e-15,1.33e-14,1.53e-14,4.53e-15,3.5e-14,0.27,56797.28802083333
1.1e-21,1.3e-14,3.1e-14,1.07e-14,3.2700000000000003e-15,2.3e-14,0.28,56797.28907407408
1.8499999999999997e-21,7.45e-15,3.21e-14,9.420000000000001e-15,3.5299999999999998e-15,2.55e-14,0.28,56797.290138888886
1.75e-23,4.2400000000000004e-16,3.4e-14,1.45e-14,1.01e-15,2.73e-14,0.27,56797.291180555556
1.2699999999999999e-23,2.1800000000000002e-16,5.24e-14,1.16e-14,1.56e-22,2.81e-14,0.31,56797.292233796295
2.3699999999999998e-23,1.31e-15,4.11e-14,1.39e-14,1.93e-16,2.93e-14,0.29,56797.293287037035
