dimm,mjd
0.59,56795.24690972222
0.65,56795.24793981481
1.09,56795.24899305555
0.99,56795.25109953704
1.21,56795.25215277778
1.07,56795.253229166665
1.16,56795.25425925926
0.99,56795.25528935185
0.89,56795.25633101852
0.87,56795.25739583333
0.85,56795.25844907408
1.08,56795.260787037034
0.74,56795.26185185185
0.98,56795.26290509259
0.84,56795.263969907406
1.03,56795.26503472222
0.83,56795.26609953704
0.88,56795.267164351855
0.79,56795.268217592595
0.76,56795.269282407404
0.75,56795.27034722222
0.91,56795.27141203704
1.15,56795.272465277776
0.94,56795.27353009259
0.82,56795.27459490741
1.09,56795.275659722225
0.94,56795.27670138889
1.2,56795.277766203704
1.06,56795.27883101852
0.79,56795.27989583334
1.12,56795.28097222222
0.79,56795.28203703704
0.85,56795.283113425925
0.98,56795.28417824074
0.82,56795.28524305556
1.01,56795.28631944444
0.74,56795.28738425926
0.65,56795.28952546296
0.68,56795.29059027778
0.78,56795.29200231482
0.72,56795.293078703704
0.62,56795.294120370374
0.78,56795.29517361111
0.69,56795.296261574076
0.66,56795.29730324074
0.6,56795.298368055555
0.64,56795.29943287037
0.71,56795.30049768519
0.63,56795.30155092593
0.52,56795.302615740744
0.61,56795.30368055555
0.59,56795.30474537037
0.57,56795.305810185186
0.61,56795.306875
0.47,56795.30793981482
0.59,56795.311215277776
0.54,56795.31228009259
0.53,56795.31335648148
0.52,56795.31443287037
0.48,56795.315474537034
0.55,56795.31653935185
0.66,56795.31760416667
0.53,56795.31866898148
0.47,56795.3197337963
0.49,56795.320810185185
0.49,56795.321875
0.44,56795.32293981482
0.55,56795.32400462963
0.53,56795.32506944444
0.47,56795.326145833336
0.51,56795.327210648145
0.45,56795.32827546296
0.45,56795.3293287037
0.5,56795.33039351852
0.45,56795.331458333334
0.49,56795.3325462963
0.52,56795.33358796296
0.47,56795.334652777776
0.47,56795.33574074074
0.51,56795.336805555555
0.56,56795.33788194445
0.49,56795.33894675926
0.84,56795.34
0.56,56795.34107638889
0.53,56795.342141203706
0.6,56795.343206018515
0.49,56795.344293981485
0.45,56795.345358796294
0.54,56795.34642361111
0.54,56795.3475
0.48,56795.34856481481
0.54,56795.349641203706
0.6,56795.35070601852
0.44,56795.35178240741
0.54,56795.352858796294
0.47,56795.35392361111
0.43,56795.355
0.45,56795.356087962966
0.47,56795.357152777775
0.46,56795.35822916667
0.49,56795.359293981484
0.42,56795.36035879629
0.46,56795.36143518519
0.56,56795.36251157407
0.5,56795.363587962966
0.47,56795.364641203705
0.52,56795.36570601852
0.46,56795.36678240741
0.53,56795.36785879629
0.42,56795.368935185186
0.45,56795.36997685185
0.43,56795.37105324074
0.42,56795.37211805556
0.39,56795.37321759259
0.48,56795.37428240741
0.51,56795.37535879629
0.51,56795.37640046296
0.5,56795.37751157407
0.53,56795.37857638889
0.48,56795.37965277778
0.52,56795.38071759259
0.44,56795.38179398148
0.43,56795.3828587963
0.47,56795.383935185186
0.48,56795.38497685185
0.43,56795.38606481482
0.63,56795.387141203704
0.46,56795.38820601852
0.49,56795.38927083334
0.45,56795.3940625
0.51,56795.39512731481
0.54,56795.396215277775
0.42,56795.39728009259
0.5,56795.39834490741
0.46,56795.399409722224
0.47,56795.40046296296
0.4,56795.40153935185
0.42,56795.40261574074
0.42,56795.40368055556
0.43,56795.404756944445
0.46,56795.40583333333
0.38,56795.406909722224
0.44,56795.40798611111
0.43,56795.4090625
0.46,56795.410150462965
0.46,56795.411215277774
0.39,56795.41229166667
0.42,56795.41336805555
0.39,56795.41444444445
0.42,56795.41552083333
0.36,56795.41658564815
0.39,56795.41767361111
0.39,56795.41875
0.42,56795.41982638889
0.42,56795.42086805555
0.37,56795.42193287037
0.37,56795.42300925926
0.42,56795.4240625
0.46,56795.42513888889
0.43,56795.42622685185
0.42,56795.42732638889
0.43,56795.428402777776
0.49,56795.42949074074
0.51,56795.430555555555
0.52,56795.43164351852
0.47,56795.43271990741
0.53,56795.433796296296
0.47,56795.43488425926
0.46,56795.43597222222
0.38,56795.43703703704
0.55,56795.438113425924
0.5,56795.43918981482
0.45,56795.44027777778
0.45,56795.441342592596
0.43,56795.44241898148
0.43,56795.443506944444
0.58,56795.44679398148
0.48,56795.44788194444
0.46,56795.448958333334
0.5,56795.45003472222
0.5,56795.451145833336
0.51,56795.45222222222
0.45,56795.45329861111
0.47,56795.45439814815
0.53,56795.45548611111
0.43,56795.45657407407
0.47,56795.45761574074
0.44,56795.458703703705
0.41,56795.45978009259
0.45,56795.460868055554
0.43,56795.46194444445
0.44,56795.46302083333
0.47,56795.46409722222
0.41,56795.46518518519
0.51,56795.466261574074
0.46,56795.46734953704
0.63,56795.46840277778
0.79,56795.46947916667
0.71,56795.47056712963
0.59,56795.47164351852
0.63,56795.472719907404
0.53,56795.47383101852
0.6,56795.47491898148
0.83,56795.476006944446
0.68,56795.477060185185
0.54,56795.48068287037
0.62,56795.48174768518
0.7,56795.48284722222
0.57,56795.483923611115
0.61,56795.48501157408
0.45,56795.48608796296
0.51,56795.48716435185
0.51,56795.48825231481
0.55,56795.48930555556
0.6,56795.49039351852
0.5,56795.49146990741
0.6,56795.49253472222
0.62,56795.493622685186
0.63,56795.49471064815
0.54,56795.49579861111
0.56,56795.49686342593
0.55,56795.49793981481
0.54,56795.499027777776
0.57,56795.5012037037
0.75,56795.502280092594
0.72,56795.503333333334
0.69,56795.50439814815
0.83,56795.50548611111
0.81,56795.5065625
0.81,56795.50765046296
0.79,56795.50875
0.72,56795.50983796296
0.62,56795.510925925926
0.59,56795.51201388889
0.67,56795.513090277775
0.63,56795.51417824074
0.85,56795.51525462963
0.69,56795.51635416667
0.76,56795.51744212963
0.67,56795.51850694444
0.65,56795.519583333335
0.71,56795.520682870374
0.81,56795.52177083334
0.71,56795.5228587963
0.76,56795.52394675926
0.72,56795.525
0.51,56795.526087962964
0.6,56795.52717592593
0.63,56795.52826388889
0.54,56795.52935185185
0.5,56795.530439814815
0.54,56795.53150462963
0.51,56795.53258101852
0.51,56795.533680555556
0.42,56795.535844907405
0.35,56795.5369212963
0.38,56795.537997685184
0.41,56795.539085648146
0.48,56795.54017361111
0.39,56795.54126157407
0.41,56795.542349537034
0.4,56795.5434375
0.47,56795.54452546296
0.41,56795.545625
0.42,56795.54670138889
0.5,56795.5477662037
0.41,56795.548854166664
0.55,56795.549942129626
0.58,56795.55100694444
0.61,56795.552094907405
0.56,56795.55318287037
0.66,56795.55427083333
0.83,56795.55537037037
0.85,56795.55646990741
0.78,56795.55755787037
0.57,56795.5612962963
0.77,56795.56238425926
0.69,56795.563472222224
0.66,56795.56456018519
0.69,56795.56564814815
0.66,56795.56674768519
0.83,56795.56784722222
0.81,56795.56890046296
0.95,56795.57
0.87,56795.57108796296
0.92,56795.572175925925
1.03,56795.573275462964
0.79,56795.57436342593
0.8,56795.57546296297
0.82,56795.57655092593
1.04,56795.57765046296
0.71,56795.57875
0.79,56795.57982638889
0.74,56795.58091435185
0.78,56795.58237268519
1.2,56795.583449074074
0.97,56795.58453703704
0.67,56795.585706018515
0.56,56795.58695601852
0.52,56795.5880787037
0.54,56795.5903125
0.52,56795.59140046296
0.52,56795.5925
0.49,56795.59357638889
0.55,56795.594675925924
0.62,56795.59577546296
0.5,56795.596863425926
0.48,56795.597974537035
0.52,56795.59912037037
0.68,56795.6003125
0.71,56795.60170138889
0.72,56795.602789351855
0.86,56795.603946759256
0.77,56795.605046296296
0.8,56795.60611111111
0.76,56795.60717592593
0.72,56795.60827546296
0.52,56795.60936342592
0.49,56795.61042824074
0.42,56795.611550925925
0.45,56795.61298611111
0.6,56795.61408564815
0.52,56795.61515046296
0.62,56795.61622685185
0.66,56795.617314814815
0.72,56795.618425925924
0.72,56795.61949074074
0.63,56795.62059027778
0.63,56795.621666666666
