masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
2.73e-14,4.5799999999999995e-21,6.05e-16,5.26e-14,8.81e-16,2.09e-14,0.32,56409.25300925926
4.82e-14,2.2899999999999997e-15,7.68e-16,1.72e-14,1.93e-14,1.31e-14,0.32,56409.25405092593
5.72e-14,5.059999999999999e-16,4.929999999999999e-16,1.15e-14,3.02e-14,1.22e-14,0.34,56409.255208333336
3.73e-16,1.68e-14,4.81e-19,8.34e-15,3.26e-14,1.37e-14,0.26,56409.25625
7.900000000000001e-22,1.49e-14,2.69e-22,6.43e-15,4.52e-14,1.4e-14,0.28,56409.25728009259
2.11e-14,5.1e-15,9.07e-18,3.23e-14,2.35e-15,2.93e-14,0.3,56409.25834490741
9.14e-14,8.6e-16,1.47e-21,1.74e-14,9.629999999999999e-15,2.07e-14,0.39,56409.25939814815
2.35e-14,2.9100000000000003e-20,1.07e-16,3.5e-14,2.69e-15,2.57e-14,0.29,56409.260416666664
4.21e-14,8.33e-22,1.0900000000000001e-21,9.17e-15,1.96e-14,2.05e-14,0.3,56409.261469907404
1.1599999999999998e-22,1.3e-23,1.83e-20,2.06e-15,4.06e-14,2.79e-14,0.26,56409.262511574074
9.549999999999999e-23,6.290000000000001e-23,2.35e-20,1.6200000000000002e-16,4.65e-14,3.53e-14,0.28,56409.26354166667
7.76e-23,9.119999999999999e-24,2.42e-19,1.26e-15,4.34e-14,2.49e-14,0.25,56409.26464120371
9.3e-15,3.9700000000000003e-23,2.07e-18,3.61e-14,5.37e-15,3.75e-14,0.29,56409.265706018516
7.260000000000001e-24,1.92e-21,9.6e-20,7.61e-15,5.43e-14,1.42e-14,0.27,56409.26673611111
1.1100000000000001e-21,6.03e-22,1.34e-21,1.19e-14,4.19e-14,1.31e-14,0.25,56409.26777777778
1.98e-14,3.33e-23,3.19e-20,1.8e-14,6.47e-14,1.18e-14,0.34,56409.26880787037
3.71e-22,1.26e-23,7.26e-21,4.06e-14,9.35e-14,1.09e-14,0.39,56409.26986111111
3.08e-14,9.54e-22,1.4199999999999997e-19,4.99e-14,4.05e-14,1.95e-14,0.39,56409.26986111111
5.88e-14,2.39e-18,2.05e-15,2.92e-14,4.85e-14,1.5e-14,0.41,56409.27193287037
1.58e-23,1.04e-22,1.51e-21,2.42e-14,7.05e-14,9.09e-15,0.32,56409.27297453704
1.52e-21,3.6299999999999993e-23,9.070000000000001e-21,3.76e-14,7.6e-14,1.01e-14,0.36,56409.2740162037
4.47e-23,1.6999999999999999e-19,8.48e-20,3.25e-14,7.5e-14,9.52e-15,0.35,56409.27609953703
6.81e-22,3.55e-23,5.9599999999999995e-21,4.09e-14,5.72e-14,9.15e-15,0.33,56409.27726851852
1.9000000000000003e-21,1.29e-21,2.9100000000000002e-21,3.02e-14,5.7e-14,2.07e-15,0.29,56409.27967592593
9.769999999999999e-24,4.41e-22,2.52e-20,1.98e-14,3.85e-14,6.61e-15,0.24,56409.28071759259
7.13e-24,8.380000000000001e-16,5.610000000000001e-21,9.37e-15,3.96e-14,1.12e-14,0.23,56409.281747685185
0.23,,,,,,,56409.281747685185
3.71e-22,5.0500000000000005e-23,1.7099999999999998e-22,2.51e-13,1.09e-12,7.41e-13,1.98,56409.28952546296
1.3e-22,2.87e-22,8.240000000000001e-23,1.22e-15,1.19e-12,6.6e-13,1.85,56409.29056712963
3.6600000000000003e-22,2.3499999999999998e-21,2.5800000000000002e-23,8.78e-23,8.390000000000001e-13,8.58e-13,1.75,56409.29199074074
1.0499999999999999e-21,1.0000000000000001e-21,1.37e-22,1.57e-22,1e-12,7.09e-13,1.76,56409.293032407404
5.61e-23,8.93e-25,1.49e-22,1.1400000000000001e-21,7.36e-13,6.18e-13,1.53,56409.2940625
4.8399999999999995e-23,6.74e-23,1.13e-22,2.59e-14,9.1e-13,5.829999999999999e-13,1.64,56409.295115740744
2.86e-22,8.1e-22,8.58e-22,5.26e-14,1.26e-12,6.609999999999999e-13,1.92,56409.29615740741
1.78e-21,1.5400000000000001e-22,1.7e-21,2.47e-17,1.08e-12,6.32e-13,1.76,56409.29719907408
5.06e-22,2.74e-22,1.7899999999999997e-21,3.0799999999999995e-13,1.03e-12,6.36e-13,1.92,56409.29824074074
4.85e-22,1.9199999999999997e-22,2.83e-22,2.37e-13,1.07e-12,6.6e-13,1.92,56409.29935185185
1.3400000000000002e-22,4.5200000000000004e-23,2.21e-22,7.35e-13,9.050000000000001e-13,6.77e-13,2.11,56409.30043981481
5.83e-18,2.94e-13,5.92e-24,8.16e-22,8.04e-13,8.8e-13,1.92,56409.301469907405
2.0600000000000001e-22,3.6e-24,1.47e-21,5.13e-16,2.59e-14,1.25e-14,0.18,56409.36798611111
2.1100000000000002e-22,1.0699999999999998e-15,2.1299999999999999e-16,9.33e-15,1.56e-14,1.58e-14,0.19,56409.36908564815
2.77e-22,9.24e-23,9.74e-22,4.11e-15,2.8e-14,1.31e-14,0.2,56409.37006944444
1.9e-22,3.25e-23,5.8200000000000005e-21,5.83e-15,3.42e-14,1.11e-14,0.21,56409.37112268519
1.53e-21,2.43e-17,2.8600000000000005e-21,1.65e-15,2.03e-14,1.18e-14,0.17,56409.37217592593
1.19e-21,7.259999999999999e-23,4.46e-20,8.68e-16,2.14e-14,9.8e-15,0.16,56409.37322916667
1.2200000000000001e-21,1.2200000000000001e-21,1.06e-20,1.01e-14,2.39e-14,9.75e-15,0.2,56409.37427083333
8.12e-22,4.55e-23,4.24e-20,6.87e-15,1.57e-14,7.7e-15,0.16,56409.37636574074
7.46e-22,1.4599999999999999e-21,8.240000000000001e-21,1.85e-15,2.34e-14,1.1e-14,0.17,56409.37740740741
5.56e-24,3.02e-24,4.72e-21,1.1699999999999999e-15,2.63e-14,9.84e-15,0.18,56409.37847222222
3.03e-23,1.3e-23,2.27e-22,3.1899999999999998e-15,3.46e-14,1.01e-14,0.21,56409.379525462966
5.42e-24,2.15e-21,2.77e-20,3.0899999999999997e-15,3.39e-14,9.24e-15,0.2,56409.38064814815
7.79e-22,1.59e-21,2.46e-20,1.47e-14,3.28e-14,9.420000000000001e-15,0.23,56409.381747685184
6.53e-23,5.88e-22,4.98e-21,1.42e-14,3.94e-14,6.29e-15,0.24,56409.38280092592
3.17e-23,9.96e-22,4.1500000000000003e-22,2.26e-15,4.03e-14,6.59e-15,0.21,56409.383877314816
1.23e-22,1.62e-21,7.15e-21,4.29e-15,2.38e-14,9.84e-15,0.18,56409.385983796295
3.3e-22,1.2e-21,6.850000000000002e-21,3.06e-15,2.28e-14,9.67e-15,0.17,56409.387025462966
8.02e-23,1.4999999999999998e-20,5.89e-20,6.0799999999999994e-15,2.56e-14,9.740000000000001e-15,0.19,56409.388078703705
8.009999999999999e-23,1.91e-21,7.509999999999998e-21,6.01e-16,1.66e-14,8.31e-15,0.14,56409.38912037037
2.16e-21,9.770000000000001e-23,7.09e-21,1.18e-14,2.16e-14,9.18e-15,0.19,56409.390173611115
5.859999999999999e-22,4.840000000000001e-22,2.73e-23,2.81e-16,2.84e-14,1.42e-14,0.19,56409.391226851854
7.720000000000001e-22,2.17e-21,6.999999999999999e-21,3.66e-15,2.92e-14,1.13e-14,0.2,56409.39230324074
1.6899999999999998e-21,1.9300000000000003e-21,9.9e-23,1.1199999999999999e-15,2.9e-14,6.25e-15,0.17,56409.39436342593
1.85e-23,9.999999999999999e-23,1.65e-20,9.85e-15,3.94e-14,1.3e-14,0.24,56409.396469907406
2.52e-23,3.01e-22,2.3199999999999998e-21,5.78e-15,4.83e-14,1.06e-14,0.25,56409.397523148145
1.15e-21,1.9e-23,5.77e-21,2.76e-16,4.74e-14,1.83e-14,0.25,56409.39857638889
7.28e-23,1.26e-21,1.85e-20,4.36e-15,3.44e-14,1.24e-14,0.21,56409.40064814815
3.2799999999999998e-22,2.15e-21,1.4899999999999999e-21,7.2e-15,5.21e-14,6.85e-15,0.25,56409.40178240741
4.6799999999999994e-23,4.28e-22,2.63e-20,1.83e-14,6.55e-14,6.490000000000001e-15,0.3,56409.40275462963
2.52e-22,8.150000000000002e-24,2.61e-20,2.21e-14,6.34e-14,6.9299999999999994e-15,0.31,56409.40380787037
4.63e-22,1.4800000000000002e-21,8.880000000000001e-21,3.72e-14,7e-14,8.69e-15,0.35,56409.404861111114
2.02e-21,1.4499999999999998e-23,6.97e-21,8.9e-15,6.27e-14,2.56e-15,0.27,56409.40591435185
1.52e-21,1.08e-21,3.3899999999999994e-21,1.77e-14,5.8e-14,7.0900000000000004e-15,0.29,56409.40696759259
1.4100000000000001e-22,2.0600000000000001e-22,1.3700000000000003e-20,2.65e-15,4.61e-14,1.29e-14,0.24,56409.408009259256
9.81e-23,4.2299999999999997e-23,1.6899999999999998e-21,3.8500000000000003e-17,2.57e-14,1.09e-14,0.18,56409.4090625
2.2e-22,2.36e-23,3.29e-19,4.480000000000001e-16,1.74e-14,1.03e-14,0.15,56409.41011574074
4.31e-22,2.9e-22,2.16e-20,3.92e-16,1.73e-14,9.8e-15,0.15,56409.41119212963
1.73e-21,1.8899999999999997e-23,2.06e-20,2.1099999999999998e-16,1.58e-14,1.12e-14,0.15,56409.4122337963
1.0199999999999999e-21,6.449999999999999e-30,3.4e-21,1.91e-16,1.22e-14,1.18e-14,0.14,56409.41579861111
2.17e-21,6.09e-22,1.2200000000000001e-21,2.27e-16,1.74e-14,1.25e-14,0.16,56409.417175925926
1.04e-21,3.99e-22,8.210000000000002e-24,2.82e-16,2.13e-14,1.39e-14,0.17,56409.41824074074
4.560000000000001e-22,7.64e-16,6.96e-17,5.05e-15,1.31e-14,1.09e-14,0.16,56409.41929398148
2.84e-22,2.8499999999999995e-17,8.499999999999999e-20,5.06e-15,1.32e-14,1.26e-14,0.16,56409.42040509259
3.03e-22,1.47e-15,6.620000000000001e-20,1.6199999999999999e-15,1.37e-14,1.17e-14,0.15,56409.42140046296
1.4000000000000002e-21,1.0400000000000001e-19,2.27e-19,1.4299999999999998e-16,1.54e-14,1.28e-14,0.15,56409.42244212963
6.7e-22,4.1100000000000003e-23,1.17e-16,6.11e-15,7.429999999999999e-16,1.3e-14,0.12,56409.42349537037
4.58e-22,2.7199999999999996e-22,3.84e-20,4.25e-15,4.3099999999999995e-16,1.37e-14,0.12,56409.42454861111
9.079999999999999e-23,1.8e-21,6.09e-22,5.19e-17,9.740000000000001e-15,1.15e-14,0.13,56409.42559027778
1.26e-22,1.73e-21,8.79e-22,1.4299999999999998e-16,1.51e-14,9.09e-15,0.14,56409.42664351852
2.28e-23,9.999999999999999e-23,4.8e-21,2.82e-15,2.21e-14,1.24e-14,0.18,56409.428078703706
2.96e-23,1.07e-21,2.96e-23,3.54e-16,1.99e-14,1.33e-14,0.17,56409.42912037037
2.66e-23,4.789999999999999e-22,3.9399999999999996e-21,1.44e-16,3.51e-14,1.3e-14,0.21,56409.43020833333
4.0399999999999994e-23,1.42e-22,1.44e-20,1.05e-15,5.7e-14,1.73e-14,0.27,56409.43125
1.2099999999999998e-21,4.93e-22,1.37e-18,1.16e-14,6.79e-14,1.48e-14,0.31,56409.43230324074
1.5300000000000001e-23,2.07e-22,1.17e-21,1.25e-14,9.57e-14,1.68e-14,0.37,56409.43335648148
6.37e-22,5.629999999999999e-21,8.35e-21,8.490000000000001e-17,1.01e-13,9.8e-15,0.34,56409.43440972222
3.5099999999999997e-22,1.35e-21,4.879999999999999e-22,3.18e-15,8.14e-14,1.07e-14,0.31,56409.43546296296
4.96e-22,6.57e-24,7.36e-21,2.35e-15,5.84e-14,1.44e-14,0.27,56409.43769675926
9.390000000000001e-23,1.4100000000000001e-22,2.85e-20,1.9800000000000002e-15,4.81e-14,1.45e-14,0.25,56409.43877314815
1.62e-21,3.4199999999999997e-22,6.3300000000000004e-21,8.17e-15,3.18e-14,1.17e-14,0.22,56409.439837962964
1.5699999999999999e-21,1.62e-22,3.39e-19,6.900000000000001e-16,1.89e-14,9.11e-15,0.15,56409.4408912037
8.58e-23,4.2200000000000005e-22,8.39e-22,4.1399999999999997e-16,1.67e-14,9.820000000000001e-15,0.15,56409.44194444444
1.35e-23,4.81e-22,1.85e-20,1.35e-16,2.11e-14,9.58e-15,0.16,56409.44300925926
