dimm,mjd
0.56,56408.23578703704
0.56,56408.23681712963
0.49,56408.23784722222
0.56,56408.23888888889
0.57,56408.23991898148
0.49,56408.240960648145
0.55,56408.24199074074
0.58,56408.24302083333
0.56,56408.24408564815
0.68,56408.24511574074
0.61,56408.247199074074
0.44,56408.250763888886
0.46,56408.25255787037
0.51,56408.25357638889
0.52,56408.25461805556
0.51,56408.25564814815
0.47,56408.256689814814
0.51,56408.25771990741
0.42,56408.25875
0.56,56408.259791666664
0.53,56408.26082175926
0.63,56408.26186342593
0.58,56408.26289351852
0.62,56408.26393518518
0.57,56408.264965277776
0.49,56408.266018518516
0.43,56408.26704861111
0.48,56408.2680787037
0.53,56408.26912037037
0.5,56408.270162037035
0.46,56408.27119212963
0.5,56408.2722337963
0.51,56408.27327546296
0.58,56408.27431712963
0.56,56408.27537037037
0.45,56408.27638888889
0.56,56408.277453703704
0.45,56408.278495370374
0.69,56408.27954861111
0.65,56408.28057870371
0.61,56408.28163194445
0.66,56408.28267361111
0.67,56408.28371527778
0.69,56408.28474537037
0.38,56408.28869212963
0.48,56408.28973379629
0.43,56408.29077546296
0.54,56408.29284722222
0.42,56408.29388888889
0.51,56408.29493055555
0.41,56408.295960648145
0.53,56408.297002314815
0.67,56408.29908564815
0.58,56408.30012731482
0.49,56408.30116898148
0.53,56408.30221064815
0.51,56408.303252314814
0.54,56408.304293981484
0.49,56408.30533564815
0.51,56408.30637731482
0.56,56408.30743055556
0.53,56408.30950231481
0.49,56408.31054398148
0.48,56408.311585648145
0.46,56408.312627314815
0.49,56408.31366898148
0.62,56408.314722222225
0.46,56408.31575231482
0.55,56408.31680555556
0.55,56408.31784722222
0.45,56408.318877314814
0.7,56408.31993055555
0.52,56408.32202546296
0.45,56408.323067129626
0.54,56408.32409722222
0.43,56408.325150462966
0.62,56408.32619212963
0.37,56408.3272337963
0.49,56408.32827546296
0.37,56408.32934027778
0.55,56408.33038194444
0.46,56408.331412037034
0.45,56408.332453703704
0.43,56408.333506944444
0.47,56408.334548611114
0.5,56408.33557870371
0.44,56408.33663194445
0.45,56408.33871527778
0.58,56408.34081018518
0.48,56408.34185185185
0.72,56408.34289351852
0.51,56408.34394675926
0.54,56408.344988425924
0.47,56408.347083333334
0.63,56408.34811342593
0.52,56408.34916666667
0.5,56408.35020833334
0.55,56408.35126157408
0.55,56408.35230324074
0.49,56408.35335648148
0.55,56408.35545138889
0.67,56408.35649305556
0.54,56408.35753472222
0.54,56408.35858796296
0.55,56408.359618055554
0.42,56408.360671296294
0.64,56408.361712962964
0.52,56408.36380787037
0.51,56408.36486111111
0.52,56408.365902777776
0.44,56408.36697916667
0.51,56408.36802083333
0.59,56408.37128472222
0.45,56408.37233796297
0.45,56408.37337962963
0.48,56408.3744212963
0.49,56408.37547453704
0.6,56408.3765162037
0.48,56408.37755787037
0.43,56408.37861111111
0.54,56408.37966435185
0.56,56408.38070601852
0.49,56408.38175925926
0.49,56408.38384259259
0.59,56408.38489583333
0.61,56408.3859375
0.68,56408.38699074074
0.57,56408.388032407405
0.61,56408.389085648145
0.58,56408.39013888889
0.37,56408.392233796294
0.45,56408.393275462964
0.63,56408.39431712963
0.37,56408.395370370374
0.51,56408.39642361111
0.52,56408.39747685185
0.53,56408.39853009259
0.4,56408.39958333333
0.56,56408.400625
0.46,56408.40167824074
0.42,56408.40273148148
0.61,56408.40377314815
0.58,56408.40482638889
0.44,56408.40587962963
0.46,56408.40693287037
0.56,56408.40797453704
0.46,56408.40902777778
0.43,56408.41008101852
0.52,56408.41217592593
0.57,56408.41322916667
0.63,56408.41427083333
0.49,56408.4153125
0.46,56408.41636574074
0.51,56408.41744212963
0.56,56408.41849537037
0.68,56408.420590277776
0.66,56408.421643518515
0.61,56408.42269675926
0.72,56408.42375
0.54,56408.42480324074
0.74,56408.425844907404
0.58,56408.42690972222
0.58,56408.42796296296
0.82,56408.42901620371
0.62,56408.43005787037
0.74,56408.43111111111
0.55,56408.43215277778
0.73,56408.43320601852
0.76,56408.43425925926
0.66,56408.4353125
0.65,56408.43636574074
0.55,56408.437418981484
0.74,56408.43846064815
0.57,56408.43951388889
0.62,56408.4405787037
0.69,56408.44163194444
0.57,56408.44268518518
0.55,56408.44373842593
0.49,56408.44479166667
0.55,56408.44689814815
0.55,56408.44795138889
0.47,56408.44900462963
0.68,56408.450057870374
0.53,56408.45109953704
0.48,56408.45216435185
0.56,56408.45321759259
0.39,56408.45427083333
0.45,56408.45532407407
0.71,56408.45637731482
0.57,56408.45743055556
0.61,56408.4584837963
0.45,56408.459548611114
0.43,56408.46059027778
0.49,56408.461643518516
0.44,56408.462696759256
0.48,56408.46375
0.5,56408.46480324074
0.68,56408.46586805556
0.49,56408.4669212963
0.41,56408.46797453704
0.51,56408.46902777778
0.43,56408.47262731481
0.59,56408.47368055556
0.56,56408.4747337963
0.47,56408.476851851854
0.49,56408.47791666666
0.5,56408.47895833333
0.48,56408.48001157407
0.53,56408.48107638889
0.54,56408.48211805556
0.51,56408.48318287037
0.52,56408.484247685185
0.47,56408.485300925924
0.5,56408.486354166664
0.53,56408.48741898148
0.52,56408.48847222222
0.47,56408.48952546297
0.5,56408.490578703706
0.48,56408.491643518515
0.6,56408.49270833333
0.52,56408.49376157407
0.47,56408.49482638889
0.57,56408.49587962963
0.57,56408.496932870374
0.6,56408.49798611111
0.46,56408.49905092592
0.55,56408.50011574074
0.57,56408.504016203704
0.64,56408.50829861111
0.63,56408.509363425925
0.63,56408.510416666664
0.81,56408.511469907404
0.73,56408.51358796296
0.69,56408.51464120371
0.69,56408.515694444446
