masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
1.72e-22,1.1599999999999999e-21,2.24e-21,3.57e-14,4.71e-14,1.4e-14,0.31,56410.25277777778
1.35e-25,1.4e-14,2.2899999999999997e-21,2.95e-14,5.78e-14,1.31e-14,0.34,56410.25380787037
1.06e-22,1.99e-22,1.4999999999999998e-20,2.65e-14,5.59e-14,1.62e-14,0.31,56410.254849537036
1.19e-21,1.63e-14,6.04e-19,3.31e-14,5.02e-14,1.8e-14,0.35,56410.25693287037
6.02e-23,6.19e-22,8.039999999999999e-22,4.29e-14,7.57e-14,1.9e-14,0.38,56410.25900462963
4.9e-23,1.38e-14,1.24e-21,6.88e-14,6.4e-14,1.82e-14,0.43,56410.260046296295
7.25e-22,2.07e-14,1.06e-20,9.12e-14,7.86e-14,1.41e-14,0.49,56410.26107638889
7.42e-17,4.31e-15,5.11e-21,5.58e-14,5.41e-14,1.59e-14,0.37,56410.26315972222
1.3800000000000003e-21,1.2699999999999999e-23,4.46e-20,5.11e-14,4.85e-14,1.54e-14,0.34,56410.26420138889
1.0300000000000001e-21,8.15e-22,5.809999999999999e-20,8.32e-14,7.2e-14,1.48e-14,0.43,56410.265231481484
1.74e-21,6.53e-22,5.02e-21,8.39e-14,6.24e-14,1.6e-14,0.42,56410.26731481482
1.88e-22,1.75e-23,3.2499999999999996e-20,6.67e-14,4.63e-14,1.76e-14,0.37,56410.26835648148
2.05e-21,3.9600000000000004e-15,3.74e-19,7.24e-14,3.56e-14,2.12e-14,0.37,56410.26939814815
6.710000000000001e-22,1.54e-23,3.84e-21,4.91e-14,3.58e-14,2.33e-14,0.33,56410.27071759259
1.1599999999999999e-21,4.14e-17,1.19e-19,6.65e-14,4.17e-15,2.67e-14,0.31,56410.27175925926
6.49e-23,2.79e-22,3.18e-20,3.46e-14,4.29e-14,1.47e-14,0.3,56410.27280092592
6.81e-22,2.3800000000000002e-23,1.16e-19,1.01e-14,4.35e-14,1.25e-14,0.25,56410.274872685186
1.0099999999999999e-23,1.13e-21,1.53e-22,4.91e-14,8.21e-14,1.48e-14,0.4,56410.27701388889
2.0099999999999998e-22,2.9199999999999997e-23,2.62e-21,1.06e-13,9.58e-14,2.08e-14,0.51,56410.27806712963
4.68e-22,1.47e-21,4.19e-26,1.04e-13,9.88e-14,1.89e-14,0.51,56410.2791087963
2.17e-21,1.65e-21,6.3999999999999996e-21,4.72e-14,9.28e-14,1.15e-14,0.41,56410.28171296296
9.62e-22,2.05e-21,9.109999999999999e-21,1.26e-13,9.89e-14,1.9e-14,0.55,56410.2827662037
1.06e-22,1.02e-22,7.82e-21,1.21e-13,1.2e-13,2.08e-14,0.57,56410.283796296295
9.18e-24,1.1599999999999998e-22,1.24e-21,5.9e-14,7.52e-14,2.17e-14,0.42,56410.28587962963
2.98e-23,1.17e-22,6.3800000000000005e-21,5.99e-14,9.05e-14,1.93e-14,0.44,56410.2869212963
1.1e-21,1.15e-21,2.0399999999999997e-21,5.79e-14,6.41e-14,2.23e-14,0.4,56410.28796296296
1.14e-23,2.37e-21,2.52e-20,3.75e-14,7.99e-14,1.92e-14,0.39,56410.28900462963
5.270000000000001e-22,9.999999999999999e-23,1.6299999999999996e-20,5.14e-14,7.68e-14,2.1e-14,0.41,56410.29005787037
2.2800000000000002e-21,6.01e-22,7.98e-21,6e-14,6.91e-14,2.51e-14,0.42,56410.29109953704
8.84e-24,1.63e-22,6.430000000000001e-22,4.67e-14,6.53e-14,2.48e-14,0.39,56410.294224537036
2.2000000000000002e-23,6.940000000000001e-23,6.430000000000001e-22,4.85e-14,6.05e-14,2.14e-14,0.38,56410.29525462963
5.94e-23,2.53e-23,2.61e-20,8.74e-14,4.79e-14,1.84e-14,0.42,56410.2962962963
2.14e-23,1.24e-21,8.67e-23,7.51e-14,6.15e-14,2.09e-14,0.42,56410.29837962963
2.97e-23,6.76e-24,5.640000000000001e-22,7.07e-14,8.58e-14,2.27e-14,0.46,56410.299409722225
3.71e-22,7.07e-22,2.7899999999999998e-21,6.91e-14,1.01e-13,2.06e-14,0.47,56410.30045138889
1.6899999999999998e-21,9.72e-24,3.3100000000000003e-22,8.89e-14,9.98e-14,2.67e-14,0.51,56410.30149305556
1.27e-21,8.379999999999999e-23,5.73e-20,1.0300000000000002e-13,6.79e-14,2.37e-14,0.48,56410.30252314815
3e-22,3.93e-23,1.0300000000000001e-18,1.3e-13,3.51e-14,3.41e-14,0.49,56410.30357638889
7.42e-22,1.1900000000000001e-23,2.44e-14,6.38e-14,1.1199999999999999e-13,2.72e-14,0.53,56410.304618055554
1.82e-22,2.08e-21,1.49e-19,8.09e-14,1.56e-13,1.62e-14,0.56,56410.30604166666
1.2200000000000001e-21,1.06e-21,1.4999999999999998e-20,6.7e-14,1.23e-13,1.81e-14,0.5,56410.30813657407
2.54e-22,1.27e-21,1.2799999999999999e-20,4.07e-14,1.0699999999999999e-13,1.47e-14,0.43,56410.30917824074
4.3299999999999996e-23,4.24e-21,3.9200000000000006e-21,2.52e-14,9.26e-14,1.36e-14,0.38,56410.31023148148
1.7499999999999998e-21,3.42e-23,3.12e-20,5.21e-14,1.06e-13,1.46e-14,0.44,56410.311261574076
1.11e-22,5.93e-25,5.070000000000001e-20,4.08e-14,9.57e-14,1.61e-14,0.41,56410.312314814815
1.31e-21,1.59e-22,7.569999999999999e-21,4.01e-14,9.5e-14,1.67e-14,0.41,56410.31335648148
1.3400000000000002e-23,1.19e-21,1.1000000000000001e-23,3.29e-14,8.23e-14,1.87e-14,0.38,56410.31438657407
1.95e-21,7.56e-24,7.99e-21,4.6e-14,6.24e-14,2.02e-14,0.37,56410.31542824074
1.96e-23,5.120000000000001e-22,9.87e-21,3.53e-14,6.99e-14,1.66e-14,0.36,56410.316469907404
3.0600000000000003e-23,2.08e-22,5.479999999999999e-26,4.09e-14,8e-14,2.38e-14,0.4,56410.3175
3.9999999999999997e-22,2.3300000000000003e-22,3.06e-21,5.53e-14,8.53e-14,2.28e-14,0.43,56410.31854166667
