dimm,mjd
0.6,56409.23480324074
0.57,56409.23582175926
0.53,56409.23685185185
0.75,56409.23789351852
0.82,56409.23892361111
0.61,56409.239965277775
0.65,56409.24099537037
0.74,56409.24217592592
0.64,56409.24321759259
0.68,56409.24424768519
0.75,56409.2452662037
0.66,56409.246296296296
0.83,56409.24733796297
0.74,56409.24851851852
0.67,56409.24952546296
0.57,56409.250555555554
0.71,56409.251597222225
0.95,56409.25335648148
1.04,56409.25439814815
0.73,56409.25555555556
0.61,56409.25659722222
0.66,56409.25763888889
0.74,56409.25869212963
0.87,56409.259733796294
0.76,56409.260775462964
0.71,56409.26180555556
0.66,56409.2628587963
0.56,56409.26390046296
0.54,56409.265023148146
0.57,56409.26605324074
0.59,56409.26708333333
0.6,56409.268125
0.61,56409.269166666665
0.65,56409.270208333335
0.7,56409.27123842593
0.67,56409.27229166667
0.55,56409.27332175926
0.51,56409.274363425924
0.53,56409.275405092594
0.52,56409.27644675926
0.52,56409.277604166666
0.56,56409.278645833336
0.43,56409.280023148145
0.48,56409.281064814815
0.45,56409.28208333333
0.37,56409.28466435185
0.41,56409.28570601852
0.34,56409.28674768518
0.34,56409.287777777776
0.36,56409.288831018515
0.32,56409.289872685185
0.32,56409.29090277778
0.29,56409.292337962965
0.28,56409.29337962963
0.36,56409.29443287037
0.31,56409.29546296296
0.38,56409.29650462963
0.31,56409.29755787037
0.38,56409.29859953704
0.38,56409.29974537037
0.48,56409.300775462965
0.45,56409.30181712963
0.52,56409.3028587963
0.58,56409.30390046296
0.46,56409.3049537037
0.5,56409.305983796294
0.45,56409.30703703704
0.5,56409.30809027778
0.46,56409.30912037037
0.52,56409.310162037036
0.73,56409.311203703706
0.52,56409.31224537037
0.71,56409.31328703704
0.57,56409.3146875
0.58,56409.31574074074
0.56,56409.316782407404
0.52,56409.3178125
0.54,56409.31885416667
0.56,56409.31988425926
0.55,56409.32096064815
0.53,56409.32200231482
0.67,56409.32305555556
0.78,56409.32409722222
0.78,56409.32513888889
0.56,56409.32619212963
0.52,56409.32722222222
0.51,56409.32829861111
0.53,56409.32934027778
0.55,56409.33038194444
0.4,56409.33142361111
0.45,56409.33247685185
0.4,56409.33351851852
0.4,56409.33456018518
0.42,56409.33560185185
0.45,56409.33665509259
0.37,56409.33770833333
0.39,56409.33875
0.43,56409.33994212963
0.42,56409.3409837963
0.36,56409.34206018518
0.37,56409.34310185185
0.38,56409.34415509259
0.41,56409.345185185186
0.36,56409.346238425926
0.4,56409.347280092596
0.38,56409.348333333335
0.38,56409.349375
0.4,56409.35041666667
0.39,56409.35145833333
0.4,56409.3525
0.43,56409.353541666664
0.41,56409.354583333334
0.44,56409.35563657407
0.44,56409.35667824074
0.42,56409.35774305555
0.43,56409.35878472222
0.51,56409.35983796296
0.5,56409.36087962963
0.45,56409.361921296295
0.39,56409.36298611111
0.36,56409.3640625
0.38,56409.36510416667
0.4,56409.36834490741
0.37,56409.36938657407
0.37,56409.37043981482
0.36,56409.371469907404
0.35,56409.37252314815
0.34,56409.37357638889
0.37,56409.37461805555
0.38,56409.375659722224
0.35,56409.37672453704
0.32,56409.37777777778
0.34,56409.37881944444
0.34,56409.37987268518
0.36,56409.38104166667
0.38,56409.38209490741
0.39,56409.38314814815
0.4,56409.38422453704
0.33,56409.38528935185
0.32,56409.38633101852
0.35,56409.38737268518
0.32,56409.38842592593
0.3,56409.38947916667
0.33,56409.39052083333
0.32,56409.39158564815
0.31,56409.39368055556
0.35,56409.39472222222
0.37,56409.39577546297
0.41,56409.396828703706
0.44,56409.39787037037
0.41,56409.39892361111
0.42,56409.39996527778
0.42,56409.40101851852
0.38,56409.40206018519
0.42,56409.40311342593
0.41,56409.40415509259
0.41,56409.40520833333
0.37,56409.40626157408
0.47,56409.407326388886
0.44,56409.40837962963
0.44,56409.409421296295
0.36,56409.410462962966
0.46,56409.41153935185
0.36,56409.41509259259
0.38,56409.41614583333
0.43,56409.41753472222
0.49,56409.418587962966
0.42,56409.420694444445
0.42,56409.421747685185
0.4,56409.422789351855
0.38,56409.423842592594
0.35,56409.424895833334
0.3,56409.42594907407
0.31,56409.42700231481
0.39,56409.4284375
0.41,56409.42947916667
0.47,56409.430555555555
0.48,56409.431608796294
0.53,56409.432662037034
0.51,56409.43371527778
0.48,56409.43476851852
0.45,56409.43581018518
0.54,56409.43699074074
0.48,56409.438055555554
0.5,56409.43914351852
0.45,56409.44019675926
0.54,56409.44123842593
0.58,56409.44230324074
0.58,56409.44335648148
0.53,56409.44440972222
0.55,56409.44545138889
0.44,56409.44650462963
0.51,56409.44770833333
0.49,56409.44877314815
0.47,56409.44981481481
0.52,56409.45086805556
0.48,56409.4519212963
0.63,56409.45297453704
0.41,56409.45402777778
0.43,56409.45508101852
0.46,56409.45621527778
0.5,56409.457280092596
0.41,56409.458333333336
0.57,56409.459386574075
0.52,56409.46045138889
0.4,56409.461550925924
0.47,56409.46261574074
0.47,56409.46365740741
0.42,56409.46472222222
0.43,56409.465775462966
0.45,56409.466828703706
0.5,56409.467881944445
0.48,56409.468935185185
0.57,56409.469988425924
0.54,56409.47105324074
0.45,56409.47209490741
0.39,56409.4731712963
0.49,56409.47423611111
0.47,56409.475636574076
0.44,56409.476689814815
0.5,56409.477743055555
0.46,56409.478784722225
0.48,56409.479849537034
0.45,56409.48091435185
0.51,56409.48195601852
0.5,56409.4831712963
0.48,56409.48422453704
0.47,56409.48527777778
0.51,56409.48631944445
0.53,56409.48737268519
0.5,56409.48846064815
0.57,56409.48952546297
0.47,56409.490578703706
0.44,56409.491631944446
0.46,56409.49269675926
0.55,56409.49375
0.61,56409.49481481482
0.62,56409.49591435185
0.61,56409.49696759259
0.64,56409.498032407406
0.53,56409.49909722222
0.53,56409.50016203704
0.58,56409.50355324074
0.49,56409.50461805556
0.72,56409.50565972222
0.57,56409.50672453704
0.49,56409.50777777778
0.48,56409.50885416667
0.47,56409.50990740741
0.45,56409.51097222222
0.45,56409.512025462966
0.49,56409.513090277775
0.49,56409.51414351852
0.46,56409.51519675926
0.44,56409.51731481482
0.41,56409.51836805556
0.45,56409.519421296296
0.51,56409.52048611111
0.42,56409.52153935185
0.39,56409.52260416667
0.37,56409.523680555554
0.37,56409.524733796294
0.37,56409.52578703704
0.35,56409.52684027778
0.31,56409.52790509259
0.32,56409.528958333336
0.33,56409.53003472222
0.36,56409.53107638889
0.39,56409.5321412037
0.34,56409.53318287037
0.3,56409.53424768519
0.27,56409.5353125
0.29,56409.53637731481
0.3,56409.53744212963
0.31,56409.53849537037
0.4,56409.539560185185
0.38,56409.540625
0.35,56409.54168981482
0.4,56409.54275462963
0.38,56409.54381944444
0.44,56409.54488425926
0.47,56409.54697916667
0.45,56409.54804398148
0.34,56409.549097222225
0.37,56409.550162037034
0.45,56409.55121527778
0.41,56409.55226851852
0.47,56409.55331018518
0.51,56409.554375
0.4,56409.555439814816
0.41,56409.55755787037
0.36,56409.55862268519
0.46,56409.55966435185
0.38,56409.56072916667
0.42,56409.56177083333
0.39,56409.56283564815
0.38,56409.56390046296
0.39,56409.56496527778
0.38,56409.566030092596
0.37,56409.56722222222
0.36,56409.56828703704
0.5,56409.56935185185
0.47,56409.57040509259
0.51,56409.57146990741
0.45,56409.572534722225
0.55,56409.573599537034
0.4,56409.57503472222
0.47,56409.57609953704
0.42,56409.577152777776
0.52,56409.578252314815
0.46,56409.579305555555
0.47,56409.58038194444
0.48,56409.58144675926
0.43,56409.58356481481
0.43,56409.58461805555
0.43,56409.58681712963
0.51,56409.58795138889
0.55,56409.589004629626
0.47,56409.59008101852
0.53,56409.591145833336
0.48,56409.592210648145
0.51,56409.59327546296
0.54,56409.59434027778
0.52,56409.595405092594
0.55,56409.59652777778
0.51,56409.597604166665
0.49,56409.598657407405
0.51,56409.5997337963
0.47,56409.600798611114
0.62,56409.60186342592
0.52,56409.60292824074
0.58,56409.60398148148
0.64,56409.60519675926
0.44,56409.608831018515
0.41,56409.61240740741
0.36,56409.61371527778
0.34,56409.61479166667
0.35,56409.61858796296
0.4,56409.62019675926
0.49,56409.62127314815
0.47,56409.62233796297
0.49,56409.623402777775
0.54,56409.624444444446
0.52,56409.62552083333
0.58,56409.62670138889
0.51,56409.62777777778
0.48,56409.628842592596
0.38,56409.629907407405
0.37,56409.6309837963
