mass,mjd
0.09,56408.25289351852
0.17,56408.25392361111
0.08,56408.254965277774
0.2,56408.25599537037
0.31,56408.25702546296
0.29,56408.258055555554
0.22,56408.25908564815
0.15,56408.26012731482
0.18,56408.26115740741
0.14,56408.26219907407
0.16,56408.263240740744
0.07,56408.26428240741
0.14,56408.2653125
0.07,56408.26739583333
0.07,56408.27570601852
0.17,56408.27674768519
0.21,56408.27778935185
0.23,56408.27884259259
0.25,56408.27988425926
0.22,56408.28092592592
0.39,56408.28196759259
0.39,56408.283009259256
0.29,56408.284050925926
0.33,56408.28695601852
0.22,56408.287997685184
0.19,56408.289039351854
0.18,56408.29008101852
0.15,56408.29112268519
0.18,56408.29215277778
0.21,56408.29319444444
0.19,56408.294224537036
0.21,56408.295266203706
0.24,56408.296319444446
0.32,56408.29733796296
0.32,56408.2983912037
0.3,56408.29943287037
0.32,56408.300462962965
0.23,56408.30150462963
0.24,56408.30255787037
0.25,56408.30358796296
0.29,56408.3046412037
0.3,56408.30569444445
0.32,56408.30673611111
0.31,56408.3077662037
0.35,56408.30880787037
0.31,56408.30983796297
0.25,56408.310891203706
0.2,56408.31193287037
0.25,56408.31297453704
0.26,56408.31400462963
0.27,56408.31505787037
0.22,56408.31611111111
0.22,56408.317141203705
0.23,56408.31818287037
0.19,56408.319236111114
0.25,56408.32027777778
0.24,56408.32130787037
0.23,56408.32236111111
0.2,56408.32340277778
0.22,56408.32445601852
0.24,56408.32548611111
0.19,56408.32653935185
0.19,56408.327581018515
0.2,56408.328622685185
0.19,56408.329675925925
0.2,56408.330717592595
0.26,56408.33175925926
0.21,56408.3328125
0.23,56408.33384259259
0.2,56408.33489583333
0.2,56408.3359375
0.23,56408.33697916667
0.23,56408.338009259256
0.23,56408.3390625
0.25,56408.340104166666
0.26,56408.341157407405
0.26,56408.342199074075
0.26,56408.34324074074
0.23,56408.344293981485
0.3,56408.34533564815
0.3,56408.34637731482
0.3,56408.34741898148
0.27,56408.34847222222
0.27,56408.34950231481
0.29,56408.35055555555
0.28,56408.35159722222
0.28,56408.35265046296
0.3,56408.35369212963
0.28,56408.35474537037
0.28,56408.35579861111
0.3,56408.356828703705
0.25,56408.357881944445
0.19,56408.358923611115
0.21,56408.35996527778
0.21,56408.36101851852
0.22,56408.36206018519
0.17,56408.36310185185
0.17,56408.36415509259
0.22,56408.365208333336
0.22,56408.366273148145
0.2,56408.36732638889
0.18,56408.37059027778
0.18,56408.37163194444
0.23,56408.37267361111
0.19,56408.373715277776
0.19,56408.374768518515
0.18,56408.375810185185
0.19,56408.376863425925
0.19,56408.377916666665
0.16,56408.378969907404
0.18,56408.380011574074
0.22,56408.381053240744
0.16,56408.38209490741
0.22,56408.38314814815
0.25,56408.38418981482
0.22,56408.38523148148
0.22,56408.38628472222
0.2,56408.387337962966
0.21,56408.38837962963
0.16,56408.38943287037
0.19,56408.39047453704
0.18,56408.391539351855
0.22,56408.39256944445
0.26,56408.39362268519
0.36,56408.39467592593
0.25,56408.39572916667
0.24,56408.396782407406
0.26,56408.397824074076
0.23,56408.398877314816
0.19,56408.399930555555
0.23,56408.40096064815
0.28,56408.40201388889
0.33,56408.40306712963
0.26,56408.40412037037
0.21,56408.405173611114
0.2,56408.40621527778
0.22,56408.40726851852
0.23,56408.40833333333
0.3,56408.409375
0.36,56408.41042824074
0.44,56408.41148148148
0.44,56408.412523148145
0.42,56408.413564814815
0.43,56408.414618055554
0.44,56408.415671296294
0.34,56408.41673611111
0.31,56408.41780092593
0.29,56408.41884259259
0.29,56408.419895833336
0.3,56408.420949074076
0.42,56408.422002314815
0.41,56408.42304398148
0.36,56408.424097222225
0.32,56408.425150462965
0.27,56408.426203703704
0.34,56408.42726851852
0.37,56408.428298611114
0.34,56408.42936342592
0.25,56408.43041666667
0.28,56408.43145833333
0.31,56408.43251157407
0.32,56408.43355324074
0.24,56408.43461805556
0.33,56408.4356712963
0.33,56408.43671296296
0.29,56408.4377662037
0.34,56408.43881944445
0.22,56408.43987268519
0.26,56408.44092592593
0.25,56408.44196759259
0.23,56408.443032407406
0.25,56408.44409722222
0.23,56408.44513888889
0.21,56408.44619212963
0.18,56408.44725694445
0.2,56408.44829861111
0.26,56408.44936342593
0.3,56408.45040509259
0.28,56408.45145833334
0.22,56408.452511574076
0.17,56408.453564814816
0.16,56408.454618055555
0.21,56408.455671296295
0.21,56408.45673611111
0.19,56408.45778935185
0.12,56408.45883101852
0.14,56408.45989583333
0.15,56408.4609375
0.17,56408.46199074074
0.2,56408.46304398148
0.18,56408.464108796295
0.23,56408.465162037035
0.26,56408.46622685185
0.31,56408.46726851852
0.27,56408.46832175926
0.23,56408.469375
0.2,56408.472974537035
0.15,56408.47403935185
0.13,56408.47509259259
0.13,56408.47615740741
0.19,56408.47719907408
0.17,56408.47826388889
0.17,56408.479317129626
0.2,56408.480358796296
0.23,56408.481412037036
0.33,56408.48247685185
0.27,56408.48354166667
0.23,56408.48459490741
0.2,56408.485659722224
0.19,56408.48670138889
0.31,56408.4877662037
0.3,56408.48883101852
0.24,56408.48987268518
0.24,56408.49092592593
0.2,56408.492002314815
0.21,56408.49306712963
0.24,56408.49412037037
0.3,56408.49517361111
0.31,56408.49622685185
0.42,56408.49729166667
0.35,56408.498344907406
0.25,56408.49940972222
0.3,56408.50046296296
0.27,56408.50655092593
0.21,56408.50760416667
0.18,56408.50864583333
0.29,56408.50969907407
0.33,56408.51076388889
0.41,56408.511828703704
0.43,56408.51288194444
0.32,56408.51393518518
0.39,56408.515
0.3,56408.51605324074
0.38,56408.51712962963
0.24,56408.518171296295
0.37,56408.51923611111
0.39,56408.52030092593
0.17,56408.52135416667
0.48,56408.52241898148
0.52,56408.5234837963
0.37,56408.52454861111
0.3,56408.525613425925
0.37,56408.526666666665
0.37,56408.52773148148
0.21,56408.52877314815
0.37,56408.52983796296
0.16,56408.53090277778
0.17,56408.531956018516
0.22,56408.53302083333
0.14,56408.53408564815
0.22,56408.535150462965
0.11,56408.5415162037
0.24,56408.54258101852
0.09,56408.543645833335
0.12,56408.54471064815
0.21,56408.54576388889
0.33,56408.5468287037
0.17,56408.54789351852
0.16,56408.54895833333
0.29,56408.55001157407
0.22,56408.55107638889
0.23,56408.552141203705
0.31,56408.55320601852
0.18,56408.55427083333
0.22,56408.55532407408
0.16,56408.55640046296
0.2,56408.55746527778
0.25,56408.55851851852
0.21,56408.559583333335
0.13,56408.560648148145
0.16,56408.56171296296
0.2,56408.56277777778
0.06,56408.56384259259
0.21,56408.56597222222
0.17,56408.567025462966
0.21,56408.568090277775
0.11,56408.57127314815
0.16,56408.57234953704
0.2,56408.574479166666
0.09,56408.57554398148
0.1,56408.577673611115
0.13,56408.578738425924
0.16,56408.57981481482
0.09,56408.58300925926
0.3,56408.5844212963
0.2,56408.58550925926
0.2,56408.58658564815
0.27,56408.58767361111
0.25,56408.588738425926
0.22,56408.589791666665
0.25,56408.59085648148
0.31,56408.5919212963
0.36,56408.59297453704
0.38,56408.594039351854
0.4,56408.59511574074
0.35,56408.596180555556
0.57,56408.59725694444
0.49,56408.59832175926
0.51,56408.599375
0.45,56408.60045138889
0.42,56408.6015162037
0.37,56408.60259259259
0.3,56408.60365740741
0.26,56408.60471064815
0.27,56408.605775462966
0.26,56408.60685185185
0.42,56408.60791666667
0.34,56408.60899305555
0.36,56408.61004629629
