masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
1.32e-21,2.17e-21,1.04e-16,6.9200000000000004e-15,2.03e-14,1.69e-14,0.19,56408.25221064815
1.1599999999999998e-22,1.2500000000000001e-21,6.24e-21,4.99e-15,3.2e-14,1.14e-14,0.2,56408.25324074074
7.750000000000001e-22,2.79e-22,4.01e-21,2.6100000000000002e-15,4.49e-14,1.21e-14,0.23,56408.254270833335
1.36e-23,1.9699999999999998e-21,5.959999999999999e-20,6.02e-15,6.53e-14,1.48e-14,0.29,56408.2553125
5.52e-22,1.68e-22,1.2e-21,5.6e-15,1.0800000000000002e-13,9.37e-15,0.36,56408.25634259259
1.42e-21,7.28e-22,5.21e-21,7.82e-15,1.04e-13,5.16e-15,0.35,56408.257372685184
5.66e-22,6.85e-23,5.06e-22,3.95e-15,6.02e-14,8.120000000000001e-15,0.26,56408.258414351854
5.39e-22,4.78e-22,1.4000000000000002e-21,5.12e-15,5.61e-14,7.75e-15,0.25,56408.25943287037
4.560000000000001e-22,1.1200000000000001e-22,2.4400000000000002e-21,1.42e-14,4.31e-14,9.21e-15,0.25,56408.26047453703
2.0899999999999997e-23,1.48e-23,1.91e-21,1.22e-14,3.31e-14,8.75e-15,0.22,56408.261516203704
6.5800000000000005e-24,2.86e-23,1.06e-20,4.4399999999999996e-15,6.29e-14,4.65e-15,0.26,56408.2625462963
1.7199999999999998e-21,1.6800000000000003e-21,5.75e-26,2.1e-15,4.03e-14,9.27e-15,0.21,56408.26358796296
2.57e-22,1.0499999999999999e-21,1.19e-20,1.72e-14,1.22e-15,1.41e-14,0.16,56408.26462962963
4.6799999999999994e-23,2.05e-17,1.3100000000000001e-17,1.18e-14,5.1e-15,1.07e-14,0.15,56408.26565972222
2.3699999999999998e-23,7.67e-23,5.2900000000000004e-23,9.690000000000001e-15,9.09e-15,8.89e-15,0.15,56408.26671296296
1.51e-21,8.35e-17,5.13e-18,9.85e-15,2.16e-15,1.13e-14,0.13,56408.267743055556
2.09e-22,2.73e-22,7.0799999999999995e-22,1.18e-14,5.36e-16,1.08e-14,0.13,56408.26877314815
4.33e-22,4.36e-23,1.19e-20,7.7e-16,1.42e-14,1.05e-14,0.14,56408.26981481481
1.26e-23,1.91e-21,3.44e-20,3.5e-15,1.27e-14,1.35e-14,0.15,56408.270844907405
5.51e-22,6e-22,1.42e-20,1.62e-14,9.619999999999999e-16,1.77e-14,0.17,56408.271898148145
9.549999999999999e-23,3.5599999999999996e-22,7.1e-21,1.32e-14,1.76e-14,1.28e-14,0.19,56408.27292824074
4.7600000000000003e-23,4.07e-23,5.999999999999999e-20,4.85e-15,2.45e-14,9.65e-15,0.18,56408.27396990741
5.58e-22,1.52e-21,1.99e-21,2.98e-15,4.26e-14,7.62e-15,0.22,56408.27501157407
5.2399999999999996e-23,1.08e-21,1.55e-20,3.57e-14,2.55e-14,1.16e-14,0.26,56408.27605324074
1.32e-21,6.47e-23,7.49e-21,1.9e-15,5.71e-14,9.85e-15,0.25,56408.277094907404
5.66e-24,5.26e-24,9.950000000000001e-21,1.33e-14,7.52e-14,7.58e-15,0.31,56408.27814814815
7.97e-22,2.08e-22,1.06e-23,1.42e-14,7.04e-14,1.22e-14,0.31,56408.27918981481
2.48e-23,3.55e-22,5.75e-21,2.25e-14,4.63e-14,1.15e-14,0.28,56408.28023148148
7.07e-14,6.740000000000001e-15,1.62e-14,3.82e-14,1.9e-14,1.95e-14,0.43,56408.281273148146
4.78e-14,1.62e-14,2.15e-14,5.17e-14,9.140000000000001e-15,1.92e-14,0.43,56408.282326388886
4.06e-17,9.39e-15,1.49e-14,4.99e-14,2.33e-14,1.35e-14,0.34,56408.28335648148
1.91e-14,1.48e-15,1.69e-14,4.07e-14,2.99e-14,2.09e-14,0.37,56408.28439814815
4.1e-22,6.099999999999999e-23,5.68e-23,2.95e-14,2.09e-14,1.29e-14,0.24,56408.287314814814
2.0999999999999997e-21,2.43e-21,3.14e-22,1.71e-14,2.38e-14,1.12e-14,0.22,56408.28834490741
3.11e-22,6.97e-22,4.210000000000001e-21,1.41e-14,2.28e-14,9.11e-15,0.2,56408.28938657408
2.86e-22,3.32e-22,3.45e-20,7.07e-15,2.13e-14,9.78e-15,0.18,56408.29042824074
2.92e-22,7.639999999999999e-24,8.159999999999999e-21,1.73e-14,2.24e-14,1.01e-14,0.21,56408.29146990741
9.819999999999999e-22,8.899999999999999e-22,2.66e-20,1.23e-14,3.18e-14,1.36e-14,0.23,56408.2925
1.92e-23,6.34e-23,2.2400000000000003e-20,3.26e-15,3.56e-14,1.09e-14,0.21,56408.293541666666
7.98e-22,6.57e-22,6.779999999999999e-21,2.56e-14,2.39e-14,1.37e-14,0.24,56408.29457175926
1.8600000000000002e-23,1.29e-21,2.79e-23,3.25e-14,3.15e-14,9.7e-15,0.27,56408.29561342593
1.5999999999999999e-21,2.86e-22,5.38e-20,6.09e-14,3.1e-14,9.740000000000001e-15,0.32,56408.29666666667
1.47e-21,2.32e-23,2.84e-22,4.94e-14,4.28e-14,9.66e-15,0.32,56408.29769675926
2.5e-18,1.51e-14,9.340000000000001e-15,2.6e-14,2.76e-14,9.359999999999999e-15,0.3,56408.298738425925
2.7100000000000002e-17,9.77e-15,9.13e-15,3.3e-14,2.95e-14,1.5e-14,0.31,56408.299780092595
7.320000000000001e-24,4.55e-18,3.79e-21,2.5e-14,2.84e-14,7.25e-15,0.24,56408.30082175926
3.03e-23,1.26e-22,1.05e-15,3.15e-14,2.67e-14,7.13e-15,0.25,56408.30185185185
9.44e-23,1.0300000000000001e-23,7.56e-22,2.77e-14,4.04e-14,5.28e-15,0.27,56408.30290509259
5.46e-18,1.9e-14,6.829999999999999e-15,1.16e-14,4.21e-14,5.3e-15,0.29,56408.30394675926
4.82e-19,3.5100000000000002e-15,1.79e-14,2.85e-14,2.89e-14,6.4400000000000005e-15,0.29,56408.30498842592
2.14e-14,5.62e-16,7.79e-18,6.27e-14,1.24e-14,8.86e-15,0.33,56408.30604166666
4.729999999999999e-22,2.9799999999999996e-20,1.3699999999999998e-17,6.64e-14,2.52e-14,8.5e-15,0.32,56408.30708333333
1.1099999999999999e-15,1.87e-14,5.62e-17,6.51e-14,1.87e-14,1.05e-14,0.35,56408.308125
1.4599999999999998e-23,1.0499999999999999e-22,9.78e-15,4.2e-14,3.57e-14,7.14e-15,0.31,56408.30915509259
1.0499999999999999e-21,6.24e-15,4.11e-16,3.84e-14,1.1e-14,1.04e-14,0.25,56408.31019675926
1.1e-21,3.84e-15,5e-15,3.07e-14,3.6299999999999994e-15,8.679999999999999e-15,0.22,56408.31123842593
2.11e-21,1.01e-15,1.86e-14,2.89e-14,4.86e-15,1.06e-14,0.24,56408.31228009259
9.459999999999999e-22,1.05e-14,4.29e-15,3.02e-14,1.64e-14,1.19e-14,0.27,56408.31332175926
7.899999999999999e-23,8.72e-15,2.96e-15,4.16e-14,6.51e-15,1.67e-14,0.27,56408.314351851855
1.2500000000000001e-21,1.48e-15,3.64e-15,2.97e-14,5.08e-15,1.49e-14,0.22,56408.315405092595
1.52e-21,1.36e-21,1.59e-21,2.45e-14,2.2e-14,1.17e-14,0.23,56408.316458333335
2.13e-20,7.69e-15,3.68e-17,2.13e-14,2.12e-14,8.44e-15,0.23,56408.3175
7.39e-22,1.97e-22,4.879999999999999e-22,2.48e-14,1.63e-14,9.58e-15,0.21,56408.31853009259
6.46e-23,8.079999999999999e-23,6.5000000000000006e-21,2.35e-14,3.96e-14,1.02e-14,0.27,56408.31958333333
2.14e-21,2.16e-22,9.039999999999999e-20,3.13e-14,1.93e-14,1.39e-14,0.25,56408.320625
2.2100000000000003e-21,6.3800000000000005e-21,5.9e-15,3e-14,1.43e-14,1.07e-14,0.24,56408.32165509259
2.2200000000000002e-21,8.539999999999999e-22,3.64e-16,3.49e-14,3.3200000000000003e-15,1.37e-14,0.22,56408.32270833333
1.8700000000000002e-21,1.7899999999999997e-21,7.75e-19,3.37e-14,9.53e-15,1.5e-14,0.23,56408.32375
1.1e-24,1.92e-23,4.2e-15,4.03e-14,4.8e-15,1.84e-14,0.25,56408.32480324074
6.49e-24,1.1400000000000001e-21,1.22e-18,1.7e-14,1.77e-14,1.29e-14,0.21,56408.325844907406
1.7600000000000002e-22,2.0699999999999997e-21,7.670000000000001e-21,1.88e-14,2.04e-14,1.19e-14,0.21,56408.326886574076
9.56e-22,1.3400000000000002e-22,4.650000000000001e-21,1.66e-14,2.91e-14,8.29e-15,0.22,56408.32792824074
2.85e-24,5.06e-22,4.779999999999999e-21,1.26e-14,3.02e-14,1.01e-14,0.22,56408.32898148148
1.4099999999999999e-21,1.78e-21,3.97e-21,8.98e-15,4.21e-14,9.32e-15,0.24,56408.33002314815
6.41e-24,1.04e-22,4.4499999999999995e-21,1.62e-14,5.5e-14,9.86e-15,0.28,56408.33106481482
1.33e-23,7.590000000000001e-23,7.62e-21,1.59e-14,2.67e-14,1.27e-14,0.22,56408.33210648148
3.09e-23,5.1500000000000003e-23,6.4400000000000006e-21,2.24e-14,2.72e-14,1e-14,0.24,56408.33315972222
1.0499999999999999e-21,2.79e-24,8.789999999999998e-24,2.48e-14,1.82e-14,1.08e-14,0.22,56408.33420138889
1.73e-22,5.09e-23,1.57e-23,2.18e-14,1.76e-14,1.3e-14,0.22,56408.33524305555
1.81e-22,8.66e-22,7.37e-21,2.02e-14,2.74e-14,1.53e-14,0.24,56408.33628472222
7.39e-23,1.13e-21,4.2100000000000003e-22,3.55e-14,1.9e-14,1.14e-14,0.25,56408.337326388886
2.0699999999999997e-21,1.1e-21,2.53e-23,3.02e-14,2.77e-14,8.95e-15,0.25,56408.338368055556
4.639999999999999e-22,2.3e-22,2.81e-17,4.68e-14,1.39e-14,1.23e-14,0.27,56408.33940972222
2.15e-21,4.2100000000000003e-22,9.070000000000001e-21,3.29e-14,2.81e-14,1.09e-14,0.26,56408.34045138889
1.42e-22,1.4e-22,8.990000000000001e-22,3.3e-14,3.05e-14,1.15e-14,0.27,56408.34150462963
