dimm,mjd
0.73,56407.37913194444
0.59,56407.380162037036
0.58,56407.381203703706
0.71,56407.3822337963
0.59,56407.38327546296
0.65,56407.384305555555
0.69,56407.385347222225
0.55,56407.38637731481
0.68,56407.38741898148
0.59,56407.388449074075
0.57,56407.38949074074
0.6,56407.39052083333
0.56,56407.3915625
0.53,56407.392604166664
0.64,56407.39363425926
0.61,56407.39466435185
0.57,56407.39570601852
0.6,56407.39776620371
0.51,56407.39880787037
0.5,56407.39983796296
0.52,56407.40087962963
0.54,56407.401921296296
0.53,56407.40293981481
0.53,56407.40398148148
0.47,56407.405011574076
0.51,56407.40605324074
0.42,56407.40708333333
0.43,56407.40813657407
0.53,56407.40917824074
0.49,56407.410208333335
0.48,56407.411261574074
0.54,56407.412303240744
0.58,56407.41333333333
0.59,56407.414375
0.53,56407.41541666666
0.59,56407.41645833333
0.64,56407.41747685185
0.57,56407.41851851852
0.63,56407.41956018518
0.54,56407.42060185185
0.57,56407.421631944446
0.65,56407.423738425925
0.65,56407.42476851852
0.55,56407.42581018519
0.5,56407.42685185185
0.51,56407.42789351852
0.55,56407.428923611114
0.61,56407.42996527778
0.63,56407.43100694445
0.67,56407.43203703704
0.7,56407.43306712963
0.61,56407.43412037037
0.6,56407.435162037036
0.59,56407.436203703706
0.51,56407.4372337963
0.53,56407.43827546296
0.53,56407.439305555556
0.55,56407.44069444444
0.61,56407.441724537035
0.62,56407.442766203705
0.66,56407.44380787037
0.52,56407.44483796296
0.44,56407.44587962963
0.5,56407.44693287037
0.52,56407.44797453703
0.52,56407.44900462963
0.56,56407.4500462963
0.58,56407.45111111111
0.64,56407.452152777776
0.61,56407.453194444446
0.64,56407.45422453704
0.6,56407.4552662037
0.69,56407.457337962966
0.64,56407.45943287037
0.54,56407.4615162037
0.68,56407.46255787037
0.65,56407.46359953703
0.56,56407.46465277778
0.68,56407.46569444444
0.6,56407.46674768518
0.58,56407.467777777776
0.65,56407.468831018516
0.68,56407.46988425926
0.59,56407.470925925925
0.81,56407.471979166665
0.83,56407.47300925926
0.68,56407.4740625
0.69,56407.47509259259
0.86,56407.47614583333
0.83,56407.4771875
0.76,56407.47857638889
0.7,56407.47961805556
1.02,56407.48065972222
0.69,56407.48170138889
0.84,56407.48274305555
0.84,56407.48378472222
0.82,56407.484826388885
0.77,56407.485868055555
0.65,56407.486921296295
0.84,56407.487962962965
0.87,56407.48900462963
0.59,56407.49005787037
0.69,56407.49109953704
0.65,56407.4921412037
0.63,56407.49318287037
0.6,56407.49422453704
0.57,56407.49527777778
0.6,56407.49631944444
0.59,56407.49737268518
0.63,56407.498402777775
0.65,56407.499456018515
0.56,56407.50048611111
0.72,56407.501539351855
0.6,56407.502592592595
0.55,56407.50363425926
0.52,56407.50467592593
0.61,56407.50571759259
0.5,56407.50896990741
0.53,56407.51106481482
0.59,56407.51210648148
0.66,56407.51315972222
0.55,56407.51524305555
0.62,56407.51629629629
0.61,56407.51736111111
0.66,56407.51840277778
0.59,56407.51945601852
0.79,56407.52050925926
0.72,56407.5215625
0.68,56407.52259259259
0.79,56407.5246875
0.75,56407.525729166664
0.65,56407.52679398148
0.74,56407.52784722222
0.68,56407.52888888889
0.72,56407.52994212963
0.63,56407.53097222222
0.6,56407.53202546296
0.66,56407.53306712963
0.67,56407.53412037037
0.75,56407.535150462965
0.66,56407.536203703705
0.61,56407.537256944444
0.48,56407.539351851854
0.53,56407.54039351852
0.6,56407.541446759256
0.64,56407.54251157407
0.67,56407.54355324074
0.6,56407.544594907406
0.66,56407.545648148145
1.07,56407.54670138889
0.77,56407.547743055555
0.95,56407.548784722225
1.1,56407.549849537034
0.84,56407.55090277778
0.97,56407.55228009259
0.86,56407.55332175926
1.19,56407.554375
1.08,56407.55542824074
0.94,56407.55646990741
0.79,56407.55752314815
0.96,56407.55960648148
1.42,56407.56065972222
0.9,56407.56171296296
1.01,56407.56277777778
1.09,56407.56381944445
0.99,56407.564884259256
0.98,56407.5659375
1.27,56407.566979166666
0.87,56407.568032407406
0.87,56407.569085648145
1.13,56407.570127314815
0.81,56407.571180555555
1.03,56407.572233796294
1.01,56407.57329861111
0.83,56407.57434027778
0.75,56407.57540509259
0.64,56407.57645833334
1.1,56407.5775
0.86,56407.57855324074
0.68,56407.57960648148
0.78,56407.580659722225
0.79,56407.581712962965
0.92,56407.582766203705
0.89,56407.58521990741
0.97,56407.58650462963
0.7,56407.587546296294
0.75,56407.58859953703
0.73,56407.58965277778
0.58,56407.59069444444
0.69,56407.59174768518
0.7,56407.59280092592
0.61,56407.59385416667
0.52,56407.59490740741
0.52,56407.59700231482
0.47,56407.598078703704
0.54,56407.59912037037
0.5,56407.60122685185
0.52,56407.60228009259
0.49,56407.60333333333
0.61,56407.60439814815
0.54,56407.605462962965
0.59,56407.606527777774
0.47,56407.607569444444
0.57,56407.60863425926
0.62,56407.60969907408
1.01,56407.61074074074
0.7,56407.612025462964
0.85,56407.613078703704
1.01,56407.614120370374
0.77,56407.61518518518
0.54,56407.61623842592
0.62,56407.61729166667
0.68,56407.61834490741
0.68,56407.619409722225
0.78,56407.6231712963
0.67,56407.624236111114
0.81,56407.62530092592
0.96,56407.62635416666
0.63,56407.62740740741
0.74,56407.62847222222
0.81,56407.629537037035
0.83,56407.630578703705
0.68,56407.63164351852
