mass,mjd
0.31,56409.253703703704
0.29,56409.25486111111
0.3,56409.255891203706
0.26,56409.25693287037
0.24,56409.257997685185
0.31,56409.259039351855
0.35,56409.26006944444
0.22,56409.26112268519
0.25,56409.26215277778
0.25,56409.263194444444
0.27,56409.264236111114
0.26,56409.2653587963
0.33,56409.266388888886
0.25,56409.26741898148
0.24,56409.26846064815
0.35,56409.26951388889
0.41,56409.270532407405
0.4,56409.272627314815
0.3,56409.273668981485
0.37,56409.27471064815
0.34,56409.276921296296
0.3,56409.27795138889
0.25,56409.2803587963
0.17,56409.28140046296
0.23,56409.28396990741
1.99,56409.286041666666
1.99,56409.287083333336
2.5,56409.288125
0.8,56409.29021990741
1.11,56409.29164351852
0.93,56409.29268518519
1.09,56409.29371527778
0.97,56409.29476851852
0.54,56409.295810185184
0.82,56409.29684027778
0.94,56409.29789351852
1.72,56409.29893518519
1.08,56409.300092592595
1.63,56409.30112268519
1.93,56409.303194444445
1.93,56409.304247685184
1.93,56409.305289351854
1.93,56409.30633101852
1.93,56409.30738425926
1.93,56409.30946759259
1.93,56409.31049768518
1.93,56409.31153935185
1.93,56409.31259259259
1.93,56409.313993055555
1.93,56409.315034722225
1.93,56409.31711805556
1.93,56409.319189814814
1.93,56409.320243055554
1.93,56409.32129629629
1.93,56409.32233796296
1.93,56409.32340277778
1.93,56409.32548611111
1.93,56409.326527777775
1.93,56409.32759259259
1.93,56409.32863425926
1.93,56409.3296875
1.93,56409.330729166664
1.93,56409.33175925926
1.93,56409.333865740744
1.93,56409.33490740741
0.86,56409.335960648146
0.86,56409.337002314816
0.86,56409.33804398148
0.86,56409.33923611111
0.86,56409.34028935185
0.86,56409.341365740744
0.86,56409.3434375
0.86,56409.34554398148
0.86,56409.34657407407
0.86,56409.34761574074
0.86,56409.34866898148
0.86,56409.349710648145
0.86,56409.350752314815
0.86,56409.351793981485
0.86,56409.35388888889
0.86,56409.35597222222
0.86,56409.358078703706
0.86,56409.359131944446
0.86,56409.36017361111
0.86,56409.361226851855
0.86,56409.362280092595
0.86,56409.36439814815
0.86,56409.367638888885
0.12,56409.36869212963
0.17,56409.369722222225
0.17,56409.370775462965
0.19,56409.371828703705
0.15,56409.372881944444
0.1,56409.373923611114
0.18,56409.37496527778
0.08,56409.37706018519
0.14,56409.378125
0.14,56409.37917824074
0.18,56409.38023148148
0.17,56409.38138888889
0.21,56409.38244212963
0.22,56409.38353009259
0.17,56409.384571759256
0.15,56409.38667824074
0.12,56409.38773148148
0.16,56409.388773148145
0.1,56409.38982638889
0.16,56409.39087962963
0.15,56409.391921296294
0.19,56409.3940162037
0.13,56409.39506944444
0.23,56409.39717592593
0.22,56409.39821759259
0.22,56409.39925925926
0.2,56409.401354166665
0.23,56409.402395833335
0.29,56409.40346064815
0.3,56409.40451388889
0.34,56409.40556712963
0.24,56409.40660879629
0.27,56409.40766203704
0.2,56409.40871527778
0.12,56409.40976851852
0.1,56409.410833333335
0.09,56409.411886574075
0.1,56409.415451388886
0.1,56409.4168287037
0.12,56409.41789351852
0.13,56409.41893518518
0.13,56409.41998842593
