mass,mjd
0.39,56407.379479166666
0.35,56407.38050925926
0.33,56407.38153935185
0.3,56407.382581018515
0.35,56407.38361111111
0.31,56407.3846412037
0.24,56407.38568287037
0.29,56407.386724537035
0.29,56407.387766203705
0.26,56407.38878472222
0.23,56407.38982638889
0.26,56407.390868055554
0.23,56407.39189814815
0.23,56407.39293981482
0.2,56407.39398148148
0.16,56407.395
0.21,56407.39604166667
0.21,56407.39708333334
0.2,56407.39810185185
0.21,56407.399143518516
0.18,56407.400185185186
0.25,56407.40121527778
0.21,56407.40225694444
0.16,56407.403287037036
0.19,56407.404328703706
0.15,56407.4053587963
0.17,56407.40638888889
0.15,56407.407430555555
0.16,56407.408472222225
0.27,56407.40951388889
0.24,56407.41055555556
0.24,56407.4116087963
0.23,56407.41263888889
0.26,56407.41368055555
0.23,56407.414722222224
0.23,56407.41575231482
0.24,56407.41679398148
0.25,56407.41783564815
0.26,56407.41886574074
0.26,56407.419895833336
0.3,56407.4209375
0.29,56407.42197916667
0.33,56407.42303240741
0.4,56407.42407407407
0.25,56407.42511574074
0.24,56407.426157407404
0.17,56407.4271875
0.12,56407.42824074074
0.17,56407.42928240741
0.12,56407.43032407408
0.12,56407.43133101852
0.16,56407.43238425926
0.22,56407.43342592593
0.19,56407.43446759259
0.16,56407.43549768518
0.2,56407.43653935185
0.13,56407.437569444446
0.12,56407.43861111111
0.09,56407.439988425926
0.12,56407.441030092596
0.11,56407.44207175926
0.08,56407.44310185185
0.08,56407.44415509259
0.08,56407.445185185185
0.06,56407.446238425924
0.09,56407.44726851852
0.15,56407.44831018519
0.19,56407.44935185185
0.27,56407.45041666667
0.23,56407.45145833334
0.26,56407.45248842592
0.21,56407.45353009259
0.26,56407.45457175926
0.25,56407.45560185185
0.23,56407.45664351852
0.31,56407.45769675926
0.3,56407.45872685185
0.27,56407.45976851852
0.33,56407.46082175926
0.35,56407.461863425924
0.39,56407.462905092594
0.35,56407.46393518519
0.35,56407.46498842593
0.34,56407.46603009259
0.32,56407.46708333334
0.32,56407.468136574076
0.3,56407.46917824074
0.35,56407.47021990741
0.38,56407.47127314815
0.61,56407.47231481481
0.46,56407.47335648148
0.55,56407.47439814815
0.44,56407.47545138889
0.54,56407.476493055554
0.44,56407.47787037037
0.45,56407.47892361111
0.35,56407.4799537037
0.41,56407.48100694444
0.36,56407.48204861111
0.41,56407.483078703706
0.32,56407.484131944446
0.35,56407.48517361111
0.33,56407.486226851855
0.26,56407.48725694444
0.24,56407.48829861111
0.29,56407.48935185185
0.26,56407.49039351852
0.3,56407.49144675926
0.35,56407.49248842592
0.46,56407.49353009259
0.45,56407.49458333333
0.46,56407.495625
0.46,56407.496666666666
0.44,56407.497708333336
0.5,56407.49875
0.5,56407.49979166667
0.41,56407.50084490741
0.54,56407.50189814815
0.43,56407.50292824074
0.38,56407.503969907404
0.3,56407.50502314815
0.36,56407.508263888885
0.14,56407.509305555555
0.29,56407.510358796295
0.26,56407.511412037034
0.18,56407.51246527778
0.16,56407.51349537037
0.22,56407.514548611114
0.17,56407.515601851854
0.1,56407.51664351852
0.15,56407.520844907405
0.2,56407.521898148145
0.27,56407.52295138889
0.15,56407.523981481485
0.16,56407.525034722225
0.23,56407.526087962964
0.15,56407.52715277778
0.08,56407.52819444444
0.14,56407.52923611111
0.16,56407.530277777776
0.12,56407.531331018516
0.1,56407.532372685186
0.21,56407.53445601852
0.12,56407.53759259259
0.07,56407.53865740741
0.14,56407.54284722222
0.13,56407.54913194444
0.14,56407.55472222222
0.29,56407.555763888886
0.12,56407.559965277775
0.11,56407.562060185184
0.14,56407.563125
0.06,56407.56417824074
0.32,56407.5694212963
0.18,56407.57048611111
0.33,56407.57152777778
0.21,56407.57258101852
0.38,56407.573645833334
0.39,56407.5746875
0.36,56407.57680555555
0.13,56407.57784722222
0.26,56407.57891203704
0.14,56407.57994212963
0.22,56407.58100694444
0.32,56407.58206018519
0.21,56407.583449074074
0.33,56407.584502314814
0.33,56407.58579861111
0.31,56407.586851851855
0.27,56407.587905092594
0.07,56407.58998842593
0.17,56407.59104166667
0.15,56407.594201388885
0.14,56407.59842592593
0.21,56407.602638888886
0.21,56407.60369212963
0.24,56407.60475694444
0.15,56407.60581018519
0.2,56407.606875
0.1,56407.607939814814
0.25,56407.608981481484
0.42,56407.61004629629
