masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,mjd
2.5900000000000003e-22,2.6100000000000003e-23,5.41e-20,2.84e-14,1.9699999999999997e-13,1.59e-14,0.54,57156.258680555555
4.98e-22,7.1e-15,5.34e-16,4.81e-14,1.47e-13,2.93e-14,0.53,57156.25971064815
2.66e-22,1.12e-18,1.92e-15,1.26e-13,1.92e-13,4.85e-14,0.7,57156.26076388889
5.900000000000001e-20,2.07e-17,6.4e-14,1.06e-13,2.8300000000000006e-13,4.36e-14,0.84,57156.26180555556
3.84e-23,2.48e-23,8.65e-15,1.36e-13,2.35e-13,3.62e-14,0.75,57156.26318287037
1.91e-21,9.86e-23,2.99e-19,9e-14,2.0600000000000003e-13,3.4e-14,0.66,57156.26421296296
1.9399999999999998e-21,2.55e-23,1.7600000000000002e-19,1.1100000000000001e-13,1.7100000000000003e-13,3.34e-14,0.64,57156.26525462963
5.06e-23,2.0000000000000002e-21,4.16e-20,5.64e-14,1.6899999999999999e-13,2.56e-14,0.56,57156.26629629629
9.06e-23,2.02e-21,3.46e-20,6.7e-14,1.67e-13,3.62e-14,0.58,57156.26732638889
2.02e-21,1.84e-21,3.64e-19,8.67e-14,1.67e-13,4.21e-14,0.61,57156.26835648148
5.04e-23,1.38e-22,1.17e-16,6.45e-14,1.7499999999999999e-13,3.52e-14,0.59,57156.26939814815
3.19e-14,3.52e-14,2.9e-14,3.91e-14,1.47e-13,2.66e-14,0.63,57156.27511574074
4.84e-17,1.39e-14,3.94e-15,4.76e-14,1.1400000000000002e-13,3.16e-14,0.5,57156.27614583333
2.64e-23,9.07e-24,6.44e-22,3.34e-14,1.4400000000000002e-13,3.19e-14,0.5,57156.27717592593
9.8e-22,1.72e-22,1.73e-19,8.68e-14,1.77e-13,3.63e-14,0.62,57156.27821759259
1.5999999999999999e-21,2.9999999999999996e-24,3.0099999999999996e-16,4.4e-14,1.6100000000000002e-13,3.39e-14,0.54,57156.27925925926
1.13e-21,1.12e-21,9.59e-17,2.15e-14,9.34e-14,2.91e-14,0.4,57156.28297453704
2.1899999999999998e-21,8.25e-24,2.42e-20,3.07e-14,1.05e-13,2.42e-14,0.42,57156.2840162037
1.2200000000000001e-21,5.72e-23,3.34e-21,8.5e-15,9.77e-14,2.39e-14,0.38,57156.28505787037
3.15e-23,6.69e-22,6.91e-22,9.03e-15,1.04e-13,2.1e-14,0.38,57156.286099537036
1.9399999999999998e-21,9.41e-22,4.6e-21,1.15e-14,8.1e-14,2.15e-14,0.35,57156.28712962963
5.0799999999999994e-23,1.4300000000000002e-21,1.95e-22,1.5e-14,6.58e-14,2.08e-14,0.32,57156.2881712963
4.94e-22,1.4400000000000001e-15,1.14e-23,1.21e-14,8.17e-14,2.41e-14,0.36,57156.28922453704
8.85e-22,1.0300000000000001e-21,1.46e-14,1.42e-14,7.38e-14,2.43e-14,0.37,57156.2902662037
1.5399999999999999e-21,3.33e-16,2.73e-21,2.81e-14,6.78e-14,2.62e-14,0.36,57156.29130787037
3.6600000000000003e-22,1.67e-23,1.4099999999999999e-21,3.5e-14,7.42e-14,2.25e-14,0.38,57156.292349537034
1.53e-18,1.59e-14,3.29e-16,6.49e-14,6.85e-14,3.12e-14,0.46,57156.29443287037
1.62e-21,1.89e-21,8.15e-15,2.17e-14,8.53e-14,2.92e-14,0.4,57156.29546296296
3.6499999999999996e-24,1.99e-21,1.19e-20,4.16e-14,8.08e-14,2.57e-14,0.41,57156.29651620371
5.979999999999999e-23,3.63e-21,2.44e-14,1.02e-13,9.43e-14,2.15e-14,0.54,57156.29754629629
5.58e-14,2.1e-14,7.96e-16,1.58e-13,5.77e-14,3.25e-14,0.65,57156.29858796296
1.31e-13,7.57e-15,3.92e-14,2.01e-13,9.33e-14,4.67e-14,0.86,57156.29961805556
2.75e-13,5.57e-18,1.52e-14,1.8100000000000004e-13,9.06e-14,5.56e-14,0.96,57156.30065972222
1.05e-13,3.9e-14,6.78e-15,1.51e-13,1.1400000000000002e-13,4.63e-14,0.8,57156.301712962966
5.82e-14,2.59e-14,3.4700000000000004e-15,1.7100000000000003e-13,5.65e-14,4.82e-14,0.7,57156.30275462963
4.32e-14,2.73e-14,6.01e-14,1.47e-13,1.0800000000000002e-13,3.59e-14,0.76,57156.30378472222
1.09e-13,6.28e-14,4.68e-14,1.92e-13,8.95e-14,3.72e-14,0.88,57156.30482638889
1.17e-14,5.57e-14,6.06e-14,9.08e-14,1.34e-13,2.12e-14,0.71,57156.305868055555
3.66e-14,5.12e-23,2.47e-14,1.47e-13,3.72e-14,4.26e-14,0.61,57156.306909722225
1.87e-18,6.84e-14,3.5e-15,1.58e-13,9.84e-14,4.17e-14,0.7,57156.307962962965
3.28e-14,3.61e-14,1.54e-14,1.4099999999999998e-13,8.07e-14,4.55e-14,0.68,57156.30900462963
6.22e-15,3.27e-14,9.86e-15,1.21e-13,7.45e-14,3.24e-14,0.59,57156.31005787037
7.520000000000001e-23,4.23e-15,2.56e-14,8.27e-14,7.14e-14,3.37e-14,0.51,57156.31109953704
1.97e-22,1.62e-23,1.55e-14,1.89e-14,7.24e-14,3.49e-14,0.4,57156.31318287037
1.0900000000000001e-21,1.22e-15,1.28e-16,3.06e-14,5.75e-14,3.92e-14,0.37,57156.31422453704
